target_id	length	eff_length	est_counts	tpm
ENST00000513398.2	2882	2783.03	2903	50.9039
ENST00000434821.7	3332	3233.03	3343	50.4602
ENST00000257963.9	4531	4432.03	4540	49.9891
ENST00000241416.12	5214	5115.03	5199.86	49.6095
ENST00000352511.5	11782	11683	11793	49.2596
ENST00000388922.9	4177	4078.03	4187	50.1042
ENST00000636358.2	1422	1323.03	1437	53.004
ENST00000238618.8	580	481.034	583	59.1446
ENST00000394666.9	882	783.034	868	54.0956
ENST00000372874.9	1496	1397.03	1508	52.6765
ENST00000445355.8	3259	3160.03	3282	50.6838
ENST00000260408.8	11158	11059	11174	49.3076
ENST00000368474.9	6610	6511.03	6625	49.6545
ENST00000348831.9	6902	6803.03	6913	49.5891
ENST00000381312.6	8475	8376.03	8485	49.4351
ENST00000297323.12	12657	12558	12677	49.2626
ENST00000338316.9	6645	6546.03	6627	49.4039
ENST00000679454.1	4950	4851.03	4743.75	47.7211
ENST00000462833.6	6643	6544.03	6609	49.2848
ENST00000357869.8	6092	5993.03	6087	49.5654
ENST00000673801.1	6271	6172.03	6294.58	49.7692
ENST00000286355.10	4421	4322.03	4439	50.121
ENST00000294016.8	7980	7881.03	7991	49.4812
ENST00000450565.8	3259	3160.03	3264	50.4058
ENST00000304166.9	6639	6540.03	6633.04	49.4943
ENST00000683351.1	4140	4041.03	4156	50.1886
ENST00000264436.9	9290	9191.03	9306	49.4107
ENST00000356080.9	4413	4314.03	4428	50.0895
ENST00000276914.7	1897	1798.03	1905	51.7035
ENST00000209668.3	1454	1355.03	1464.52	52.7435
ENST00000305046.13	4067	3968.03	4072.25	50.082
ENST00000515683.6	1454	1355.03	1465.22	52.7687
ENST00000265512.12	2002	1903.03	2011	51.5689
ENST00000296412.14	2652	2553.03	2661	50.864
ENST00000394899.6	2802	2703.03	2811	50.7495
ENST00000437033.7	2119	2020.03	2128	51.4086
ENST00000539909.6	1992	1893.03	2003	51.6351
ENST00000278175.10	1492	1393.03	1496	52.4074
ENST00000337894.9	2901	2802.03	2905	50.5936
ENST00000337539.12	2529	2430.03	2532	50.848
ENST00000304222.3	1522	1423.03	1524	52.2627
ENST00000241356.5	1757	1658.03	1756.07	51.6857
ENST00000357003.8	3623	3524.03	3628	50.24
ENST00000366794.10	3978	3879.03	4001	50.3347
ENST00000381989.4	5437	5338.03	5471	50.0159
ENST00000379453.6	2942	2843.03	2944	50.5334
ENST00000306675.5	2507	2408.03	2509	50.8464
ENST00000380573.4	3770	3671.03	3773	50.1558
ENST00000280155.4	3879	3780.03	3880	50.0909
ENST00000620793.2	3696	3597.03	3697	50.1565
ENST00000330055.7	2142	2043.03	2143	51.1881
ENST00000369295.4	3039	2940.03	3040	50.4596
ENST00000305988.6	2013	1914.03	2014	51.349
ENST00000345060.5	2585	2486.03	2587	50.7822
ENST00000308595.10	3403	3304.03	3424	50.5722
ENST00000324198.11	9277	9178.03	9298	49.4382
ENST00000623063.3	4359	4260.03	4372	50.0829
ENST00000366535.4	2555	2456.03	2568	51.025
ENST00000354293.10	3357	3258.03	3377.71	50.5928
ENST00000448903.7	4587	4488.03	4609	50.1156
ENST00000357586.7	4165	4066.03	4156	49.8801
ENST00000610402.5	5700	5601.03	5722	49.8542
ENST00000299980.9	6602	6503.03	6625	49.7156
ENST00000223357.8	4097	3998.03	4118	50.2646
ENST00000327141.9	1798	1699.03	1795	51.5567
ENST00000335847.9	1918	1819.03	1926	51.6699
ENST00000226355.5	1997	1898.03	2012	51.7305
ENST00000395792.7	2426	2327.03	2441	51.1903
ENST00000264595.7	2037	1938.03	2046	51.5189
ENST00000560601.4	8960	8861.03	8979	49.45
ENST00000375076.9	1420	1321.03	1403	51.8282
ENST00000361915.8	7091	6992.03	7125	49.7283
ENST00000290953.3	498	399.034	502	61.3927
ENST00000254958.10	5940	5841.03	5937	49.6021
ENST00000366667.6	2116	2017.03	2121	51.3157
ENST00000349243.8	2324	2225.03	2327	51.0367
ENST00000371906.5	2862	2763.03	2865	50.6012
ENST00000606794.2	3660	3561.03	3661	50.1702
ENST00000307503.4	2900	2801.03	2911	50.7161
ENST00000378970.5	1813	1714.03	1815	51.6749
ENST00000217426.7	2150	2051.03	2160	51.3929
ENST00000242057.9	6243	6144.03	6254	49.6737
ENST00000411641.7	1574	1475.03	1581	52.3061
ENST00000376059.8	655	556.034	661	58.0126
ENST00000633556.3	10039	9940.03	10041.1	49.2966
ENST00000644144.2	2192	2093.03	2199	51.271
ENST00000672715.1	5970	5871.03	5976	49.6728
ENST00000327299.8	6845	6746.03	6850	49.5524
ENST00000649815.2	2957	2858.03	2972	50.7462
ENST00000392038.7	5250	5151.03	5264	49.8705
ENST00000409155.8	3129	3030.03	3141	50.5875
ENST00000484952.6	2375	2276.03	2387	51.1795
ENST00000650242.1	1940	1841.03	1928	51.1055
ENST00000295897.9	2285	2186.03	2300	51.3444
ENST00000306107.9	4701	4602.03	4717	50.0194
ENST00000218104.6	3669	3570.03	3679	50.2898
ENST00000297785.8	2096	1997.03	2109	51.5363
ENST00000261733.7	9561	9462.03	9573.97	49.3776
ENST00000225740.11	1639	1540.03	1650	52.2849
ENST00000377698.4	3028	2929.03	3030	50.4825
ENST00000329841.10	3469	3370.03	3482	50.4216
ENST00000342456.11	2811	2712.03	2821	50.761
ENST00000673966.2	2650	2551.03	2612	49.9666
ENST00000354775.5	2395	2296.03	2406	51.1375
ENST00000176643.11	3703	3604.03	3713	50.2757
ENST00000308666.4	6290	6191.03	6300	49.6592
ENST00000642816.3	1640	1541.03	1824.01	57.7613
ENST00000647789.2	2420	2321.03	2429	51.0703
ENST00000226253.9	1608	1509.03	1617	52.2918
ENST00000285930.9	1361	1262.03	1371	53.0138
ENST00000389048.8	6240	6141.03	6269	49.8172
ENST00000251535.11	2392	2293.03	2406	51.2044
ENST00000374391.7	2519	2420.03	2533	51.0783
ENST00000380490.5	869	770.034	874	55.3891
ENST00000647874.1	2515	2416.03	2512	50.7387
ENST00000293761.8	2697	2598.03	2711	50.9222
ENST00000380183.9	2697	2598.03	2711	50.9222
ENST00000295463.4	3241	3142.03	3252	50.5082
ENST00000374840.8	2536	2437.03	2548	51.0223
ENST00000392027.3	2754	2655.03	2728.15	50.1442
ENST00000295453.8	2492	2393.03	2467.85	50.326
ENST00000647563.2	1955	1856.03	1959	51.5076
ENST00000322937.10	2005	1906.03	2018	51.667
ENST00000265132.8	1262	1163.03	1272	53.3725
ENST00000368885.8	3423	3324.03	3432	50.3853
ENST00000380714.7	793	694.034	799.527	56.2179
ENST00000651267.2	926	827.034	932.473	55.0219
ENST00000290649.10	3607	3508.03	3621	50.3718
ENST00000221496.5	1809	1710.03	1814	51.7672
ENST00000257863.9	2001	1902.03	2012	51.6217
ENST00000520113.7	2335	2236.03	2338	51.0257
ENST00000528667.7	4081	3982.03	4100	50.246
ENST00000396553.7	4189	4090.03	4204	50.1601
ENST00000356264.7	3224	3125.03	3195	49.8929
ENST00000316724.10	2487	2388.03	2481	50.7001
ENST00000273588.9	1997	1898.03	1906.56	49.0195
ENST00000370083.9	1785	1686.03	1744.98	50.5065
ENST00000330330.10	1785	1686.03	1744.98	50.5065
ENST00000622339.5	1785	1686.03	1744.98	50.5065
ENST00000414303.7	1584	1485.03	1708.95	56.1584
ENST00000684275.1	1584	1485.03	1468.1	48.2439
ENST00000397990.5	748	649.034	750	56.3919
ENST00000517746.6	4230	4131.03	4239	50.0757
ENST00000629816.3	5268	5169.03	5356	50.5654
ENST00000289734.13	8292	8193.03	8335	49.6459
ENST00000357077.9	14215	14116	14200	49.0906
ENST00000280772.7	17019	16920	17063	49.2126
ENST00000300060.7	3662	3563.03	3683	50.4434
ENST00000281456.11	4415	4316.03	4419	49.9645
ENST00000317881.9	1307	1208.03	1311	52.9598
ENST00000381401.11	1451	1352.03	1455	52.5168
ENST00000257497.11	1401	1302.03	1414	52.9968
ENST00000451270.7	1554	1455.03	1567	52.5555
ENST00000264908.11	1432	1333.03	1445	52.8992
ENST00000394295.6	2651	2552.03	2664	50.9413
ENST00000296511.10	1638	1539.03	1651	52.3506
ENST00000354546.10	2889	2790.03	2896	50.6537
ENST00000372921.10	2443	2344.03	2439	50.7774
ENST00000422982.8	6734	6635.03	6730	49.4988
ENST00000419625.6	1456	1357.03	1467	52.7548
ENST00000617537.5	2385	2286.03	2406	51.3612
ENST00000253799.8	2677	2578.03	2681	50.7494
ENST00000374700.7	4928	4829.03	4963	50.1541
ENST00000551964.6	7201	7102.03	7228	49.6658
ENST00000379158.7	998	899.034	1003	54.4437
ENST00000398189.4	1750	1651.03	1752	51.7846
ENST00000265381.7	6597	6498.03	6610	49.6412
ENST00000683413.1	3941	3842.03	3956	50.2479
ENST00000609360.6	2666	2567.03	2674	50.8338
ENST00000508593.6	8899	8800.03	8910.67	49.4138
ENST00000257430.9	10704	10605	10720	49.3293
ENST00000255040.3	925	826.034	927	54.7652
ENST00000291582.6	2690	2591.03	2704	50.9279
ENST00000296456.10	2879	2780.03	2856	50.1338
ENST00000216714.8	1453	1354.03	1446	52.1148
ENST00000227758.7	3764	3665.03	3773	50.2379
ENST00000263464.9	6877	6778.03	6869	49.4552
ENST00000371199.8	8558	8459.03	8565	49.4116
ENST00000350051.8	2574	2475.03	2578	50.8305
ENST00000221891.9	2370	2271.03	2359	50.6905
ENST00000338167.10	3697	3598.03	3714	50.3731
ENST00000236850.5	899	800.034	884	53.922
ENST00000367990.7	474	375.034	461	59.9864
ENST00000357780.5	1471	1372.03	1474	52.427
ENST00000233242.5	14121	14022	14150	49.2456
ENST00000229304.5	894	795.034	899	55.1819
ENST00000592535.6	514	415.034	518	60.9072
ENST00000219660.6	1325	1226.03	1331	52.9783
ENST00000252490.7	660	561.034	638	55.495
ENST00000227667.8	535	436.034	539	60.3241
ENST00000592954.2	616	517.034	619	58.4244
ENST00000343267.8	862	763.034	867	55.4495
ENST00000252486.9	1166	1067.03	1170	53.5094
ENST00000205948.11	1174	1075.03	1182	53.6559
ENST00000346798.8	3583	3484.03	3601	50.4386
ENST00000378364.8	931	832.034	936	54.8981
ENST00000326003.7	1464	1365.03	1469	52.5171
ENST00000652046.1	3696	3597.03	3679	49.9123
ENST00000367721.3	1805	1706.03	1809.41	51.7572
ENST00000380913.8	7474	7375.03	7484	49.5213
ENST00000311813.11	2754	2655.03	2758	50.6928
ENST00000199280.4	4180	4081.03	4184	50.0315
ENST00000297991.6	1825	1726.03	1831	51.768
ENST00000383168.9	5158	5059.03	5163	49.8032
ENST00000293599.7	1449	1350.03	1453	52.5223
ENST00000315520.10	2544	2445.03	2548	50.8554
ENST00000297988.6	3064	2965.03	3072.06	50.5617
ENST00000219919.9	2849	2750.03	2855	50.663
ENST00000374690.9	10667	10568	10675	49.2942
ENST00000205557.12	5140	5041.03	5171	50.0584
ENST00000377045.9	2378	2279.03	2337	50.0415
ENST00000264028.5	3994	3895.03	4004	50.1655
ENST00000231524.14	3863	3764.03	3874	50.226
ENST00000395748.8	1234	1135.03	1227	52.7543
ENST00000272102.10	1840	1741.03	1845	51.7144
ENST00000256682.9	4041	3942.03	4046	50.0873
ENST00000303436.11	1596	1497.03	1602	52.222
ENST00000320033.5	1578	1479.03	1580	52.1316
ENST00000000233.10	1032	933.034	1038	54.2903
ENST00000298316.7	3875	3776.03	3877	50.1051
ENST00000368087.8	1447	1348.03	1455	52.6726
ENST00000261783.4	1911	1812.03	1807.08	48.667
ENST00000418115.6	1805	1706.03	1810	51.7742
ENST00000272233.6	2367	2268.03	2368	50.9512
ENST00000339083.12	1117	1018.03	1123	53.8319
ENST00000263895.9	2684	2585.03	2676	50.5176
ENST00000351018.5	1295	1196.03	1297	52.9199
ENST00000311956.9	3395	3296.03	3408	50.458
ENST00000350060.10	3254	3155.03	3276	50.6713
ENST00000345122.8	9589	9490.03	9596	49.3452
ENST00000337414.9	5336	5237.03	5349	49.8436
ENST00000269321.12	1837	1738.03	1843	51.7475
ENST00000228945.9	1174	1075.03	1180	53.5651
ENST00000219409.8	964	865.034	970	54.7219
ENST00000381799.10	4181	4082.03	4184	50.0193
ENST00000261636.13	3197	3098.03	3203	50.4537
ENST00000298231.5	1699	1600.03	1674	51.0562
ENST00000246747.9	932	833.034	937	54.8908
ENST00000260746.6	3834	3735.03	3840	50.1717
ENST00000358595.10	4710	4611.03	4732	50.0805
ENST00000403290.6	2787	2688.03	2807	50.9601
ENST00000307959.9	1310	1211.03	1291	52.0226
ENST00000420843.7	7352	7253.03	7343	49.4056
ENST00000269260.7	1778	1679.03	1793	52.1127
ENST00000216124.10	4294	4195.03	4302	50.0446
ENST00000264914.10	4852	4753.03	4860	49.8985
ENST00000674429.1	6622	6523.03	6584	49.2564
ENST00000381154.6	5145	5046.03	5154.97	49.8538
ENST00000381134.9	2219	2120.03	2194.03	50.5036
ENST00000381127.6	2165	2066.03	2176	51.3977
ENST00000250693.2	1315	1216.03	1320	52.9725
ENST00000355810.9	1557	1458.03	1569	52.5143
ENST00000228936.6	5160	5061.03	5163	49.7835
ENST00000263207.8	4056	3957.03	4038	49.7988
ENST00000637790.2	2779	2680.03	2793	50.8573
ENST00000266744.4	2481	2382.03	2483	50.8688
ENST00000331289.5	1485	1386.03	1487	52.3552
ENST00000269299.8	1310	1211.03	1302	52.4659
ENST00000691900.1	1448	1349.03	1457	52.7059
ENST00000374954.4	653	554.034	657	57.8697
ENST00000304874.14	2140	2041.03	2154	51.5013
ENST00000381241.9	1330	1231.03	1257	49.8296
ENST00000357332.8	1275	1176.03	1282	53.1974
ENST00000394308.8	2385	2286.03	2398	51.1905
ENST00000263080.3	5422	5323.03	5428	49.7626
ENST00000379454.9	5301	5202.03	5311.43	49.8265
ENST00000352480.10	1532	1433.03	1526	51.9661
ENST00000361833.7	7138	7039.03	7161	49.6459
ENST00000367698.4	1552	1453.03	1559	52.3592
ENST00000268489.10	15817	15718	15827	49.1386
ENST00000262053.8	2412	2313.03	2419	51.036
ENST00000341491.9	1940	1841.03	1944	51.5296
ENST00000674920.3	1419	1320.03	1422	52.5699
ENST00000236959.14	1972	1873.03	1988	51.7956
ENST00000675843.1	12915	12816	12978	49.417
ENST00000400908.7	8009	7910.03	8032	49.5528
ENST00000306011.6	2212	2113.03	2213	51.109
ENST00000313115.11	471	372.034	475	62.3065
ENST00000295598.10	3670	3571.03	3693	50.467
ENST00000361216.8	5435	5336.03	5457.66	49.9126
ENST00000648268.1	3551	3452.03	3574	50.5245
ENST00000381946.5	4406	4307.03	4429	50.1822
ENST00000368081.9	3809	3710.03	3831.34	50.3959
ENST00000367815.9	2216	2117.03	2220.61	51.1879
ENST00000250111.9	3341	3242.03	3348	50.3953
ENST00000286371.8	1847	1748.03	1854	51.7586
ENST00000292079.7	589	490.034	595	59.2534
ENST00000395503.9	3493	3394.03	3447	49.5619
ENST00000539276.7	8295	8196.03	8296	49.3955
ENST00000397041.8	4695	4596.03	4695	49.8511
ENST00000428670.8	7062	6963.03	7083	49.6411
ENST00000360273.7	8964	8865.03	8987	49.4717
ENST00000263519.5	6774	6675.03	6796	49.6847
ENST00000357681.10	8697	8598.03	8718	49.4812
ENST00000262623.4	3721	3622.03	3743	50.4301
ENST00000335288.5	1500	1401.03	1507	52.4913
ENST00000398752.11	5761	5662.03	5773	49.7567
ENST00000409134.8	4765	4666.03	4765	49.8353
ENST00000262030.8	1759	1660.03	1769	52.0036
ENST00000356708.12	1101	1002.03	1111	54.1071
ENST00000215375.7	995	896.034	999	54.4081
ENST00000243997.8	3610	3511.03	3610.78	50.1866
ENST00000369722.8	2628	2529.03	2588	49.9381
ENST00000393366.7	646	547.034	651	58.075
ENST00000394349.9	632	533.034	637	58.3186
ENST00000284727.9	2587	2488.03	2592	50.8395
ENST00000304312.5	303	204.034	307	73.4275
ENST00000284971.8	526	427.034	530	60.567
ENST00000273398.8	4575	4476.03	4590	50.0428
ENST00000234396.10	1907	1808.03	1921	51.8493
ENST00000276390.7	2856	2757.03	2870	50.7998
ENST00000330398.9	1093	994.034	1096	53.8061
ENST00000518738.2	5635	5536.03	5648	49.7873
ENST00000253413.10	1333	1234.03	1342	53.0699
ENST00000472174.7	987	888.034	995	54.6784
ENST00000303892.10	1370	1271.03	1373	52.7152
ENST00000343619.9	4106	4007.03	4109	50.0421
ENST00000369762.7	2054	1955.03	2064	51.5202
ENST00000341514.11	8492	8393.03	8515	49.5094
ENST00000290299.7	756	657.034	763	56.6708
ENST00000242839.10	6598	6499.03	6619	49.7011
ENST00000350721.9	8158	8059.03	8204	49.6781
ENST00000373344.11	11165	11066	11182	49.3117
ENST00000498729.9	9131	9032.03	9133	49.3458
ENST00000375731.9	1574	1475.03	1584	52.4054
ENST00000377526.4	1458	1359.03	1470	52.7849
ENST00000380293.3	619	520.034	622	58.3689
ENST00000299178.4	6222	6123.03	6224	49.605
ENST00000367126.5	5026	4927.03	5028	49.8003
ENST00000646375.2	1825	1726.03	1829	51.7115
ENST00000301178.9	4717	4618.03	4709	49.7616
ENST00000292401.9	1181	1082.03	1185	53.4441
ENST00000233997.4	907	808.034	912	55.0792
ENST00000648006.3	943	844.034	947	54.7536
ENST00000259407.7	3479	3380.03	3439	49.6516
ENST00000286800.8	5618	5519.03	5623	49.7196
ENST00000309032.8	929	830.034	933	54.854
ENST00000634734.3	3820	3721.03	3827	50.19
ENST00000517894.6	6020	5921.03	6051	49.8715
ENST00000373658.8	5708	5609.03	5741	49.9484
ENST00000370598.6	6090	5991.03	6201	50.5106
ENST00000374467.4	2170	2071.03	2176	51.2736
ENST00000382438.6	2259	2160.03	2261	51.0814
ENST00000260947.9	5478	5379.03	5489	49.7979
ENST00000345358.12	795	696.034	801	56.1597
ENST00000318312.12	3368	3269.03	3385	50.5314
ENST00000245157.11	2704	2605.03	2721	50.9727
ENST00000268057.9	2467	2368.03	2483	51.1695
ENST00000261192.12	9314	9215.03	9325	49.3826
ENST00000316273.11	1563	1464.03	1574	52.4658
ENST00000264381.8	2405	2306.03	2409	50.9793
ENST00000269980.7	1742	1643.03	1751	52.007
ENST00000320393.9	3668	3569.03	3678	50.2902
ENST00000227507.3	4238	4139.03	4243	50.0261
ENST00000333681.5	6881	6782.03	6884	49.534
ENST00000267953.4	780	681.034	782	56.0351
ENST00000307677.5	2574	2475.03	2577	50.8108
ENST00000250405.10	3526	3427.03	3530	50.2665
ENST00000164227.10	1877	1778.03	1886	51.7636
ENST00000406870.7	3306	3207.03	3316	50.4584
ENST00000261822.5	3722	3623.03	3728	50.2141
ENST00000234739.8	6189	6090.03	6302.81	50.5053
ENST00000053243.6	891	792.034	894	55.0828
ENST00000251287.3	3420	3321.03	3428	50.3721
ENST00000249389.3	1106	1007.03	1012.69	49.0744
ENST00000305877.13	6783	6684.03	6806	49.6908
ENST00000359273.8	1427	1328.03	1435	52.7309
ENST00000392379.6	3527	3428.03	3535.2	50.3258
ENST00000216629.11	1301	1202.03	1266	51.3972
ENST00000554311.2	3996	3897.03	3999	50.0772
ENST00000356660.9	3985	3886.03	3987	50.0682
ENST00000425368.7	2476	2377.03	2476	50.8321
ENST00000377873.8	2217	2118.03	2225	51.2648
ENST00000368272.5	506	407.034	492	58.9871
ENST00000331595.9	2353	2254.03	2361	51.1161
ENST00000161559.11	3491	3392.03	3449.02	49.6201
ENST00000274353.10	2470	2371.03	2478.08	51.0035
ENST00000652176.1	9419	9320.03	9429	49.3708
ENST00000622694.5	2177	2078.03	2183	51.2653
ENST00000216115.3	951	852.034	956	54.755
ENST00000369096.9	5148	5049.03	5155	49.8245
ENST00000259089.9	2215	2116.03	2228	51.3825
ENST00000355112.8	5240	5141.03	5262	49.9485
ENST00000261714.11	2307	2208.03	2305	50.9434
ENST00000292174.5	4293	4194.03	4305.14	50.093
ENST00000265523.9	1074	975.034	1082	54.1539
ENST00000263368.9	799	700.034	804	56.0479
ENST00000345382.7	4579	4480.03	4584	49.9328
ENST00000376663.8	3540	3441.03	3550	50.3456
ENST00000306349.13	2506	2407.03	2573.36	52.1724
ENST00000306385.10	3593	3494.03	3561.64	49.7445
ENST00000378827.5	3545	3446.03	3548	50.2443
ENST00000282701.4	6087	5988.03	6090	49.6313
ENST00000245451.9	1931	1832.03	1935	51.543
ENST00000370830.4	3970	3871.03	3966	49.9975
ENST00000283147.7	3784	3685.03	3790.63	50.1987
ENST00000395863.8	4021	3922.03	4028	50.1188
ENST00000372827.8	4826	4727.03	4833.82	49.9027
ENST00000372037.8	6417	6318.03	6430.13	49.6661
ENST00000515059.6	5580	5481.03	5593	49.7972
ENST00000374580.10	12068	11969	12081	49.2568
ENST00000348343.11	2543	2444.03	2562	51.1557
ENST00000306433.9	5336	5237.03	5345	49.8064
ENST00000351486.10	1168	1069.03	1174	53.5919
ENST00000607373.6	6111	6012.03	6121	49.6848
ENST00000368636.9	1542	1443.03	1548	52.35
ENST00000380629.7	3452	3353.03	3458	50.328
ENST00000318407.5	2626	2527.03	2631	50.808
ENST00000370765.11	8971	8872.03	9008.19	49.5492
ENST00000680361.1	24709	24610	24780.8	49.1389
ENST00000648323.1	2914	2815.03	2915	50.5333
ENST00000344924.8	1711	1612.03	1714	51.8871
ENST00000380379.10	1909	1810.03	1916	51.6572
ENST00000642449.2	1841	1742.03	1856	51.9929
ENST00000357654.9	7088	6989.03	7111	49.6519
ENST00000644969.2	9807	9708.03	9691.42	48.7168
ENST00000646891.2	6459	6360.03	6607.31	50.6976
ENST00000380152.8	11954	11855	11981	49.3188
ENST00000399546.7	3310	3211.03	3329	50.5931
ENST00000439696.3	3017	2918.03	3019	50.4888
ENST00000282388.4	3693	3594.03	3695	50.1712
ENST00000370648.4	2773	2674.03	2775	50.6429
ENST00000333511.9	1946	1847.03	1929	50.9659
ENST00000265016.9	1979	1880.03	1988	51.6028
ENST00000252593.7	1001	902.034	1006	54.4249
ENST00000395743.8	2653	2554.03	2659	50.8059
ENST00000643237.3	9964	9865.03	9968	49.3096
ENST00000377126.4	5201	5102.03	5203	49.766
ENST00000377687.6	3349	3250.03	3353	50.3464
ENST00000380591.8	1276	1177.03	1282	53.1522
ENST00000256015.5	4629	4530.03	4631	49.888
ENST00000308731.8	2575	2476.03	2594	51.1253
ENST00000684113.1	2945	2846.03	2903	49.7771
ENST00000302759.11	3762	3663.03	3787	50.4518
ENST00000287598.11	3669	3570.03	3692	50.4675
ENST00000230340.9	1718	1619.03	1725	51.9943
ENST00000337554.8	836	737.034	840	55.6179
ENST00000225698.8	1169	1070.03	1174.98	53.5866
ENST00000278407.9	1830	1731.03	1838	51.8158
ENST00000374642.8	1091	992.034	1094	53.8162
ENST00000509305.6	1098	999.034	1101	53.7811
ENST00000374640.9	1158	1059.03	1161	53.4989
ENST00000647956.2	2488	2389.03	2499	51.0465
ENST00000360817.10	2682	2583.03	2694	50.8967
ENST00000299367.10	2610	2511.03	2628	51.0735
ENST00000245907.11	5231	5132.03	5272	50.1312
ENST00000307637.5	3434	3335.03	3436	50.2777
ENST00000428956.7	5427	5328.03	5468	50.0823
ENST00000435363.7	5427	5328.03	5468	50.0823
ENST00000367070.8	2272	2173.03	2284	51.2923
ENST00000367078.8	960	861.034	967	54.8061
ENST00000648180.1	4367	4268.03	4380	50.0805
ENST00000223642.3	5464	5365.03	5486	49.9006
ENST00000355085.4	2324	2225.03	2326	51.0147
ENST00000337836.10	3691	3592.03	3709	50.3894
ENST00000313164.10	5716	5617.03	5734	49.8165
ENST00000361249.4	2367	2268.03	2378	51.1664
ENST00000371237.9	2040	1941.03	2052	51.5901
ENST00000371634.7	881	782.034	888	55.4128
ENST00000451899.7	4230	4131.03	4236	50.0403
ENST00000263408.5	2770	2671.03	2781	50.8094
ENST00000279281.8	2661	2562.03	2660	50.6663
ENST00000279242.7	2026	1927.03	2024	51.2559
ENST00000310597.6	1299	1200.03	1300	52.8655
ENST00000358117.10	2562	2463.03	2569	50.8998
ENST00000278836.10	5940	5841.03	5967	49.8527
ENST00000537328.6	578	479.034	582	59.2897
ENST00000257215.10	5799	5700.03	5819	49.8188
ENST00000331495.8	4003	3904.03	4030	50.3749
ENST00000359446.11	8710	8611.03	8717	49.4008
ENST00000330938.8	2600	2501.03	2606	50.8484
ENST00000339818.9	2221	2122.03	2208	50.7773
ENST00000542230.7	2332	2233.03	2339	51.1161
ENST00000443721.2	3436	3337.03	3443	50.3499
ENST00000523022.6	1830	1731.03	1838	51.8158
ENST00000285379.10	1562	1463.03	1560	52.0347
ENST00000285381.3	1721	1622.03	1728	51.9884
ENST00000300900.9	1123	1024.03	1131	53.8978
ENST00000649794.3	1113	1014.03	1120	53.8999
ENST00000377443.7	1334	1235.03	1342	53.0269
ENST00000338437.7	1518	1419.03	1525	52.4444
ENST00000317995.5	5735	5636.03	5744	49.7351
ENST00000378357.9	1546	1447.03	1557	52.5088
ENST00000084798.9	1715	1616.03	1724	52.0606
ENST00000178638.8	6098	5999.03	6087	49.5159
ENST00000360228.11	8647	8548.03	9826.75	56.1004
ENST00000638009.2	8645	8546.03	7557.25	43.1541
