target_id	length	eff_length	est_counts	tpm
ENST00000617537.5	2385	2286	2356	51.4618
ENST00000253799.8	2677	2578	2630	50.94
ENST00000374700.7	4928	4829	4912	50.7911
ENST00000551964.6	7201	7102	7177	50.4601
ENST00000379158.7	998	899	952	52.8766
ENST00000398189.4	1750	1651	1702	51.4753
ENST00000265381.7	6597	6498	6560	50.4092
ENST00000683413.1	3941	3842	3905	50.7516
ENST00000609360.6	2666	2567	2624	51.0416
ENST00000508593.6	8899	8800	8858.3	50.2636
ENST00000257430.9	10704	10605	10669	50.2342
ENST00000255040.3	925	826	876	52.9554
ENST00000291582.6	2690	2591	2653	51.1277
ENST00000296456.10	2879	2780	2850	51.1901
ENST00000216714.8	1453	1354	1444	53.2518
ENST00000227758.7	3764	3665	3722	50.7094
ENST00000263464.9	6877	6778	6818	50.2275
ENST00000371199.8	8558	8459	8514	50.2575
ENST00000350051.8	2574	2475	2527	50.9819
ENST00000221891.9	2370	2271	2308	50.7463
ENST00000338167.10	3697	3598	3663	50.8349
ENST00000236850.5	899	800	852	53.1785
ENST00000367990.7	474	375	414	55.1258
ENST00000357780.5	1471	1372	1424	51.8253
ENST00000233242.5	14121	14022	14100	50.2106
ENST00000229304.5	894	795	849	53.3245
ENST00000592535.6	514	415	467	56.1895
ENST00000219660.6	1325	1226	1280	52.1321
ENST00000252490.7	660	561	587	52.247
ENST00000227667.8	535	436	488	55.8881
ENST00000592954.2	616	517	568	54.8585
ENST00000343267.8	862	763	817	53.4667
ENST00000252486.9	1166	1067	1119	52.3663
ENST00000205948.11	1174	1075	1132	52.5804
ENST00000346798.8	3583	3484	3551	50.8931
ENST00000378364.8	931	832	886	53.1736
ENST00000326003.7	1464	1365	1418	51.8716
ENST00000652046.1	3696	3597	3628	50.3632
ENST00000367721.3	1805	1706	1758.4	51.4665
ENST00000380913.8	7474	7375	7433	50.3255
ENST00000311813.11	2754	2655	2707	50.9108
ENST00000199280.4	4180	4081	4133	50.5691
ENST00000297991.6	1825	1726	1781	51.524
ENST00000383168.9	5158	5059	5113	50.4658
ENST00000293599.7	1449	1350	1402	51.8562
ENST00000315520.10	2544	2445	2497	50.9948
ENST00000297988.6	3064	2965	3036.24	51.1326
ENST00000219919.9	2849	2750	2804	50.9133
ENST00000374690.9	10667	10568	10624	50.1974
ENST00000205557.12	5140	5041	5121	50.7252
ENST00000377045.9	2378	2279	2314	50.6997
ENST00000264028.5	3994	3895	3953	50.6764
ENST00000231524.14	3863	3764	3824	50.7288
ENST00000395748.8	1234	1135	1176	51.7366
ENST00000272102.10	1840	1741	1794	51.4529
ENST00000256682.9	4041	3942	3996	50.6168
ENST00000303436.11	1596	1497	1552	51.7674
ENST00000320033.5	1578	1479	1529	51.6209
ENST00000000233.10	1032	933	987	52.8228
ENST00000298316.7	3875	3776	3826	50.594
ENST00000368087.8	1447	1348	1404	52.0072
ENST00000261783.4	1911	1812	1746.81	48.1365
ENST00000418115.6	1805	1706	1760	51.5133
ENST00000272233.6	2367	2268	2317	51.0116
ENST00000339083.12	1117	1018	1073	52.6306
ENST00000263895.9	2684	2585	2637	50.9373
ENST00000351018.5	1295	1196	1247	52.0621
ENST00000311956.9	3395	3296	3358	50.8721
ENST00000350060.10	3254	3155	3226	51.0565
ENST00000345122.8	9589	9490	9545	50.2222
ENST00000337414.9	5336	5237	5299	50.524
ENST00000269321.12	1837	1738	1792	51.4842
ENST00000228945.9	1174	1075	1130	52.4875
ENST00000219409.8	964	865	919	53.05
ENST00000381799.10	4181	4082	4133	50.5567
ENST00000261636.13	3197	3098	3153	50.8193
ENST00000298231.5	1699	1600	1624	50.6818
ENST00000246747.9	932	833	886	53.1098
ENST00000260746.6	3834	3735	3790	50.6681
ENST00000358595.10	4710	4611	4682	50.7017
ENST00000403290.6	2787	2688	2756	51.196
ENST00000307959.9	1310	1211	1240	51.1286
ENST00000420843.7	7352	7253	7293	50.2082
ENST00000269260.7	1778	1679	1742	51.8064
ENST00000216124.10	4294	4195	4252	50.6113
ENST00000264914.10	4852	4753	4810	50.5316
ENST00000674429.1	6622	6523	6533	50.0094
ENST00000381154.6	5145	5046	5105	50.5167
ENST00000381134.9	2219	2120	2144	50.4981
ENST00000381127.6	2165	2066	2125	51.3588
ENST00000250693.2	1315	1216	1269	52.1092
ENST00000355810.9	1557	1458	1518	51.9877
ENST00000228936.6	5160	5061	5113	50.4459
ENST00000263207.8	4056	3957	3988	50.324
ENST00000637790.2	2779	2680	2743	51.1066
ENST00000266744.4	2481	2382	2432	50.9809
ENST00000331289.5	1485	1386	1437	51.7702
ENST00000269299.8	1310	1211	1252	51.6234
ENST00000691900.1	1448	1349	1407	52.0797
ENST00000374954.4	653	554	606	54.6197
ENST00000304874.14	2140	2041	2106	51.523
ENST00000381241.9	1330	1231	1239	50.2573
ENST00000357332.8	1275	1176	1231	52.2681
ENST00000394308.8	2385	2286	2348	51.2871
ENST00000263080.3	5422	5323	5377	50.4394
ENST00000379454.9	5301	5202	5256.73	50.4582
ENST00000352480.10	1532	1433	1496	52.128
ENST00000361833.7	7138	7039	7111	50.4436
ENST00000367698.4	1552	1453	1509	51.8573
ENST00000268489.10	15817	15718	15777	50.1202
ENST00000262053.8	2412	2313	2368	51.1202
ENST00000341491.9	1940	1841	1893	51.3432
ENST00000674920.3	1419	1320	1371	51.862
ENST00000236959.14	1972	1873	1937	51.639
ENST00000675843.1	12915	12816	12927	50.3653
ENST00000400908.7	8009	7910	7982	50.3873
ENST00000306011.6	2212	2113	2162	51.0907
ENST00000313115.11	471	372	425	57.0469
ENST00000295598.10	3670	3571	3642	50.9256
ENST00000361216.8	5435	5336	5406.8	50.5954
ENST00000648268.1	3551	3452	3524	50.9743
ENST00000381946.5	4406	4307	4378	50.7559
ENST00000368081.9	3809	3710	3780.2	50.8776
ENST00000367815.9	2216	2117	2221.18	52.39
ENST00000250111.9	3341	3242	3297	50.7799
ENST00000286371.8	1847	1748	1803	51.5039
ENST00000292079.7	589	490	545	55.5375
ENST00000395503.9	3493	3394	3446	50.6978
ENST00000539276.7	8295	8196	8245	50.2313
ENST00000397041.8	4695	4596	4645	50.4652
ENST00000428670.8	7062	6963	7033	50.4348
ENST00000360273.7	8964	8865	8937	50.3384
ENST00000263519.5	6774	6675	6745	50.4565
ENST00000357681.10	8697	8598	8667	50.3335
ENST00000262623.4	3721	3622	3692	50.8978
ENST00000335288.5	1500	1401	1457	51.9287
ENST00000398752.11	5761	5662	5723	50.4708
ENST00000409134.8	4765	4666	4715	50.4572
ENST00000262030.8	1759	1660	1719	51.7075
ENST00000356708.12	1101	1002	1060	52.8231
ENST00000215375.7	995	896	948	52.8307
ENST00000243997.8	3610	3511	3551.26	50.5054
ENST00000369722.8	2628	2529	2537	50.0908
ENST00000393366.7	646	547	600	54.7709
ENST00000394349.9	632	533	586	54.898
ENST00000284727.9	2587	2488	2542	51.0166
ENST00000304312.5	303	204	257	62.9056
ENST00000284971.8	526	427	480	56.1306
ENST00000273398.8	4575	4476	4539	50.6356
ENST00000234396.10	1907	1808	1870	51.6451
ENST00000276390.7	2856	2757	2819	51.0557
ENST00000330398.9	1093	994	1045	52.4948
ENST00000518738.2	5635	5536	5597	50.483
ENST00000253413.10	1333	1234	1292	52.2797
ENST00000472174.7	987	888	944	53.0817
ENST00000303892.10	1370	1271	1323	51.9757
ENST00000343619.9	4106	4007	4058	50.5683
ENST00000369762.7	2054	1955	2013	51.4142
ENST00000341514.11	8492	8393	8464	50.3552
ENST00000290299.7	756	657	713	54.1889
ENST00000242839.10	6598	6499	6569	50.4706
ENST00000350721.9	8158	8059	8154	50.5214
ENST00000373344.11	11165	11066	11150	50.3118
ENST00000498729.9	9131	9032	9083	50.2148
ENST00000375731.9	1574	1475	1534	51.9301
ENST00000377526.4	1458	1359	1420	52.1741
ENST00000380293.3	619	520	572	54.9261
ENST00000299178.4	6222	6123	6174	50.3487
ENST00000367126.5	5026	4927	4978	50.4497
ENST00000646375.2	1825	1726	1778	51.4372
ENST00000301178.9	4717	4618	4658	50.3653
ENST00000292401.9	1181	1082	1135	52.3787
ENST00000233997.4	907	808	861	53.2081
ENST00000648006.3	943	844	896	53.0092
ENST00000259407.7	3479	3380	3389	50.0658
ENST00000286800.8	5618	5519	5572	50.4123
ENST00000309032.8	929	830	882	53.0611
ENST00000634734.3	3820	3721	3777	50.6843
ENST00000517894.6	6020	5921	6000	50.599
ENST00000373658.8	5708	5609	5691	50.6628
ENST00000370598.6	6090	5991	6150	51.258
ENST00000374467.4	2170	2071	2126	51.2589
ENST00000382438.6	2259	2160	2211	51.1118
ENST00000260947.9	5478	5379	5439	50.4898
ENST00000345358.12	795	696	750	53.8069
ENST00000318312.12	3368	3269	3334	50.9257
ENST00000245157.11	2704	2605	2671	51.1979
ENST00000268057.9	2467	2368	2432	51.2824
ENST00000261192.12	9314	9215	9275	50.2579
ENST00000316273.11	1563	1464	1523	51.9451
ENST00000264381.8	2405	2306	2359	51.0804
ENST00000269980.7	1742	1643	1700	51.6651
ENST00000320393.9	3668	3569	3627	50.7443
ENST00000227507.3	4238	4139	4192	50.5722
ENST00000333681.5	6881	6782	6834	50.3157
ENST00000267953.4	780	681	732	53.6723
ENST00000307677.5	2574	2475	2527	50.9819
ENST00000250405.10	3526	3427	3479	50.6905
ENST00000164227.10	1877	1778	1835	51.5336
ENST00000406870.7	3306	3207	3266	50.8514
ENST00000261822.5	3722	3623	3677	50.6771
ENST00000234739.8	6189	6090	6252.89	51.2684
ENST00000053243.6	891	792	843	53.1482
ENST00000251287.3	3420	3321	3377	50.7748
ENST00000249389.3	1106	1007	960.986	47.6512
ENST00000305877.13	6783	6684	6755	50.4632
ENST00000359273.8	1427	1328	1384	52.0384
ENST00000392379.6	3527	3428	3485.2	50.7659
ENST00000216629.11	1301	1202	1234	51.2621
ENST00000554311.2	3996	3897	3948	50.5863
ENST00000356660.9	3985	3886	3937	50.5881
ENST00000425368.7	2476	2377	2443	51.3193
ENST00000377873.8	2217	2118	2175	51.2766
ENST00000368272.5	506	407	459	56.3124
ENST00000331595.9	2353	2254	2310	51.1734
ENST00000161559.11	3491	3392	3399.39	50.0416
ENST00000274353.10	2470	2371	2427.04	51.1131
ENST00000652176.1	9419	9320	9378	50.2436
ENST00000622694.5	2177	2078	2133	51.2544
ENST00000216115.3	951	852	905	53.039
ENST00000369096.9	5148	5049	5104	50.4767
ENST00000259089.9	2215	2116	2177	51.3723
ENST00000355112.8	5240	5141	5211	50.6127
ENST00000261714.11	2307	2208	2269	51.3123
ENST00000292174.5	4293	4194	4310.88	51.3244
ENST00000265523.9	1074	975	1031	52.8008
ENST00000263368.9	799	700	754	53.7848
ENST00000345382.7	4579	4480	4534	50.5347
ENST00000376663.8	3540	3441	3499	50.7745
ENST00000306349.13	2506	2407	2499.62	51.8541
ENST00000306385.10	3593	3494	3533.38	50.4956
ENST00000378827.5	3545	3446	3497	50.6718
ENST00000282701.4	6087	5988	6039	50.3581
ENST00000245451.9	1931	1832	1885	51.3774
ENST00000370830.4	3970	3871	3916	50.5133
ENST00000283147.7	3784	3685	3790.6	51.3637
ENST00000395863.8	4021	3922	3978	50.6458
ENST00000372827.8	4826	4727	4783.48	50.5294
ENST00000372037.8	6417	6318	6379.06	50.4154
ENST00000515059.6	5580	5481	5542	50.4885
ENST00000374580.10	12068	11969	12030	50.1873
ENST00000348343.11	2543	2444	2511	51.3017
ENST00000306433.9	5336	5237	5294	50.4763
ENST00000351486.10	1168	1069	1123	52.4551
ENST00000607373.6	6111	6012	6071	50.4228
ENST00000368636.9	1542	1443	1498	51.836
ENST00000380629.7	3452	3353	3407	50.737
ENST00000318407.5	2626	2527	2580	50.9801
ENST00000370765.11	8971	8872	8950.78	50.3762
ENST00000680361.1	24709	24610	24738.2	50.193
ENST00000648323.1	2914	2815	2865	50.8197
ENST00000344924.8	1711	1612	1663	51.5126
ENST00000380379.10	1909	1810	1865	51.4501
ENST00000642449.2	1841	1742	1805	51.7387
ENST00000357654.9	7088	6989	7061	50.4472
ENST00000644969.2	9807	9708	9646.88	49.6185
ENST00000646891.2	6459	6360	6552.37	51.4431
ENST00000380152.8	11954	11855	11930	50.2487
ENST00000399546.7	3310	3211	3278	50.9747
ENST00000439696.3	3017	2918	2969	50.8055
ENST00000282388.4	3693	3594	3645	50.6414
ENST00000370648.4	2773	2674	2724	50.8665
ENST00000333511.9	1946	1847	1878	50.7709
ENST00000265016.9	1979	1880	1937	51.4467
ENST00000252593.7	1001	902	956	52.9221
ENST00000395743.8	2653	2554	2609	51.0081
ENST00000643237.3	9964	9865	9917	50.196
ENST00000377126.4	5201	5102	5153	50.4319
ENST00000377687.6	3349	3250	3302	50.7317
ENST00000380591.8	1276	1177	1231	52.2237
ENST00000256015.5	4629	4530	4581	50.495
ENST00000308731.8	2575	2476	2544	51.3042
ENST00000684113.1	2945	2846	2852	50.0381
ENST00000302759.11	3762	3663	3737	50.9416
ENST00000287598.11	3669	3570	3641	50.9259
ENST00000230340.9	1718	1619	1674	51.6291
ENST00000337554.8	836	737	789	53.4559
ENST00000225698.8	1169	1070	1125.97	52.5447
ENST00000278407.9	1830	1731	1787	51.5482
ENST00000374642.8	1091	992	1043	52.4999
ENST00000509305.6	1098	999	1050	52.4819
ENST00000374640.9	1158	1059	1110	52.3375
ENST00000647956.2	2488	2389	2449	51.1869
ENST00000360817.10	2682	2583	2643	51.0927
ENST00000299367.10	2610	2511	2577	51.2453
ENST00000245907.11	5231	5132	5222	50.8085
ENST00000307637.5	3434	3335	3386	50.6964
ENST00000428956.7	5427	5328	5417	50.7669
ENST00000435363.7	5427	5328	5417	50.7669
ENST00000367070.8	2272	2173	2233	51.3115
ENST00000367078.8	960	861	916	53.1225
ENST00000648180.1	4367	4268	4329	50.6465
ENST00000223642.3	5464	5365	5436	50.5936
ENST00000355085.4	2324	2225	2275	51.0549
ENST00000337836.10	3691	3592	3659	50.8642
ENST00000313164.10	5716	5617	5683	50.5195
ENST00000361249.4	2367	2268	2327	51.2318
ENST00000371237.9	2040	1941	2002	51.5021
ENST00000371634.7	881	782	837	53.4447
ENST00000451899.7	4230	4131	4185	50.5855
ENST00000263408.5	2770	2671	2731	51.0545
ENST00000279281.8	2661	2562	2620	51.0632
ENST00000279242.7	2026	1927	2022	52.3945
ENST00000310597.6	1299	1200	1250	52.0134
ENST00000358117.10	2562	2463	2519	51.0681
ENST00000278836.10	5940	5841	5916	50.574
ENST00000537328.6	578	479	531	55.3535
ENST00000257215.10	5799	5700	5768	50.5285
ENST00000331495.8	4003	3904	3979	50.8921
ENST00000359446.11	8710	8611	8666	50.2517
ENST00000330938.8	2600	2501	2556	51.0309
ENST00000339818.9	2221	2122	2158	50.7799
ENST00000542230.7	2332	2233	2289	51.1851
ENST00000443721.2	3436	3337	3392	50.7558
ENST00000523022.6	1830	1731	1788	51.5771
ENST00000285379.10	1562	1463	1518	51.81
ENST00000285381.3	1721	1622	1677	51.626
ENST00000300900.9	1123	1024	1080	52.6635
ENST00000649794.3	1113	1014	1070	52.6904
ENST00000377443.7	1334	1235	1291	52.197
ENST00000338437.7	1518	1419	1474	51.8682
ENST00000317995.5	5735	5636	5694	50.4467
ENST00000378357.9	1546	1447	1506	51.9688
ENST00000084798.9	1715	1616	1674	51.725
ENST00000178638.8	6098	5999	6037	50.2491
ENST00000360228.11	8647	8548	9770.36	57.0732
ENST00000638009.2	8645	8546	7513.64	43.9009
ENST00000371372.6	9792	9693	9783.17	50.3973
ENST00000399603.6	13744	13645	13662	49.995
ENST00000399655.6	13744	13645	13662	49.995
ENST00000288139.11	9429	9330	13658.4	73.098
ENST00000350061.11	9369	9270	5122.56	27.5926
ENST00000367573.7	16420	16321	16385	50.1286
ENST00000323022.10	6006	5907	5954	50.3301
ENST00000362061.4	6028	5929	6022	50.716
ENST00000376568.8	3836	3737	3803	50.8147
ENST00000356860.8	7542	7443	7509	50.3756
ENST00000394303.8	3711	3612	3654	50.5134
ENST00000324631.13	6129	6030	6634.7	54.9402
ENST00000377329.10	5872	5773	5273.3	45.6107
ENST00000301050.7	2931	2832	2872	50.6381
ENST00000539935.7	7944	7845	7887	50.2001
ENST00000226021.5	1302	1203	1255	52.0912
ENST00000319017.5	1778	1679	1737	51.6577
ENST00000264705.9	7286	7187	7279	50.572
ENST00000265431.7	2533	2434	2494	51.1637
ENST00000302628.9	1454	1355	1414	52.107
ENST00000380200.3	455	356	407	57.0861
ENST00000331587.9	840	741	794	53.5043
ENST00000324229.11	1044	945	998	52.7333
ENST00000426151.7	3572	3473	3535	50.8242
ENST00000361675.7	5011	4912	4975	50.5732
ENST00000356978.9	4203	4104	4158	50.5898
ENST00000272298.12	1210	1111	1166	52.4047
ENST00000291295.14	2184	2085	2139	51.226
ENST00000315238.3	1811	1712	1761	51.362
ENST00000316448.10	1901	1802	1859	51.5123
ENST00000249364.9	5266	5167	5322.01	51.4308
ENST00000282356.9	11942	11843	11902	50.1816
ENST00000671881.1	4837	4738	4806	50.6495
ENST00000395749.7	4545	4446	4519	50.7527
ENST00000511664.6	5785	5686	5756	50.5475
ENST00000423381.6	3878	3779	3851	50.8842
ENST00000297156.4	2171	2072	2124	51.186
ENST00000652295.2	591	492	544	55.2103
ENST00000247461.9	4915	4816	4879	50.586
ENST00000263867.9	1250	1151	1210	52.4924
ENST00000279247.11	2952	2853	2910	50.9304
ENST00000295006.6	3366	3267	3323	50.7887
ENST00000397163.8	3315	3216	3256	50.5539
ENST00000246533.8	1428	1329	1388	52.1495
