target_id	length	eff_length	est_counts	tpm
ENST00000357586.7	4165	4066	4065	51.4996
ENST00000610402.5	5700	5601	5600	51.5031
ENST00000299980.9	6602	6503	6502	51.5043
ENST00000223357.8	4097	3998	3997	51.4994
ENST00000327141.9	1798	1699	1698	51.4819
ENST00000335847.9	1918	1819	1818	51.4839
ENST00000226355.5	1997	1898	1897	51.4851
ENST00000395792.7	2426	2327	2326	51.4901
ENST00000264595.7	2037	1938	1937	51.4857
ENST00000560601.4	8960	8861	8860	51.5064
ENST00000375076.9	1420	1321	1320	51.4733
ENST00000361915.8	7091	6992	6991	51.5049
ENST00000290953.3	498	399	398	51.3832
ENST00000254958.10	5940	5841	5840	51.5034
ENST00000366667.6	2116	2017	2016	51.4867
ENST00000349243.8	2324	2225	2224	51.4891
ENST00000371906.5	2862	2763	2762	51.4936
ENST00000606794.2	3660	3561	3560	51.4978
ENST00000307503.4	2900	2801	2800	51.4939
ENST00000378970.5	1813	1714	1713	51.4822
ENST00000217426.7	2150	2051	2050	51.4871
ENST00000242057.9	6243	6144	6143	51.5039
ENST00000411641.7	1574	1475	1474	51.4773
ENST00000376059.8	655	556	555	51.4196
ENST00000633556.3	10039	9940	9940	51.5123
ENST00000644144.2	2192	2093	2092	51.4876
ENST00000672715.1	5970	5871	5870	51.5035
ENST00000327299.8	6845	6746	6745	51.5046
ENST00000649815.2	2957	2858	2857	51.4942
ENST00000392038.7	5250	5151	5150	51.5023
ENST00000409155.8	3129	3030	3029	51.4953
ENST00000484952.6	2375	2276	2275	51.4896
ENST00000650242.1	1940	1841	1840	51.4843
ENST00000295897.9	2285	2186	2185	51.4887
ENST00000306107.9	4701	4602	4601	51.5011
ENST00000218104.6	3669	3570	3569	51.4978
ENST00000297785.8	2096	1997	1996	51.4865
ENST00000261733.7	9561	9462	9461	51.5068
ENST00000225740.11	1639	1540	1539	51.4788
ENST00000377698.4	3028	2929	2928	51.4947
ENST00000329841.10	3469	3370	3369	51.497
ENST00000342456.11	2811	2712	2711	51.4933
ENST00000673966.2	2650	2551	2550	51.4921
ENST00000354775.5	2395	2296	2295	51.4898
ENST00000176643.11	3703	3604	3603	51.498
ENST00000308666.4	6290	6191	6190	51.5039
ENST00000642816.3	1640	1541	1539.63	51.4665
ENST00000647789.2	2420	2321	2320	51.4901
ENST00000226253.9	1608	1509	1508	51.4781
ENST00000285930.9	1361	1262	1261	51.4714
ENST00000389048.8	6240	6141	6140	51.5039
ENST00000251535.11	2392	2293	2292	51.4898
ENST00000374391.7	2519	2420	2419	51.491
ENST00000380490.5	869	770	769	51.4454
ENST00000647874.1	2515	2416	2415	51.4909
ENST00000293761.8	2697	2598	2597	51.4924
ENST00000380183.9	2697	2598	2597	51.4924
ENST00000295463.4	3241	3142	3141	51.4959
ENST00000374840.8	2536	2437	2436	51.4911
ENST00000392027.3	2754	2655	2654.01	51.493
ENST00000295453.8	2492	2393	2391.99	51.4905
ENST00000647563.2	1955	1856	1855	51.4845
ENST00000322937.10	2005	1906	1905	51.4852
ENST00000265132.8	1262	1163	1162	51.468
ENST00000368885.8	3423	3324	3323	51.4968
ENST00000380714.7	793	694	693	51.438
ENST00000651267.2	926	827	826	51.45
ENST00000290649.10	3607	3508	3507	51.4976
ENST00000221496.5	1809	1710	1709	51.4821
ENST00000257863.9	2001	1902	1901	51.4852
ENST00000520113.7	2335	2236	2235	51.4892
ENST00000528667.7	4081	3982	3981	51.4993
ENST00000396553.7	4189	4090	4089	51.4997
ENST00000356264.7	3224	3125	3124	51.4958
ENST00000316724.10	2487	2388	2387	51.4907
ENST00000273588.9	1997	1898	1897	51.4851
ENST00000370083.9	1785	1686	1685.01	51.482
ENST00000330330.10	1785	1686	1685.01	51.482
ENST00000622339.5	1785	1686	1685.01	51.482
ENST00000414303.7	1584	1485	1484	51.4774
ENST00000684275.1	1584	1485	1483.98	51.4769
ENST00000397990.5	748	649	648	51.4329
ENST00000517746.6	4230	4131	4130	51.4998
ENST00000629816.3	5268	5169	5168	51.5023
ENST00000289734.13	8292	8193	8192	51.506
ENST00000357077.9	14215	14116	14115	51.5086
ENST00000280772.7	17019	16920	16919	51.5092
ENST00000300060.7	3662	3563	3562	51.4978
ENST00000281456.11	4415	4316	4315	51.5003
ENST00000317881.9	1307	1208	1207	51.4696
ENST00000381401.11	1451	1352	1351	51.4742
ENST00000257497.11	1401	1302	1301	51.4727
ENST00000451270.7	1554	1455	1454	51.4769
ENST00000264908.11	1432	1333	1332	51.4736
ENST00000394295.6	2651	2552	2551	51.4921
ENST00000296511.10	1638	1539	1538	51.4788
ENST00000354546.10	2889	2790	2789	51.4938
ENST00000372921.10	2443	2344	2343	51.4903
ENST00000422982.8	6734	6635	6634	51.5045
ENST00000419625.6	1456	1357	1356	51.4743
ENST00000617537.5	2385	2286	2285	51.4897
ENST00000253799.8	2677	2578	2577	51.4923
ENST00000374700.7	4928	4829	4828	51.5016
ENST00000551964.6	7201	7102	7101	51.505
ENST00000379158.7	998	899	898	51.455
ENST00000398189.4	1750	1651	1650	51.4811
ENST00000265381.7	6597	6498	6497	51.5043
ENST00000683413.1	3941	3842	3841	51.4988
ENST00000609360.6	2666	2567	2566	51.4922
ENST00000508593.6	8899	8800	8800	51.5123
ENST00000257430.9	10704	10605	10604	51.5074
ENST00000255040.3	925	826	825	51.4499
ENST00000291582.6	2690	2591	2590	51.4924
ENST00000296456.10	2879	2780	2779	51.4937
ENST00000216714.8	1453	1354	1353	51.4742
ENST00000227758.7	3764	3665	3664	51.4982
ENST00000263464.9	6877	6778	6777	51.5047
ENST00000371199.8	8558	8459	8458	51.5062
ENST00000350051.8	2574	2475	2474	51.4914
ENST00000221891.9	2370	2271	2270	51.4896
ENST00000338167.10	3697	3598	3597	51.4979
ENST00000236850.5	899	800	799	51.4479
ENST00000367990.7	474	375	374	51.3749
ENST00000357780.5	1471	1372	1371	51.4747
ENST00000233242.5	14121	14022	14021	51.5086
ENST00000229304.5	894	795	794	51.4475
ENST00000592535.6	514	415	414	51.3881
ENST00000219660.6	1325	1226	1225	51.4702
ENST00000252490.7	660	561	560	51.4204
ENST00000227667.8	535	436	435	51.3941
ENST00000592954.2	616	517	516	51.4126
ENST00000343267.8	862	763	762	51.4447
ENST00000252486.9	1166	1067	1066	51.464
ENST00000205948.11	1174	1075	1074	51.4643
ENST00000346798.8	3583	3484	3483	51.4975
ENST00000378364.8	931	832	831	51.4503
ENST00000326003.7	1464	1365	1364	51.4745
ENST00000652046.1	3696	3597	3596	51.4979
ENST00000367721.3	1805	1706	1705.39	51.494
ENST00000380913.8	7474	7375	7374	51.5053
ENST00000311813.11	2754	2655	2654	51.4929
ENST00000199280.4	4180	4081	4080	51.4996
ENST00000297991.6	1825	1726	1725	51.4824
ENST00000383168.9	5158	5059	5058	51.5021
ENST00000293599.7	1449	1350	1349	51.4741
ENST00000315520.10	2544	2445	2444	51.4912
ENST00000297988.6	3064	2965	2964	51.4949
ENST00000219919.9	2849	2750	2749	51.4935
ENST00000374690.9	10667	10568	10567	51.5074
ENST00000205557.12	5140	5041	5040	51.502
ENST00000377045.9	2378	2279	2278	51.4897
ENST00000264028.5	3994	3895	3894	51.499
ENST00000231524.14	3863	3764	3763	51.4986
ENST00000395748.8	1234	1135	1134	51.4669
ENST00000272102.10	1840	1741	1740	51.4827
ENST00000256682.9	4041	3942	3941	51.4992
ENST00000303436.11	1596	1497	1496	51.4778
ENST00000320033.5	1578	1479	1478	51.4774
ENST00000000233.10	1032	933	932	51.457
ENST00000298316.7	3875	3776	3775	51.4986
ENST00000368087.8	1447	1348	1347	51.474
ENST00000261783.4	1911	1812	1810.83	51.479
ENST00000418115.6	1805	1706	1705	51.4821
ENST00000272233.6	2367	2268	2267	51.4895
ENST00000339083.12	1117	1018	1017	51.4617
ENST00000263895.9	2684	2585	2584	51.4923
ENST00000351018.5	1295	1196	1195	51.4692
ENST00000311956.9	3395	3296	3295	51.4966
ENST00000350060.10	3254	3155	3154	51.4959
ENST00000345122.8	9589	9490	9489	51.5068
ENST00000337414.9	5336	5237	5236	51.5024
ENST00000269321.12	1837	1738	1737	51.4826
ENST00000228945.9	1174	1075	1074	51.4643
ENST00000219409.8	964	865	864	51.4527
ENST00000381799.10	4181	4082	4081	51.4996
ENST00000261636.13	3197	3098	3097	51.4956
ENST00000298231.5	1699	1600	1599	51.4801
ENST00000246747.9	932	833	832	51.4504
ENST00000260746.6	3834	3735	3734	51.4985
ENST00000358595.10	4710	4611	4610	51.5011
ENST00000403290.6	2787	2688	2687	51.4931
ENST00000307959.9	1310	1211	1210	51.4697
ENST00000420843.7	7352	7253	7252	51.5052
ENST00000269260.7	1778	1679	1678	51.4816
ENST00000216124.10	4294	4195	4194	51.5
ENST00000264914.10	4852	4753	4752	51.5014
ENST00000674429.1	6622	6523	6522	51.5044
ENST00000381154.6	5145	5046	5045	51.502
ENST00000381134.9	2219	2120	2119	51.488
ENST00000381127.6	2165	2066	2065	51.4873
ENST00000250693.2	1315	1216	1215	51.4699
ENST00000355810.9	1557	1458	1457	51.4769
ENST00000228936.6	5160	5061	5060	51.5021
ENST00000263207.8	4056	3957	3956	51.4992
ENST00000637790.2	2779	2680	2679	51.493
ENST00000266744.4	2481	2382	2381	51.4906
ENST00000331289.5	1485	1386	1385	51.4751
ENST00000269299.8	1310	1211	1210	51.4697
ENST00000691900.1	1448	1349	1348	51.4741
ENST00000374954.4	653	554	553	51.4193
ENST00000304874.14	2140	2041	2040	51.487
ENST00000381241.9	1330	1231	1230	51.4704
ENST00000357332.8	1275	1176	1175	51.4685
ENST00000394308.8	2385	2286	2285	51.4897
ENST00000263080.3	5422	5323	5322	51.5026
ENST00000379454.9	5301	5202	5202	51.5123
ENST00000352480.10	1532	1433	1432	51.4763
ENST00000361833.7	7138	7039	7038	51.5049
ENST00000367698.4	1552	1453	1452	51.4768
ENST00000268489.10	15817	15718	15717	51.509
ENST00000262053.8	2412	2313	2312	51.49
ENST00000341491.9	1940	1841	1840	51.4843
ENST00000674920.3	1419	1320	1319	51.4732
ENST00000236959.14	1972	1873	1872	51.4848
ENST00000675843.1	12915	12816	12815	51.5082
ENST00000400908.7	8009	7910	7909	51.5057
ENST00000306011.6	2212	2113	2112	51.4879
ENST00000313115.11	471	372	371	51.3738
ENST00000295598.10	3670	3571	3570	51.4978
ENST00000361216.8	5435	5336	5335	51.5026
ENST00000648268.1	3551	3452	3451	51.4973
ENST00000381946.5	4406	4307	4306	51.5003
ENST00000368081.9	3809	3710	3709	51.4983
ENST00000367815.9	2216	2117	2117	51.5123
ENST00000250111.9	3341	3242	3241	51.4964
ENST00000286371.8	1847	1748	1747	51.4828
ENST00000292079.7	589	490	489	51.4071
ENST00000395503.9	3493	3394	3393	51.4971
ENST00000539276.7	8295	8196	8195	51.506
ENST00000397041.8	4695	4596	4595	51.501
ENST00000428670.8	7062	6963	6962	51.5049
ENST00000360273.7	8964	8865	8864	51.5064
ENST00000263519.5	6774	6675	6674	51.5045
ENST00000357681.10	8697	8598	8597	51.5063
ENST00000262623.4	3721	3622	3621	51.498
ENST00000335288.5	1500	1401	1400	51.4755
ENST00000398752.11	5761	5662	5661	51.5032
ENST00000409134.8	4765	4666	4665	51.5012
ENST00000262030.8	1759	1660	1659	51.4812
ENST00000356708.12	1101	1002	1001	51.4608
ENST00000215375.7	995	896	895	51.4548
ENST00000243997.8	3610	3511	3511	51.5123
ENST00000369722.8	2628	2529	2528	51.4919
ENST00000393366.7	646	547	546	51.4181
ENST00000394349.9	632	533	532	51.4156
ENST00000284727.9	2587	2488	2487	51.4916
ENST00000304312.5	303	204	203	51.2597
ENST00000284971.8	526	427	426	51.3916
ENST00000273398.8	4575	4476	4475	51.5007
ENST00000234396.10	1907	1808	1807	51.4838
ENST00000276390.7	2856	2757	2756	51.4936
ENST00000330398.9	1093	994	993	51.4604
ENST00000518738.2	5635	5536	5535	51.503
ENST00000253413.10	1333	1234	1233	51.4705
ENST00000472174.7	987	888	887	51.4542
ENST00000303892.10	1370	1271	1270	51.4717
ENST00000343619.9	4106	4007	4006	51.4994
ENST00000369762.7	2054	1955	1954	51.4859
ENST00000341514.11	8492	8393	8392	51.5061
ENST00000290299.7	756	657	656	51.4339
ENST00000242839.10	6598	6499	6498	51.5043
ENST00000350721.9	8158	8059	8058	51.5059
ENST00000373344.11	11165	11066	11065	51.5076
ENST00000498729.9	9131	9032	9031	51.5066
ENST00000375731.9	1574	1475	1474	51.4773
ENST00000377526.4	1458	1359	1358	51.4744
ENST00000380293.3	619	520	519	51.4132
ENST00000299178.4	6222	6123	6122	51.5038
ENST00000367126.5	5026	4927	4926	51.5018
ENST00000646375.2	1825	1726	1725	51.4824
ENST00000301178.9	4717	4618	4617	51.5011
ENST00000292401.9	1181	1082	1081	51.4646
ENST00000233997.4	907	808	807	51.4485
ENST00000648006.3	943	844	843	51.4512
ENST00000259407.7	3479	3380	3379	51.497
ENST00000286800.8	5618	5519	5518	51.5029
ENST00000309032.8	929	830	829	51.4502
ENST00000634734.3	3820	3721	3720	51.4984
ENST00000517894.6	6020	5921	5920	51.5036
ENST00000373658.8	5708	5609	5608	51.5031
ENST00000370598.6	6090	5991	5990	51.5037
ENST00000374467.4	2170	2071	2070	51.4874
ENST00000382438.6	2259	2160	2159	51.4884
ENST00000260947.9	5478	5379	5378	51.5027
ENST00000345358.12	795	696	695	51.4382
ENST00000318312.12	3368	3269	3268	51.4965
ENST00000245157.11	2704	2605	2604	51.4925
ENST00000268057.9	2467	2368	2367	51.4905
ENST00000261192.12	9314	9215	9214	51.5067
ENST00000316273.11	1563	1464	1463	51.4771
ENST00000264381.8	2405	2306	2305	51.4899
ENST00000269980.7	1742	1643	1642	51.4809
ENST00000320393.9	3668	3569	3568	51.4978
ENST00000227507.3	4238	4139	4138	51.4998
ENST00000333681.5	6881	6782	6781	51.5047
ENST00000267953.4	780	681	680	51.4366
ENST00000307677.5	2574	2475	2474	51.4914
ENST00000250405.10	3526	3427	3426	51.4972
ENST00000164227.10	1877	1778	1777	51.4833
ENST00000406870.7	3306	3207	3206	51.4962
ENST00000261822.5	3722	3623	3622	51.498
ENST00000234739.8	6189	6090	6091.02	51.5209
ENST00000053243.6	891	792	791	51.4472
ENST00000251287.3	3420	3321	3320	51.4967
ENST00000249389.3	1106	1007	1006.48	51.4858
ENST00000305877.13	6783	6684	6683	51.5046
ENST00000359273.8	1427	1328	1327	51.4735
ENST00000392379.6	3527	3428	3427.19	51.5001
ENST00000216629.11	1301	1202	1201	51.4694
ENST00000554311.2	3996	3897	3896	51.499
ENST00000356660.9	3985	3886	3885	51.499
ENST00000425368.7	2476	2377	2376	51.4906
ENST00000377873.8	2217	2118	2117	51.4879
ENST00000368272.5	506	407	406	51.3857
ENST00000331595.9	2353	2254	2253	51.4894
ENST00000161559.11	3491	3392	3391	51.4971
ENST00000274353.10	2470	2371	2370	51.4905
ENST00000652176.1	9419	9320	9319	51.5067
ENST00000622694.5	2177	2078	2077	51.4875
ENST00000216115.3	951	852	851	51.4518
ENST00000369096.9	5148	5049	5048	51.5021
ENST00000259089.9	2215	2116	2115	51.4879
ENST00000355112.8	5240	5141	5140	51.5022
ENST00000261714.11	2307	2208	2207	51.4889
ENST00000292174.5	4293	4194	4194	51.5123
ENST00000265523.9	1074	975	974	51.4594
ENST00000263368.9	799	700	699	51.4387
ENST00000345382.7	4579	4480	4479	51.5008
ENST00000376663.8	3540	3441	3440	51.4973
ENST00000306349.13	2506	2407	2405.53	51.4809
ENST00000306385.10	3593	3494	3493.47	51.5044
ENST00000378827.5	3545	3446	3445	51.4973
ENST00000282701.4	6087	5988	5987	51.5037
ENST00000245451.9	1931	1832	1831	51.4841
ENST00000370830.4	3970	3871	3870	51.4989
ENST00000283147.7	3784	3685	3685	51.5123
ENST00000395863.8	4021	3922	3921	51.4991
ENST00000372827.8	4826	4727	4725.99	51.5013
ENST00000372037.8	6417	6318	6317.03	51.5044
ENST00000515059.6	5580	5481	5480	51.5029
ENST00000374580.10	12068	11969	11968	51.508
ENST00000348343.11	2543	2444	2443	51.4912
ENST00000306433.9	5336	5237	5236	51.5024
ENST00000351486.10	1168	1069	1068	51.4641
ENST00000607373.6	6111	6012	6011	51.5037
ENST00000368636.9	1542	1443	1442	51.4766
ENST00000380629.7	3452	3353	3352	51.4969
ENST00000318407.5	2626	2527	2526	51.4919
ENST00000370765.11	8971	8872	8870.86	51.5056
ENST00000680361.1	24709	24610	24609.1	51.5105
ENST00000648323.1	2914	2815	2814	51.494
ENST00000344924.8	1711	1612	1611	51.4803
ENST00000380379.10	1909	1810	1809	51.4838
ENST00000642449.2	1841	1742	1741	51.4827
ENST00000357654.9	7088	6989	6988	51.5049
ENST00000644969.2	9807	9708	9707.1	51.5075
ENST00000646891.2	6459	6360	6358.88	51.5032
ENST00000380152.8	11954	11855	11854	51.5079
ENST00000399546.7	3310	3211	3210	51.4962
ENST00000439696.3	3017	2918	2917	51.4946
ENST00000282388.4	3693	3594	3593	51.4979
ENST00000370648.4	2773	2674	2673	51.493
ENST00000333511.9	1946	1847	1846	51.4844
ENST00000265016.9	1979	1880	1879	51.4849
ENST00000252593.7	1001	902	901	51.4551
ENST00000395743.8	2653	2554	2553	51.4921
ENST00000643237.3	9964	9865	9864	51.507
ENST00000377126.4	5201	5102	5101	51.5022
ENST00000377687.6	3349	3250	3249	51.4964
ENST00000380591.8	1276	1177	1176	51.4685
ENST00000256015.5	4629	4530	4529	51.5009
ENST00000308731.8	2575	2476	2475	51.4915
ENST00000684113.1	2945	2846	2845	51.4942
ENST00000302759.11	3762	3663	3662	51.4982
ENST00000287598.11	3669	3570	3569	51.4978
ENST00000230340.9	1718	1619	1618	51.4804
ENST00000337554.8	836	737	736	51.4424
ENST00000225698.8	1169	1070	1070	51.5123
ENST00000278407.9	1830	1731	1730	51.4825
ENST00000374642.8	1091	992	991	51.4603
ENST00000509305.6	1098	999	998	51.4607
ENST00000374640.9	1158	1059	1058	51.4636
ENST00000647956.2	2488	2389	2388	51.4907
ENST00000360817.10	2682	2583	2582	51.4923
ENST00000299367.10	2610	2511	2510	51.4917
ENST00000245907.11	5231	5132	5131	51.5022
ENST00000307637.5	3434	3335	3334	51.4968
ENST00000428956.7	5427	5328	5327	51.5026
ENST00000435363.7	5427	5328	5327	51.5026
ENST00000367070.8	2272	2173	2172	51.4886
ENST00000367078.8	960	861	860	51.4524
ENST00000648180.1	4367	4268	4267	51.5002
ENST00000223642.3	5464	5365	5364	51.5027
ENST00000355085.4	2324	2225	2224	51.4891
ENST00000337836.10	3691	3592	3591	51.4979
ENST00000313164.10	5716	5617	5616	51.5031
ENST00000361249.4	2367	2268	2267	51.4895
ENST00000371237.9	2040	1941	1940	51.4857
ENST00000371634.7	881	782	781	51.4464
ENST00000451899.7	4230	4131	4130	51.4998
ENST00000263408.5	2770	2671	2670	51.493
ENST00000279281.8	2661	2562	2561	51.4922
ENST00000279242.7	2026	1927	1926	51.4855
ENST00000310597.6	1299	1200	1199	51.4693
ENST00000358117.10	2562	2463	2462	51.4913
ENST00000278836.10	5940	5841	5840	51.5034
ENST00000537328.6	578	479	478	51.4047
ENST00000257215.10	5799	5700	5699	51.5032
ENST00000331495.8	4003	3904	3903	51.4991
ENST00000359446.11	8710	8611	8610	51.5063
ENST00000330938.8	2600	2501	2500	51.4917
ENST00000339818.9	2221	2122	2121	51.488
ENST00000542230.7	2332	2233	2232	51.4892
ENST00000443721.2	3436	3337	3336	51.4968
ENST00000523022.6	1830	1731	1730	51.4825
ENST00000285379.10	1562	1463	1462	51.477
ENST00000285381.3	1721	1622	1621	51.4805
ENST00000300900.9	1123	1024	1023	51.462
ENST00000649794.3	1113	1014	1013	51.4615
ENST00000377443.7	1334	1235	1234	51.4705
ENST00000338437.7	1518	1419	1418	51.476
ENST00000317995.5	5735	5636	5635	51.5031
ENST00000378357.9	1546	1447	1446	51.4767
ENST00000084798.9	1715	1616	1615	51.4804
ENST00000178638.8	6098	5999	5998	51.5037
ENST00000360228.11	8647	8548	8547	51.5062
ENST00000638009.2	8645	8546	8545	51.5062
ENST00000371372.6	9792	9693	9692	51.5069
ENST00000399603.6	13744	13645	13644	51.5085
ENST00000399655.6	13744	13645	13644	51.5085
ENST00000288139.11	9429	9330	9329.37	51.5088
ENST00000350061.11	9369	9270	9269.44	51.5091
ENST00000367573.7	16420	16321	16320	51.5091
ENST00000323022.10	6006	5907	5906	51.5035
ENST00000362061.4	6028	5929	5928	51.5036
ENST00000376568.8	3836	3737	3736	51.4985
ENST00000356860.8	7542	7443	7442	51.5053
ENST00000394303.8	3711	3612	3611	51.498
ENST00000324631.13	6129	6030	6029.3	51.5063
ENST00000377329.10	5872	5773	5771.7	51.5006
ENST00000301050.7	2931	2832	2831	51.4941
ENST00000539935.7	7944	7845	7844	51.5057
ENST00000226021.5	1302	1203	1202	51.4694
ENST00000319017.5	1778	1679	1678	51.4816
ENST00000264705.9	7286	7187	7186	51.5051
ENST00000265431.7	2533	2434	2433	51.4911
ENST00000302628.9	1454	1355	1354	51.4742
ENST00000380200.3	455	356	355	51.3676
ENST00000331587.9	840	741	740	51.4427
ENST00000324229.11	1044	945	944	51.4577
ENST00000426151.7	3572	3473	3472	51.4974
ENST00000361675.7	5011	4912	4911	51.5018
ENST00000356978.9	4203	4104	4103	51.4997
ENST00000272298.12	1210	1111	1110	51.4659
ENST00000291295.14	2184	2085	2084	51.4876
ENST00000315238.3	1811	1712	1711	51.4822
ENST00000316448.10	1901	1802	1801	51.4837
ENST00000249364.9	5266	5167	5166.52	51.5074
ENST00000282356.9	11942	11843	11842	51.5079
ENST00000671881.1	4837	4738	4737	51.5014
ENST00000395749.7	4545	4446	4445	51.5007
ENST00000511664.6	5785	5686	5685	51.5032
ENST00000423381.6	3878	3779	3778	51.4986
ENST00000297156.4	2171	2072	2071	51.4874
ENST00000652295.2	591	492	491	51.4076
ENST00000247461.9	4915	4816	4815	51.5016
ENST00000263867.9	1250	1151	1150	51.4675
ENST00000279247.11	2952	2853	2852	51.4942
ENST00000295006.6	3366	3267	3266	51.4965
ENST00000397163.8	3315	3216	3215	51.4962
ENST00000246533.8	1428	1329	1328	51.4735
ENST00000324068.2	3532	3433	3432	51.4973
ENST00000588776.8	1537	1438	1437	51.4764
