transcript_id	gene_symbol	transcript_len	read_len	label	n_positions	uf_overall	n_sim_3p250	n_unique_3p250	uf_3p250	delta_3p250	n_sim_3p400	n_unique_3p400	uf_3p400	delta_3p400	n_sim_3p500	n_unique_3p500	uf_3p500	delta_3p500	n_sim_3p600	n_unique_3p600	uf_3p600	delta_3p600
ENST00000340692.10		4143	150	v5e_MANE_RNA_SE_150	3994	0.862043	250	0	0.0	-0.862043	400	0	0.0	-0.862043	500	0	0.0	-0.862043	600	49	0.081667	-0.780376
ENST00000253686.7		4572	150	v5e_MANE_RNA_SE_150	4423	0.861406	250	0	0.0	-0.861406	400	0	0.0	-0.861406	500	0	0.0	-0.861406	600	0	0.0	-0.861406
ENST00000674895.3		8273	150	v5e_MANE_RNA_SE_150	8124	0.859306	250	0	0.0	-0.859306	400	0	0.0	-0.859306	500	0	0.0	-0.859306	600	0	0.0	-0.859306
ENST00000343516.8		5839	150	v5e_MANE_RNA_SE_150	5690	0.859227	250	0	0.0	-0.859227	400	0	0.0	-0.859227	500	0	0.0	-0.859227	600	0	0.0	-0.859227
ENST00000203664.10		3911	150	v5e_MANE_RNA_SE_150	3762	0.868421	250	0	0.0	-0.868421	400	0	0.0	-0.868421	500	5	0.01	-0.858421	600	105	0.175	-0.693421
ENST00000535842.6		3620	150	v5e_MANE_RNA_SE_150	3471	0.851628	250	0	0.0	-0.851628	400	0	0.0	-0.851628	500	0	0.0	-0.851628	600	85	0.141667	-0.709961
ENST00000389221.9		5250	150	v5e_MANE_RNA_SE_150	5101	0.85101	250	0	0.0	-0.85101	400	0	0.0	-0.85101	500	0	0.0	-0.85101	600	0	0.0	-0.85101
ENST00000281772.14		4782	150	v5e_MANE_RNA_SE_150	4633	0.850853	250	0	0.0	-0.850853	400	0	0.0	-0.850853	500	0	0.0	-0.850853	600	0	0.0	-0.850853
ENST00000343067.9		6031	150	v5e_MANE_RNA_SE_150	5882	0.921115	250	0	0.0	-0.921115	400	0	0.0	-0.921115	500	36	0.072	-0.849115	600	136	0.226667	-0.694448
ENST00000389622.7		10779	150	v5e_MANE_RNA_SE_150	10630	0.847037	250	0	0.0	-0.847037	400	0	0.0	-0.847037	500	0	0.0	-0.847037	600	0	0.0	-0.847037
ENST00000258428.8		4731	150	v5e_MANE_RNA_SE_150	4582	0.84701	250	0	0.0	-0.84701	400	0	0.0	-0.84701	500	0	0.0	-0.84701	600	0	0.0	-0.84701
ENST00000549884.6		8938	150	v5e_MANE_RNA_SE_150	8789	0.948913	250	0	0.0	-0.948913	400	0	0.0	-0.948913	500	51	0.102	-0.846913	600	151	0.251667	-0.697246
ENST00000433179.4		3520	150	v5e_MANE_RNA_SE_150	3371	0.84604	250	0	0.0	-0.84604	400	0	0.0	-0.84604	500	0	0.0	-0.84604	600	81	0.135	-0.71104
ENST00000590602.6		8387	150	v5e_MANE_RNA_SE_150	8238	0.844987	250	0	0.0	-0.844987	400	0	0.0	-0.844987	500	0	0.0	-0.844987	600	0	0.0	-0.844987
ENST00000524913.3		3923	150	v5e_MANE_RNA_SE_150	3774	0.870959	250	0	0.0	-0.870959	400	0	0.0	-0.870959	500	13	0.026	-0.844959	600	113	0.188333	-0.682626
ENST00000262031.10		8488	150	v5e_MANE_RNA_SE_150	8339	0.946157	250	0	0.0	-0.946157	400	0	0.0	-0.946157	500	51	0.102	-0.844157	600	151	0.251667	-0.69449
ENST00000503581.6		10590	150	v5e_MANE_RNA_SE_150	10441	0.839862	250	0	0.0	-0.839862	400	0	0.0	-0.839862	500	0	0.0	-0.839862	600	0	0.0	-0.839862
ENST00000341356.10		4411	150	v5e_MANE_RNA_SE_150	4262	0.8374	250	0	0.0	-0.8374	400	0	0.0	-0.8374	500	0	0.0	-0.8374	600	0	0.0	-0.8374
ENST00000495936.7		10747	150	v5e_MANE_RNA_SE_150	10598	0.958577	250	0	0.0	-0.958577	400	0	0.0	-0.958577	500	61	0.122	-0.836577	600	161	0.268333	-0.690244
ENST00000373257.8		4462	150	v5e_MANE_RNA_SE_150	4313	0.890563	250	0	0.0	-0.890563	400	0	0.0	-0.890563	500	28	0.056	-0.834563	600	128	0.213333	-0.67723
ENST00000315251.11		7694	150	v5e_MANE_RNA_SE_150	7545	0.834327	250	0	0.0	-0.834327	400	0	0.0	-0.834327	500	0	0.0	-0.834327	600	0	0.0	-0.834327
ENST00000379410.8		3176	150	v5e_MANE_RNA_SE_150	3027	0.828543	250	0	0.0	-0.828543	400	0	0.0	-0.828543	500	0	0.0	-0.828543	600	81	0.135	-0.693543
ENST00000322349.13		9839	150	v5e_MANE_RNA_SE_150	9690	0.827657	250	0	0.0	-0.827657	400	0	0.0	-0.827657	500	0	0.0	-0.827657	600	0	0.0	-0.827657
ENST00000394323.3		3206	150	v5e_MANE_RNA_SE_150	3057	0.825973	250	0	0.0	-0.825973	400	0	0.0	-0.825973	500	0	0.0	-0.825973	600	68	0.113333	-0.71264
ENST00000299563.5		7842	150	v5e_MANE_RNA_SE_150	7693	0.823866	250	0	0.0	-0.823866	400	0	0.0	-0.823866	500	0	0.0	-0.823866	600	0	0.0	-0.823866
ENST00000373004.5		6646	150	v5e_MANE_RNA_SE_150	6497	0.823149	250	0	0.0	-0.823149	400	0	0.0	-0.823149	500	0	0.0	-0.823149	600	0	0.0	-0.823149
ENST00000617928.5		6826	150	v5e_MANE_RNA_SE_150	6677	0.822675	250	0	0.0	-0.822675	400	0	0.0	-0.822675	500	0	0.0	-0.822675	600	0	0.0	-0.822675
ENST00000262133.11		4854	150	v5e_MANE_RNA_SE_150	4705	0.902232	250	0	0.0	-0.902232	400	0	0.0	-0.902232	500	40	0.08	-0.822232	600	140	0.233333	-0.668899
ENST00000379454.9		5301	150	v5e_MANE_RNA_SE_150	5152	0.820458	250	0	0.0	-0.820458	400	0	0.0	-0.820458	500	0	0.0	-0.820458	600	0	0.0	-0.820458
ENST00000264042.8		4009	150	v5e_MANE_RNA_SE_150	3860	0.819948	250	0	0.0	-0.819948	400	0	0.0	-0.819948	500	0	0.0	-0.819948	600	0	0.0	-0.819948
ENST00000328867.9		3129	150	v5e_MANE_RNA_SE_150	2980	0.818792	250	0	0.0	-0.818792	400	0	0.0	-0.818792	500	0	0.0	-0.818792	600	60	0.1	-0.718792
ENST00000300650.9		3477	150	v5e_MANE_RNA_SE_150	3328	0.817308	250	0	0.0	-0.817308	400	0	0.0	-0.817308	500	0	0.0	-0.817308	600	0	0.0	-0.817308
ENST00000544916.6		5390	150	v5e_MANE_RNA_SE_150	5241	0.81721	250	0	0.0	-0.81721	400	0	0.0	-0.81721	500	0	0.0	-0.81721	600	0	0.0	-0.81721
ENST00000682666.1		6094	150	v5e_MANE_RNA_SE_150	5945	0.81598	250	0	0.0	-0.81598	400	0	0.0	-0.81598	500	0	0.0	-0.81598	600	0	0.0	-0.81598
ENST00000332312.4		3791	150	v5e_MANE_RNA_SE_150	3642	0.870401	250	0	0.0	-0.870401	400	0	0.0	-0.870401	500	28	0.056	-0.814401	600	128	0.213333	-0.657068
ENST00000394019.7		6357	150	v5e_MANE_RNA_SE_150	6208	0.810728	250	0	0.0	-0.810728	400	0	0.0	-0.810728	500	0	0.0	-0.810728	600	0	0.0	-0.810728
ENST00000371505.5		3086	150	v5e_MANE_RNA_SE_150	2937	0.808648	250	0	0.0	-0.808648	400	0	0.0	-0.808648	500	0	0.0	-0.808648	600	38	0.063333	-0.745315
ENST00000651438.1		5408	150	v5e_MANE_RNA_SE_150	5259	0.808519	250	0	0.0	-0.808519	400	0	0.0	-0.808519	500	0	0.0	-0.808519	600	0	0.0	-0.808519
ENST00000376829.7		7491	150	v5e_MANE_RNA_SE_150	7342	0.80809	250	0	0.0	-0.80809	400	0	0.0	-0.80809	500	0	0.0	-0.80809	600	0	0.0	-0.80809
ENST00000375135.4		4343	150	v5e_MANE_RNA_SE_150	4194	0.805675	250	0	0.0	-0.805675	400	0	0.0	-0.805675	500	0	0.0	-0.805675	600	0	0.0	-0.805675
ENST00000320211.10		4576	150	v5e_MANE_RNA_SE_150	4427	0.80393	250	0	0.0	-0.80393	400	0	0.0	-0.80393	500	0	0.0	-0.80393	600	0	0.0	-0.80393
ENST00000683865.1		7598	150	v5e_MANE_RNA_SE_150	7449	0.798228	250	0	0.0	-0.798228	400	0	0.0	-0.798228	500	0	0.0	-0.798228	600	0	0.0	-0.798228
ENST00000396738.7		3118	150	v5e_MANE_RNA_SE_150	2969	0.838666	250	0	0.0	-0.838666	400	0	0.0	-0.838666	500	21	0.042	-0.796666	600	121	0.201667	-0.636999
ENST00000450993.7		3092	150	v5e_MANE_RNA_SE_150	2943	0.796126	250	0	0.0	-0.796126	400	0	0.0	-0.796126	500	0	0.0	-0.796126	600	42	0.07	-0.726126
ENST00000343242.9		3380	150	v5e_MANE_RNA_SE_150	3231	0.795729	250	0	0.0	-0.795729	400	0	0.0	-0.795729	500	0	0.0	-0.795729	600	0	0.0	-0.795729
ENST00000603928.3		5682	150	v5e_MANE_RNA_SE_150	5533	0.795048	250	0	0.0	-0.795048	400	0	0.0	-0.795048	500	0	0.0	-0.795048	600	0	0.0	-0.795048
ENST00000645548.2		3272	150	v5e_MANE_RNA_SE_150	3123	0.794428	250	0	0.0	-0.794428	400	0	0.0	-0.794428	500	0	0.0	-0.794428	600	0	0.0	-0.794428
ENST00000303407.12		5661	150	v5e_MANE_RNA_SE_150	5512	0.794267	250	0	0.0	-0.794267	400	0	0.0	-0.794267	500	0	0.0	-0.794267	600	0	0.0	-0.794267
ENST00000311124.9		4991	150	v5e_MANE_RNA_SE_150	4842	0.792028	250	0	0.0	-0.792028	400	0	0.0	-0.792028	500	0	0.0	-0.792028	600	0	0.0	-0.792028
ENST00000355765.11		3532	150	v5e_MANE_RNA_SE_150	3383	0.850724	250	30	0.12	-0.730724	400	30	0.075	-0.775724	500	30	0.06	-0.790724	600	95	0.158333	-0.692391
ENST00000334464.7		9672	150	v5e_MANE_RNA_SE_150	9523	0.789142	250	0	0.0	-0.789142	400	0	0.0	-0.789142	500	0	0.0	-0.789142	600	0	0.0	-0.789142
ENST00000355371.9		6871	150	v5e_MANE_RNA_SE_150	6722	0.860309	250	37	0.148	-0.712309	400	37	0.0925	-0.767809	500	37	0.074	-0.786309	600	37	0.061667	-0.798642
ENST00000381782.7		4839	150	v5e_MANE_RNA_SE_150	4690	0.784861	250	0	0.0	-0.784861	400	0	0.0	-0.784861	500	0	0.0	-0.784861	600	0	0.0	-0.784861
ENST00000264029.9		2748	150	v5e_MANE_RNA_SE_150	2599	0.782993	250	0	0.0	-0.782993	400	0	0.0	-0.782993	500	0	0.0	-0.782993	600	36	0.06	-0.722993
ENST00000412232.3		6944	150	v5e_MANE_RNA_SE_150	6795	0.782193	250	0	0.0	-0.782193	400	0	0.0	-0.782193	500	0	0.0	-0.782193	600	0	0.0	-0.782193
ENST00000180173.10		5110	150	v5e_MANE_RNA_SE_150	4961	0.781899	250	0	0.0	-0.781899	400	0	0.0	-0.781899	500	0	0.0	-0.781899	600	0	0.0	-0.781899
ENST00000332836.7		3478	150	v5e_MANE_RNA_SE_150	3329	0.862121	250	0	0.0	-0.862121	400	0	0.0	-0.862121	500	41	0.082	-0.780121	600	141	0.235	-0.627121
ENST00000609256.2		3262	150	v5e_MANE_RNA_SE_150	3113	0.779955	250	0	0.0	-0.779955	400	0	0.0	-0.779955	500	0	0.0	-0.779955	600	0	0.0	-0.779955
ENST00000366582.8		8459	150	v5e_MANE_RNA_SE_150	8310	0.7787	250	0	0.0	-0.7787	400	0	0.0	-0.7787	500	0	0.0	-0.7787	600	0	0.0	-0.7787
ENST00000326181.11		3683	150	v5e_MANE_RNA_SE_150	3534	0.773345	250	0	0.0	-0.773345	400	0	0.0	-0.773345	500	0	0.0	-0.773345	600	0	0.0	-0.773345
ENST00000299320.10		2457	150	v5e_MANE_RNA_SE_150	2308	0.772097	250	0	0.0	-0.772097	400	0	0.0	-0.772097	500	0	0.0	-0.772097	600	74	0.123333	-0.648764
ENST00000359429.11		3180	150	v5e_MANE_RNA_SE_150	3031	0.772022	250	0	0.0	-0.772022	400	0	0.0	-0.772022	500	0	0.0	-0.772022	600	0	0.0	-0.772022
ENST00000233838.9		7556	150	v5e_MANE_RNA_SE_150	7407	0.944242	250	0	0.0	-0.944242	400	0	0.0	-0.944242	500	87	0.174	-0.770242	600	187	0.311667	-0.632575
ENST00000300289.10		3680	150	v5e_MANE_RNA_SE_150	3531	0.869725	250	50	0.2	-0.669725	400	50	0.125	-0.744725	500	50	0.1	-0.769725	600	140	0.233333	-0.636392
ENST00000289416.10		2533	150	v5e_MANE_RNA_SE_150	2384	0.769715	250	0	0.0	-0.769715	400	0	0.0	-0.769715	500	0	0.0	-0.769715	600	51	0.085	-0.684715
ENST00000327064.9		3295	150	v5e_MANE_RNA_SE_150	3146	0.766688	250	0	0.0	-0.766688	400	0	0.0	-0.766688	500	0	0.0	-0.766688	600	0	0.0	-0.766688
ENST00000367091.8		2962	150	v5e_MANE_RNA_SE_150	2813	0.760398	250	0	0.0	-0.760398	400	0	0.0	-0.760398	500	0	0.0	-0.760398	600	0	0.0	-0.760398
ENST00000450536.7		4533	150	v5e_MANE_RNA_SE_150	4384	0.902144	250	0	0.0	-0.902144	400	0	0.0	-0.902144	500	71	0.142	-0.760144	600	171	0.285	-0.617144
ENST00000678005.2		3256	150	v5e_MANE_RNA_SE_150	3107	0.759897	250	0	0.0	-0.759897	400	0	0.0	-0.759897	500	0	0.0	-0.759897	600	0	0.0	-0.759897
ENST00000541398.7		4507	150	v5e_MANE_RNA_SE_150	4358	0.90156	250	0	0.0	-0.90156	400	0	0.0	-0.90156	500	71	0.142	-0.75956	600	171	0.285	-0.61656
ENST00000534548.7		7369	150	v5e_MANE_RNA_SE_150	7220	0.759003	250	0	0.0	-0.759003	400	0	0.0	-0.759003	500	0	0.0	-0.759003	600	0	0.0	-0.759003
ENST00000610189.2		2445	150	v5e_MANE_RNA_SE_150	2296	0.758711	250	0	0.0	-0.758711	400	0	0.0	-0.758711	500	0	0.0	-0.758711	600	46	0.076667	-0.682044
ENST00000296051.7		4611	150	v5e_MANE_RNA_SE_150	4462	0.756387	250	0	0.0	-0.756387	400	0	0.0	-0.756387	500	0	0.0	-0.756387	600	0	0.0	-0.756387
ENST00000324849.9		4519	150	v5e_MANE_RNA_SE_150	4370	0.752403	250	0	0.0	-0.752403	400	0	0.0	-0.752403	500	0	0.0	-0.752403	600	0	0.0	-0.752403
ENST00000264246.8		2737	150	v5e_MANE_RNA_SE_150	2588	0.749227	250	0	0.0	-0.749227	400	0	0.0	-0.749227	500	0	0.0	-0.749227	600	0	0.0	-0.749227
ENST00000264613.11		4452	150	v5e_MANE_RNA_SE_150	4303	0.747386	250	0	0.0	-0.747386	400	0	0.0	-0.747386	500	0	0.0	-0.747386	600	0	0.0	-0.747386
ENST00000345003.9		5996	150	v5e_MANE_RNA_SE_150	5847	0.743458	250	0	0.0	-0.743458	400	0	0.0	-0.743458	500	0	0.0	-0.743458	600	0	0.0	-0.743458
ENST00000310823.8		4391	150	v5e_MANE_RNA_SE_150	4242	0.738802	250	0	0.0	-0.738802	400	0	0.0	-0.738802	500	0	0.0	-0.738802	600	0	0.0	-0.738802
ENST00000367268.5		7635	150	v5e_MANE_RNA_SE_150	7486	0.738445	250	0	0.0	-0.738445	400	0	0.0	-0.738445	500	0	0.0	-0.738445	600	0	0.0	-0.738445
ENST00000290399.11		4461	150	v5e_MANE_RNA_SE_150	4312	0.734926	250	0	0.0	-0.734926	400	0	0.0	-0.734926	500	0	0.0	-0.734926	600	0	0.0	-0.734926
ENST00000311966.9		2387	150	v5e_MANE_RNA_SE_150	2238	0.733691	250	0	0.0	-0.733691	400	0	0.0	-0.733691	500	0	0.0	-0.733691	600	54	0.09	-0.643691
ENST00000521452.2		2468	150	v5e_MANE_RNA_SE_150	2319	0.799914	250	0	0.0	-0.799914	400	0	0.0	-0.799914	500	36	0.072	-0.727914	600	136	0.226667	-0.573247
ENST00000393845.9		10238	150	v5e_MANE_RNA_SE_150	10089	0.962236	250	0	0.0	-0.962236	400	19	0.0475	-0.914736	500	119	0.238	-0.724236	600	219	0.365	-0.597236
ENST00000394053.7		4403	150	v5e_MANE_RNA_SE_150	4254	0.723789	250	0	0.0	-0.723789	400	0	0.0	-0.723789	500	0	0.0	-0.723789	600	0	0.0	-0.723789
ENST00000339746.9		5368	150	v5e_MANE_RNA_SE_150	5219	0.722361	250	0	0.0	-0.722361	400	0	0.0	-0.722361	500	0	0.0	-0.722361	600	0	0.0	-0.722361
ENST00000549396.6		5674	150	v5e_MANE_RNA_SE_150	5525	0.72181	250	0	0.0	-0.72181	400	0	0.0	-0.72181	500	0	0.0	-0.72181	600	0	0.0	-0.72181
ENST00000325897.5		3472	150	v5e_MANE_RNA_SE_150	3323	0.721637	250	0	0.0	-0.721637	400	0	0.0	-0.721637	500	0	0.0	-0.721637	600	0	0.0	-0.721637
ENST00000523377.2		5347	150	v5e_MANE_RNA_SE_150	5198	0.721239	250	0	0.0	-0.721239	400	0	0.0	-0.721239	500	0	0.0	-0.721239	600	0	0.0	-0.721239
ENST00000693202.1		5333	150	v5e_MANE_RNA_SE_150	5184	0.720679	250	0	0.0	-0.720679	400	0	0.0	-0.720679	500	0	0.0	-0.720679	600	0	0.0	-0.720679
ENST00000263073.11		5974	150	v5e_MANE_RNA_SE_150	5825	0.719657	250	0	0.0	-0.719657	400	0	0.0	-0.719657	500	0	0.0	-0.719657	600	0	0.0	-0.719657
ENST00000684022.1		4929	150	v5e_MANE_RNA_SE_150	4780	0.716527	250	0	0.0	-0.716527	400	0	0.0	-0.716527	500	0	0.0	-0.716527	600	0	0.0	-0.716527
ENST00000261407.9		2235	150	v5e_MANE_RNA_SE_150	2086	0.716203	250	0	0.0	-0.716203	400	0	0.0	-0.716203	500	0	0.0	-0.716203	600	41	0.068333	-0.64787
ENST00000575882.6		2168	150	v5e_MANE_RNA_SE_150	2019	0.715206	250	0	0.0	-0.715206	400	0	0.0	-0.715206	500	0	0.0	-0.715206	600	25	0.041667	-0.673539
ENST00000202017.6		1957	150	v5e_MANE_RNA_SE_150	1808	0.715155	250	0	0.0	-0.715155	400	0	0.0	-0.715155	500	0	0.0	-0.715155	600	85	0.141667	-0.573488
ENST00000394657.12		2384	150	v5e_MANE_RNA_SE_150	2235	0.794183	250	0	0.0	-0.794183	400	0	0.0	-0.794183	500	40	0.08	-0.714183	600	140	0.233333	-0.56085
ENST00000310053.10		5320	150	v5e_MANE_RNA_SE_150	5171	0.709921	250	0	0.0	-0.709921	400	0	0.0	-0.709921	500	0	0.0	-0.709921	600	0	0.0	-0.709921
ENST00000494664.6		2379	150	v5e_MANE_RNA_SE_150	2230	0.708969	250	0	0.0	-0.708969	400	0	0.0	-0.708969	500	0	0.0	-0.708969	600	0	0.0	-0.708969
ENST00000395834.6		5402	150	v5e_MANE_RNA_SE_150	5253	0.706073	250	0	0.0	-0.706073	400	0	0.0	-0.706073	500	0	0.0	-0.706073	600	0	0.0	-0.706073
ENST00000248437.9		2049	150	v5e_MANE_RNA_SE_150	1900	0.747895	250	0	0.0	-0.747895	400	0	0.0	-0.747895	500	21	0.042	-0.705895	600	121	0.201667	-0.546228
ENST00000368358.4		3838	150	v5e_MANE_RNA_SE_150	3689	0.889672	250	0	0.0	-0.889672	400	0	0.0	-0.889672	500	93	0.186	-0.703672	600	193	0.321667	-0.568005
ENST00000420699.9		6534	150	v5e_MANE_RNA_SE_150	6385	0.703211	250	0	0.0	-0.703211	400	0	0.0	-0.703211	500	0	0.0	-0.703211	600	0	0.0	-0.703211
ENST00000297135.9		4658	150	v5e_MANE_RNA_SE_150	4509	0.787092	250	42	0.168	-0.619092	400	42	0.105	-0.682092	500	42	0.084	-0.703092	600	42	0.07	-0.717092
ENST00000243997.8		3610	150	v5e_MANE_RNA_SE_150	3461	0.702109	250	0	0.0	-0.702109	400	0	0.0	-0.702109	500	0	0.0	-0.702109	600	0	0.0	-0.702109
ENST00000372989.6		3998	150	v5e_MANE_RNA_SE_150	3849	0.701481	250	0	0.0	-0.701481	400	0	0.0	-0.701481	500	0	0.0	-0.701481	600	0	0.0	-0.701481
ENST00000623535.2		14572	150	v5e_MANE_RNA_SE_150	14423	0.97504	250	0	0.0	-0.97504	400	40	0.1	-0.87504	500	140	0.28	-0.69504	600	240	0.4	-0.57504
ENST00000523731.6		4645	150	v5e_MANE_RNA_SE_150	4496	0.694395	250	0	0.0	-0.694395	400	0	0.0	-0.694395	500	0	0.0	-0.694395	600	0	0.0	-0.694395
ENST00000644917.1		10177	150	v5e_MANE_RNA_SE_150	10028	0.693558	250	0	0.0	-0.693558	400	0	0.0	-0.693558	500	0	0.0	-0.693558	600	0	0.0	-0.693558
ENST00000610179.7		8020	150	v5e_MANE_RNA_SE_150	7871	0.691526	250	0	0.0	-0.691526	400	0	0.0	-0.691526	500	0	0.0	-0.691526	600	0	0.0	-0.691526
ENST00000548825.7		3182	150	v5e_MANE_RNA_SE_150	3033	0.853281	250	0	0.0	-0.853281	400	0	0.0	-0.853281	500	81	0.162	-0.691281	600	181	0.301667	-0.551614
ENST00000619721.6		3949	150	v5e_MANE_RNA_SE_150	3800	0.683158	250	0	0.0	-0.683158	400	0	0.0	-0.683158	500	0	0.0	-0.683158	600	0	0.0	-0.683158
ENST00000251496.7		4587	150	v5e_MANE_RNA_SE_150	4438	0.680712	250	0	0.0	-0.680712	400	0	0.0	-0.680712	500	0	0.0	-0.680712	600	0	0.0	-0.680712
ENST00000361487.7		4166	150	v5e_MANE_RNA_SE_150	4017	0.678118	250	0	0.0	-0.678118	400	0	0.0	-0.678118	500	0	0.0	-0.678118	600	0	0.0	-0.678118
ENST00000376180.8		2436	150	v5e_MANE_RNA_SE_150	2287	0.677307	250	0	0.0	-0.677307	400	0	0.0	-0.677307	500	0	0.0	-0.677307	600	0	0.0	-0.677307
