transcript_id	gene_symbol	transcript_len	read_len	label	n_positions	uf_overall	n_sim_3p250	n_unique_3p250	uf_3p250	delta_3p250	n_sim_3p400	n_unique_3p400	uf_3p400	delta_3p400	n_sim_3p500	n_unique_3p500	uf_3p500	delta_3p500	n_sim_3p600	n_unique_3p600	uf_3p600	delta_3p600
ENST00000590602.6		8387	200	v5i_MANE_RNA_PE_200	8188	0.850269	250	1	0.004	-0.846269	400	1	0.0025	-0.847769	500	1	0.002	-0.848269	600	1	0.001667	-0.848602
ENST00000341356.10		4411	200	v5i_MANE_RNA_PE_200	4212	0.847104	250	0	0.0	-0.847104	400	0	0.0	-0.847104	500	0	0.0	-0.847104	600	0	0.0	-0.847104
ENST00000503581.6		10590	200	v5i_MANE_RNA_PE_200	10391	0.843903	250	1	0.004	-0.839903	400	1	0.0025	-0.841403	500	1	0.002	-0.841903	600	1	0.001667	-0.842236
ENST00000315251.11		7694	200	v5i_MANE_RNA_PE_200	7495	0.839893	250	0	0.0	-0.839893	400	0	0.0	-0.839893	500	0	0.0	-0.839893	600	0	0.0	-0.839893
ENST00000264042.8		4009	200	v5i_MANE_RNA_PE_200	3810	0.832808	250	1	0.004	-0.828808	400	1	0.0025	-0.830308	500	1	0.002	-0.830808	600	1	0.001667	-0.831141
ENST00000322349.13		9839	200	v5i_MANE_RNA_PE_200	9640	0.832054	250	1	0.004	-0.828054	400	1	0.0025	-0.829554	500	1	0.002	-0.830054	600	1	0.001667	-0.830387
ENST00000300650.9		3477	200	v5i_MANE_RNA_PE_200	3278	0.830079	250	1	0.004	-0.826079	400	1	0.0025	-0.827579	500	1	0.002	-0.828079	600	44	0.073333	-0.756746
ENST00000373004.5		6646	200	v5i_MANE_RNA_PE_200	6447	0.829688	250	1	0.004	-0.825688	400	1	0.0025	-0.827188	500	1	0.002	-0.827688	600	1	0.001667	-0.828021
ENST00000299563.5		7842	200	v5i_MANE_RNA_PE_200	7643	0.829386	250	1	0.004	-0.825386	400	1	0.0025	-0.826886	500	1	0.002	-0.827386	600	1	0.001667	-0.827719
ENST00000617928.5		6826	200	v5i_MANE_RNA_PE_200	6627	0.829033	250	1	0.004	-0.825033	400	1	0.0025	-0.826533	500	1	0.002	-0.827033	600	1	0.001667	-0.827366
ENST00000379454.9		5301	200	v5i_MANE_RNA_PE_200	5102	0.828695	250	1	0.004	-0.824695	400	1	0.0025	-0.826195	500	1	0.002	-0.826695	600	1	0.001667	-0.827028
ENST00000544916.6		5390	200	v5i_MANE_RNA_PE_200	5191	0.825275	250	1	0.004	-0.821275	400	1	0.0025	-0.822775	500	1	0.002	-0.823275	600	1	0.001667	-0.823608
ENST00000450993.7		3092	200	v5i_MANE_RNA_PE_200	2893	0.824404	250	1	0.004	-0.820404	400	1	0.0025	-0.821904	500	1	0.002	-0.822404	600	93	0.155	-0.669404
ENST00000371505.5		3086	200	v5i_MANE_RNA_PE_200	2887	0.823	250	1	0.004	-0.819	400	1	0.0025	-0.8205	500	1	0.002	-0.821	600	90	0.15	-0.673
ENST00000682666.1		6094	200	v5i_MANE_RNA_PE_200	5895	0.822901	250	1	0.004	-0.818901	400	1	0.0025	-0.820401	500	1	0.002	-0.820901	600	1	0.001667	-0.821234
ENST00000238616.10		8278	200	v5i_MANE_RNA_PE_200	8079	0.946033	250	1	0.004	-0.942033	400	1	0.0025	-0.943533	500	65	0.13	-0.816033	600	165	0.275	-0.671033
ENST00000394019.7		6357	200	v5i_MANE_RNA_PE_200	6158	0.817473	250	1	0.004	-0.813473	400	1	0.0025	-0.814973	500	1	0.002	-0.815473	600	1	0.001667	-0.815806
ENST00000651438.1		5408	200	v5i_MANE_RNA_PE_200	5209	0.816471	250	1	0.004	-0.812471	400	1	0.0025	-0.813971	500	1	0.002	-0.814471	600	1	0.001667	-0.814804
ENST00000375135.4		4343	200	v5i_MANE_RNA_PE_200	4144	0.815396	250	1	0.004	-0.811396	400	1	0.0025	-0.812896	500	1	0.002	-0.813396	600	1	0.001667	-0.813729
ENST00000320211.10		4576	200	v5i_MANE_RNA_PE_200	4377	0.812886	250	0	0.0	-0.812886	400	0	0.0	-0.812886	500	0	0.0	-0.812886	600	0	0.0	-0.812886
ENST00000376829.7		7491	200	v5i_MANE_RNA_PE_200	7292	0.813769	250	1	0.004	-0.809769	400	1	0.0025	-0.811269	500	1	0.002	-0.811769	600	1	0.001667	-0.812102
ENST00000328867.9		3129	200	v5i_MANE_RNA_PE_200	2930	0.832765	250	1	0.004	-0.828765	400	1	0.0025	-0.830265	500	11	0.022	-0.810765	600	111	0.185	-0.647765
ENST00000343242.9		3380	200	v5i_MANE_RNA_PE_200	3181	0.808551	250	1	0.004	-0.804551	400	1	0.0025	-0.806051	500	1	0.002	-0.806551	600	1	0.001667	-0.806884
ENST00000645548.2		3272	200	v5i_MANE_RNA_PE_200	3073	0.80768	250	1	0.004	-0.80368	400	1	0.0025	-0.80518	500	1	0.002	-0.80568	600	10	0.016667	-0.791013
ENST00000621632.5		5573	200	v5i_MANE_RNA_PE_200	5374	0.91738	250	1	0.004	-0.91338	400	1	0.0025	-0.91488	500	57	0.114	-0.80338	600	157	0.261667	-0.655713
ENST00000683865.1		7598	200	v5i_MANE_RNA_PE_200	7399	0.803757	250	1	0.004	-0.799757	400	1	0.0025	-0.801257	500	1	0.002	-0.801757	600	1	0.001667	-0.80209
ENST00000603928.3		5682	200	v5i_MANE_RNA_PE_200	5483	0.80248	250	1	0.004	-0.79848	400	1	0.0025	-0.79998	500	1	0.002	-0.80048	600	1	0.001667	-0.800813
ENST00000394323.3		3206	200	v5i_MANE_RNA_PE_200	3007	0.84004	250	1	0.004	-0.83604	400	1	0.0025	-0.83754	500	20	0.04	-0.80004	600	120	0.2	-0.64004
ENST00000303407.12		5661	200	v5i_MANE_RNA_PE_200	5462	0.801721	250	1	0.004	-0.797721	400	1	0.0025	-0.799221	500	1	0.002	-0.799721	600	1	0.001667	-0.800054
ENST00000311124.9		4991	200	v5i_MANE_RNA_PE_200	4792	0.800501	250	1	0.004	-0.796501	400	1	0.0025	-0.798001	500	1	0.002	-0.798501	600	1	0.001667	-0.798834
ENST00000264029.9		2748	200	v5i_MANE_RNA_PE_200	2549	0.798745	250	1	0.004	-0.794745	400	1	0.0025	-0.796245	500	1	0.002	-0.796745	600	88	0.146667	-0.652078
ENST00000355371.9		6871	200	v5i_MANE_RNA_PE_200	6672	0.866607	250	36	0.144	-0.722607	400	36	0.09	-0.776607	500	36	0.072	-0.794607	600	36	0.06	-0.806607
ENST00000433179.4		3520	200	v5i_MANE_RNA_PE_200	3321	0.859079	250	1	0.004	-0.855079	400	1	0.0025	-0.856579	500	33	0.066	-0.793079	600	133	0.221667	-0.637412
ENST00000381782.7		4839	200	v5i_MANE_RNA_PE_200	4640	0.793534	250	1	0.004	-0.789534	400	1	0.0025	-0.791034	500	1	0.002	-0.791534	600	1	0.001667	-0.791867
ENST00000334464.7		9672	200	v5i_MANE_RNA_PE_200	9473	0.793413	250	1	0.004	-0.789413	400	1	0.0025	-0.790913	500	1	0.002	-0.791413	600	1	0.001667	-0.791746
ENST00000609256.2		3262	200	v5i_MANE_RNA_PE_200	3063	0.793013	250	1	0.004	-0.789013	400	1	0.0025	-0.790513	500	1	0.002	-0.791013	600	1	0.001667	-0.791346
ENST00000535842.6		3620	200	v5i_MANE_RNA_PE_200	3421	0.864367	250	1	0.004	-0.860367	400	1	0.0025	-0.861867	500	37	0.074	-0.790367	600	137	0.228333	-0.636034
ENST00000180173.10		5110	200	v5i_MANE_RNA_PE_200	4911	0.790063	250	1	0.004	-0.786063	400	1	0.0025	-0.787563	500	1	0.002	-0.788063	600	1	0.001667	-0.788396
ENST00000412232.3		6944	200	v5i_MANE_RNA_PE_200	6745	0.788139	250	1	0.004	-0.784139	400	1	0.0025	-0.785639	500	1	0.002	-0.786139	600	1	0.001667	-0.786472
ENST00000246186.8		4376	200	v5i_MANE_RNA_PE_200	4177	0.892985	250	1	0.004	-0.888985	400	1	0.0025	-0.890485	500	54	0.108	-0.784985	600	154	0.256667	-0.636318
ENST00000359429.11		3180	200	v5i_MANE_RNA_PE_200	2981	0.785307	250	1	0.004	-0.781307	400	1	0.0025	-0.782807	500	1	0.002	-0.783307	600	1	0.001667	-0.78364
ENST00000326181.11		3683	200	v5i_MANE_RNA_PE_200	3484	0.78473	250	1	0.004	-0.78073	400	1	0.0025	-0.78223	500	1	0.002	-0.78273	600	1	0.001667	-0.783063
ENST00000289416.10		2533	200	v5i_MANE_RNA_PE_200	2334	0.786204	250	1	0.004	-0.782204	400	1	0.0025	-0.783704	500	2	0.004	-0.782204	600	102	0.17	-0.616204
ENST00000366582.8		8459	200	v5i_MANE_RNA_PE_200	8260	0.783414	250	1	0.004	-0.779414	400	1	0.0025	-0.780914	500	1	0.002	-0.781414	600	1	0.001667	-0.781747
ENST00000327064.9		3295	200	v5i_MANE_RNA_PE_200	3096	0.779393	250	1	0.004	-0.775393	400	1	0.0025	-0.776893	500	1	0.002	-0.777393	600	1	0.001667	-0.777726
ENST00000379410.8		3176	200	v5i_MANE_RNA_PE_200	2977	0.842795	250	1	0.004	-0.838795	400	1	0.0025	-0.840295	500	33	0.066	-0.776795	600	133	0.221667	-0.621128
ENST00000610189.2		2445	200	v5i_MANE_RNA_PE_200	2246	0.776046	250	1	0.004	-0.772046	400	1	0.0025	-0.773546	500	1	0.002	-0.774046	600	98	0.163333	-0.612713
ENST00000355765.11		3532	200	v5i_MANE_RNA_PE_200	3333	0.863186	250	29	0.116	-0.747186	400	29	0.0725	-0.790686	500	45	0.09	-0.773186	600	145	0.241667	-0.621519
ENST00000367091.8		2962	200	v5i_MANE_RNA_PE_200	2763	0.77452	250	1	0.004	-0.77052	400	1	0.0025	-0.77202	500	1	0.002	-0.77252	600	1	0.001667	-0.772853
ENST00000349129.7		7957	200	v5i_MANE_RNA_PE_200	7758	0.946765	250	1	0.004	-0.942765	400	1	0.0025	-0.944265	500	88	0.176	-0.770765	600	188	0.313333	-0.633432
ENST00000678005.2		3256	200	v5i_MANE_RNA_PE_200	3057	0.772653	250	1	0.004	-0.768653	400	1	0.0025	-0.770153	500	1	0.002	-0.770653	600	1	0.001667	-0.770986
ENST00000203664.10		3911	200	v5i_MANE_RNA_PE_200	3712	0.880388	250	1	0.004	-0.876388	400	1	0.0025	-0.877888	500	57	0.114	-0.766388	600	157	0.261667	-0.618721
ENST00000311966.9		2387	200	v5i_MANE_RNA_PE_200	2188	0.773309	250	1	0.004	-0.769309	400	1	0.0025	-0.770809	500	5	0.01	-0.763309	600	105	0.175	-0.598309
ENST00000296051.7		4611	200	v5i_MANE_RNA_PE_200	4412	0.765186	250	1	0.004	-0.761186	400	1	0.0025	-0.762686	500	1	0.002	-0.763186	600	1	0.001667	-0.763519
ENST00000534548.7		7369	200	v5i_MANE_RNA_PE_200	7170	0.764435	250	1	0.004	-0.760435	400	1	0.0025	-0.761935	500	1	0.002	-0.762435	600	1	0.001667	-0.762768
ENST00000264246.8		2737	200	v5i_MANE_RNA_PE_200	2538	0.764381	250	1	0.004	-0.760381	400	1	0.0025	-0.761881	500	1	0.002	-0.762381	600	3	0.005	-0.759381
ENST00000324849.9		4519	200	v5i_MANE_RNA_PE_200	4320	0.761343	250	1	0.004	-0.757343	400	1	0.0025	-0.758843	500	1	0.002	-0.759343	600	1	0.001667	-0.759676
ENST00000264613.11		4452	200	v5i_MANE_RNA_PE_200	4253	0.756407	250	1	0.004	-0.752407	400	1	0.0025	-0.753907	500	1	0.002	-0.754407	600	1	0.001667	-0.75474
ENST00000343067.9		6031	200	v5i_MANE_RNA_PE_200	5832	0.929184	250	1	0.004	-0.925184	400	1	0.0025	-0.926684	500	88	0.176	-0.753184	600	188	0.313333	-0.615851
ENST00000524913.3		3923	200	v5i_MANE_RNA_PE_200	3724	0.882922	250	1	0.004	-0.878922	400	1	0.0025	-0.880422	500	65	0.13	-0.752922	600	165	0.275	-0.607922
ENST00000549884.6		8938	200	v5i_MANE_RNA_PE_200	8739	0.954457	250	1	0.004	-0.950457	400	3	0.0075	-0.946957	500	103	0.206	-0.748457	600	203	0.338333	-0.616124
ENST00000345003.9		5996	200	v5i_MANE_RNA_PE_200	5797	0.750043	250	1	0.004	-0.746043	400	1	0.0025	-0.747543	500	1	0.002	-0.748043	600	1	0.001667	-0.748376
ENST00000261407.9		2235	200	v5i_MANE_RNA_PE_200	2036	0.75	250	1	0.004	-0.746	400	1	0.0025	-0.7475	500	1	0.002	-0.748	600	92	0.153333	-0.596667
ENST00000420699.9		6534	200	v5i_MANE_RNA_PE_200	6335	0.747119	250	0	0.0	-0.747119	400	0	0.0	-0.747119	500	0	0.0	-0.747119	600	0	0.0	-0.747119
ENST00000262031.10		8488	200	v5i_MANE_RNA_PE_200	8289	0.951985	250	1	0.004	-0.947985	400	3	0.0075	-0.944485	500	103	0.206	-0.745985	600	203	0.338333	-0.613652
ENST00000310823.8		4391	200	v5i_MANE_RNA_PE_200	4192	0.747853	250	1	0.004	-0.743853	400	1	0.0025	-0.745353	500	1	0.002	-0.745853	600	1	0.001667	-0.746186
ENST00000290399.11		4461	200	v5i_MANE_RNA_PE_200	4262	0.743782	250	1	0.004	-0.739782	400	1	0.0025	-0.741282	500	1	0.002	-0.741782	600	1	0.001667	-0.742115
ENST00000367268.5		7635	200	v5i_MANE_RNA_PE_200	7436	0.743545	250	1	0.004	-0.739545	400	1	0.0025	-0.741045	500	1	0.002	-0.741545	600	1	0.001667	-0.741878
ENST00000373257.8		4462	200	v5i_MANE_RNA_PE_200	4263	0.901243	250	1	0.004	-0.897243	400	1	0.0025	-0.898743	500	80	0.16	-0.741243	600	180	0.3	-0.601243
ENST00000299320.10		2457	200	v5i_MANE_RNA_PE_200	2258	0.789194	250	1	0.004	-0.785194	400	1	0.0025	-0.786694	500	25	0.05	-0.739194	600	125	0.208333	-0.580861
ENST00000495936.7		10747	200	v5i_MANE_RNA_PE_200	10548	0.963216	250	1	0.004	-0.959216	400	13	0.0325	-0.930716	500	113	0.226	-0.737216	600	213	0.355	-0.608216
ENST00000575882.6		2168	200	v5i_MANE_RNA_PE_200	1969	0.733367	250	1	0.004	-0.729367	400	1	0.0025	-0.730867	500	1	0.002	-0.731367	600	76	0.126667	-0.6067
ENST00000325897.5		3472	200	v5i_MANE_RNA_PE_200	3273	0.732967	250	1	0.004	-0.728967	400	1	0.0025	-0.730467	500	1	0.002	-0.730967	600	1	0.001667	-0.7313
ENST00000394053.7		4403	200	v5i_MANE_RNA_PE_200	4204	0.732636	250	1	0.004	-0.728636	400	1	0.0025	-0.730136	500	1	0.002	-0.730636	600	1	0.001667	-0.730969
ENST00000262133.11		4854	200	v5i_MANE_RNA_PE_200	4655	0.912137	250	1	0.004	-0.908137	400	1	0.0025	-0.909637	500	92	0.184	-0.728137	600	192	0.32	-0.592137
ENST00000339746.9		5368	200	v5i_MANE_RNA_PE_200	5169	0.729541	250	1	0.004	-0.725541	400	1	0.0025	-0.727041	500	1	0.002	-0.727541	600	1	0.001667	-0.727874
ENST00000523377.2		5347	200	v5i_MANE_RNA_PE_200	5148	0.728438	250	1	0.004	-0.724438	400	1	0.0025	-0.725938	500	1	0.002	-0.726438	600	1	0.001667	-0.726771
ENST00000549396.6		5674	200	v5i_MANE_RNA_PE_200	5475	0.728402	250	1	0.004	-0.724402	400	1	0.0025	-0.725902	500	1	0.002	-0.726402	600	1	0.001667	-0.726735
ENST00000693202.1		5333	200	v5i_MANE_RNA_PE_200	5134	0.727892	250	1	0.004	-0.723892	400	1	0.0025	-0.725392	500	1	0.002	-0.725892	600	1	0.001667	-0.726225
ENST00000263073.11		5974	200	v5i_MANE_RNA_PE_200	5775	0.725887	250	1	0.004	-0.721887	400	1	0.0025	-0.723387	500	1	0.002	-0.723887	600	1	0.001667	-0.72422
ENST00000494664.6		2379	200	v5i_MANE_RNA_PE_200	2180	0.725688	250	1	0.004	-0.721688	400	1	0.0025	-0.723188	500	1	0.002	-0.723688	600	3	0.005	-0.720688
ENST00000332312.4		3791	200	v5i_MANE_RNA_PE_200	3592	0.882795	250	1	0.004	-0.878795	400	1	0.0025	-0.880295	500	80	0.16	-0.722795	600	180	0.3	-0.582795
ENST00000684022.1		4929	200	v5i_MANE_RNA_PE_200	4730	0.724313	250	1	0.004	-0.720313	400	1	0.0025	-0.721813	500	1	0.002	-0.722313	600	1	0.001667	-0.722646
ENST00000310053.10		5320	200	v5i_MANE_RNA_PE_200	5121	0.717047	250	1	0.004	-0.713047	400	1	0.0025	-0.714547	500	1	0.002	-0.715047	600	1	0.001667	-0.71538
ENST00000297135.9		4658	200	v5i_MANE_RNA_PE_200	4459	0.795694	250	41	0.164	-0.631694	400	41	0.1025	-0.693194	500	41	0.082	-0.713694	600	41	0.068333	-0.727361
ENST00000395834.6		5402	200	v5i_MANE_RNA_PE_200	5203	0.71305	250	1	0.004	-0.70905	400	1	0.0025	-0.71055	500	1	0.002	-0.71105	600	1	0.001667	-0.711383
ENST00000243997.8		3610	200	v5i_MANE_RNA_PE_200	3411	0.712694	250	1	0.004	-0.708694	400	1	0.0025	-0.710194	500	1	0.002	-0.710694	600	1	0.001667	-0.711027
ENST00000372989.6		3998	200	v5i_MANE_RNA_PE_200	3799	0.710977	250	1	0.004	-0.706977	400	1	0.0025	-0.708477	500	1	0.002	-0.708977	600	1	0.001667	-0.70931
ENST00000396738.7		3118	200	v5i_MANE_RNA_PE_200	2919	0.853374	250	1	0.004	-0.849374	400	1	0.0025	-0.850874	500	73	0.146	-0.707374	600	173	0.288333	-0.565041
ENST00000300289.10		3680	200	v5i_MANE_RNA_PE_200	3481	0.88193	250	49	0.196	-0.68593	400	49	0.1225	-0.75943	500	90	0.18	-0.70193	600	190	0.316667	-0.565263
ENST00000523731.6		4645	200	v5i_MANE_RNA_PE_200	4446	0.702429	250	1	0.004	-0.698429	400	1	0.0025	-0.699929	500	1	0.002	-0.700429	600	1	0.001667	-0.700762
ENST00000644917.1		10177	200	v5i_MANE_RNA_PE_200	9978	0.69994	250	1	0.004	-0.69594	400	1	0.0025	-0.69744	500	1	0.002	-0.69794	600	1	0.001667	-0.698273
ENST00000610179.7		8020	200	v5i_MANE_RNA_PE_200	7821	0.696075	250	1	0.004	-0.692075	400	1	0.0025	-0.693575	500	1	0.002	-0.694075	600	1	0.001667	-0.694408
ENST00000619721.6		3949	200	v5i_MANE_RNA_PE_200	3750	0.692267	250	0	0.0	-0.692267	400	0	0.0	-0.692267	500	0	0.0	-0.692267	600	0	0.0	-0.692267
ENST00000376180.8		2436	200	v5i_MANE_RNA_PE_200	2237	0.691998	250	0	0.0	-0.691998	400	0	0.0	-0.691998	500	0	0.0	-0.691998	600	0	0.0	-0.691998
ENST00000332836.7		3478	200	v5i_MANE_RNA_PE_200	3279	0.875267	250	1	0.004	-0.871267	400	1	0.0025	-0.872767	500	92	0.184	-0.691267	600	192	0.32	-0.555267
ENST00000251496.7		4587	200	v5i_MANE_RNA_PE_200	4388	0.688469	250	1	0.004	-0.684469	400	1	0.0025	-0.685969	500	1	0.002	-0.686469	600	1	0.001667	-0.686802
ENST00000361487.7		4166	200	v5i_MANE_RNA_PE_200	3967	0.686917	250	1	0.004	-0.682917	400	1	0.0025	-0.684417	500	1	0.002	-0.684917	600	1	0.001667	-0.68525
ENST00000640368.2		2743	200	v5i_MANE_RNA_PE_200	2544	0.686714	250	1	0.004	-0.682714	400	1	0.0025	-0.684214	500	1	0.002	-0.684714	600	1	0.001667	-0.685047
ENST00000590099.6		2109	200	v5i_MANE_RNA_PE_200	1910	0.686387	250	1	0.004	-0.682387	400	1	0.0025	-0.683887	500	1	0.002	-0.684387	600	2	0.003333	-0.683054
ENST00000217133.2		3321	200	v5i_MANE_RNA_PE_200	3122	0.686099	250	1	0.004	-0.682099	400	1	0.0025	-0.683599	500	1	0.002	-0.684099	600	1	0.001667	-0.684432
ENST00000371100.9		4027	200	v5i_MANE_RNA_PE_200	3828	0.683386	250	0	0.0	-0.683386	400	0	0.0	-0.683386	500	0	0.0	-0.683386	600	0	0.0	-0.683386
ENST00000547488.6		4261	200	v5i_MANE_RNA_PE_200	4062	0.681438	250	1	0.004	-0.677438	400	1	0.0025	-0.678938	500	1	0.002	-0.679438	600	1	0.001667	-0.679771
ENST00000302250.7		1975	200	v5i_MANE_RNA_PE_200	1776	0.681306	250	1	0.004	-0.677306	400	1	0.0025	-0.678806	500	1	0.002	-0.679306	600	35	0.058333	-0.622973
ENST00000300571.7		5144	200	v5i_MANE_RNA_PE_200	4945	0.681092	250	1	0.004	-0.677092	400	1	0.0025	-0.678592	500	1	0.002	-0.679092	600	1	0.001667	-0.679425
ENST00000258729.8		4274	200	v5i_MANE_RNA_PE_200	4075	0.675828	250	1	0.004	-0.671828	400	1	0.0025	-0.673328	500	1	0.002	-0.673828	600	1	0.001667	-0.674161
ENST00000377317.5		2017	200	v5i_MANE_RNA_PE_200	1818	0.674917	250	1	0.004	-0.670917	400	1	0.0025	-0.672417	500	1	0.002	-0.672917	600	10	0.016667	-0.65825
