transcript_id	gene_symbol	transcript_len	read_len	label	n_positions	uf_overall	n_sim_3p250	n_unique_3p250	uf_3p250	delta_3p250	n_sim_3p400	n_unique_3p400	uf_3p400	delta_3p400	n_sim_3p500	n_unique_3p500	uf_3p500	delta_3p500	n_sim_3p600	n_unique_3p600	uf_3p600	delta_3p600
ENST00000515384.2		10710	150	v5n_MANE_exflank_PE_150	10561	0.990342	250	0	0.0	-0.990342	400	0	0.0	-0.990342	500	0	0.0	-0.990342	600	0	0.0	-0.990342
ENST00000641626.1		9976	150	v5n_MANE_exflank_PE_150	9827	0.990333	250	0	0.0	-0.990333	400	0	0.0	-0.990333	500	0	0.0	-0.990333	600	0	0.0	-0.990333
ENST00000612905.2		9161	150	v5n_MANE_exflank_PE_150	9012	0.989569	250	0	0.0	-0.989569	400	0	0.0	-0.989569	500	0	0.0	-0.989569	600	0	0.0	-0.989569
ENST00000641504.1		8712	150	v5n_MANE_exflank_PE_150	8563	0.989373	250	0	0.0	-0.989373	400	0	0.0	-0.989373	500	0	0.0	-0.989373	600	0	0.0	-0.989373
ENST00000269856.5		9640	150	v5n_MANE_exflank_PE_150	9491	0.989253	250	0	0.0	-0.989253	400	0	0.0	-0.989253	500	0	0.0	-0.989253	600	0	0.0	-0.989253
ENST00000395699.5		9332	150	v5n_MANE_exflank_PE_150	9183	0.988893	250	0	0.0	-0.988893	400	0	0.0	-0.988893	500	0	0.0	-0.988893	600	0	0.0	-0.988893
ENST00000340634.6		9190	150	v5n_MANE_exflank_PE_150	9041	0.988718	250	0	0.0	-0.988718	400	0	0.0	-0.988718	500	0	0.0	-0.988718	600	0	0.0	-0.988718
ENST00000322002.5		9102	150	v5n_MANE_exflank_PE_150	8953	0.988607	250	0	0.0	-0.988607	400	0	0.0	-0.988607	500	0	0.0	-0.988607	600	0	0.0	-0.988607
ENST00000491143.3		16484	150	v5n_MANE_exflank_PE_150	16335	0.988552	250	0	0.0	-0.988552	400	0	0.0	-0.988552	500	0	0.0	-0.988552	600	0	0.0	-0.988552
ENST00000314940.7		8813	150	v5n_MANE_exflank_PE_150	8664	0.988227	250	0	0.0	-0.988227	400	0	0.0	-0.988227	500	0	0.0	-0.988227	600	0	0.0	-0.988227
ENST00000323534.5		8502	150	v5n_MANE_exflank_PE_150	8353	0.987789	250	0	0.0	-0.987789	400	0	0.0	-0.987789	500	0	0.0	-0.987789	600	0	0.0	-0.987789
ENST00000606183.4		8481	150	v5n_MANE_exflank_PE_150	8332	0.987758	250	0	0.0	-0.987758	400	0	0.0	-0.987758	500	0	0.0	-0.987758	600	0	0.0	-0.987758
ENST00000641320.1		7911	150	v5n_MANE_exflank_PE_150	7762	0.987374	250	0	0.0	-0.987374	400	0	0.0	-0.987374	500	0	0.0	-0.987374	600	0	0.0	-0.987374
ENST00000322716.8		8189	150	v5n_MANE_exflank_PE_150	8040	0.987313	250	0	0.0	-0.987313	400	0	0.0	-0.987313	500	0	0.0	-0.987313	600	0	0.0	-0.987313
ENST00000306549.6		8073	150	v5n_MANE_exflank_PE_150	7924	0.987128	250	0	0.0	-0.987128	400	0	0.0	-0.987128	500	0	0.0	-0.987128	600	0	0.0	-0.987128
ENST00000651154.1		14626	150	v5n_MANE_exflank_PE_150	14477	0.986876	250	0	0.0	-0.986876	400	0	0.0	-0.986876	500	0	0.0	-0.986876	600	0	0.0	-0.986876
ENST00000327381.7		20243	150	v5n_MANE_exflank_PE_150	20094	0.986762	250	0	0.0	-0.986762	400	0	0.0	-0.986762	500	0	0.0	-0.986762	600	0	0.0	-0.986762
ENST00000609438.2		14088	150	v5n_MANE_exflank_PE_150	13939	0.986728	250	0	0.0	-0.986728	400	0	0.0	-0.986728	500	0	0.0	-0.986728	600	0	0.0	-0.986728
ENST00000253255.7		7781	150	v5n_MANE_exflank_PE_150	7632	0.986635	250	0	0.0	-0.986635	400	0	0.0	-0.986635	500	0	0.0	-0.986635	600	0	0.0	-0.986635
ENST00000381440.5		7766	150	v5n_MANE_exflank_PE_150	7617	0.986609	250	0	0.0	-0.986609	400	0	0.0	-0.986609	500	0	0.0	-0.986609	600	0	0.0	-0.986609
ENST00000552951.7		23477	150	v5n_MANE_exflank_PE_150	23328	0.98654	250	0	0.0	-0.98654	400	0	0.0	-0.98654	500	0	0.0	-0.98654	600	0	0.0	-0.98654
ENST00000329468.5		7719	150	v5n_MANE_exflank_PE_150	7570	0.986526	250	0	0.0	-0.986526	400	0	0.0	-0.986526	500	0	0.0	-0.986526	600	0	0.0	-0.986526
ENST00000519948.4		7696	150	v5n_MANE_exflank_PE_150	7547	0.986485	250	0	0.0	-0.986485	400	0	0.0	-0.986485	500	0	0.0	-0.986485	600	0	0.0	-0.986485
ENST00000327876.5		13615	150	v5n_MANE_exflank_PE_150	13466	0.986336	250	0	0.0	-0.986336	400	0	0.0	-0.986336	500	0	0.0	-0.986336	600	0	0.0	-0.986336
ENST00000850956.1		7572	150	v5n_MANE_exflank_PE_150	7423	0.986259	250	0	0.0	-0.986259	400	0	0.0	-0.986259	500	0	0.0	-0.986259	600	0	0.0	-0.986259
ENST00000609713.2		19612	150	v5n_MANE_exflank_PE_150	19463	0.986076	250	0	0.0	-0.986076	400	0	0.0	-0.986076	500	0	0.0	-0.986076	600	0	0.0	-0.986076
ENST00000611864.5		25172	150	v5n_MANE_exflank_PE_150	25023	0.985813	250	0	0.0	-0.985813	400	0	0.0	-0.985813	500	0	0.0	-0.985813	600	0	0.0	-0.985813
ENST00000527447.2		7240	150	v5n_MANE_exflank_PE_150	7091	0.985616	250	0	0.0	-0.985616	400	0	0.0	-0.985616	500	0	0.0	-0.985616	600	0	0.0	-0.985616
ENST00000368090.5		7138	150	v5n_MANE_exflank_PE_150	6989	0.985406	250	0	0.0	-0.985406	400	0	0.0	-0.985406	500	0	0.0	-0.985406	600	0	0.0	-0.985406
ENST00000565624.3		13772	150	v5n_MANE_exflank_PE_150	13623	0.985246	250	0	0.0	-0.985246	400	0	0.0	-0.985246	500	0	0.0	-0.985246	600	0	0.0	-0.985246
ENST00000328945.7		11550	150	v5n_MANE_exflank_PE_150	11401	0.985177	250	0	0.0	-0.985177	400	0	0.0	-0.985177	500	0	0.0	-0.985177	600	0	0.0	-0.985177
ENST00000305641.7		7025	150	v5n_MANE_exflank_PE_150	6876	0.985166	250	0	0.0	-0.985166	400	0	0.0	-0.985166	500	0	0.0	-0.985166	600	0	0.0	-0.985166
ENST00000287934.4		6994	150	v5n_MANE_exflank_PE_150	6845	0.985099	250	0	0.0	-0.985099	400	0	0.0	-0.985099	500	0	0.0	-0.985099	600	0	0.0	-0.985099
ENST00000523505.3		6899	150	v5n_MANE_exflank_PE_150	6750	0.984889	250	0	0.0	-0.984889	400	0	0.0	-0.984889	500	0	0.0	-0.984889	600	0	0.0	-0.984889
ENST00000607778.2		7488	150	v5n_MANE_exflank_PE_150	7339	0.984739	250	0	0.0	-0.984739	400	0	0.0	-0.984739	500	0	0.0	-0.984739	600	0	0.0	-0.984739
ENST00000641900.1		8499	150	v5n_MANE_exflank_PE_150	8350	0.984551	250	0	0.0	-0.984551	400	0	0.0	-0.984551	500	0	0.0	-0.984551	600	0	0.0	-0.984551
ENST00000563281.2		6724	150	v5n_MANE_exflank_PE_150	6575	0.984487	250	0	0.0	-0.984487	400	0	0.0	-0.984487	500	0	0.0	-0.984487	600	0	0.0	-0.984487
ENST00000397766.4		6704	150	v5n_MANE_exflank_PE_150	6555	0.984439	250	0	0.0	-0.984439	400	0	0.0	-0.984439	500	0	0.0	-0.984439	600	0	0.0	-0.984439
ENST00000396267.3		12421	150	v5n_MANE_exflank_PE_150	12272	0.984355	250	0	0.0	-0.984355	400	0	0.0	-0.984355	500	0	0.0	-0.984355	600	0	0.0	-0.984355
ENST00000652691.1		7303	150	v5n_MANE_exflank_PE_150	7154	0.984205	250	0	0.0	-0.984205	400	0	0.0	-0.984205	500	0	0.0	-0.984205	600	0	0.0	-0.984205
ENST00000371741.6		11922	150	v5n_MANE_exflank_PE_150	11773	0.984201	250	0	0.0	-0.984201	400	0	0.0	-0.984201	500	0	0.0	-0.984201	600	0	0.0	-0.984201
ENST00000257940.7		7123	150	v5n_MANE_exflank_PE_150	6974	0.984084	250	0	0.0	-0.984084	400	0	0.0	-0.984084	500	0	0.0	-0.984084	600	0	0.0	-0.984084
ENST00000305097.6		6409	150	v5n_MANE_exflank_PE_150	6260	0.983706	250	0	0.0	-0.983706	400	0	0.0	-0.983706	500	0	0.0	-0.983706	600	0	0.0	-0.983706
ENST00000367701.10		19110	150	v5n_MANE_exflank_PE_150	18961	0.983651	250	0	0.0	-0.983651	400	0	0.0	-0.983651	500	0	0.0	-0.983651	600	0	0.0	-0.983651
ENST00000377474.4		6331	150	v5n_MANE_exflank_PE_150	6182	0.9835	250	0	0.0	-0.9835	400	0	0.0	-0.9835	500	0	0.0	-0.9835	600	0	0.0	-0.9835
ENST00000618655.2		16036	150	v5n_MANE_exflank_PE_150	15887	0.983446	250	0	0.0	-0.983446	400	0	0.0	-0.983446	500	0	0.0	-0.983446	600	0	0.0	-0.983446
ENST00000397942.4		5757	150	v5n_MANE_exflank_PE_150	5608	0.983238	250	0	0.0	-0.983238	400	0	0.0	-0.983238	500	0	0.0	-0.983238	600	0	0.0	-0.983238
ENST00000447166.3		16307	150	v5n_MANE_exflank_PE_150	16158	0.983166	250	0	0.0	-0.983166	400	0	0.0	-0.983166	500	0	0.0	-0.983166	600	0	0.0	-0.983166
ENST00000678139.2		6108	150	v5n_MANE_exflank_PE_150	5959	0.982883	250	0	0.0	-0.982883	400	0	0.0	-0.982883	500	0	0.0	-0.982883	600	0	0.0	-0.982883
ENST00000358752.4		6075	150	v5n_MANE_exflank_PE_150	5926	0.982788	250	0	0.0	-0.982788	400	0	0.0	-0.982788	500	0	0.0	-0.982788	600	0	0.0	-0.982788
ENST00000596148.3		5562	150	v5n_MANE_exflank_PE_150	5413	0.982634	250	0	0.0	-0.982634	400	0	0.0	-0.982634	500	0	0.0	-0.982634	600	0	0.0	-0.982634
ENST00000426077.3		6022	150	v5n_MANE_exflank_PE_150	5873	0.982632	250	0	0.0	-0.982632	400	0	0.0	-0.982632	500	0	0.0	-0.982632	600	0	0.0	-0.982632
ENST00000339488.9		25184	150	v5n_MANE_exflank_PE_150	25035	0.982544	250	0	0.0	-0.982544	400	0	0.0	-0.982544	500	0	0.0	-0.982544	600	0	0.0	-0.982544
ENST00000688009.1		11112	150	v5n_MANE_exflank_PE_150	10963	0.982487	250	0	0.0	-0.982487	400	0	0.0	-0.982487	500	0	0.0	-0.982487	600	0	0.0	-0.982487
ENST00000249299.7		12345	150	v5n_MANE_exflank_PE_150	12196	0.982207	250	0	0.0	-0.982207	400	0	0.0	-0.982207	500	0	0.0	-0.982207	600	0	0.0	-0.982207
ENST00000381151.5		11617	150	v5n_MANE_exflank_PE_150	11468	0.982124	250	0	0.0	-0.982124	400	0	0.0	-0.982124	500	0	0.0	-0.982124	600	0	0.0	-0.982124
ENST00000359039.5		5840	150	v5n_MANE_exflank_PE_150	5691	0.982077	250	0	0.0	-0.982077	400	0	0.0	-0.982077	500	0	0.0	-0.982077	600	0	0.0	-0.982077
ENST00000383490.3		10630	150	v5n_MANE_exflank_PE_150	10481	0.981967	250	0	0.0	-0.981967	400	0	0.0	-0.981967	500	0	0.0	-0.981967	600	0	0.0	-0.981967
ENST00000302103.6		12795	150	v5n_MANE_exflank_PE_150	12646	0.981892	250	0	0.0	-0.981892	400	0	0.0	-0.981892	500	0	0.0	-0.981892	600	0	0.0	-0.981892
ENST00000328654.10		17650	150	v5n_MANE_exflank_PE_150	17501	0.981658	250	0	0.0	-0.981658	400	0	0.0	-0.981658	500	0	0.0	-0.981658	600	0	0.0	-0.981658
ENST00000640310.2		3918	150	v5n_MANE_exflank_PE_150	3769	0.981427	250	0	0.0	-0.981427	400	0	0.0	-0.981427	500	0	0.0	-0.981427	600	0	0.0	-0.981427
ENST00000375099.4		5613	150	v5n_MANE_exflank_PE_150	5464	0.981332	250	0	0.0	-0.981332	400	0	0.0	-0.981332	500	0	0.0	-0.981332	600	0	0.0	-0.981332
ENST00000394264.7		5602	150	v5n_MANE_exflank_PE_150	5453	0.981295	250	0	0.0	-0.981295	400	0	0.0	-0.981295	500	0	0.0	-0.981295	600	0	0.0	-0.981295
ENST00000641398.1		6035	150	v5n_MANE_exflank_PE_150	5886	0.981142	250	0	0.0	-0.981142	400	0	0.0	-0.981142	500	0	0.0	-0.981142	600	0	0.0	-0.981142
ENST00000504548.4		5494	150	v5n_MANE_exflank_PE_150	5345	0.980917	250	0	0.0	-0.980917	400	0	0.0	-0.980917	500	0	0.0	-0.980917	600	0	0.0	-0.980917
ENST00000529983.3		5485	150	v5n_MANE_exflank_PE_150	5336	0.980885	250	0	0.0	-0.980885	400	0	0.0	-0.980885	500	0	0.0	-0.980885	600	0	0.0	-0.980885
ENST00000242310.4		6316	150	v5n_MANE_exflank_PE_150	6167	0.980866	250	0	0.0	-0.980866	400	0	0.0	-0.980866	500	0	0.0	-0.980866	600	0	0.0	-0.980866
ENST00000368599.4		9838	150	v5n_MANE_exflank_PE_150	9689	0.980803	250	0	0.0	-0.980803	400	0	0.0	-0.980803	500	0	0.0	-0.980803	600	0	0.0	-0.980803
ENST00000675478.1		27084	150	v5n_MANE_exflank_PE_150	26935	0.980769	250	0	0.0	-0.980769	400	0	0.0	-0.980769	500	0	0.0	-0.980769	600	0	0.0	-0.980769
ENST00000299727.5		10751	150	v5n_MANE_exflank_PE_150	10602	0.980758	250	0	0.0	-0.980758	400	0	0.0	-0.980758	500	0	0.0	-0.980758	600	0	0.0	-0.980758
ENST00000305123.6		9822	150	v5n_MANE_exflank_PE_150	9673	0.980668	250	0	0.0	-0.980668	400	0	0.0	-0.980668	500	0	0.0	-0.980668	600	0	0.0	-0.980668
ENST00000343399.5		9607	150	v5n_MANE_exflank_PE_150	9458	0.980546	250	0	0.0	-0.980546	400	0	0.0	-0.980546	500	0	0.0	-0.980546	600	0	0.0	-0.980546
ENST00000521580.3		5745	150	v5n_MANE_exflank_PE_150	5596	0.980522	250	0	0.0	-0.980522	400	0	0.0	-0.980522	500	0	0.0	-0.980522	600	0	0.0	-0.980522
ENST00000306085.11		10912	150	v5n_MANE_exflank_PE_150	10763	0.980396	250	0	0.0	-0.980396	400	0	0.0	-0.980396	500	0	0.0	-0.980396	600	0	0.0	-0.980396
ENST00000400664.3		5145	150	v5n_MANE_exflank_PE_150	4996	0.980384	250	0	0.0	-0.980384	400	0	0.0	-0.980384	500	0	0.0	-0.980384	600	0	0.0	-0.980384
ENST00000388718.5		9126	150	v5n_MANE_exflank_PE_150	8977	0.980172	250	0	0.0	-0.980172	400	0	0.0	-0.980172	500	0	0.0	-0.980172	600	0	0.0	-0.980172
ENST00000327419.7		5918	150	v5n_MANE_exflank_PE_150	5769	0.980066	250	0	0.0	-0.980066	400	0	0.0	-0.980066	500	0	0.0	-0.980066	600	0	0.0	-0.980066
ENST00000435634.3		5263	150	v5n_MANE_exflank_PE_150	5114	0.980055	250	0	0.0	-0.980055	400	0	0.0	-0.980055	500	0	0.0	-0.980055	600	0	0.0	-0.980055
ENST00000310045.9		9317	150	v5n_MANE_exflank_PE_150	9168	0.980039	250	0	0.0	-0.980039	400	0	0.0	-0.980039	500	0	0.0	-0.980039	600	0	0.0	-0.980039
ENST00000641238.1		6047	150	v5n_MANE_exflank_PE_150	5898	0.979993	250	0	0.0	-0.979993	400	0	0.0	-0.979993	500	0	0.0	-0.979993	600	0	0.0	-0.979993
ENST00000648057.3		5225	150	v5n_MANE_exflank_PE_150	5076	0.979905	250	0	0.0	-0.979905	400	0	0.0	-0.979905	500	0	0.0	-0.979905	600	0	0.0	-0.979905
ENST00000244051.3		5212	150	v5n_MANE_exflank_PE_150	5063	0.979854	250	0	0.0	-0.979854	400	0	0.0	-0.979854	500	0	0.0	-0.979854	600	0	0.0	-0.979854
ENST00000272224.5		9318	150	v5n_MANE_exflank_PE_150	9169	0.979823	250	0	0.0	-0.979823	400	0	0.0	-0.979823	500	0	0.0	-0.979823	600	0	0.0	-0.979823
ENST00000366645.1		5200	150	v5n_MANE_exflank_PE_150	5051	0.979806	250	0	0.0	-0.979806	400	0	0.0	-0.979806	500	0	0.0	-0.979806	600	0	0.0	-0.979806
ENST00000315930.11		19479	150	v5n_MANE_exflank_PE_150	19330	0.979772	250	0	0.0	-0.979772	400	0	0.0	-0.979772	500	0	0.0	-0.979772	600	0	0.0	-0.979772
ENST00000609129.2		12799	150	v5n_MANE_exflank_PE_150	12650	0.979763	250	0	0.0	-0.979763	400	0	0.0	-0.979763	500	0	0.0	-0.979763	600	0	0.0	-0.979763
ENST00000368608.4		5173	150	v5n_MANE_exflank_PE_150	5024	0.979697	250	0	0.0	-0.979697	400	0	0.0	-0.979697	500	0	0.0	-0.979697	600	0	0.0	-0.979697
ENST00000331437.4		5164	150	v5n_MANE_exflank_PE_150	5015	0.979661	250	0	0.0	-0.979661	400	0	0.0	-0.979661	500	0	0.0	-0.979661	600	0	0.0	-0.979661
ENST00000641380.1		7374	150	v5n_MANE_exflank_PE_150	7225	0.979654	250	0	0.0	-0.979654	400	0	0.0	-0.979654	500	0	0.0	-0.979654	600	0	0.0	-0.979654
ENST00000299204.6		4742	150	v5n_MANE_exflank_PE_150	4593	0.979534	250	0	0.0	-0.979534	400	0	0.0	-0.979534	500	0	0.0	-0.979534	600	0	0.0	-0.979534
ENST00000641895.1		6494	150	v5n_MANE_exflank_PE_150	6345	0.979511	250	0	0.0	-0.979511	400	0	0.0	-0.979511	500	0	0.0	-0.979511	600	0	0.0	-0.979511
ENST00000247881.4		5118	150	v5n_MANE_exflank_PE_150	4969	0.979473	250	0	0.0	-0.979473	400	0	0.0	-0.979473	500	0	0.0	-0.979473	600	0	0.0	-0.979473
ENST00000296824.4		9285	150	v5n_MANE_exflank_PE_150	9136	0.979313	250	0	0.0	-0.979313	400	0	0.0	-0.979313	500	0	0.0	-0.979313	600	0	0.0	-0.979313
ENST00000539664.3		5073	150	v5n_MANE_exflank_PE_150	4924	0.979285	250	0	0.0	-0.979285	400	0	0.0	-0.979285	500	0	0.0	-0.979285	600	0	0.0	-0.979285
ENST00000379361.5		12885	150	v5n_MANE_exflank_PE_150	12736	0.979271	250	0	0.0	-0.979271	400	0	0.0	-0.979271	500	0	0.0	-0.979271	600	0	0.0	-0.979271
ENST00000406438.5		8348	150	v5n_MANE_exflank_PE_150	8199	0.979266	250	0	0.0	-0.979266	400	0	0.0	-0.979266	500	0	0.0	-0.979266	600	0	0.0	-0.979266
ENST00000355622.8		12679	150	v5n_MANE_exflank_PE_150	12530	0.97925	250	0	0.0	-0.97925	400	0	0.0	-0.97925	500	0	0.0	-0.97925	600	0	0.0	-0.97925
ENST00000549982.6		15420	150	v5n_MANE_exflank_PE_150	15271	0.979242	250	0	0.0	-0.979242	400	0	0.0	-0.979242	500	0	0.0	-0.979242	600	0	0.0	-0.979242
ENST00000320241.5		5030	150	v5n_MANE_exflank_PE_150	4881	0.979103	250	0	0.0	-0.979103	400	0	0.0	-0.979103	500	0	0.0	-0.979103	600	0	0.0	-0.979103
ENST00000398004.4		17626	150	v5n_MANE_exflank_PE_150	17477	0.979058	250	0	0.0	-0.979058	400	0	0.0	-0.979058	500	0	0.0	-0.979058	600	0	0.0	-0.979058
ENST00000379287.4		8847	150	v5n_MANE_exflank_PE_150	8698	0.978961	250	0	0.0	-0.978961	400	0	0.0	-0.978961	500	0	0.0	-0.978961	600	0	0.0	-0.978961
ENST00000695325.1		8933	150	v5n_MANE_exflank_PE_150	8784	0.978939	250	0	0.0	-0.978939	400	0	0.0	-0.978939	500	0	0.0	-0.978939	600	0	0.0	-0.978939
ENST00000356591.5		4658	150	v5n_MANE_exflank_PE_150	4509	0.978931	250	0	0.0	-0.978931	400	0	0.0	-0.978931	500	0	0.0	-0.978931	600	0	0.0	-0.978931
ENST00000328345.8		4985	150	v5n_MANE_exflank_PE_150	4836	0.978908	250	0	0.0	-0.978908	400	0	0.0	-0.978908	500	0	0.0	-0.978908	600	0	0.0	-0.978908
ENST00000261263.5		15364	150	v5n_MANE_exflank_PE_150	15215	0.978902	250	0	0.0	-0.978902	400	0	0.0	-0.978902	500	0	0.0	-0.978902	600	0	0.0	-0.978902
ENST00000244745.4		4969	150	v5n_MANE_exflank_PE_150	4820	0.978838	250	0	0.0	-0.978838	400	0	0.0	-0.978838	500	0	0.0	-0.978838	600	0	0.0	-0.978838
ENST00000267984.4		4966	150	v5n_MANE_exflank_PE_150	4817	0.978825	250	0	0.0	-0.978825	400	0	0.0	-0.978825	500	0	0.0	-0.978825	600	0	0.0	-0.978825
ENST00000623646.3		20180	150	v5n_MANE_exflank_PE_150	20031	0.978783	250	0	0.0	-0.978783	400	0	0.0	-0.978783	500	0	0.0	-0.978783	600	0	0.0	-0.978783
ENST00000332303.6		4934	150	v5n_MANE_exflank_PE_150	4785	0.978683	250	0	0.0	-0.978683	400	0	0.0	-0.978683	500	0	0.0	-0.978683	600	0	0.0	-0.978683
ENST00000622602.2		4923	150	v5n_MANE_exflank_PE_150	4774	0.978634	250	0	0.0	-0.978634	400	0	0.0	-0.978634	500	0	0.0	-0.978634	600	0	0.0	-0.978634
ENST00000609883.3		4906	150	v5n_MANE_exflank_PE_150	4757	0.978558	250	0	0.0	-0.978558	400	0	0.0	-0.978558	500	0	0.0	-0.978558	600	0	0.0	-0.978558
ENST00000504771.3		7027	150	v5n_MANE_exflank_PE_150	6878	0.978482	250	0	0.0	-0.978482	400	0	0.0	-0.978482	500	0	0.0	-0.978482	600	0	0.0	-0.978482
ENST00000319119.5		6641	150	v5n_MANE_exflank_PE_150	6492	0.978435	250	0	0.0	-0.978435	400	0	0.0	-0.978435	500	0	0.0	-0.978435	600	0	0.0	-0.978435
ENST00000432564.3		4869	150	v5n_MANE_exflank_PE_150	4720	0.97839	250	0	0.0	-0.97839	400	0	0.0	-0.97839	500	0	0.0	-0.97839	600	0	0.0	-0.97839
ENST00000312828.4		8796	150	v5n_MANE_exflank_PE_150	8647	0.978374	250	0	0.0	-0.978374	400	0	0.0	-0.978374	500	0	0.0	-0.978374	600	0	0.0	-0.978374
ENST00000309285.4		5090	150	v5n_MANE_exflank_PE_150	4941	0.978344	250	0	0.0	-0.978344	400	0	0.0	-0.978344	500	0	0.0	-0.978344	600	0	0.0	-0.978344
ENST00000641885.1		8732	150	v5n_MANE_exflank_PE_150	8583	0.978329	250	0	0.0	-0.978329	400	0	0.0	-0.978329	500	0	0.0	-0.978329	600	0	0.0	-0.978329
ENST00000356928.2		8787	150	v5n_MANE_exflank_PE_150	8638	0.978236	250	0	0.0	-0.978236	400	0	0.0	-0.978236	500	0	0.0	-0.978236	600	0	0.0	-0.978236
ENST00000333141.7		4810	150	v5n_MANE_exflank_PE_150	4661	0.978116	250	0	0.0	-0.978116	400	0	0.0	-0.978116	500	0	0.0	-0.978116	600	0	0.0	-0.978116
ENST00000434396.2		4793	150	v5n_MANE_exflank_PE_150	4644	0.978036	250	0	0.0	-0.978036	400	0	0.0	-0.978036	500	0	0.0	-0.978036	600	0	0.0	-0.978036
ENST00000641045.1		8663	150	v5n_MANE_exflank_PE_150	8514	0.978036	250	0	0.0	-0.978036	400	0	0.0	-0.978036	500	0	0.0	-0.978036	600	0	0.0	-0.978036
ENST00000641693.1		8732	150	v5n_MANE_exflank_PE_150	8583	0.97798	250	0	0.0	-0.97798	400	0	0.0	-0.97798	500	0	0.0	-0.97798	600	0	0.0	-0.97798
ENST00000599531.2		4777	150	v5n_MANE_exflank_PE_150	4628	0.97796	250	0	0.0	-0.97796	400	0	0.0	-0.97796	500	0	0.0	-0.97796	600	0	0.0	-0.97796
ENST00000376705.4		8587	150	v5n_MANE_exflank_PE_150	8438	0.977957	250	0	0.0	-0.977957	400	0	0.0	-0.977957	500	0	0.0	-0.977957	600	0	0.0	-0.977957
ENST00000342665.5		4773	150	v5n_MANE_exflank_PE_150	4624	0.977941	250	0	0.0	-0.977941	400	0	0.0	-0.977941	500	0	0.0	-0.977941	600	0	0.0	-0.977941
ENST00000347624.4		5932	150	v5n_MANE_exflank_PE_150	5783	0.977866	250	0	0.0	-0.977866	400	0	0.0	-0.977866	500	0	0.0	-0.977866	600	0	0.0	-0.977866
ENST00000374869.8		8458	150	v5n_MANE_exflank_PE_150	8309	0.977855	250	0	0.0	-0.977855	400	0	0.0	-0.977855	500	0	0.0	-0.977855	600	0	0.0	-0.977855
ENST00000319098.7		4746	150	v5n_MANE_exflank_PE_150	4597	0.977812	250	0	0.0	-0.977812	400	0	0.0	-0.977812	500	0	0.0	-0.977812	600	0	0.0	-0.977812
ENST00000378024.9		18665	150	v5n_MANE_exflank_PE_150	18516	0.977803	250	0	0.0	-0.977803	400	0	0.0	-0.977803	500	0	0.0	-0.977803	600	0	0.0	-0.977803
ENST00000371497.10		12238	150	v5n_MANE_exflank_PE_150	12089	0.977748	250	0	0.0	-0.977748	400	0	0.0	-0.977748	500	0	0.0	-0.977748	600	0	0.0	-0.977748
ENST00000356454.5		4727	150	v5n_MANE_exflank_PE_150	4578	0.97772	250	0	0.0	-0.97772	400	0	0.0	-0.97772	500	0	0.0	-0.97772	600	0	0.0	-0.97772
