transcript_id	gene_symbol	transcript_len	read_len	label	n_positions	uf_overall	n_sim_3p250	n_unique_3p250	uf_3p250	delta_3p250	n_sim_3p400	n_unique_3p400	uf_3p400	delta_3p400	n_sim_3p500	n_unique_3p500	uf_3p500	delta_3p500	n_sim_3p600	n_unique_3p600	uf_3p600	delta_3p600
ENST00000297477.10		6051	150	v5h_MANE_RNA_PE_150	5902	0.888343	250	1	0.004	-0.884343	400	1	0.0025	-0.885843	500	1	0.002	-0.886343	600	1	0.001667	-0.886676
ENST00000317147.10		8411	150	v5h_MANE_RNA_PE_150	8262	0.886589	250	1	0.004	-0.882589	400	1	0.0025	-0.884089	500	1	0.002	-0.884589	600	1	0.001667	-0.884922
ENST00000367255.10		27708	150	v5h_MANE_RNA_PE_150	27559	0.883087	250	0	0.0	-0.883087	400	0	0.0	-0.883087	500	0	0.0	-0.883087	600	0	0.0	-0.883087
ENST00000508593.6		8899	150	v5h_MANE_RNA_PE_150	8750	0.8848	250	1	0.004	-0.8808	400	1	0.0025	-0.8823	500	1	0.002	-0.8828	600	1	0.001667	-0.883133
ENST00000216286.10		4870	150	v5h_MANE_RNA_PE_150	4721	0.882652	250	1	0.004	-0.878652	400	1	0.0025	-0.880152	500	1	0.002	-0.880652	600	58	0.096667	-0.785985
ENST00000451188.7		4911	150	v5h_MANE_RNA_PE_150	4762	0.882192	250	1	0.004	-0.878192	400	1	0.0025	-0.879692	500	1	0.002	-0.880192	600	40	0.066667	-0.815525
ENST00000246186.8		4376	150	v5h_MANE_RNA_PE_150	4227	0.882423	250	1	0.004	-0.878423	400	1	0.0025	-0.879923	500	4	0.008	-0.874423	600	104	0.173333	-0.70909
ENST00000696270.1		10391	150	v5h_MANE_RNA_PE_150	10242	0.875415	250	1	0.004	-0.871415	400	1	0.0025	-0.872915	500	1	0.002	-0.873415	600	1	0.001667	-0.873748
ENST00000289371.11		5741	150	v5h_MANE_RNA_PE_150	5592	0.874821	250	1	0.004	-0.870821	400	1	0.0025	-0.872321	500	1	0.002	-0.872821	600	1	0.001667	-0.873154
ENST00000608999.6		15244	150	v5h_MANE_RNA_PE_150	15095	0.870354	250	1	0.004	-0.866354	400	1	0.0025	-0.867854	500	1	0.002	-0.868354	600	1	0.001667	-0.868687
ENST00000338883.9		4879	150	v5h_MANE_RNA_PE_150	4730	0.867442	250	1	0.004	-0.863442	400	1	0.0025	-0.864942	500	1	0.002	-0.865442	600	1	0.001667	-0.865775
ENST00000349129.7		7957	150	v5h_MANE_RNA_PE_150	7808	0.940702	250	1	0.004	-0.936702	400	1	0.0025	-0.938202	500	38	0.076	-0.864702	600	138	0.23	-0.710702
ENST00000337768.10		4296	150	v5h_MANE_RNA_PE_150	4147	0.866651	250	1	0.004	-0.862651	400	1	0.0025	-0.864151	500	1	0.002	-0.864651	600	48	0.08	-0.786651
ENST00000308275.8		10707	150	v5h_MANE_RNA_PE_150	10558	0.864937	250	1	0.004	-0.860937	400	1	0.0025	-0.862437	500	1	0.002	-0.862937	600	1	0.001667	-0.86327
ENST00000340692.10		4143	150	v5h_MANE_RNA_PE_150	3994	0.862293	250	1	0.004	-0.858293	400	1	0.0025	-0.859793	500	1	0.002	-0.860293	600	51	0.085	-0.777293
ENST00000253686.7		4572	150	v5h_MANE_RNA_PE_150	4423	0.861632	250	1	0.004	-0.857632	400	1	0.0025	-0.859132	500	1	0.002	-0.859632	600	1	0.001667	-0.859965
ENST00000674895.3		8273	150	v5h_MANE_RNA_PE_150	8124	0.859429	250	1	0.004	-0.855429	400	1	0.0025	-0.856929	500	1	0.002	-0.857429	600	1	0.001667	-0.857762
ENST00000343516.8		5839	150	v5h_MANE_RNA_PE_150	5690	0.859402	250	1	0.004	-0.855402	400	1	0.0025	-0.856902	500	1	0.002	-0.857402	600	1	0.001667	-0.857735
ENST00000203664.10		3911	150	v5h_MANE_RNA_PE_150	3762	0.868687	250	1	0.004	-0.864687	400	1	0.0025	-0.866187	500	7	0.014	-0.854687	600	107	0.178333	-0.690354
ENST00000535842.6		3620	150	v5h_MANE_RNA_PE_150	3471	0.851916	250	1	0.004	-0.847916	400	1	0.0025	-0.849416	500	1	0.002	-0.849916	600	87	0.145	-0.706916
ENST00000389221.9		5250	150	v5h_MANE_RNA_PE_150	5101	0.851206	250	1	0.004	-0.847206	400	1	0.0025	-0.848706	500	1	0.002	-0.849206	600	1	0.001667	-0.849539
ENST00000281772.14		4782	150	v5h_MANE_RNA_PE_150	4633	0.851068	250	1	0.004	-0.847068	400	1	0.0025	-0.848568	500	1	0.002	-0.849068	600	1	0.001667	-0.849401
ENST00000343067.9		6031	150	v5h_MANE_RNA_PE_150	5882	0.921285	250	1	0.004	-0.917285	400	1	0.0025	-0.918785	500	38	0.076	-0.845285	600	138	0.23	-0.691285
ENST00000258428.8		4731	150	v5h_MANE_RNA_PE_150	4582	0.847228	250	1	0.004	-0.843228	400	1	0.0025	-0.844728	500	1	0.002	-0.845228	600	1	0.001667	-0.845561
ENST00000389622.7		10779	150	v5h_MANE_RNA_PE_150	10630	0.847037	250	1	0.004	-0.843037	400	1	0.0025	-0.844537	500	1	0.002	-0.845037	600	1	0.001667	-0.84537
ENST00000433179.4		3520	150	v5h_MANE_RNA_PE_150	3371	0.846336	250	1	0.004	-0.842336	400	1	0.0025	-0.843836	500	1	0.002	-0.844336	600	83	0.138333	-0.708003
ENST00000590602.6		8387	150	v5h_MANE_RNA_PE_150	8238	0.845108	250	1	0.004	-0.841108	400	1	0.0025	-0.842608	500	1	0.002	-0.843108	600	1	0.001667	-0.843441
ENST00000549884.6		8938	150	v5h_MANE_RNA_PE_150	8789	0.949027	250	1	0.004	-0.945027	400	1	0.0025	-0.946527	500	53	0.106	-0.843027	600	153	0.255	-0.694027
ENST00000524913.3		3923	150	v5h_MANE_RNA_PE_150	3774	0.871224	250	1	0.004	-0.867224	400	1	0.0025	-0.868724	500	15	0.03	-0.841224	600	115	0.191667	-0.679557
ENST00000262031.10		8488	150	v5h_MANE_RNA_PE_150	8339	0.946277	250	1	0.004	-0.942277	400	1	0.0025	-0.943777	500	53	0.106	-0.840277	600	153	0.255	-0.691277
ENST00000503581.6		10590	150	v5h_MANE_RNA_PE_150	10441	0.839862	250	1	0.004	-0.835862	400	1	0.0025	-0.837362	500	1	0.002	-0.837862	600	1	0.001667	-0.838195
ENST00000341356.10		4411	150	v5h_MANE_RNA_PE_150	4262	0.837166	250	0	0.0	-0.837166	400	0	0.0	-0.837166	500	0	0.0	-0.837166	600	0	0.0	-0.837166
ENST00000315251.11		7694	150	v5h_MANE_RNA_PE_150	7545	0.834327	250	0	0.0	-0.834327	400	0	0.0	-0.834327	500	0	0.0	-0.834327	600	0	0.0	-0.834327
ENST00000495936.7		10747	150	v5h_MANE_RNA_PE_150	10598	0.958671	250	1	0.004	-0.954671	400	1	0.0025	-0.956171	500	63	0.126	-0.832671	600	163	0.271667	-0.687004
ENST00000373257.8		4462	150	v5h_MANE_RNA_PE_150	4313	0.890795	250	1	0.004	-0.886795	400	1	0.0025	-0.888295	500	30	0.06	-0.830795	600	130	0.216667	-0.674128
ENST00000379410.8		3176	150	v5h_MANE_RNA_PE_150	3027	0.828873	250	1	0.004	-0.824873	400	1	0.0025	-0.826373	500	1	0.002	-0.826873	600	83	0.138333	-0.69054
ENST00000322349.13		9839	150	v5h_MANE_RNA_PE_150	9690	0.827761	250	1	0.004	-0.823761	400	1	0.0025	-0.825261	500	1	0.002	-0.825761	600	1	0.001667	-0.826094
ENST00000394323.3		3206	150	v5h_MANE_RNA_PE_150	3057	0.8263	250	1	0.004	-0.8223	400	1	0.0025	-0.8238	500	1	0.002	-0.8243	600	70	0.116667	-0.709633
ENST00000299563.5		7842	150	v5h_MANE_RNA_PE_150	7693	0.823996	250	1	0.004	-0.819996	400	1	0.0025	-0.821496	500	1	0.002	-0.821996	600	1	0.001667	-0.822329
ENST00000373004.5		6646	150	v5h_MANE_RNA_PE_150	6497	0.823303	250	1	0.004	-0.819303	400	1	0.0025	-0.820803	500	1	0.002	-0.821303	600	1	0.001667	-0.821636
ENST00000617928.5		6826	150	v5h_MANE_RNA_PE_150	6677	0.822825	250	1	0.004	-0.818825	400	1	0.0025	-0.820325	500	1	0.002	-0.820825	600	1	0.001667	-0.821158
ENST00000379454.9		5301	150	v5h_MANE_RNA_PE_150	5152	0.820652	250	1	0.004	-0.816652	400	1	0.0025	-0.818152	500	1	0.002	-0.818652	600	1	0.001667	-0.818985
ENST00000262133.11		4854	150	v5h_MANE_RNA_PE_150	4705	0.902444	250	1	0.004	-0.898444	400	1	0.0025	-0.899944	500	42	0.084	-0.818444	600	142	0.236667	-0.665777
ENST00000264042.8		4009	150	v5h_MANE_RNA_PE_150	3860	0.819948	250	1	0.004	-0.815948	400	1	0.0025	-0.817448	500	1	0.002	-0.817948	600	1	0.001667	-0.818281
ENST00000328867.9		3129	150	v5h_MANE_RNA_PE_150	2980	0.818792	250	1	0.004	-0.814792	400	1	0.0025	-0.816292	500	1	0.002	-0.816792	600	61	0.101667	-0.717125
ENST00000300650.9		3477	150	v5h_MANE_RNA_PE_150	3328	0.817608	250	1	0.004	-0.813608	400	1	0.0025	-0.815108	500	1	0.002	-0.815608	600	1	0.001667	-0.815941
ENST00000544916.6		5390	150	v5h_MANE_RNA_PE_150	5241	0.817401	250	1	0.004	-0.813401	400	1	0.0025	-0.814901	500	1	0.002	-0.815401	600	1	0.001667	-0.815734
ENST00000682666.1		6094	150	v5h_MANE_RNA_PE_150	5945	0.81598	250	1	0.004	-0.81198	400	1	0.0025	-0.81348	500	1	0.002	-0.81398	600	1	0.001667	-0.814313
ENST00000332312.4		3791	150	v5h_MANE_RNA_PE_150	3642	0.870675	250	1	0.004	-0.866675	400	1	0.0025	-0.868175	500	30	0.06	-0.810675	600	130	0.216667	-0.654008
ENST00000394019.7		6357	150	v5h_MANE_RNA_PE_150	6208	0.810889	250	1	0.004	-0.806889	400	1	0.0025	-0.808389	500	1	0.002	-0.808889	600	1	0.001667	-0.809222
ENST00000371505.5		3086	150	v5h_MANE_RNA_PE_150	2937	0.808989	250	1	0.004	-0.804989	400	1	0.0025	-0.806489	500	1	0.002	-0.806989	600	40	0.066667	-0.742322
ENST00000651438.1		5408	150	v5h_MANE_RNA_PE_150	5259	0.808709	250	1	0.004	-0.804709	400	1	0.0025	-0.806209	500	1	0.002	-0.806709	600	1	0.001667	-0.807042
ENST00000376829.7		7491	150	v5h_MANE_RNA_PE_150	7342	0.808227	250	1	0.004	-0.804227	400	1	0.0025	-0.805727	500	1	0.002	-0.806227	600	1	0.001667	-0.80656
ENST00000320211.10		4576	150	v5h_MANE_RNA_PE_150	4427	0.803705	250	0	0.0	-0.803705	400	0	0.0	-0.803705	500	0	0.0	-0.803705	600	0	0.0	-0.803705
ENST00000375135.4		4343	150	v5h_MANE_RNA_PE_150	4194	0.805675	250	1	0.004	-0.801675	400	1	0.0025	-0.803175	500	1	0.002	-0.803675	600	1	0.001667	-0.804008
ENST00000683865.1		7598	150	v5h_MANE_RNA_PE_150	7449	0.798362	250	1	0.004	-0.794362	400	1	0.0025	-0.795862	500	1	0.002	-0.796362	600	1	0.001667	-0.796695
ENST00000450993.7		3092	150	v5h_MANE_RNA_PE_150	2943	0.796126	250	1	0.004	-0.792126	400	1	0.0025	-0.793626	500	1	0.002	-0.794126	600	43	0.071667	-0.724459
ENST00000343242.9		3380	150	v5h_MANE_RNA_PE_150	3231	0.796038	250	1	0.004	-0.792038	400	1	0.0025	-0.793538	500	1	0.002	-0.794038	600	1	0.001667	-0.794371
ENST00000603928.3		5682	150	v5h_MANE_RNA_PE_150	5533	0.795229	250	1	0.004	-0.791229	400	1	0.0025	-0.792729	500	1	0.002	-0.793229	600	1	0.001667	-0.793562
ENST00000396738.7		3118	150	v5h_MANE_RNA_PE_150	2969	0.839003	250	1	0.004	-0.835003	400	1	0.0025	-0.836503	500	23	0.046	-0.793003	600	123	0.205	-0.634003
ENST00000645548.2		3272	150	v5h_MANE_RNA_PE_150	3123	0.794749	250	1	0.004	-0.790749	400	1	0.0025	-0.792249	500	1	0.002	-0.792749	600	1	0.001667	-0.793082
ENST00000303407.12		5661	150	v5h_MANE_RNA_PE_150	5512	0.794448	250	1	0.004	-0.790448	400	1	0.0025	-0.791948	500	1	0.002	-0.792448	600	1	0.001667	-0.792781
ENST00000355765.11		3532	150	v5h_MANE_RNA_PE_150	3383	0.850429	250	29	0.116	-0.734429	400	29	0.0725	-0.777929	500	29	0.058	-0.792429	600	95	0.158333	-0.692096
ENST00000311124.9		4991	150	v5h_MANE_RNA_PE_150	4842	0.792235	250	1	0.004	-0.788235	400	1	0.0025	-0.789735	500	1	0.002	-0.790235	600	1	0.001667	-0.790568
ENST00000355371.9		6871	150	v5h_MANE_RNA_PE_150	6722	0.860161	250	36	0.144	-0.716161	400	36	0.09	-0.770161	500	36	0.072	-0.788161	600	36	0.06	-0.800161
ENST00000334464.7		9672	150	v5h_MANE_RNA_PE_150	9523	0.789247	250	1	0.004	-0.785247	400	1	0.0025	-0.786747	500	1	0.002	-0.787247	600	1	0.001667	-0.78758
ENST00000381782.7		4839	150	v5h_MANE_RNA_PE_150	4690	0.785075	250	1	0.004	-0.781075	400	1	0.0025	-0.782575	500	1	0.002	-0.783075	600	1	0.001667	-0.783408
ENST00000264029.9		2748	150	v5h_MANE_RNA_PE_150	2599	0.783378	250	1	0.004	-0.779378	400	1	0.0025	-0.780878	500	1	0.002	-0.781378	600	38	0.063333	-0.720045
ENST00000412232.3		6944	150	v5h_MANE_RNA_PE_150	6795	0.78234	250	1	0.004	-0.77834	400	1	0.0025	-0.77984	500	1	0.002	-0.78034	600	1	0.001667	-0.780673
ENST00000180173.10		5110	150	v5h_MANE_RNA_PE_150	4961	0.7821	250	1	0.004	-0.7781	400	1	0.0025	-0.7796	500	1	0.002	-0.7801	600	1	0.001667	-0.780433
ENST00000609256.2		3262	150	v5h_MANE_RNA_PE_150	3113	0.780276	250	1	0.004	-0.776276	400	1	0.0025	-0.777776	500	1	0.002	-0.778276	600	1	0.001667	-0.778609
ENST00000332836.7		3478	150	v5h_MANE_RNA_PE_150	3329	0.862121	250	1	0.004	-0.858121	400	1	0.0025	-0.859621	500	42	0.084	-0.778121	600	142	0.236667	-0.625454
ENST00000366582.8		8459	150	v5h_MANE_RNA_PE_150	8310	0.7787	250	1	0.004	-0.7747	400	1	0.0025	-0.7762	500	1	0.002	-0.7767	600	1	0.001667	-0.777033
ENST00000326181.11		3683	150	v5h_MANE_RNA_PE_150	3534	0.773628	250	1	0.004	-0.769628	400	1	0.0025	-0.771128	500	1	0.002	-0.771628	600	1	0.001667	-0.771961
ENST00000300289.10		3680	150	v5h_MANE_RNA_PE_150	3531	0.869442	250	49	0.196	-0.673442	400	49	0.1225	-0.746942	500	49	0.098	-0.771442	600	140	0.233333	-0.636109
ENST00000359429.11		3180	150	v5h_MANE_RNA_PE_150	3031	0.772352	250	1	0.004	-0.768352	400	1	0.0025	-0.769852	500	1	0.002	-0.770352	600	1	0.001667	-0.770685
ENST00000299320.10		2457	150	v5h_MANE_RNA_PE_150	2308	0.772097	250	1	0.004	-0.768097	400	1	0.0025	-0.769597	500	1	0.002	-0.770097	600	75	0.125	-0.647097
ENST00000289416.10		2533	150	v5h_MANE_RNA_PE_150	2384	0.769715	250	1	0.004	-0.765715	400	1	0.0025	-0.767215	500	1	0.002	-0.767715	600	52	0.086667	-0.683048
ENST00000233838.9		7556	150	v5h_MANE_RNA_PE_150	7407	0.944377	250	1	0.004	-0.940377	400	1	0.0025	-0.941877	500	89	0.178	-0.766377	600	189	0.315	-0.629377
ENST00000327064.9		3295	150	v5h_MANE_RNA_PE_150	3146	0.767006	250	1	0.004	-0.763006	400	1	0.0025	-0.764506	500	1	0.002	-0.765006	600	1	0.001667	-0.765339
ENST00000367091.8		2962	150	v5h_MANE_RNA_PE_150	2813	0.760754	250	1	0.004	-0.756754	400	1	0.0025	-0.758254	500	1	0.002	-0.758754	600	1	0.001667	-0.759087
ENST00000678005.2		3256	150	v5h_MANE_RNA_PE_150	3107	0.760219	250	1	0.004	-0.756219	400	1	0.0025	-0.757719	500	1	0.002	-0.758219	600	1	0.001667	-0.758552
ENST00000610189.2		2445	150	v5h_MANE_RNA_PE_150	2296	0.759146	250	1	0.004	-0.755146	400	1	0.0025	-0.756646	500	1	0.002	-0.757146	600	48	0.08	-0.679146
ENST00000534548.7		7369	150	v5h_MANE_RNA_PE_150	7220	0.759141	250	1	0.004	-0.755141	400	1	0.0025	-0.756641	500	1	0.002	-0.757141	600	1	0.001667	-0.757474
ENST00000450536.7		4533	150	v5h_MANE_RNA_PE_150	4384	0.902372	250	1	0.004	-0.898372	400	1	0.0025	-0.899872	500	73	0.146	-0.756372	600	173	0.288333	-0.614039
ENST00000541398.7		4507	150	v5h_MANE_RNA_PE_150	4358	0.90179	250	1	0.004	-0.89779	400	1	0.0025	-0.89929	500	73	0.146	-0.75579	600	173	0.288333	-0.613457
ENST00000296051.7		4611	150	v5h_MANE_RNA_PE_150	4462	0.756611	250	1	0.004	-0.752611	400	1	0.0025	-0.754111	500	1	0.002	-0.754611	600	1	0.001667	-0.754944
ENST00000324849.9		4519	150	v5h_MANE_RNA_PE_150	4370	0.752632	250	1	0.004	-0.748632	400	1	0.0025	-0.750132	500	1	0.002	-0.750632	600	1	0.001667	-0.750965
ENST00000264246.8		2737	150	v5h_MANE_RNA_PE_150	2588	0.749614	250	1	0.004	-0.745614	400	1	0.0025	-0.747114	500	1	0.002	-0.747614	600	1	0.001667	-0.747947
ENST00000264613.11		4452	150	v5h_MANE_RNA_PE_150	4303	0.747618	250	1	0.004	-0.743618	400	1	0.0025	-0.745118	500	1	0.002	-0.745618	600	1	0.001667	-0.745951
ENST00000345003.9		5996	150	v5h_MANE_RNA_PE_150	5847	0.743629	250	1	0.004	-0.739629	400	1	0.0025	-0.741129	500	1	0.002	-0.741629	600	1	0.001667	-0.741962
ENST00000310823.8		4391	150	v5h_MANE_RNA_PE_150	4242	0.739038	250	1	0.004	-0.735038	400	1	0.0025	-0.736538	500	1	0.002	-0.737038	600	1	0.001667	-0.737371
ENST00000367268.5		7635	150	v5h_MANE_RNA_PE_150	7486	0.738579	250	1	0.004	-0.734579	400	1	0.0025	-0.736079	500	1	0.002	-0.736579	600	1	0.001667	-0.736912
ENST00000290399.11		4461	150	v5h_MANE_RNA_PE_150	4312	0.735158	250	1	0.004	-0.731158	400	1	0.0025	-0.732658	500	1	0.002	-0.733158	600	1	0.001667	-0.733491
ENST00000311966.9		2387	150	v5h_MANE_RNA_PE_150	2238	0.733691	250	1	0.004	-0.729691	400	1	0.0025	-0.731191	500	1	0.002	-0.731691	600	55	0.091667	-0.642024
ENST00000521452.2		2468	150	v5h_MANE_RNA_PE_150	2319	0.800345	250	1	0.004	-0.796345	400	1	0.0025	-0.797845	500	38	0.076	-0.724345	600	138	0.23	-0.570345
ENST00000394053.7		4403	150	v5h_MANE_RNA_PE_150	4254	0.724024	250	1	0.004	-0.720024	400	1	0.0025	-0.721524	500	1	0.002	-0.722024	600	1	0.001667	-0.722357
ENST00000339746.9		5368	150	v5h_MANE_RNA_PE_150	5219	0.722552	250	1	0.004	-0.718552	400	1	0.0025	-0.720052	500	1	0.002	-0.720552	600	1	0.001667	-0.720885
ENST00000393845.9		10238	150	v5h_MANE_RNA_PE_150	10089	0.962335	250	1	0.004	-0.958335	400	21	0.0525	-0.909835	500	121	0.242	-0.720335	600	221	0.368333	-0.594002
ENST00000325897.5		3472	150	v5h_MANE_RNA_PE_150	3323	0.721938	250	1	0.004	-0.717938	400	1	0.0025	-0.719438	500	1	0.002	-0.719938	600	1	0.001667	-0.720271
ENST00000549396.6		5674	150	v5h_MANE_RNA_PE_150	5525	0.72181	250	1	0.004	-0.71781	400	1	0.0025	-0.71931	500	1	0.002	-0.71981	600	1	0.001667	-0.720143
ENST00000523377.2		5347	150	v5h_MANE_RNA_PE_150	5198	0.721431	250	1	0.004	-0.717431	400	1	0.0025	-0.718931	500	1	0.002	-0.719431	600	1	0.001667	-0.719764
ENST00000693202.1		5333	150	v5h_MANE_RNA_PE_150	5184	0.720872	250	1	0.004	-0.716872	400	1	0.0025	-0.718372	500	1	0.002	-0.718872	600	1	0.001667	-0.719205
ENST00000263073.11		5974	150	v5h_MANE_RNA_PE_150	5825	0.719657	250	1	0.004	-0.715657	400	1	0.0025	-0.717157	500	1	0.002	-0.717657	600	1	0.001667	-0.71799
ENST00000684022.1		4929	150	v5h_MANE_RNA_PE_150	4780	0.716736	250	1	0.004	-0.712736	400	1	0.0025	-0.714236	500	1	0.002	-0.714736	600	1	0.001667	-0.715069
ENST00000261407.9		2235	150	v5h_MANE_RNA_PE_150	2086	0.716203	250	1	0.004	-0.712203	400	1	0.0025	-0.713703	500	1	0.002	-0.714203	600	42	0.07	-0.646203
ENST00000202017.6		1957	150	v5h_MANE_RNA_PE_150	1808	0.715708	250	1	0.004	-0.711708	400	1	0.0025	-0.713208	500	1	0.002	-0.713708	600	87	0.145	-0.570708
ENST00000575882.6		2168	150	v5h_MANE_RNA_PE_150	2019	0.715206	250	1	0.004	-0.711206	400	1	0.0025	-0.712706	500	1	0.002	-0.713206	600	26	0.043333	-0.671873
ENST00000394657.12		2384	150	v5h_MANE_RNA_PE_150	2235	0.794631	250	1	0.004	-0.790631	400	1	0.0025	-0.792131	500	42	0.084	-0.710631	600	142	0.236667	-0.557964
ENST00000310053.10		5320	150	v5h_MANE_RNA_PE_150	5171	0.710114	250	1	0.004	-0.706114	400	1	0.0025	-0.707614	500	1	0.002	-0.708114	600	1	0.001667	-0.708447
ENST00000494664.6		2379	150	v5h_MANE_RNA_PE_150	2230	0.709417	250	1	0.004	-0.705417	400	1	0.0025	-0.706917	500	1	0.002	-0.707417	600	1	0.001667	-0.70775
ENST00000297135.9		4658	150	v5h_MANE_RNA_PE_150	4509	0.786871	250	41	0.164	-0.622871	400	41	0.1025	-0.684371	500	41	0.082	-0.704871	600	41	0.068333	-0.718538
ENST00000395834.6		5402	150	v5h_MANE_RNA_PE_150	5253	0.706263	250	1	0.004	-0.702263	400	1	0.0025	-0.703763	500	1	0.002	-0.704263	600	1	0.001667	-0.704596
ENST00000420699.9		6534	150	v5h_MANE_RNA_PE_150	6385	0.703054	250	0	0.0	-0.703054	400	0	0.0	-0.703054	500	0	0.0	-0.703054	600	0	0.0	-0.703054
ENST00000248437.9		2049	150	v5h_MANE_RNA_PE_150	1900	0.748421	250	1	0.004	-0.744421	400	1	0.0025	-0.745921	500	23	0.046	-0.702421	600	123	0.205	-0.543421
ENST00000243997.8		3610	150	v5h_MANE_RNA_PE_150	3461	0.702398	250	1	0.004	-0.698398	400	1	0.0025	-0.699898	500	1	0.002	-0.700398	600	1	0.001667	-0.700731
ENST00000368358.4		3838	150	v5h_MANE_RNA_PE_150	3689	0.889943	250	1	0.004	-0.885943	400	1	0.0025	-0.887443	500	95	0.19	-0.699943	600	195	0.325	-0.564943
ENST00000372989.6		3998	150	v5h_MANE_RNA_PE_150	3849	0.701741	250	1	0.004	-0.697741	400	1	0.0025	-0.699241	500	1	0.002	-0.699741	600	1	0.001667	-0.700074
ENST00000523731.6		4645	150	v5h_MANE_RNA_PE_150	4496	0.694617	250	1	0.004	-0.690617	400	1	0.0025	-0.692117	500	1	0.002	-0.692617	600	1	0.001667	-0.69295
ENST00000644917.1		10177	150	v5h_MANE_RNA_PE_150	10028	0.693558	250	1	0.004	-0.689558	400	1	0.0025	-0.691058	500	1	0.002	-0.691558	600	1	0.001667	-0.691891
ENST00000623535.2		14572	150	v5h_MANE_RNA_PE_150	14423	0.975109	250	1	0.004	-0.971109	400	42	0.105	-0.870109	500	142	0.284	-0.691109	600	242	0.403333	-0.571776
ENST00000610179.7		8020	150	v5h_MANE_RNA_PE_150	7871	0.691653	250	1	0.004	-0.687653	400	1	0.0025	-0.689153	500	1	0.002	-0.689653	600	1	0.001667	-0.689986
ENST00000548825.7		3182	150	v5h_MANE_RNA_PE_150	3033	0.853281	250	1	0.004	-0.849281	400	1	0.0025	-0.850781	500	82	0.164	-0.689281	600	182	0.303333	-0.549948
ENST00000619721.6		3949	150	v5h_MANE_RNA_PE_150	3800	0.683158	250	0	0.0	-0.683158	400	0	0.0	-0.683158	500	0	0.0	-0.683158	600	0	0.0	-0.683158
