transcript_id	gene_symbol	transcript_len	read_len	label	n_positions	uf_overall	n_sim_3p250	n_unique_3p250	uf_3p250	delta_3p250	n_sim_3p400	n_unique_3p400	uf_3p400	delta_3p400	n_sim_3p500	n_unique_3p500	uf_3p500	delta_3p500	n_sim_3p600	n_unique_3p600	uf_3p600	delta_3p600
ENST00000487273.7		4112	75	v3d_genome_RNA_PE_75	4038	0.589153	250	0	0.0	-0.589153	400	0	0.0	-0.589153	500	0	0.0	-0.589153	600	0	0.0	-0.589153
ENST00000307731.2		3859	75	v3d_genome_RNA_PE_75	3785	0.709115	250	61	0.244	-0.465115	400	61	0.1525	-0.556615	500	61	0.122	-0.587115	600	143	0.238333	-0.470782
ENST00000368376.8		1636	75	v3d_genome_RNA_PE_75	1562	0.572983	250	0	0.0	-0.572983	400	0	0.0	-0.572983	500	0	0.0	-0.572983	600	0	0.0	-0.572983
ENST00000628202.3		1384	75	v3d_genome_RNA_PE_75	1310	0.647328	250	0	0.0	-0.647328	400	0	0.0	-0.647328	500	38	0.076	-0.571328	600	138	0.23	-0.417328
ENST00000368331.6		7745	75	v3d_genome_RNA_PE_75	7671	0.750358	250	92	0.368	-0.382358	400	92	0.23	-0.520358	500	92	0.184	-0.566358	600	92	0.153333	-0.597025
ENST00000000412.8		2450	75	v3d_genome_RNA_PE_75	2376	0.647306	250	49	0.196	-0.451306	400	49	0.1225	-0.524806	500	49	0.098	-0.549306	600	49	0.081667	-0.565639
ENST00000316843.9		4212	75	v3d_genome_RNA_PE_75	4138	0.542533	250	0	0.0	-0.542533	400	0	0.0	-0.542533	500	0	0.0	-0.542533	600	0	0.0	-0.542533
ENST00000535456.7		3251	75	v3d_genome_RNA_PE_75	3177	0.863393	250	162	0.648	-0.215393	400	162	0.405	-0.458393	500	162	0.324	-0.539393	600	251	0.418333	-0.44506
ENST00000408926.8		3200	75	v3d_genome_RNA_PE_75	3126	0.898912	250	27	0.108	-0.790912	400	93	0.2325	-0.666412	500	184	0.368	-0.530912	600	284	0.473333	-0.425579
ENST00000298181.6		1340	75	v3d_genome_RNA_PE_75	1266	0.529226	250	0	0.0	-0.529226	400	0	0.0	-0.529226	500	0	0.0	-0.529226	600	75	0.125	-0.404226
ENST00000301454.9		3482	75	v3d_genome_RNA_PE_75	3408	0.865317	250	140	0.56	-0.305317	400	177	0.4425	-0.422817	500	177	0.354	-0.511317	600	233	0.388333	-0.476984
ENST00000377697.2		1125	75	v3d_genome_RNA_PE_75	1051	0.509039	250	2	0.008	-0.501039	400	2	0.005	-0.504039	500	2	0.004	-0.505039	600	84	0.14	-0.369039
ENST00000324266.10		2499	75	v3d_genome_RNA_PE_75	2425	0.503918	250	0	0.0	-0.503918	400	0	0.0	-0.503918	500	0	0.0	-0.503918	600	0	0.0	-0.503918
ENST00000276241.11		1441	75	v3d_genome_RNA_PE_75	1367	0.494514	250	0	0.0	-0.494514	400	0	0.0	-0.494514	500	0	0.0	-0.494514	600	0	0.0	-0.494514
ENST00000265849.12		5093	75	v3d_genome_RNA_PE_75	5019	0.493325	250	0	0.0	-0.493325	400	0	0.0	-0.493325	500	0	0.0	-0.493325	600	0	0.0	-0.493325
ENST00000326674.10		2462	75	v3d_genome_RNA_PE_75	2388	0.492044	250	0	0.0	-0.492044	400	0	0.0	-0.492044	500	0	0.0	-0.492044	600	0	0.0	-0.492044
ENST00000684222.1		2151	75	v3d_genome_RNA_PE_75	2077	0.804044	250	66	0.264	-0.540044	400	96	0.24	-0.564044	500	157	0.314	-0.490044	600	257	0.428333	-0.375711
ENST00000230256.8		2111	75	v3d_genome_RNA_PE_75	2037	0.843397	250	4	0.016	-0.827397	400	92	0.23	-0.613397	500	186	0.372	-0.471397	600	286	0.476667	-0.36673
ENST00000215794.8		1858	75	v3d_genome_RNA_PE_75	1784	0.46917	250	0	0.0	-0.46917	400	0	0.0	-0.46917	500	0	0.0	-0.46917	600	38	0.063333	-0.405837
ENST00000253083.9		4509	75	v3d_genome_RNA_PE_75	4435	0.940924	250	8	0.032	-0.908924	400	138	0.345	-0.595924	500	238	0.476	-0.464924	600	338	0.563333	-0.377591
ENST00000600079.6		2526	75	v3d_genome_RNA_PE_75	2452	0.87602	250	86	0.344	-0.53202	400	207	0.5175	-0.35852	500	207	0.414	-0.46202	600	296	0.493333	-0.382687
ENST00000005995.8		1091	75	v3d_genome_RNA_PE_75	1017	0.560472	250	0	0.0	-0.560472	400	0	0.0	-0.560472	500	54	0.108	-0.452472	600	154	0.256667	-0.303805
ENST00000392951.9		3786	75	v3d_genome_RNA_PE_75	3712	0.686153	250	0	0.0	-0.686153	400	26	0.065	-0.621153	500	126	0.252	-0.434153	600	135	0.225	-0.461153
ENST00000238651.10		1622	75	v3d_genome_RNA_PE_75	1548	0.54199	250	55	0.22	-0.32199	400	55	0.1375	-0.40449	500	55	0.11	-0.43199	600	118	0.196667	-0.345323
ENST00000302278.8		3735	75	v3d_genome_RNA_PE_75	3661	0.657471	250	79	0.316	-0.341471	400	79	0.1975	-0.459971	500	113	0.226	-0.431471	600	154	0.256667	-0.400804
ENST00000611582.5		7879	75	v3d_genome_RNA_PE_75	7805	0.957719	250	37	0.148	-0.809719	400	176	0.44	-0.517719	500	264	0.528	-0.429719	600	364	0.606667	-0.351052
ENST00000265753.13		2563	75	v3d_genome_RNA_PE_75	2489	0.578947	250	75	0.3	-0.278947	400	75	0.1875	-0.391447	500	75	0.15	-0.428947	600	157	0.261667	-0.31728
ENST00000471841.6		5212	75	v3d_genome_RNA_PE_75	5138	0.948813	250	217	0.868	-0.080813	400	217	0.5425	-0.406313	500	260	0.52	-0.428813	600	360	0.6	-0.348813
ENST00000397902.7		4255	75	v3d_genome_RNA_PE_75	4181	0.938053	250	162	0.648	-0.290053	400	162	0.405	-0.533053	500	256	0.512	-0.426053	600	356	0.593333	-0.34472
ENST00000309851.10		1164	75	v3d_genome_RNA_PE_75	1090	0.569725	250	0	0.0	-0.569725	400	0	0.0	-0.569725	500	72	0.144	-0.425725	600	171	0.285	-0.284725
ENST00000374088.8		7454	75	v3d_genome_RNA_PE_75	7380	0.961518	250	18	0.072	-0.889518	400	168	0.42	-0.541518	500	268	0.536	-0.425518	600	368	0.613333	-0.348185
ENST00000252996.9		4699	75	v3d_genome_RNA_PE_75	4625	0.420324	250	0	0.0	-0.420324	400	0	0.0	-0.420324	500	0	0.0	-0.420324	600	0	0.0	-0.420324
ENST00000413687.3		4132	75	v3d_genome_RNA_PE_75	4058	0.570478	250	81	0.324	-0.246478	400	81	0.2025	-0.367978	500	81	0.162	-0.408478	600	81	0.135	-0.435478
ENST00000682413.1		7241	75	v3d_genome_RNA_PE_75	7167	0.961769	250	250	1.0	0.038231	400	277	0.6925	-0.269269	500	277	0.554	-0.407769	600	348	0.58	-0.381769
ENST00000311148.9		1686	75	v3d_genome_RNA_PE_75	1612	0.515509	250	54	0.216	-0.299509	400	54	0.135	-0.380509	500	54	0.108	-0.407509	600	118	0.196667	-0.318842
ENST00000361910.9		1840	75	v3d_genome_RNA_PE_75	1766	0.407135	250	0	0.0	-0.407135	400	0	0.0	-0.407135	500	0	0.0	-0.407135	600	0	0.0	-0.407135
ENST00000682753.1		3304	75	v3d_genome_RNA_PE_75	3230	0.855418	250	200	0.8	-0.055418	400	225	0.5625	-0.292918	500	225	0.45	-0.405418	600	265	0.441667	-0.413751
ENST00000155840.12		3224	75	v3d_genome_RNA_PE_75	3150	0.550794	250	75	0.3	-0.250794	400	75	0.1875	-0.363294	500	75	0.15	-0.400794	600	75	0.125	-0.425794
ENST00000650372.1		6934	75	v3d_genome_RNA_PE_75	6860	0.397376	250	0	0.0	-0.397376	400	0	0.0	-0.397376	500	0	0.0	-0.397376	600	0	0.0	-0.397376
ENST00000355520.6		7569	75	v3d_genome_RNA_PE_75	7495	0.904736	250	211	0.844	-0.060736	400	254	0.635	-0.269736	500	254	0.508	-0.396736	600	254	0.423333	-0.481403
ENST00000381989.4		5437	75	v3d_genome_RNA_PE_75	5363	0.916465	250	93	0.372	-0.544465	400	161	0.4025	-0.513965	500	261	0.522	-0.394465	600	361	0.601667	-0.314798
ENST00000243662.11		1432	75	v3d_genome_RNA_PE_75	1358	0.39028	250	0	0.0	-0.39028	400	0	0.0	-0.39028	500	0	0.0	-0.39028	600	0	0.0	-0.39028
ENST00000305877.13		6783	75	v3d_genome_RNA_PE_75	6709	0.809957	250	166	0.664	-0.145957	400	211	0.5275	-0.282457	500	211	0.422	-0.387957	600	260	0.433333	-0.376624
ENST00000402217.8		895	75	v3d_genome_RNA_PE_75	821	0.404385	250	0	0.0	-0.404385	400	0	0.0	-0.404385	500	11	0.022	-0.382385	600	111	0.185	-0.219385
ENST00000617444.5		6434	75	v3d_genome_RNA_PE_75	6360	0.524843	250	75	0.3	-0.224843	400	75	0.1875	-0.337343	500	75	0.15	-0.374843	600	75	0.125	-0.399843
ENST00000394857.8		1303	75	v3d_genome_RNA_PE_75	1229	0.728234	250	81	0.324	-0.404234	400	177	0.4425	-0.285734	500	177	0.354	-0.374234	600	266	0.443333	-0.284901
ENST00000438747.7		2336	75	v3d_genome_RNA_PE_75	2262	0.701149	250	27	0.108	-0.593149	400	75	0.1875	-0.513649	500	165	0.33	-0.371149	600	241	0.401667	-0.299482
ENST00000407834.4		1099	75	v3d_genome_RNA_PE_75	1025	0.366829	250	0	0.0	-0.366829	400	0	0.0	-0.366829	500	0	0.0	-0.366829	600	9	0.015	-0.351829
ENST00000496811.6		6723	75	v3d_genome_RNA_PE_75	6649	0.366371	250	0	0.0	-0.366371	400	0	0.0	-0.366371	500	0	0.0	-0.366371	600	0	0.0	-0.366371
ENST00000299505.8		6680	75	v3d_genome_RNA_PE_75	6606	0.36482	250	0	0.0	-0.36482	400	0	0.0	-0.36482	500	0	0.0	-0.36482	600	0	0.0	-0.36482
ENST00000273261.8		5363	75	v3d_genome_RNA_PE_75	5289	0.360938	250	0	0.0	-0.360938	400	0	0.0	-0.360938	500	0	0.0	-0.360938	600	0	0.0	-0.360938
ENST00000241337.9		1166	75	v3d_genome_RNA_PE_75	1092	0.502747	250	0	0.0	-0.502747	400	0	0.0	-0.502747	500	75	0.15	-0.352747	600	146	0.243333	-0.259414
ENST00000504404.2		1121	75	v3d_genome_RNA_PE_75	1047	0.680038	250	78	0.312	-0.368038	400	152	0.38	-0.300038	500	165	0.33	-0.350038	600	265	0.441667	-0.238371
ENST00000401731.6		2376	75	v3d_genome_RNA_PE_75	2302	0.348827	250	0	0.0	-0.348827	400	0	0.0	-0.348827	500	0	0.0	-0.348827	600	0	0.0	-0.348827
ENST00000651255.1		2465	75	v3d_genome_RNA_PE_75	2391	0.691343	250	34	0.136	-0.555343	400	73	0.1825	-0.508843	500	173	0.346	-0.345343	600	239	0.398333	-0.29301
ENST00000233047.9		1717	75	v3d_genome_RNA_PE_75	1643	0.342057	250	0	0.0	-0.342057	400	0	0.0	-0.342057	500	0	0.0	-0.342057	600	0	0.0	-0.342057
ENST00000264848.10		2237	75	v3d_genome_RNA_PE_75	2163	0.34073	250	0	0.0	-0.34073	400	0	0.0	-0.34073	500	0	0.0	-0.34073	600	0	0.0	-0.34073
ENST00000573035.6		4515	75	v3d_genome_RNA_PE_75	4441	0.340464	250	0	0.0	-0.340464	400	0	0.0	-0.340464	500	0	0.0	-0.340464	600	0	0.0	-0.340464
ENST00000368309.4		3582	75	v3d_genome_RNA_PE_75	3508	0.68358	250	77	0.308	-0.37558	400	84	0.21	-0.47358	500	173	0.346	-0.33758	600	173	0.288333	-0.395247
ENST00000518321.6		4079	75	v3d_genome_RNA_PE_75	4005	0.617228	250	0	0.0	-0.617228	400	41	0.1025	-0.514728	500	141	0.282	-0.335228	600	220	0.366667	-0.250561
ENST00000361727.8		9454	75	v3d_genome_RNA_PE_75	9380	0.334328	250	0	0.0	-0.334328	400	0	0.0	-0.334328	500	0	0.0	-0.334328	600	0	0.0	-0.334328
ENST00000581897.7		4862	75	v3d_genome_RNA_PE_75	4788	0.32853	250	0	0.0	-0.32853	400	0	0.0	-0.32853	500	0	0.0	-0.32853	600	1	0.001667	-0.326863
ENST00000362042.8		4839	75	v3d_genome_RNA_PE_75	4765	0.961595	250	133	0.532	-0.429595	400	217	0.5425	-0.419095	500	317	0.634	-0.327595	600	417	0.695	-0.266595
ENST00000273317.5		11442	75	v3d_genome_RNA_PE_75	11368	0.985046	250	154	0.616	-0.369046	400	230	0.575	-0.410046	500	330	0.66	-0.325046	600	430	0.716667	-0.268379
ENST00000392685.7		1085	75	v3d_genome_RNA_PE_75	1011	0.682493	250	171	0.684	0.001507	400	171	0.4275	-0.254993	500	179	0.358	-0.324493	600	279	0.465	-0.217493
ENST00000338910.9		2435	75	v3d_genome_RNA_PE_75	2361	0.772978	250	101	0.404	-0.368978	400	210	0.525	-0.247978	500	225	0.45	-0.322978	600	301	0.501667	-0.271311
ENST00000404530.6		1516	75	v3d_genome_RNA_PE_75	1442	0.619279	250	49	0.196	-0.423279	400	75	0.1875	-0.431779	500	150	0.3	-0.319279	600	154	0.256667	-0.362612
ENST00000334398.8		3952	75	v3d_genome_RNA_PE_75	3878	0.314853	250	0	0.0	-0.314853	400	0	0.0	-0.314853	500	0	0.0	-0.314853	600	0	0.0	-0.314853
ENST00000258613.5		3026	75	v3d_genome_RNA_PE_75	2952	0.936314	250	208	0.832	-0.104314	400	212	0.53	-0.406314	500	312	0.624	-0.312314	600	412	0.686667	-0.249647
ENST00000641419.1		4376	75	v3d_genome_RNA_PE_75	4302	0.817527	250	133	0.532	-0.285527	400	222	0.555	-0.262527	500	253	0.506	-0.311527	600	253	0.421667	-0.39586
ENST00000265717.5		3689	75	v3d_genome_RNA_PE_75	3615	0.307054	250	0	0.0	-0.307054	400	0	0.0	-0.307054	500	0	0.0	-0.307054	600	0	0.0	-0.307054
ENST00000518237.6		1849	75	v3d_genome_RNA_PE_75	1775	0.851268	250	41	0.164	-0.687268	400	173	0.4325	-0.418768	500	273	0.546	-0.305268	600	373	0.621667	-0.229601
ENST00000641771.1		4300	75	v3d_genome_RNA_PE_75	4226	0.836488	250	105	0.42	-0.416488	400	203	0.5075	-0.328988	500	266	0.532	-0.304488	600	302	0.503333	-0.333155
ENST00000305188.13		3754	75	v3d_genome_RNA_PE_75	3680	0.952174	250	74	0.296	-0.656174	400	224	0.56	-0.392174	500	324	0.648	-0.304174	600	424	0.706667	-0.245507
ENST00000374206.4		871	75	v3d_genome_RNA_PE_75	797	0.481807	250	16	0.064	-0.417807	400	40	0.1	-0.381807	500	89	0.178	-0.303807	600	188	0.313333	-0.168474
ENST00000374201.8		4819	75	v3d_genome_RNA_PE_75	4745	0.689779	250	161	0.644	-0.045779	400	194	0.485	-0.204779	500	194	0.388	-0.301779	600	269	0.448333	-0.241446
ENST00000673944.1		14039	75	v3d_genome_RNA_PE_75	13965	0.301038	250	0	0.0	-0.301038	400	0	0.0	-0.301038	500	0	0.0	-0.301038	600	0	0.0	-0.301038
ENST00000430490.7		2641	75	v3d_genome_RNA_PE_75	2567	0.297624	250	0	0.0	-0.297624	400	0	0.0	-0.297624	500	0	0.0	-0.297624	600	0	0.0	-0.297624
ENST00000346246.10		4228	75	v3d_genome_RNA_PE_75	4154	0.686326	250	169	0.676	-0.010326	400	195	0.4875	-0.198826	500	195	0.39	-0.296326	600	271	0.451667	-0.234659
ENST00000626074.1		930	75	v3d_genome_RNA_PE_75	856	0.525701	250	0	0.0	-0.525701	400	15	0.0375	-0.488201	500	115	0.23	-0.295701	600	215	0.358333	-0.167368
ENST00000233838.9		7556	75	v3d_genome_RNA_PE_75	7482	0.974071	250	204	0.816	-0.158071	400	327	0.8175	-0.156571	500	340	0.68	-0.294071	600	440	0.733333	-0.240738
ENST00000412585.7		1536	75	v3d_genome_RNA_PE_75	1462	0.406977	250	0	0.0	-0.406977	400	0	0.0	-0.406977	500	58	0.116	-0.290977	600	66	0.11	-0.296977
ENST00000598071.6		4075	75	v3d_genome_RNA_PE_75	4001	0.957761	250	186	0.744	-0.213761	400	261	0.6525	-0.305261	500	334	0.668	-0.289761	600	434	0.723333	-0.234428
ENST00000400382.6		2630	75	v3d_genome_RNA_PE_75	2556	0.627152	250	79	0.316	-0.311152	400	123	0.3075	-0.319652	500	169	0.338	-0.289152	600	255	0.425	-0.202152
ENST00000257749.9		9215	75	v3d_genome_RNA_PE_75	9141	0.288152	250	0	0.0	-0.288152	400	0	0.0	-0.288152	500	0	0.0	-0.288152	600	0	0.0	-0.288152
ENST00000337801.9		1063	75	v3d_genome_RNA_PE_75	989	0.287159	250	0	0.0	-0.287159	400	0	0.0	-0.287159	500	0	0.0	-0.287159	600	9	0.015	-0.272159
ENST00000388968.8		2245	75	v3d_genome_RNA_PE_75	2171	0.786734	250	184	0.736	-0.050734	400	250	0.625	-0.161734	500	250	0.5	-0.286734	600	299	0.498333	-0.288401
ENST00000255189.8		3173	75	v3d_genome_RNA_PE_75	3099	0.945144	250	80	0.32	-0.625144	400	230	0.575	-0.370144	500	330	0.66	-0.285144	600	430	0.716667	-0.228477
ENST00000374268.5		2799	75	v3d_genome_RNA_PE_75	2725	0.908624	250	250	1.0	0.091376	400	313	0.7825	-0.126124	500	313	0.626	-0.282624	600	351	0.585	-0.323624
ENST00000544547.6		4354	75	v3d_genome_RNA_PE_75	4280	0.83528	250	192	0.768	-0.06728	400	200	0.5	-0.33528	500	277	0.554	-0.28128	600	377	0.628333	-0.206947
ENST00000439211.7		3919	75	v3d_genome_RNA_PE_75	3845	0.435111	250	2	0.008	-0.427111	400	77	0.1925	-0.242611	500	77	0.154	-0.281111	600	102	0.17	-0.265111
ENST00000358615.9		1687	75	v3d_genome_RNA_PE_75	1613	0.786733	250	31	0.124	-0.662733	400	153	0.3825	-0.404233	500	253	0.506	-0.280733	600	353	0.588333	-0.1984
ENST00000369500.4		6376	75	v3d_genome_RNA_PE_75	6302	0.630435	250	101	0.404	-0.226435	400	154	0.385	-0.245435	500	176	0.352	-0.278435	600	208	0.346667	-0.283768
ENST00000373014.5		2023	75	v3d_genome_RNA_PE_75	1949	0.904053	250	167	0.668	-0.236053	400	213	0.5325	-0.371553	500	313	0.626	-0.278053	600	413	0.688333	-0.21572
ENST00000291574.9		6986	75	v3d_genome_RNA_PE_75	6912	0.516927	250	0	0.0	-0.516927	400	75	0.1875	-0.329427	500	122	0.244	-0.272927	600	157	0.261667	-0.25526
ENST00000257934.9		6618	75	v3d_genome_RNA_PE_75	6544	0.272311	250	0	0.0	-0.272311	400	0	0.0	-0.272311	500	0	0.0	-0.272311	600	0	0.0	-0.272311
ENST00000651259.3		2495	75	v3d_genome_RNA_PE_75	2421	0.498141	250	27	0.108	-0.390141	400	42	0.105	-0.393141	500	113	0.226	-0.272141	600	117	0.195	-0.303141
ENST00000527080.1		1593	75	v3d_genome_RNA_PE_75	1519	0.271231	250	0	0.0	-0.271231	400	0	0.0	-0.271231	500	0	0.0	-0.271231	600	71	0.118333	-0.152898
ENST00000293379.9		4250	75	v3d_genome_RNA_PE_75	4176	0.963123	250	167	0.668	-0.295123	400	246	0.615	-0.348123	500	346	0.692	-0.271123	600	446	0.743333	-0.21979
ENST00000519497.3		1395	75	v3d_genome_RNA_PE_75	1321	0.269493	250	0	0.0	-0.269493	400	0	0.0	-0.269493	500	0	0.0	-0.269493	600	82	0.136667	-0.132826
ENST00000515384.2		10610	75	v3d_genome_RNA_PE_75	10536	0.907365	250	74	0.296	-0.611365	400	219	0.5475	-0.359865	500	319	0.638	-0.269365	600	365	0.608333	-0.299032
ENST00000570010.6		3287	75	v3d_genome_RNA_PE_75	3213	0.268596	250	0	0.0	-0.268596	400	0	0.0	-0.268596	500	0	0.0	-0.268596	600	0	0.0	-0.268596
ENST00000355528.9		7159	75	v3d_genome_RNA_PE_75	7085	0.416655	250	0	0.0	-0.416655	400	75	0.1875	-0.229155	500	75	0.15	-0.266655	600	167	0.278333	-0.138322
ENST00000408931.4		1824	75	v3d_genome_RNA_PE_75	1750	0.866286	250	119	0.476	-0.390286	400	200	0.5	-0.366286	500	300	0.6	-0.266286	600	379	0.631667	-0.234619
ENST00000297157.8		1135	75	v3d_genome_RNA_PE_75	1061	0.723845	250	154	0.616	-0.107845	400	229	0.5725	-0.151345	500	229	0.458	-0.265845	600	309	0.515	-0.208845
ENST00000429584.3		2754	75	v3d_genome_RNA_PE_75	2680	0.885448	250	250	1.0	0.114552	400	300	0.75	-0.135448	500	311	0.622	-0.263448	600	380	0.633333	-0.252115
ENST00000314423.12		2188	75	v3d_genome_RNA_PE_75	2114	0.262535	250	0	0.0	-0.262535	400	0	0.0	-0.262535	500	0	0.0	-0.262535	600	0	0.0	-0.262535
ENST00000333813.4		3588	75	v3d_genome_RNA_PE_75	3514	0.262379	250	0	0.0	-0.262379	400	0	0.0	-0.262379	500	0	0.0	-0.262379	600	0	0.0	-0.262379
ENST00000312465.12		5313	75	v3d_genome_RNA_PE_75	5239	0.970987	250	106	0.424	-0.546987	400	256	0.64	-0.330987	500	356	0.712	-0.258987	600	456	0.76	-0.210987
ENST00000616417.5		13511	75	v3d_genome_RNA_PE_75	13437	0.258838	250	0	0.0	-0.258838	400	0	0.0	-0.258838	500	0	0.0	-0.258838	600	0	0.0	-0.258838
ENST00000341832.11		2992	75	v3d_genome_RNA_PE_75	2918	0.440027	250	6	0.024	-0.416027	400	92	0.23	-0.210027	500	92	0.184	-0.256027	600	92	0.153333	-0.286694
ENST00000600449.8		2720	75	v3d_genome_RNA_PE_75	2646	0.404384	250	75	0.3	-0.104384	400	75	0.1875	-0.216884	500	75	0.15	-0.254384	600	150	0.25	-0.154384
ENST00000334600.7		2164	75	v3d_genome_RNA_PE_75	2090	0.436364	250	17	0.068	-0.368364	400	91	0.2275	-0.208864	500	91	0.182	-0.254364	600	181	0.301667	-0.134697
ENST00000351677.7		6073	75	v3d_genome_RNA_PE_75	5999	0.946324	250	135	0.54	-0.406324	400	271	0.6775	-0.268824	500	346	0.692	-0.254324	600	445	0.741667	-0.204657
ENST00000219150.10		1623	75	v3d_genome_RNA_PE_75	1549	0.879277	250	63	0.252	-0.627277	400	213	0.5325	-0.346777	500	313	0.626	-0.253277	600	413	0.688333	-0.190944
ENST00000444614.8		2059	75	v3d_genome_RNA_PE_75	1985	0.914861	250	211	0.844	-0.070861	400	262	0.655	-0.259861	500	331	0.662	-0.252861	600	431	0.718333	-0.196528
ENST00000238081.8		2196	75	v3d_genome_RNA_PE_75	2122	0.790763	250	136	0.544	-0.246763	400	199	0.4975	-0.293263	500	269	0.538	-0.252763	600	299	0.498333	-0.29243
ENST00000307767.13		1876	75	v3d_genome_RNA_PE_75	1802	0.488346	250	0	0.0	-0.488346	400	41	0.1025	-0.385846	500	119	0.238	-0.250346	600	198	0.33	-0.158346
ENST00000475668.6		9172	75	v3d_genome_RNA_PE_75	9098	0.249945	250	0	0.0	-0.249945	400	0	0.0	-0.249945	500	0	0.0	-0.249945	600	0	0.0	-0.249945
ENST00000358230.8		2876	75	v3d_genome_RNA_PE_75	2802	0.945039	250	98	0.392	-0.553039	400	248	0.62	-0.325039	500	348	0.696	-0.249039	600	448	0.746667	-0.198372
ENST00000591808.6		6556	75	v3d_genome_RNA_PE_75	6482	0.827522	250	130	0.52	-0.307522	400	190	0.475	-0.352522	500	290	0.58	-0.247522	600	342	0.57	-0.257522
ENST00000614565.5		6678	75	v3d_genome_RNA_PE_75	6604	0.24576	250	0	0.0	-0.24576	400	0	0.0	-0.24576	500	0	0.0	-0.24576	600	0	0.0	-0.24576
ENST00000321753.8		2335	75	v3d_genome_RNA_PE_75	2261	0.24414	250	0	0.0	-0.24414	400	0	0.0	-0.24414	500	0	0.0	-0.24414	600	0	0.0	-0.24414
ENST00000345146.7		2318	75	v3d_genome_RNA_PE_75	2244	0.926471	250	199	0.796	-0.130471	400	315	0.7875	-0.138971	500	342	0.684	-0.242471	600	442	0.736667	-0.189804
