transcript_id	gene_symbol	transcript_len	read_len	label	n_positions	uf_overall	n_sim_3p250	n_unique_3p250	uf_3p250	delta_3p250	n_sim_3p400	n_unique_3p400	uf_3p400	delta_3p400	n_sim_3p500	n_unique_3p500	uf_3p500	delta_3p500	n_sim_3p600	n_unique_3p600	uf_3p600	delta_3p600
ENST00000219476.9		6415	100	v5g_MANE_RNA_PE_100	6316	0.891704	250	1	0.004	-0.887704	400	1	0.0025	-0.889204	500	1	0.002	-0.889704	600	1	0.001667	-0.890037
ENST00000447648.7		6545	100	v5g_MANE_RNA_PE_100	6446	0.886131	250	1	0.004	-0.882131	400	1	0.0025	-0.883631	500	1	0.002	-0.884131	600	1	0.001667	-0.884464
ENST00000600882.6		5445	100	v5g_MANE_RNA_PE_100	5346	0.885335	250	1	0.004	-0.881335	400	1	0.0025	-0.882835	500	1	0.002	-0.883335	600	1	0.001667	-0.883668
ENST00000633556.3		10039	100	v5g_MANE_RNA_PE_100	9940	0.884608	250	1	0.004	-0.880608	400	1	0.0025	-0.882108	500	1	0.002	-0.882608	600	1	0.001667	-0.882941
ENST00000313005.11		5835	100	v5g_MANE_RNA_PE_100	5736	0.884589	250	1	0.004	-0.880589	400	1	0.0025	-0.882089	500	1	0.002	-0.882589	600	1	0.001667	-0.882922
ENST00000367255.10		27708	100	v5g_MANE_RNA_PE_100	27609	0.879677	250	0	0.0	-0.879677	400	0	0.0	-0.879677	500	0	0.0	-0.879677	600	0	0.0	-0.879677
ENST00000297477.10		6051	100	v5g_MANE_RNA_PE_100	5952	0.88088	250	1	0.004	-0.87688	400	1	0.0025	-0.87838	500	1	0.002	-0.87888	600	1	0.001667	-0.879213
ENST00000373257.8		4462	100	v5g_MANE_RNA_PE_100	4363	0.880587	250	1	0.004	-0.876587	400	1	0.0025	-0.878087	500	1	0.002	-0.878587	600	80	0.133333	-0.747254
ENST00000508593.6		8899	100	v5g_MANE_RNA_PE_100	8800	0.879773	250	1	0.004	-0.875773	400	1	0.0025	-0.877273	500	1	0.002	-0.877773	600	1	0.001667	-0.878106
ENST00000451188.7		4911	100	v5g_MANE_RNA_PE_100	4812	0.873026	250	1	0.004	-0.869026	400	1	0.0025	-0.870526	500	1	0.002	-0.871026	600	1	0.001667	-0.871359
ENST00000317147.10		8411	100	v5g_MANE_RNA_PE_100	8312	0.872233	250	1	0.004	-0.868233	400	1	0.0025	-0.869733	500	1	0.002	-0.870233	600	1	0.001667	-0.870566
ENST00000246186.8		4376	100	v5g_MANE_RNA_PE_100	4277	0.872107	250	1	0.004	-0.868107	400	1	0.0025	-0.869607	500	1	0.002	-0.870107	600	54	0.09	-0.782107
ENST00000696270.1		10391	100	v5g_MANE_RNA_PE_100	10292	0.871162	250	1	0.004	-0.867162	400	1	0.0025	-0.868662	500	1	0.002	-0.869162	600	1	0.001667	-0.869495
ENST00000608999.6		15244	100	v5g_MANE_RNA_PE_100	15145	0.867481	250	1	0.004	-0.863481	400	1	0.0025	-0.864981	500	1	0.002	-0.865481	600	1	0.001667	-0.865814
ENST00000289371.11		5741	100	v5g_MANE_RNA_PE_100	5642	0.867068	250	1	0.004	-0.863068	400	1	0.0025	-0.864568	500	1	0.002	-0.865068	600	1	0.001667	-0.865401
ENST00000233838.9		7556	100	v5g_MANE_RNA_PE_100	7457	0.938045	250	1	0.004	-0.934045	400	1	0.0025	-0.935545	500	39	0.078	-0.860045	600	139	0.231667	-0.706378
ENST00000524913.3		3923	100	v5g_MANE_RNA_PE_100	3824	0.859833	250	1	0.004	-0.855833	400	1	0.0025	-0.857333	500	1	0.002	-0.857833	600	65	0.108333	-0.7515
ENST00000332312.4		3791	100	v5g_MANE_RNA_PE_100	3692	0.858884	250	1	0.004	-0.854884	400	1	0.0025	-0.856384	500	1	0.002	-0.856884	600	80	0.133333	-0.725551
ENST00000338883.9		4879	100	v5g_MANE_RNA_PE_100	4780	0.85795	250	1	0.004	-0.85395	400	1	0.0025	-0.85545	500	1	0.002	-0.85595	600	1	0.001667	-0.856283
ENST00000203664.10		3911	100	v5g_MANE_RNA_PE_100	3812	0.857293	250	1	0.004	-0.853293	400	1	0.0025	-0.854793	500	1	0.002	-0.855293	600	57	0.095	-0.762293
ENST00000308275.8		10707	100	v5g_MANE_RNA_PE_100	10608	0.856806	250	1	0.004	-0.852806	400	1	0.0025	-0.854306	500	1	0.002	-0.854806	600	1	0.001667	-0.855139
ENST00000337768.10		4296	100	v5g_MANE_RNA_PE_100	4197	0.856326	250	1	0.004	-0.852326	400	1	0.0025	-0.853826	500	1	0.002	-0.854326	600	1	0.001667	-0.854659
ENST00000674895.3		8273	100	v5g_MANE_RNA_PE_100	8174	0.854172	250	1	0.004	-0.850172	400	1	0.0025	-0.851672	500	1	0.002	-0.852172	600	1	0.001667	-0.852505
ENST00000216286.10		4870	100	v5g_MANE_RNA_PE_100	4771	0.85349	250	1	0.004	-0.84949	400	1	0.0025	-0.85099	500	1	0.002	-0.85149	600	8	0.013333	-0.840157
ENST00000253686.7		4572	100	v5g_MANE_RNA_PE_100	4473	0.852001	250	1	0.004	-0.848001	400	1	0.0025	-0.849501	500	1	0.002	-0.850001	600	1	0.001667	-0.850334
ENST00000343516.8		5839	100	v5g_MANE_RNA_PE_100	5740	0.851916	250	1	0.004	-0.847916	400	1	0.0025	-0.849416	500	1	0.002	-0.849916	600	1	0.001667	-0.850249
ENST00000340692.10		4143	100	v5g_MANE_RNA_PE_100	4044	0.851632	250	1	0.004	-0.847632	400	1	0.0025	-0.849132	500	1	0.002	-0.849632	600	1	0.001667	-0.849965
ENST00000332836.7		3478	100	v5g_MANE_RNA_PE_100	3379	0.849364	250	1	0.004	-0.845364	400	1	0.0025	-0.846864	500	1	0.002	-0.847364	600	92	0.153333	-0.696031
ENST00000450536.7		4533	100	v5g_MANE_RNA_PE_100	4434	0.892197	250	1	0.004	-0.888197	400	1	0.0025	-0.889697	500	23	0.046	-0.846197	600	123	0.205	-0.687197
ENST00000541398.7		4507	100	v5g_MANE_RNA_PE_100	4408	0.891561	250	1	0.004	-0.887561	400	1	0.0025	-0.889061	500	23	0.046	-0.845561	600	123	0.205	-0.686561
ENST00000389221.9		5250	100	v5g_MANE_RNA_PE_100	5151	0.842943	250	1	0.004	-0.838943	400	1	0.0025	-0.840443	500	1	0.002	-0.840943	600	1	0.001667	-0.841276
ENST00000281772.14		4782	100	v5g_MANE_RNA_PE_100	4683	0.841982	250	1	0.004	-0.837982	400	1	0.0025	-0.839482	500	1	0.002	-0.839982	600	1	0.001667	-0.840315
ENST00000590602.6		8387	100	v5g_MANE_RNA_PE_100	8288	0.84001	250	1	0.004	-0.83601	400	1	0.0025	-0.83751	500	1	0.002	-0.83801	600	1	0.001667	-0.838343
ENST00000535842.6		3620	100	v5g_MANE_RNA_PE_100	3521	0.839818	250	1	0.004	-0.835818	400	1	0.0025	-0.837318	500	1	0.002	-0.837818	600	37	0.061667	-0.778151
ENST00000389622.7		10779	100	v5g_MANE_RNA_PE_100	10680	0.83839	250	1	0.004	-0.83439	400	1	0.0025	-0.83589	500	1	0.002	-0.83639	600	1	0.001667	-0.836723
ENST00000258428.8		4731	100	v5g_MANE_RNA_PE_100	4632	0.838083	250	1	0.004	-0.834083	400	1	0.0025	-0.835583	500	1	0.002	-0.836083	600	1	0.001667	-0.836416
ENST00000503581.6		10590	100	v5g_MANE_RNA_PE_100	10491	0.835859	250	1	0.004	-0.831859	400	1	0.0025	-0.833359	500	1	0.002	-0.833859	600	1	0.001667	-0.834192
ENST00000433179.4		3520	100	v5g_MANE_RNA_PE_100	3421	0.833967	250	1	0.004	-0.829967	400	1	0.0025	-0.831467	500	1	0.002	-0.831967	600	33	0.055	-0.778967
ENST00000315251.11		7694	100	v5g_MANE_RNA_PE_100	7595	0.828835	250	0	0.0	-0.828835	400	0	0.0	-0.828835	500	0	0.0	-0.828835	600	0	0.0	-0.828835
ENST00000341356.10		4411	100	v5g_MANE_RNA_PE_100	4312	0.827458	250	0	0.0	-0.827458	400	0	0.0	-0.827458	500	0	0.0	-0.827458	600	0	0.0	-0.827458
ENST00000396738.7		3118	100	v5g_MANE_RNA_PE_100	3019	0.825108	250	1	0.004	-0.821108	400	1	0.0025	-0.822608	500	1	0.002	-0.823108	600	73	0.121667	-0.703441
ENST00000322349.13		9839	100	v5g_MANE_RNA_PE_100	9740	0.823511	250	1	0.004	-0.819511	400	1	0.0025	-0.821011	500	1	0.002	-0.821511	600	1	0.001667	-0.821844
ENST00000299563.5		7842	100	v5g_MANE_RNA_PE_100	7743	0.818675	250	1	0.004	-0.814675	400	1	0.0025	-0.816175	500	1	0.002	-0.816675	600	1	0.001667	-0.817008
ENST00000393845.9		10238	100	v5g_MANE_RNA_PE_100	10139	0.95759	250	1	0.004	-0.95359	400	1	0.0025	-0.95509	500	71	0.142	-0.81559	600	171	0.285	-0.67259
ENST00000373004.5		6646	100	v5g_MANE_RNA_PE_100	6547	0.817015	250	1	0.004	-0.813015	400	1	0.0025	-0.814515	500	1	0.002	-0.815015	600	1	0.001667	-0.815348
ENST00000617928.5		6826	100	v5g_MANE_RNA_PE_100	6727	0.816709	250	1	0.004	-0.812709	400	1	0.0025	-0.814209	500	1	0.002	-0.814709	600	1	0.001667	-0.815042
ENST00000379410.8		3176	100	v5g_MANE_RNA_PE_100	3077	0.815405	250	1	0.004	-0.811405	400	1	0.0025	-0.812905	500	1	0.002	-0.813405	600	33	0.055	-0.760405
ENST00000394323.3		3206	100	v5g_MANE_RNA_PE_100	3107	0.813003	250	1	0.004	-0.809003	400	1	0.0025	-0.810503	500	1	0.002	-0.811003	600	20	0.033333	-0.77967
ENST00000379454.9		5301	100	v5g_MANE_RNA_PE_100	5202	0.812764	250	1	0.004	-0.808764	400	1	0.0025	-0.810264	500	1	0.002	-0.810764	600	1	0.001667	-0.811097
ENST00000544916.6		5390	100	v5g_MANE_RNA_PE_100	5291	0.809677	250	1	0.004	-0.805677	400	1	0.0025	-0.807177	500	1	0.002	-0.807677	600	1	0.001667	-0.80801
ENST00000682666.1		6094	100	v5g_MANE_RNA_PE_100	5995	0.809174	250	1	0.004	-0.805174	400	1	0.0025	-0.806674	500	1	0.002	-0.807174	600	1	0.001667	-0.807507
ENST00000300650.9		3477	100	v5g_MANE_RNA_PE_100	3378	0.805506	250	1	0.004	-0.801506	400	1	0.0025	-0.803006	500	1	0.002	-0.803506	600	1	0.001667	-0.803839
ENST00000394019.7		6357	100	v5g_MANE_RNA_PE_100	6258	0.80441	250	1	0.004	-0.80041	400	1	0.0025	-0.80191	500	1	0.002	-0.80241	600	1	0.001667	-0.802743
ENST00000376829.7		7491	100	v5g_MANE_RNA_PE_100	7392	0.80276	250	1	0.004	-0.79876	400	1	0.0025	-0.80026	500	1	0.002	-0.80076	600	1	0.001667	-0.801093
ENST00000651438.1		5408	100	v5g_MANE_RNA_PE_100	5309	0.801092	250	1	0.004	-0.797092	400	1	0.0025	-0.798592	500	1	0.002	-0.799092	600	1	0.001667	-0.799425
ENST00000328867.9		3129	100	v5g_MANE_RNA_PE_100	3030	0.79835	250	1	0.004	-0.79435	400	1	0.0025	-0.79585	500	1	0.002	-0.79635	600	11	0.018333	-0.780017
ENST00000320211.10		4576	100	v5g_MANE_RNA_PE_100	4477	0.794729	250	0	0.0	-0.794729	400	0	0.0	-0.794729	500	0	0.0	-0.794729	600	0	0.0	-0.794729
ENST00000371505.5		3086	100	v5g_MANE_RNA_PE_100	2987	0.795447	250	1	0.004	-0.791447	400	1	0.0025	-0.792947	500	1	0.002	-0.793447	600	1	0.001667	-0.79378
ENST00000264042.8		4009	100	v5g_MANE_RNA_PE_100	3910	0.793606	250	1	0.004	-0.789606	400	1	0.0025	-0.791106	500	1	0.002	-0.791606	600	1	0.001667	-0.791939
ENST00000683865.1		7598	100	v5g_MANE_RNA_PE_100	7499	0.793039	250	1	0.004	-0.789039	400	1	0.0025	-0.790539	500	1	0.002	-0.791039	600	1	0.001667	-0.791372
ENST00000368358.4		3838	100	v5g_MANE_RNA_PE_100	3739	0.878042	250	1	0.004	-0.874042	400	1	0.0025	-0.875542	500	45	0.09	-0.788042	600	145	0.241667	-0.636375
ENST00000623535.2		14572	100	v5g_MANE_RNA_PE_100	14473	0.97174	250	1	0.004	-0.96774	400	1	0.0025	-0.96924	500	92	0.184	-0.78774	600	192	0.32	-0.65174
ENST00000603928.3		5682	100	v5g_MANE_RNA_PE_100	5583	0.788107	250	1	0.004	-0.784107	400	1	0.0025	-0.785607	500	1	0.002	-0.786107	600	1	0.001667	-0.78644
ENST00000303407.12		5661	100	v5g_MANE_RNA_PE_100	5562	0.787307	250	1	0.004	-0.783307	400	1	0.0025	-0.784807	500	1	0.002	-0.785307	600	1	0.001667	-0.78564
ENST00000334464.7		9672	100	v5g_MANE_RNA_PE_100	9573	0.785125	250	1	0.004	-0.781125	400	1	0.0025	-0.782625	500	1	0.002	-0.783125	600	1	0.001667	-0.783458
ENST00000375135.4		4343	100	v5g_MANE_RNA_PE_100	4244	0.784873	250	1	0.004	-0.780873	400	1	0.0025	-0.782373	500	1	0.002	-0.782873	600	1	0.001667	-0.783206
ENST00000311124.9		4991	100	v5g_MANE_RNA_PE_100	4892	0.784137	250	1	0.004	-0.780137	400	1	0.0025	-0.781637	500	1	0.002	-0.782137	600	1	0.001667	-0.78247
ENST00000343242.9		3380	100	v5g_MANE_RNA_PE_100	3281	0.783907	250	1	0.004	-0.779907	400	1	0.0025	-0.781407	500	1	0.002	-0.781907	600	1	0.001667	-0.78224
ENST00000355371.9		6871	100	v5g_MANE_RNA_PE_100	6772	0.85381	250	36	0.144	-0.70981	400	36	0.09	-0.76381	500	36	0.072	-0.78181	600	36	0.06	-0.79381
ENST00000521452.2		2468	100	v5g_MANE_RNA_PE_100	2369	0.783453	250	1	0.004	-0.779453	400	1	0.0025	-0.780953	500	1	0.002	-0.781453	600	88	0.146667	-0.636786
ENST00000645548.2		3272	100	v5g_MANE_RNA_PE_100	3173	0.782225	250	1	0.004	-0.778225	400	1	0.0025	-0.779725	500	1	0.002	-0.780225	600	1	0.001667	-0.780558
ENST00000355765.11		3532	100	v5g_MANE_RNA_PE_100	3433	0.838043	250	29	0.116	-0.722043	400	29	0.0725	-0.765543	500	29	0.058	-0.780043	600	45	0.075	-0.763043
ENST00000394657.12		2384	100	v5g_MANE_RNA_PE_100	2285	0.777243	250	1	0.004	-0.773243	400	1	0.0025	-0.774743	500	1	0.002	-0.775243	600	92	0.153333	-0.62391
ENST00000381782.7		4839	100	v5g_MANE_RNA_PE_100	4740	0.776793	250	1	0.004	-0.772793	400	1	0.0025	-0.774293	500	1	0.002	-0.774793	600	1	0.001667	-0.775126
ENST00000412232.3		6944	100	v5g_MANE_RNA_PE_100	6845	0.776625	250	1	0.004	-0.772625	400	1	0.0025	-0.774125	500	1	0.002	-0.774625	600	1	0.001667	-0.774958
ENST00000180173.10		5110	100	v5g_MANE_RNA_PE_100	5011	0.774297	250	1	0.004	-0.770297	400	1	0.0025	-0.771797	500	1	0.002	-0.772297	600	1	0.001667	-0.77263
ENST00000366582.8		8459	100	v5g_MANE_RNA_PE_100	8360	0.772608	250	1	0.004	-0.768608	400	1	0.0025	-0.770108	500	1	0.002	-0.770608	600	1	0.001667	-0.770941
ENST00000264029.9		2748	100	v5g_MANE_RNA_PE_100	2649	0.768592	250	1	0.004	-0.764592	400	1	0.0025	-0.766092	500	1	0.002	-0.766592	600	1	0.001667	-0.766925
ENST00000609256.2		3262	100	v5g_MANE_RNA_PE_100	3163	0.767942	250	1	0.004	-0.763942	400	1	0.0025	-0.765442	500	1	0.002	-0.765942	600	1	0.001667	-0.766275
ENST00000682979.1		4574	100	v5g_MANE_RNA_PE_100	4475	0.903911	250	1	0.004	-0.899911	400	1	0.0025	-0.901411	500	71	0.142	-0.761911	600	171	0.285	-0.618911
ENST00000326181.11		3683	100	v5g_MANE_RNA_PE_100	3584	0.762835	250	1	0.004	-0.758835	400	1	0.0025	-0.760335	500	1	0.002	-0.760835	600	1	0.001667	-0.761168
ENST00000300289.10		3680	100	v5g_MANE_RNA_PE_100	3581	0.857302	250	49	0.196	-0.661302	400	49	0.1225	-0.734802	500	49	0.098	-0.759302	600	90	0.15	-0.707302
ENST00000342741.6		3047	100	v5g_MANE_RNA_PE_100	2948	0.845319	250	1	0.004	-0.841319	400	1	0.0025	-0.842819	500	45	0.09	-0.755319	600	145	0.241667	-0.603652
ENST00000299320.10		2457	100	v5g_MANE_RNA_PE_100	2358	0.755725	250	1	0.004	-0.751725	400	1	0.0025	-0.753225	500	1	0.002	-0.753725	600	25	0.041667	-0.714058
ENST00000327064.9		3295	100	v5g_MANE_RNA_PE_100	3196	0.755006	250	1	0.004	-0.751006	400	1	0.0025	-0.752506	500	1	0.002	-0.753006	600	1	0.001667	-0.753339
ENST00000306434.8		2817	100	v5g_MANE_RNA_PE_100	2718	0.830022	250	1	0.004	-0.826022	400	1	0.0025	-0.827522	500	39	0.078	-0.752022	600	139	0.231667	-0.598355
ENST00000534548.7		7369	100	v5g_MANE_RNA_PE_100	7270	0.75392	250	1	0.004	-0.74992	400	1	0.0025	-0.75142	500	1	0.002	-0.75192	600	1	0.001667	-0.752253
ENST00000296051.7		4611	100	v5g_MANE_RNA_PE_100	4512	0.748227	250	1	0.004	-0.744227	400	1	0.0025	-0.745727	500	1	0.002	-0.746227	600	1	0.001667	-0.74656
ENST00000678005.2		3256	100	v5g_MANE_RNA_PE_100	3157	0.748179	250	1	0.004	-0.744179	400	1	0.0025	-0.745679	500	1	0.002	-0.746179	600	1	0.001667	-0.746512
ENST00000367091.8		2962	100	v5g_MANE_RNA_PE_100	2863	0.747468	250	1	0.004	-0.743468	400	1	0.0025	-0.744968	500	1	0.002	-0.745468	600	1	0.001667	-0.745801
ENST00000324849.9		4519	100	v5g_MANE_RNA_PE_100	4420	0.744118	250	1	0.004	-0.740118	400	1	0.0025	-0.741618	500	1	0.002	-0.742118	600	1	0.001667	-0.742451
ENST00000610189.2		2445	100	v5g_MANE_RNA_PE_100	2346	0.742967	250	1	0.004	-0.738967	400	1	0.0025	-0.740467	500	1	0.002	-0.740967	600	1	0.001667	-0.7413
ENST00000289416.10		2533	100	v5g_MANE_RNA_PE_100	2434	0.74281	250	1	0.004	-0.73881	400	1	0.0025	-0.74031	500	1	0.002	-0.74081	600	2	0.003333	-0.739477
ENST00000264613.11		4452	100	v5g_MANE_RNA_PE_100	4353	0.739031	250	1	0.004	-0.735031	400	1	0.0025	-0.736531	500	1	0.002	-0.737031	600	1	0.001667	-0.737364
ENST00000345003.9		5996	100	v5g_MANE_RNA_PE_100	5897	0.737324	250	1	0.004	-0.733324	400	1	0.0025	-0.734824	500	1	0.002	-0.735324	600	1	0.001667	-0.735657
ENST00000372851.8		5411	100	v5g_MANE_RNA_PE_100	5312	0.923569	250	1	0.004	-0.919569	400	1	0.0025	-0.921069	500	95	0.19	-0.733569	600	195	0.325	-0.598569
ENST00000264246.8		2737	100	v5g_MANE_RNA_PE_100	2638	0.735406	250	1	0.004	-0.731406	400	1	0.0025	-0.732906	500	1	0.002	-0.733406	600	1	0.001667	-0.733739
ENST00000367268.5		7635	100	v5g_MANE_RNA_PE_100	7536	0.733678	250	1	0.004	-0.729678	400	1	0.0025	-0.731178	500	1	0.002	-0.731678	600	1	0.001667	-0.732011
ENST00000359429.11		3180	100	v5g_MANE_RNA_PE_100	3081	0.731256	250	1	0.004	-0.727256	400	1	0.0025	-0.728756	500	1	0.002	-0.729256	600	1	0.001667	-0.729589
ENST00000292566.4		2092	100	v5g_MANE_RNA_PE_100	1993	0.755143	250	1	0.004	-0.751143	400	1	0.0025	-0.752643	500	13	0.026	-0.729143	600	113	0.188333	-0.56681
ENST00000310823.8		4391	100	v5g_MANE_RNA_PE_100	4292	0.730429	250	1	0.004	-0.726429	400	1	0.0025	-0.727929	500	1	0.002	-0.728429	600	1	0.001667	-0.728762
ENST00000290399.11		4461	100	v5g_MANE_RNA_PE_100	4362	0.726731	250	1	0.004	-0.722731	400	1	0.0025	-0.724231	500	1	0.002	-0.724731	600	1	0.001667	-0.725064
ENST00000254950.13		4106	100	v5g_MANE_RNA_PE_100	4007	0.89718	250	1	0.004	-0.89318	400	1	0.0025	-0.89468	500	89	0.178	-0.71918	600	189	0.315	-0.58218
ENST00000339746.9		5368	100	v5g_MANE_RNA_PE_100	5269	0.715696	250	1	0.004	-0.711696	400	1	0.0025	-0.713196	500	1	0.002	-0.713696	600	1	0.001667	-0.714029
ENST00000394053.7		4403	100	v5g_MANE_RNA_PE_100	4304	0.715613	250	1	0.004	-0.711613	400	1	0.0025	-0.713113	500	1	0.002	-0.713613	600	1	0.001667	-0.713946
ENST00000549396.6		5674	100	v5g_MANE_RNA_PE_100	5575	0.715336	250	1	0.004	-0.711336	400	1	0.0025	-0.712836	500	1	0.002	-0.713336	600	1	0.001667	-0.713669
ENST00000523377.2		5347	100	v5g_MANE_RNA_PE_100	5248	0.714558	250	1	0.004	-0.710558	400	1	0.0025	-0.712058	500	1	0.002	-0.712558	600	1	0.001667	-0.712891
ENST00000693202.1		5333	100	v5g_MANE_RNA_PE_100	5234	0.713985	250	1	0.004	-0.709985	400	1	0.0025	-0.711485	500	1	0.002	-0.711985	600	1	0.001667	-0.712318
ENST00000263073.11		5974	100	v5g_MANE_RNA_PE_100	5875	0.713532	250	1	0.004	-0.709532	400	1	0.0025	-0.711032	500	1	0.002	-0.711532	600	1	0.001667	-0.711865
ENST00000450993.7		3092	100	v5g_MANE_RNA_PE_100	2993	0.712329	250	1	0.004	-0.708329	400	1	0.0025	-0.709829	500	1	0.002	-0.710329	600	1	0.001667	-0.710662
ENST00000325897.5		3472	100	v5g_MANE_RNA_PE_100	3373	0.711236	250	1	0.004	-0.707236	400	1	0.0025	-0.708736	500	1	0.002	-0.709236	600	1	0.001667	-0.709569
ENST00000248437.9		2049	100	v5g_MANE_RNA_PE_100	1950	0.709744	250	1	0.004	-0.705744	400	1	0.0025	-0.707244	500	1	0.002	-0.707744	600	73	0.121667	-0.588077
ENST00000684022.1		4929	100	v5g_MANE_RNA_PE_100	4830	0.709317	250	1	0.004	-0.705317	400	1	0.0025	-0.706817	500	1	0.002	-0.707317	600	1	0.001667	-0.70765
ENST00000548825.7		3182	100	v5g_MANE_RNA_PE_100	3083	0.770354	250	1	0.004	-0.766354	400	1	0.0025	-0.767854	500	32	0.064	-0.706354	600	98	0.163333	-0.607021
ENST00000238146.9		2656	100	v5g_MANE_RNA_PE_100	2557	0.828706	250	1	0.004	-0.824706	400	1	0.0025	-0.826206	500	63	0.126	-0.702706	600	163	0.271667	-0.557039
ENST00000310053.10		5320	100	v5g_MANE_RNA_PE_100	5221	0.703314	250	1	0.004	-0.699314	400	1	0.0025	-0.700814	500	1	0.002	-0.701314	600	1	0.001667	-0.701647
ENST00000395834.6		5402	100	v5g_MANE_RNA_PE_100	5303	0.699604	250	1	0.004	-0.695604	400	1	0.0025	-0.697104	500	1	0.002	-0.697604	600	1	0.001667	-0.697937
ENST00000297135.9		4658	100	v5g_MANE_RNA_PE_100	4559	0.778241	250	41	0.164	-0.614241	400	41	0.1025	-0.675741	500	41	0.082	-0.696241	600	41	0.068333	-0.709908
ENST00000575882.6		2168	100	v5g_MANE_RNA_PE_100	2069	0.697922	250	1	0.004	-0.693922	400	1	0.0025	-0.695422	500	1	0.002	-0.695922	600	1	0.001667	-0.696255
ENST00000202017.6		1957	100	v5g_MANE_RNA_PE_100	1858	0.696448	250	1	0.004	-0.692448	400	1	0.0025	-0.693948	500	1	0.002	-0.694448	600	37	0.061667	-0.634781
ENST00000494664.6		2379	100	v5g_MANE_RNA_PE_100	2280	0.69386	250	1	0.004	-0.68986	400	1	0.0025	-0.69136	500	1	0.002	-0.69186	600	1	0.001667	-0.692193
ENST00000372989.6		3998	100	v5g_MANE_RNA_PE_100	3899	0.692742	250	1	0.004	-0.688742	400	1	0.0025	-0.690242	500	1	0.002	-0.690742	600	1	0.001667	-0.691075
ENST00000243997.8		3610	100	v5g_MANE_RNA_PE_100	3511	0.692395	250	1	0.004	-0.688395	400	1	0.0025	-0.689895	500	1	0.002	-0.690395	600	1	0.001667	-0.690728
