transcript_id	n_positions	n_unique_back	n_multi_back	n_unmapped	uniqueness_factor
ENST00000368633.2	2995	0	1798	1197	0.0
ENST00000371201.3	2340	0	1402	938	0.0
ENST00000368373.8	2577	0	1378	1199	0.0
ENST00000302550.16	4147	0	456	3691	0.0
ENST00000368361.9	2492	0	1232	1260	0.0
ENST00000367454.6	5470	0	737	4733	0.0
ENST00000263932.7	4150	0	1461	2689	0.0
ENST00000362007.6	1767	0	1140	627	0.0
ENST00000448116.7	3793	0	1545	2248	0.0
ENST00000368482.8	2669	0	834	1835	0.0
ENST00000369604.6	4151	0	1937	2214	0.0
ENST00000367649.8	10311	0	3486	6825	0.0
ENST00000271764.7	2401	0	1417	984	0.0
ENST00000635253.2	8533	0	5341	3192	0.0
ENST00000389793.7	14844	0	10325	4519	0.0
ENST00000358432.8	4388	0	2563	1825	0.0
ENST00000336520.8	868	0	316	552	0.0
ENST00000320493.10	1453	0	859	594	0.0
ENST00000650450.2	3859	0	1518	2341	0.0
ENST00000255409.8	2007	0	990	1017	0.0
ENST00000377674.9	2633	0	1857	776	0.0
ENST00000367872.9	2049	0	1024	1025	0.0
ENST00000377532.8	6937	0	3189	3748	0.0
ENST00000361824.7	2294	0	859	1435	0.0
ENST00000366653.6	9649	0	2141	7508	0.0
ENST00000375743.9	3136	0	2168	968	0.0
ENST00000369962.8	4616	0	2497	2119	0.0
ENST00000368009.7	1667	0	882	785	0.0
ENST00000326637.8	3669	0	1956	1713	0.0
ENST00000367103.4	3351	0	980	2371	0.0
ENST00000263177.5	4139	0	827	3312	0.0
ENST00000355826.10	3726	0	2790	936	0.0
ENST00000367635.8	8012	0	1345	6667	0.0
ENST00000369109.8	1912	0	657	1255	0.0
ENST00000259154.9	4487	0	2079	2408	0.0
ENST00000371208.5	6285	0	1698	4587	0.0
ENST00000054650.9	1517	0	637	880	0.0
ENST00000361297.7	6491	0	4779	1712	0.0
ENST00000366957.10	2057	0	1041	1016	0.0
ENST00000368358.4	4046	0	2151	1895	0.0
ENST00000358704.4	3903	0	1561	2342	0.0
ENST00000447513.7	2991	0	883	2108	0.0
ENST00000610222.3	4680	0	1444	3236	0.0
ENST00000369738.9	2449	0	451	1998	0.0
ENST00000368002.8	2679	0	1520	1159	0.0
ENST00000362089.10	1808	0	291	1517	0.0
ENST00000314607.11	8146	0	3966	4180	0.0
ENST00000361361.7	3502	0	1752	1750	0.0
ENST00000239461.11	4165	0	656	3509	0.0
ENST00000366878.9	3223	0	1339	1884	0.0
ENST00000372224.9	3408	0	1722	1686	0.0
ENST00000681046.1	3388	0	1330	2058	0.0
ENST00000371824.7	4147	0	976	3171	0.0
ENST00000295050.12	3353	0	1393	1960	0.0
ENST00000539719.6	3421	0	1085	2336	0.0
ENST00000366542.6	7579	0	4430	3149	0.0
ENST00000408911.8	5377	0	1249	4128	0.0
ENST00000260526.11	9550	0	3318	6232	0.0
ENST00000313835.14	2488	0	1046	1442	0.0
ENST00000354567.7	3644	0	1363	2281	0.0
ENST00000372517.8	3752	0	1210	2542	0.0
ENST00000636805.2	6467	0	5004	1463	0.0
ENST00000371839.6	3353	0	1201	2152	0.0
ENST00000370763.6	2981	0	948	2033	0.0
ENST00000235345.6	6505	0	794	5711	0.0
ENST00000683729.1	2734	0	2036	698	0.0
ENST00000369645.6	3926	0	2604	1322	0.0
ENST00000336715.11	5029	0	3570	1459	0.0
ENST00000368914.8	4367	0	2468	1899	0.0
ENST00000326735.13	4750	0	955	3795	0.0
ENST00000366669.9	3400	0	1834	1566	0.0
ENST00000342203.8	6116	0	1556	4560	0.0
ENST00000456914.7	2124	0	1223	901	0.0
ENST00000710952.2	2316	0	1289	1027	0.0
ENST00000372430.9	1429	0	690	739	0.0
ENST00000374695.8	16863	0	11133	5730	0.0
ENST00000682167.1	3802	0	2919	883	0.0
ENST00000323848.14	4177	0	516	3661	0.0
ENST00000361735.4	3576	0	1930	1646	0.0
ENST00000367975.7	1464	0	497	967	0.0
ENST00000370454.9	7248	0	2377	4871	0.0
ENST00000350030.8	3615	0	2034	1581	0.0
ENST00000370114.8	2955	0	924	2031	0.0
ENST00000256637.8	7510	0	2075	5435	0.0
ENST00000361247.9	4741	0	2491	2250	0.0
ENST00000361965.9	2713	0	1410	1303	0.0
ENST00000194214.10	841	0	302	539	0.0
ENST00000369718.4	996	0	292	704	0.0
ENST00000641023.2	2178	0	1343	835	0.0
ENST00000358823.7	8459	0	4093	4366	0.0
ENST00000358184.7	2448	0	1052	1396	0.0
ENST00000354700.10	4417	0	1976	2441	0.0
ENST00000325945.4	1680	0	1157	523	0.0
ENST00000370685.7	4741	0	990	3751	0.0
ENST00000272133.4	2695	0	322	2373	0.0
ENST00000369516.7	3424	0	486	2938	0.0
ENST00000368873.6	3985	0	2219	1766	0.0
ENST00000264183.9	6646	0	3458	3188	0.0
ENST00000366913.8	2354	0	865	1489	0.0
ENST00000419916.8	2929	0	718	2211	0.0
ENST00000674951.1	3685	0	1303	2382	0.0
ENST00000378536.5	6265	0	2044	4221	0.0
ENST00000367064.9	2850	0	996	1854	0.0
ENST00000367727.9	1170	0	408	762	0.0
ENST00000349618.8	1784	0	1426	358	0.0
ENST00000373824.9	1491	0	448	1043	0.0
ENST00000447388.8	2215	0	856	1359	0.0
ENST00000370944.9	5996	0	1296	4700	0.0
ENST00000235150.5	2911	0	2009	902	0.0
ENST00000677389.1	2289	0	1522	767	0.0
ENST00000368300.9	3490	0	1816	1674	0.0
ENST00000371429.4	5020	0	1642	3378	0.0
ENST00000329291.6	2795	0	1741	1054	0.0
ENST00000377298.9	5254	0	2545	2709	0.0
ENST00000367983.9	1605	0	963	642	0.0
ENST00000367876.9	5907	0	1742	4165	0.0
ENST00000378546.9	831	0	459	372	0.0
ENST00000433179.4	3624	0	2308	1316	0.0
ENST00000302946.13	2117	0	1143	974	0.0
ENST00000375499.8	1223	0	675	548	0.0
ENST00000379236.4	1257	0	751	506	0.0
ENST00000294664.11	3588	0	2189	1399	0.0
ENST00000367387.6	7995	0	1133	6862	0.0
ENST00000639673.3	1832	0	1213	619	0.0
ENST00000399143.9	2383	0	798	1585	0.0
ENST00000580972.2	156	0	0	156	0.0
ENST00000410792.2	216	0	0	216	0.0
ENST00000391971.7	3589	0	860	2729	0.0
ENST00000410066.7	3655	0	1288	2367	0.0
ENST00000341068.8	9010	0	4831	4179	0.0
ENST00000258104.8	8382	0	4969	3413	0.0
ENST00000410020.8	8231	0	5087	3144	0.0
ENST00000409304.6	2460	0	1026	1434	0.0
ENST00000238789.10	8840	0	3767	5073	0.0
ENST00000428443.8	11139	0	1753	9386	0.0
ENST00000375255.8	6217	0	1263	4954	0.0
ENST00000234038.11	2201	0	865	1336	0.0
ENST00000360534.8	4249	0	1720	2529	0.0
ENST00000264257.7	2877	0	1577	1300	0.0
ENST00000402219.8	9504	0	3521	5983	0.0
ENST00000379509.8	5035	0	1033	4002	0.0
ENST00000361078.7	6855	0	2782	4073	0.0
ENST00000407315.6	2232	0	1630	602	0.0
ENST00000264157.10	7154	0	1973	5181	0.0
ENST00000434632.6	3315	0	2043	1272	0.0
ENST00000272602.7	3755	0	1941	1814	0.0
ENST00000258428.8	5329	0	3311	2018	0.0
ENST00000272424.11	794	0	436	358	0.0
ENST00000233202.11	3998	0	1346	2652	0.0
ENST00000376300.7	7457	0	1320	6137	0.0
ENST00000244217.6	902	0	449	453	0.0
ENST00000264963.9	2606	0	876	1730	0.0
ENST00000409474.8	2980	0	1437	1543	0.0
ENST00000273077.9	3247	0	941	2306	0.0
ENST00000374700.7	5838	0	3261	2577	0.0
ENST00000311832.6	773	0	507	266	0.0
ENST00000357799.9	4712	0	3634	1078	0.0
ENST00000272348.7	698	0	134	564	0.0
ENST00000313117.11	2564	0	524	2040	0.0
ENST00000393256.8	5202	0	583	4619	0.0
ENST00000627399.4	1347	0	626	721	0.0
ENST00000397712.7	3300	0	1310	1990	0.0
ENST00000357765.7	1289	0	719	570	0.0
ENST00000453153.7	4590	0	2262	2328	0.0
ENST00000263663.10	2657	0	1422	1235	0.0
ENST00000263734.5	5571	0	2272	3299	0.0
ENST00000445964.6	5604	0	3042	2562	0.0
ENST00000308482.14	4716	0	908	3808	0.0
ENST00000411432.6	1430	0	626	804	0.0
ENST00000360589.4	1964	0	1464	500	0.0
ENST00000652658.2	9673	0	3151	6522	0.0
ENST00000324907.14	3984	0	1524	2460	0.0
ENST00000404816.7	7386	0	1416	5970	0.0
ENST00000403610.9	1340	0	365	975	0.0
ENST00000409365.6	5427	0	1323	4104	0.0
ENST00000359774.9	2097	0	1186	911	0.0
ENST00000258390.12	8742	0	5290	3452	0.0
ENST00000303236.9	4978	0	2992	1986	0.0
ENST00000643581.2	4630	0	2751	1879	0.0
ENST00000397062.8	2576	0	1691	885	0.0
ENST00000324219.9	8828	0	959	7869	0.0
ENST00000392056.8	7266	0	4835	2431	0.0
ENST00000355999.5	3740	0	1251	2489	0.0
ENST00000283254.12	9830	0	5447	4383	0.0
ENST00000260643.7	2361	0	1074	1287	0.0
ENST00000256707.8	8128	0	4694	3434	0.0
ENST00000675903.1	11192	0	5320	5872	0.0
ENST00000392017.9	3766	0	1427	2339	0.0
ENST00000341287.9	1429	0	497	932	0.0
ENST00000264444.7	5705	0	525	5180	0.0
ENST00000359273.8	1635	0	1109	526	0.0
ENST00000264167.11	8153	0	1556	6597	0.0
ENST00000294973.11	1516	0	630	886	0.0
ENST00000409933.6	4358	0	2653	1705	0.0
ENST00000234179.8	6650	0	2292	4358	0.0
ENST00000238721.9	1783	0	893	890	0.0
ENST00000374412.8	2646	0	1296	1350	0.0
ENST00000543185.6	9163	0	2725	6438	0.0
ENST00000331203.7	2511	0	1206	1305	0.0
ENST00000355857.8	668	0	192	476	0.0
ENST00000233575.7	2747	0	1073	1674	0.0
ENST00000394666.9	986	0	216	770	0.0
ENST00000272430.10	2533	0	1429	1104	0.0
ENST00000642384.2	6206	0	2428	3778	0.0
ENST00000306721.8	3038	0	1122	1916	0.0
ENST00000697325.1	1958	0	1063	895	0.0
ENST00000313173.6	2670	0	827	1843	0.0
ENST00000313597.10	1860	0	1042	818	0.0
ENST00000264717.7	2683	0	1474	1209	0.0
ENST00000339562.9	3680	0	1669	2011	0.0
ENST00000409884.6	3302	0	1731	1571	0.0
ENST00000409195.6	12968	0	11977	991	0.0
ENST00000348749.9	2218	0	1158	1060	0.0
ENST00000281419.8	6393	0	2424	3969	0.0
ENST00000272427.11	6482	0	1886	4596	0.0
ENST00000354545.8	2179	0	1026	1153	0.0
ENST00000295718.7	4210	0	2442	1768	0.0
ENST00000397899.7	4133	0	2720	1413	0.0
ENST00000272342.6	5104	0	2653	2451	0.0
ENST00000356388.9	4675	0	1124	3551	0.0
ENST00000382125.9	1891	0	942	949	0.0
ENST00000409520.7	1996	0	1368	628	0.0
ENST00000392318.8	5875	0	2781	3094	0.0
ENST00000306279.4	5736	0	919	4817	0.0
ENST00000674923.1	12694	0	5469	7225	0.0
ENST00000263629.9	2952	0	1908	1044	0.0
ENST00000263713.10	7206	0	1619	5587	0.0
ENST00000409262.8	12372	0	5163	7209	0.0
ENST00000442250.6	6479	0	2843	3636	0.0
ENST00000684293.1	6492	0	2830	3662	0.0
ENST00000361492.9	7500	0	4447	3053	0.0
ENST00000357485.8	2363	0	1677	686	0.0
ENST00000347454.9	1982	0	1313	669	0.0
ENST00000647738.2	7794	0	3131	4663	0.0
ENST00000649046.1	17711	0	12251	5460	0.0
ENST00000318522.10	6144	0	2440	3704	0.0
ENST00000175756.10	4006	0	1050	2956	0.0
ENST00000304593.14	2155	0	773	1382	0.0
ENST00000329066.9	4527	0	2612	1915	0.0
ENST00000342788.9	12825	0	3295	9530	0.0
ENST00000390655.12	4950	0	540	4410	0.0
ENST00000288670.14	6306	0	2721	3585	0.0
ENST00000638572.2	4548	0	1101	3447	0.0
ENST00000295400.11	4273	0	342	3931	0.0
ENST00000409150.8	6406	0	1056	5350	0.0
ENST00000326427.11	2193	0	677	1516	0.0
ENST00000309446.11	8469	0	826	7643	0.0
ENST00000431489.6	5703	0	2994	2709	0.0
ENST00000318407.5	2756	0	556	2200	0.0
ENST00000356150.10	2004	0	830	1174	0.0
ENST00000421745.7	17611	0	449	17162	0.0
ENST00000295095.11	2034	0	1153	881	0.0
ENST00000264705.9	8430	0	5755	2675	0.0
ENST00000309415.8	6208	0	2438	3770	0.0
ENST00000359678.10	2798	0	813	1985	0.0
ENST00000436346.7	10609	0	4941	5668	0.0
ENST00000237455.5	3586	0	1975	1611	0.0
ENST00000264108.5	1920	0	1030	890	0.0
ENST00000628224.3	5287	0	3144	2143	0.0
ENST00000319170.10	10063	0	3490	6573	0.0
ENST00000403359.8	5358	0	2344	3014	0.0
ENST00000283249.7	5031	0	2047	2984	0.0
ENST00000321356.9	2185	0	1181	1004	0.0
ENST00000283148.12	2443	0	910	1533	0.0
ENST00000404914.8	3135	0	941	2194	0.0
ENST00000377075.3	4965	0	2204	2761	0.0
ENST00000425611.9	2425	0	483	1942	0.0
ENST00000285398.7	3108	0	2046	1062	0.0
ENST00000317907.9	3408	0	2110	1298	0.0
ENST00000264972.10	2785	0	1779	1006	0.0
ENST00000263863.9	907	0	600	307	0.0
ENST00000304032.13	11357	0	2182	9175	0.0
ENST00000295190.9	4445	0	1449	2996	0.0
ENST00000409907.8	3709	0	2093	1616	0.0
ENST00000437150.7	3859	0	449	3410	0.0
ENST00000409943.8	1537	0	665	872	0.0
ENST00000264601.8	1759	0	638	1121	0.0
ENST00000309863.11	7507	0	4617	2890	0.0
ENST00000290573.7	6094	0	2387	3707	0.0
ENST00000392328.6	5004	0	2248	2756	0.0
ENST00000420323.7	15133	0	11186	3947	0.0
ENST00000448498.6	2443	0	1645	798	0.0
ENST00000295910.11	2385	0	1696	689	0.0
ENST00000626439.2	898	0	0	898	0.0
ENST00000641901.2	2995	0	0	2995	0.0
ENST00000602385.3	477	0	0	477	0.0
ENST00000496242.7	2211	0	0	2211	0.0
ENST00000389622.7	11351	0	8384	2967	0.0
ENST00000306103.3	2172	0	1304	868	0.0
ENST00000302746.11	1767	0	842	925	0.0
ENST00000683648.1	3227	0	1640	1587	0.0
ENST00000425534.8	10160	0	501	9659	0.0
ENST00000461554.6	2520	0	1009	1511	0.0
ENST00000251654.9	2189	0	1296	893	0.0
ENST00000436636.7	10750	0	3379	7371	0.0
ENST00000265565.10	4852	0	3378	1474	0.0
ENST00000361055.9	2579	0	946	1633	0.0
ENST00000393775.7	3705	0	1150	2555	0.0
ENST00000695368.1	16423	0	2406	14017	0.0
ENST00000383710.9	6287	0	351	5936	0.0
ENST00000394030.8	7243	0	2592	4651	0.0
ENST00000409697.8	4469	0	2427	2042	0.0
ENST00000351298.9	6717	0	2669	4048	0.0
ENST00000672887.2	4486	0	2875	1611	0.0
ENST00000283629.8	4591	0	1273	3318	0.0
ENST00000310053.10	5970	0	2488	3482	0.0
ENST00000295926.8	2608	0	1365	1243	0.0
ENST00000412678.7	3022	0	1963	1059	0.0
ENST00000392692.8	4786	0	2228	2558	0.0
ENST00000383836.8	9495	0	2819	6676	0.0
ENST00000396914.4	1511	0	363	1148	0.0
ENST00000474889.6	10137	0	3699	6438	0.0
ENST00000296003.9	2946	0	1534	1412	0.0
ENST00000342435.9	2210	0	774	1436	0.0
ENST00000283871.10	2038	0	1036	1002	0.0
ENST00000429544.7	2602	0	1601	1001	0.0
ENST00000490337.6	3516	0	877	2639	0.0
ENST00000383829.7	5107	0	3438	1669	0.0
ENST00000295896.13	1537	0	767	770	0.0
ENST00000306125.12	3073	0	1832	1241	0.0
ENST00000613206.2	8064	0	3039	5025	0.0
ENST00000327532.7	3908	0	2080	1828	0.0
ENST00000638807.2	6476	0	1224	5252	0.0
ENST00000326047.9	5670	0	3374	2296	0.0
ENST00000284995.11	3065	0	1146	1919	0.0
ENST00000319172.10	5087	0	1291	3796	0.0
ENST00000360370.9	2468	0	1422	1046	0.0
ENST00000263754.5	4878	0	2102	2776	0.0
ENST00000360273.7	9562	0	3252	6310	0.0
ENST00000449082.3	7354	0	5288	2066	0.0
ENST00000436784.7	3921	0	1499	2422	0.0
ENST00000358511.11	9651	0	5980	3671	0.0
ENST00000264235.13	8029	0	1031	6998	0.0
ENST00000483851.7	3608	0	881	2727	0.0
ENST00000682323.1	3331	0	2306	1025	0.0
ENST00000256460.8	1765	0	963	802	0.0
ENST00000395144.7	2135	0	1245	890	0.0
ENST00000312521.9	5439	0	1573	3866	0.0
ENST00000348417.7	4855	0	3069	1786	0.0
ENST00000463781.8	17406	0	14204	3202	0.0
ENST00000454389.6	8755	0	3225	5530	0.0
ENST00000462833.6	7189	0	3325	3864	0.0
ENST00000324194.12	5879	0	791	5088	0.0
ENST00000264634.9	5971	0	1053	4918	0.0
ENST00000646209.2	7862	0	1212	6650	0.0
ENST00000232603.10	4475	0	2352	2123	0.0
ENST00000323523.8	1723	0	725	998	0.0
ENST00000325805.13	9477	0	2589	6888	0.0
ENST00000323588.9	2491	0	1193	1298	0.0
ENST00000357388.8	5740	0	3393	2347	0.0
ENST00000383671.8	3030	0	646	2384	0.0
ENST00000358781.7	1505	0	501	1004	0.0
ENST00000264993.8	3481	0	670	2811	0.0
ENST00000316436.4	1538	0	408	1130	0.0
ENST00000310864.11	2967	0	1518	1449	0.0
ENST00000696593.1	9746	0	2126	7620	0.0
ENST00000478945.1	1617	0	716	901	0.0
ENST00000651503.2	5904	0	3348	2556	0.0
ENST00000356151.7	3469	0	606	2863	0.0
ENST00000319283.8	3280	0	1137	2143	0.0
ENST00000251849.9	3633	0	1564	2069	0.0
ENST00000347869.8	3827	0	1936	1891	0.0
ENST00000485303.6	5353	0	1517	3836	0.0
ENST00000396556.7	3937	0	2048	1889	0.0
ENST00000422318.7	2241	0	1371	870	0.0
ENST00000336307.6	1982	0	1191	791	0.0
ENST00000273588.9	2231	0	1025	1206	0.0
ENST00000693202.1	5879	0	1710	4169	0.0
ENST00000426540.6	3611	0	2158	1453	0.0
ENST00000394236.9	3762	0	1702	2060	0.0
ENST00000424201.7	6684	0	2593	4091	0.0
ENST00000326739.9	2015	0	1242	773	0.0
ENST00000273261.8	5857	0	2853	3004	0.0
ENST00000332780.4	2128	0	1004	1124	0.0
ENST00000463745.6	4196	0	403	3793	0.0
ENST00000334133.9	3246	0	1537	1709	0.0
ENST00000412723.6	2766	0	1699	1067	0.0
ENST00000473835.7	8152	0	2393	5759	0.0
ENST00000449599.4	3420	0	1984	1436	0.0
ENST00000645319.2	8422	0	3069	5353	0.0
ENST00000383791.8	3513	0	1158	2355	0.0
ENST00000691901.1	4818	0	3344	1474	0.0
ENST00000264731.8	5308	0	1730	3578	0.0
ENST00000354600.10	4989	0	1476	3513	0.0
ENST00000460680.6	4042	0	1830	2212	0.0
ENST00000334661.5	3041	0	1933	1108	0.0
ENST00000232766.6	4882	0	1542	3340	0.0
ENST00000484952.6	2687	0	1719	968	0.0
ENST00000674063.1	6883	0	2737	4146	0.0
ENST00000323116.10	8095	0	2890	5205	0.0
ENST00000296181.9	4830	0	2082	2748	0.0
ENST00000614479.5	11758	0	9364	2394	0.0
ENST00000263780.9	2746	0	496	2250	0.0
ENST00000649015.2	11520	0	6971	4549	0.0
ENST00000302506.8	4234	0	1209	3025	0.0
ENST00000470487.6	4726	0	1747	2979	0.0
ENST00000464295.6	4833	0	2246	2587	0.0
ENST00000357716.9	4409	0	2533	1876	0.0
ENST00000383075.8	4144	0	958	3186	0.0
ENST00000333167.13	2011	0	996	1015	0.0
ENST00000393434.7	3662	0	2283	1379	0.0
ENST00000356692.10	5191	0	1030	4161	0.0
ENST00000273153.10	3294	0	1722	1572	0.0
ENST00000328631.10	1902	0	1328	574	0.0
ENST00000425241.6	8783	0	1547	7236	0.0
ENST00000273179.10	4961	0	694	4267	0.0
ENST00000296135.11	4286	0	848	3438	0.0
ENST00000360647.9	9748	0	2257	7491	0.0
ENST00000456318.6	1963	0	379	1584	0.0
ENST00000699704.1	1626	0	566	1060	0.0
ENST00000434006.3	1020	0	170	850	0.0
ENST00000361309.6	5578	0	702	4876	0.0
ENST00000285046.10	6423	0	4061	2362	0.0
ENST00000479665.6	4611	0	1032	3579	0.0
ENST00000308611.8	3973	0	873	3100	0.0
ENST00000296456.10	3451	0	1791	1660	0.0
ENST00000330452.8	3327	0	1675	1652	0.0
ENST00000231751.9	3163	0	1735	1428	0.0
ENST00000273371.9	2029	0	1136	893	0.0
ENST00000681320.1	12325	0	5571	6754	0.0
ENST00000328834.10	3266	0	1823	1443	0.0
ENST00000636215.2	6694	0	3244	3450	0.0
ENST00000476941.6	4899	0	2132	2767	0.0
ENST00000317096.9	1761	0	924	837	0.0
ENST00000296350.10	4380	0	1877	2503	0.0
ENST00000418658.6	5809	0	2600	3209	0.0
ENST00000403601.8	2903	0	350	2553	0.0
ENST00000682230.1	8173	0	780	7393	0.0
ENST00000332517.4	2052	0	1273	779	0.0
ENST00000246896.8	703	0	76	627	0.0
ENST00000538197.7	7381	0	2862	4519	0.0
ENST00000353151.4	1322	0	538	784	0.0
ENST00000315366.8	4655	0	1757	2898	0.0
ENST00000447906.8	8287	0	2907	5380	0.0
ENST00000339673.11	2861	0	1422	1439	0.0
ENST00000691494.1	8881	0	4344	4537	0.0
ENST00000359707.9	4633	0	1210	3423	0.0
ENST00000336498.8	3868	0	1828	2040	0.0
ENST00000288135.6	5693	0	2489	3204	0.0
ENST00000264218.7	1076	0	309	767	0.0
ENST00000409248.10	529	0	245	284	0.0
ENST00000311277.9	7692	0	1666	6026	0.0
ENST00000395310.7	5000	0	3146	1854	0.0
ENST00000692078.1	7125	0	2901	4224	0.0
ENST00000686138.1	4263	0	1614	2649	0.0
ENST00000438480.7	1627	0	776	851	0.0
ENST00000264313.11	6289	0	1581	4708	0.0
ENST00000408927.8	4137	0	1513	2624	0.0
ENST00000270861.10	4254	0	2559	1695	0.0
ENST00000682860.1	3565	0	2565	1000	0.0
ENST00000305363.9	2382	0	1045	1337	0.0
ENST00000507656.6	1574	0	486	1088	0.0
ENST00000344442.10	2445	0	1513	932	0.0
ENST00000334304.10	5071	0	3540	1531	0.0
ENST00000262999.4	1777	0	799	978	0.0
ENST00000040738.10	11243	0	8569	2674	0.0
ENST00000282908.10	3847	0	961	2886	0.0
ENST00000262994.9	8034	0	1859	6175	0.0
ENST00000505667.6	6430	0	3191	3239	0.0
ENST00000261427.10	5335	0	454	4881	0.0
ENST00000264424.13	3746	0	1604	2142	0.0
ENST00000295454.8	2173	0	1231	942	0.0
ENST00000295887.6	4647	0	1114	3533	0.0
ENST00000334635.10	4508	0	619	3889	0.0
ENST00000340083.6	2748	0	1343	1405	0.0
ENST00000512733.5	9967	0	1035	8932	0.0
ENST00000264790.7	5209	0	3512	1697	0.0
ENST00000621129.5	2409	0	479	1930	0.0
ENST00000507866.6	6854	0	2955	3899	0.0
ENST00000683351.1	4556	0	2082	2474	0.0
ENST00000381668.9	9232	0	2626	6606	0.0
ENST00000382952.8	2748	0	1123	1625	0.0
ENST00000503057.6	8529	0	1859	6670	0.0
