transcript_id	n_positions	n_unique_back	n_multi_back	n_unmapped	uniqueness_factor
ENST00000623247.3	1131	0	750	381	0.0
ENST00000370938.8	1502	0	530	972	0.0
ENST00000358528.9	3117	0	1437	1680	0.0
ENST00000367511.4	6198	0	2095	4103	0.0
ENST00000377049.4	816	0	170	646	0.0
ENST00000683442.1	1937	0	798	1139	0.0
ENST00000367412.2	2072	0	1398	674	0.0
ENST00000378888.10	2570	0	1219	1351	0.0
ENST00000367042.6	2717	0	477	2240	0.0
ENST00000367080.8	6338	0	698	5640	0.0
ENST00000324379.10	3876	0	408	3468	0.0
ENST00000360851.4	3859	0	1278	2581	0.0
ENST00000366910.10	6944	0	636	6308	0.0
ENST00000372748.8	1373	0	389	984	0.0
ENST00000235835.8	1017	0	737	280	0.0
ENST00000314163.12	1474	0	457	1017	0.0
ENST00000257177.9	4384	0	455	3929	0.0
ENST00000370920.8	2326	0	377	1949	0.0
ENST00000368029.4	769	0	605	164	0.0
ENST00000368521.10	1335	0	387	948	0.0
ENST00000358595.10	3644	0	1155	2489	0.0
ENST00000375541.10	4847	0	4109	738	0.0
ENST00000377443.7	942	0	406	536	0.0
ENST00000373672.8	2236	0	1269	967	0.0
ENST00000308105.5	906	0	194	712	0.0
ENST00000325722.8	3748	0	2037	1711	0.0
ENST00000374358.5	1923	0	64	1859	0.0
ENST00000428468.6	2514	0	746	1768	0.0
ENST00000236192.12	4587	0	52	4535	0.0
ENST00000451429.8	3248	0	1596	1652	0.0
ENST00000373954.11	3138	0	353	2785	0.0
ENST00000352967.9	1371	0	845	526	0.0
ENST00000295809.12	2295	0	1799	496	0.0
ENST00000319394.8	3924	0	1240	2684	0.0
ENST00000368892.9	1217	0	801	416	0.0
ENST00000375108.4	1673	0	230	1443	0.0
ENST00000376936.9	1571	0	1215	356	0.0
ENST00000524377.7	1867	0	1513	354	0.0
ENST00000368013.8	3754	0	2607	1147	0.0
ENST00000367999.9	1102	0	848	254	0.0
ENST00000354618.10	3817	0	2342	1475	0.0
ENST00000329608.11	3553	0	1271	2282	0.0
ENST00000581977.7	2171	0	982	1189	0.0
ENST00000367268.5	7194	0	885	6309	0.0
ENST00000628545.2	2331	0	1898	433	0.0
ENST00000361813.5	3481	0	1675	1806	0.0
ENST00000367619.8	6059	0	829	5230	0.0
ENST00000334122.5	742	0	535	207	0.0
ENST00000474796.2	2545	0	1670	875	0.0
ENST00000606498.5	626	0	237	389	0.0
ENST00000314485.12	1927	0	1533	394	0.0
ENST00000377263.6	2727	0	71	2656	0.0
ENST00000343410.7	2131	0	1667	464	0.0
ENST00000371626.9	1073	0	0	1073	0.0
ENST00000367669.8	1850	0	1062	788	0.0
ENST00000368655.5	6936	0	1293	5643	0.0
ENST00000367385.9	3624	0	400	3224	0.0
ENST00000310638.9	1946	0	932	1014	0.0
ENST00000212355.9	5513	0	1767	3746	0.0
ENST00000361516.8	2070	0	1046	1024	0.0
ENST00000302631.8	1104	0	557	547	0.0
ENST00000374298.4	2014	0	898	1116	0.0
ENST00000438661.3	3943	0	1672	2271	0.0
ENST00000334163.4	3042	0	774	2268	0.0
ENST00000367091.8	2570	0	783	1787	0.0
ENST00000674203.2	4610	0	1754	2856	0.0
ENST00000360001.12	1590	0	795	795	0.0
ENST00000371833.4	1399	0	972	427	0.0
ENST00000617070.5	2576	0	322	2254	0.0
ENST00000400809.8	2573	0	938	1635	0.0
ENST00000367362.8	4577	0	1219	3358	0.0
ENST00000370768.7	5753	0	879	4874	0.0
ENST00000490107.6	977	0	617	360	0.0
ENST00000378378.9	2090	0	1363	727	0.0
ENST00000620048.6	7254	0	1101	6153	0.0
ENST00000370025.9	4537	0	1315	3222	0.0
ENST00000368167.8	1625	0	819	806	0.0
ENST00000474844.6	4053	0	817	3236	0.0
ENST00000369799.10	3110	0	583	2527	0.0
ENST00000403491.8	8690	0	958	7732	0.0
ENST00000270776.13	1631	0	791	840	0.0
ENST00000369872.4	3409	0	494	2915	0.0
ENST00000369429.5	3650	0	1401	2249	0.0
ENST00000584486.6	2199	0	179	2020	0.0
ENST00000370589.7	2173	0	1040	1133	0.0
ENST00000372561.4	2122	0	789	1333	0.0
ENST00000367607.8	11554	0	7440	4114	0.0
ENST00000369068.5	7647	0	3814	3833	0.0
ENST00000368305.9	425	0	114	311	0.0
ENST00000359785.10	2627	0	1072	1555	0.0
ENST00000369390.7	2200	0	179	2021	0.0
ENST00000294484.7	4236	0	3199	1037	0.0
ENST00000650070.2	1914	0	749	1165	0.0
ENST00000439741.4	2007	0	1092	915	0.0
ENST00000356607.9	1482	0	591	891	0.0
ENST00000650385.1	1886	0	622	1264	0.0
ENST00000294507.4	1785	0	198	1587	0.0
ENST00000362074.8	8111	0	498	7613	0.0
ENST00000366766.8	9165	0	3097	6068	0.0
ENST00000366960.8	4784	0	2269	2515	0.0
ENST00000209884.5	2826	0	1235	1591	0.0
ENST00000371901.4	1672	0	896	776	0.0
ENST00000442510.8	3810	0	2291	1519	0.0
ENST00000367242.4	2639	0	666	1973	0.0
ENST00000343537.12	3750	0	2518	1232	0.0
ENST00000366930.9	5525	0	902	4623	0.0
ENST00000375448.4	1483	0	1106	377	0.0
ENST00000369795.8	2228	0	1270	958	0.0
ENST00000371847.8	4381	0	729	3652	0.0
ENST00000261458.8	3064	0	937	2127	0.0
ENST00000373703.5	1382	0	635	747	0.0
ENST00000369314.2	786	0	223	563	0.0
ENST00000254090.9	1890	0	1186	704	0.0
ENST00000358671.10	1780	0	543	1237	0.0
ENST00000371873.10	2643	0	372	2271	0.0
ENST00000333279.3	2380	0	503	1877	0.0
ENST00000357582.3	3042	0	2348	694	0.0
ENST00000450454.7	1180	0	469	711	0.0
ENST00000683666.2	2052	0	1001	1051	0.0
ENST00000368034.9	2054	0	558	1496	0.0
ENST00000375254.8	10698	0	247	10451	0.0
ENST00000676972.1	927	0	488	439	0.0
ENST00000359947.9	6076	0	4070	2006	0.0
ENST00000373602.10	612	0	378	234	0.0
ENST00000370141.8	2591	0	806	1785	0.0
ENST00000295688.8	1291	0	860	431	0.0
ENST00000468695.6	1260	0	142	1118	0.0
ENST00000367128.8	2168	0	179	1989	0.0
ENST00000374343.5	3401	0	1425	1976	0.0
ENST00000414487.7	1337	0	0	1337	0.0
ENST00000445192.7	4446	0	3571	875	0.0
ENST00000372476.8	2774	0	2244	530	0.0
ENST00000579436.7	3505	0	963	2542	0.0
ENST00000263686.11	2342	0	1725	617	0.0
ENST00000351829.9	966	0	472	494	0.0
ENST00000369306.8	1424	0	577	847	0.0
ENST00000374168.7	2129	0	888	1241	0.0
ENST00000361605.4	1449	0	570	879	0.0
ENST00000445590.4	1383	0	272	1111	0.0
ENST00000311672.10	363	0	113	250	0.0
ENST00000295006.6	2386	0	927	1459	0.0
ENST00000453943.6	550	0	294	256	0.0
ENST00000616661.5	1907	0	579	1328	0.0
ENST00000361427.6	1669	0	0	1669	0.0
ENST00000343433.7	2292	0	1206	1086	0.0
ENST00000479191.2	426	0	0	426	0.0
ENST00000289707.10	2871	0	775	2096	0.0
ENST00000647382.2	8909	0	6912	1997	0.0
ENST00000517399.3	4081	0	627	3454	0.0
ENST00000294984.7	1633	0	257	1376	0.0
ENST00000366535.4	1918	0	608	1310	0.0
ENST00000356575.9	5631	0	2801	2830	0.0
ENST00000656932.1	499	0	191	308	0.0
ENST00000302271.11	7212	0	1421	5791	0.0
ENST00000367229.6	1728	0	897	831	0.0
ENST00000344922.10	6794	0	4131	2663	0.0
ENST00000348159.9	5352	0	1079	4273	0.0
ENST00000367749.4	1813	0	1264	549	0.0
ENST00000371945.10	2029	0	597	1432	0.0
ENST00000429964.7	2208	0	571	1637	0.0
ENST00000371037.9	9634	0	1259	8375	0.0
ENST00000361921.8	1665	0	534	1131	0.0
ENST00000361799.7	2321	0	905	1416	0.0
ENST00000361170.7	4151	0	2666	1485	0.0
ENST00000271227.11	1646	0	1125	521	0.0
ENST00000440928.6	1620	0	433	1187	0.0
ENST00000361927.9	4591	0	1265	3326	0.0
ENST00000369489.10	804	0	460	344	0.0
ENST00000318130.13	5869	0	1761	4108	0.0
ENST00000368125.9	3298	0	675	2623	0.0
ENST00000378466.9	1710	0	1213	497	0.0
ENST00000346436.11	4462	0	1321	3141	0.0
ENST00000271620.8	2633	0	890	1743	0.0
ENST00000574428.6	3628	0	524	3104	0.0
ENST00000368633.2	1964	0	1365	599	0.0
ENST00000442561.7	3026	0	881	2145	0.0
ENST00000371201.3	1440	0	1055	385	0.0
ENST00000593495.4	7585	0	498	7087	0.0
ENST00000368373.8	1752	0	1055	697	0.0
ENST00000352171.12	2093	0	1587	506	0.0
ENST00000369111.9	1305	0	502	803	0.0
ENST00000651192.1	1682	0	815	867	0.0
ENST00000302550.16	3772	0	278	3494	0.0
ENST00000368361.9	1517	0	702	815	0.0
ENST00000367454.6	4645	0	382	4263	0.0
ENST00000263932.7	3048	0	931	2117	0.0
ENST00000287482.6	3015	0	945	2070	0.0
ENST00000362007.6	1317	0	959	358	0.0
ENST00000448116.7	2893	0	1101	1792	0.0
ENST00000379370.7	5563	0	4336	1227	0.0
ENST00000368482.8	1720	0	463	1257	0.0
ENST00000369604.6	2726	0	1322	1404	0.0
ENST00000367649.8	8961	0	2922	6039	0.0
ENST00000366917.6	4492	0	1456	3036	0.0
ENST00000272217.7	1446	0	74	1372	0.0
ENST00000271764.7	1279	0	829	450	0.0
ENST00000294360.5	727	0	0	727	0.0
ENST00000271450.12	2342	0	614	1728	0.0
ENST00000635253.2	4817	0	3627	1190	0.0
ENST00000235521.5	2493	0	679	1814	0.0
ENST00000389793.7	10869	0	8754	2115	0.0
ENST00000428931.6	2585	0	1755	830	0.0
ENST00000251296.4	1412	0	844	568	0.0
ENST00000370206.9	1648	0	621	1027	0.0
ENST00000358432.8	3113	0	2023	1090	0.0
ENST00000336520.8	493	0	263	230	0.0
ENST00000290583.9	4945	0	728	4217	0.0
ENST00000367558.6	2163	0	353	1810	0.0
ENST00000650450.2	3559	0	1403	2156	0.0
ENST00000370360.8	1100	0	782	318	0.0
ENST00000372858.8	2358	0	1039	1319	0.0
ENST00000368072.10	3265	0	419	2846	0.0
ENST00000255409.8	1276	0	697	579	0.0
ENST00000377674.9	1808	0	1455	353	0.0
ENST00000367872.9	1156	0	633	523	0.0
ENST00000377532.8	5287	0	2536	2751	0.0
ENST00000361824.7	1231	0	407	824	0.0
ENST00000437684.7	3701	0	1806	1895	0.0
ENST00000370137.6	1361	0	757	604	0.0
ENST00000366653.6	8899	0	1798	7101	0.0
ENST00000684572.1	9066	0	2725	6341	0.0
ENST00000375743.9	1936	0	1687	249	0.0
ENST00000369962.8	3491	0	2012	1479	0.0
ENST00000368009.7	1142	0	641	501	0.0
ENST00000260508.9	1133	0	484	649	0.0
ENST00000245564.8	1736	0	1047	689	0.0
ENST00000326637.8	1794	0	1032	762	0.0
ENST00000372852.4	3832	0	625	3207	0.0
ENST00000271715.7	5748	0	3368	2380	0.0
ENST00000356026.10	856	0	781	75	0.0
ENST00000367103.4	2601	0	570	2031	0.0
ENST00000355499.9	2192	0	1884	308	0.0
ENST00000263177.5	3689	0	688	3001	0.0
ENST00000400889.3	2227	0	179	2048	0.0
ENST00000369258.8	1857	0	1382	475	0.0
ENST00000420696.7	6646	0	742	5904	0.0
ENST00000372759.4	2485	0	900	1585	0.0
ENST00000355826.10	2226	0	2133	93	0.0
ENST00000359858.9	3676	0	3043	633	0.0
ENST00000367635.8	6512	0	527	5985	0.0
ENST00000310991.8	702	0	397	305	0.0
ENST00000369109.8	1387	0	414	973	0.0
ENST00000648566.1	2686	0	547	2139	0.0
ENST00000336338.10	4806	0	4156	650	0.0
ENST00000259154.9	3140	0	1334	1806	0.0
ENST00000281701.11	1770	0	1270	500	0.0
ENST00000371208.5	4649	0	828	3821	0.0
ENST00000054650.9	1067	0	433	634	0.0
ENST00000368106.4	1521	0	838	683	0.0
ENST00000361297.7	4333	0	3814	519	0.0
ENST00000289902.2	386	0	0	386	0.0
ENST00000366957.10	1157	0	636	521	0.0
ENST00000368358.4	3446	0	1933	1513	0.0
ENST00000443193.6	1883	0	630	1253	0.0
ENST00000375535.4	645	0	55	590	0.0
ENST00000358704.4	3753	0	1534	2219	0.0
ENST00000447513.7	2541	0	635	1906	0.0
ENST00000610222.3	4080	0	1221	2859	0.0
ENST00000361445.9	5879	0	4502	1377	0.0
ENST00000369458.8	2311	0	605	1706	0.0
ENST00000368559.8	3881	0	3487	394	0.0
ENST00000370298.9	3340	0	964	2376	0.0
ENST00000368254.6	399	0	246	153	0.0
ENST00000361530.11	1534	0	938	596	0.0
ENST00000256649.9	3242	0	1457	1785	0.0
ENST00000369738.9	1999	0	292	1707	0.0
ENST00000196061.5	2045	0	1102	943	0.0
ENST00000368140.6	1647	0	1136	511	0.0
ENST00000367854.8	5100	0	903	4197	0.0
ENST00000368002.8	1629	0	1024	605	0.0
ENST00000370185.9	4481	0	1767	2714	0.0
ENST00000362089.10	1234	0	55	1179	0.0
ENST00000367500.9	2907	0	1654	1253	0.0
ENST00000372827.8	4483	0	835	3648	0.0
ENST00000349431.11	1925	0	462	1463	0.0
ENST00000361548.9	2064	0	864	1200	0.0
ENST00000314607.11	5910	0	3054	2856	0.0
ENST00000369522.8	1899	0	993	906	0.0
ENST00000371077.10	1052	0	254	798	0.0
ENST00000354431.9	2462	0	1532	930	0.0
ENST00000371923.9	1590	0	905	685	0.0
ENST00000361361.7	2602	0	1370	1232	0.0
ENST00000239461.11	3865	0	542	3323	0.0
ENST00000366878.9	2548	0	1136	1412	0.0
ENST00000394834.8	1263	0	158	1105	0.0
ENST00000370571.7	3978	0	2062	1916	0.0
ENST00000372224.9	1833	0	876	957	0.0
ENST00000260505.13	6951	0	1548	5403	0.0
ENST00000683862.1	1825	0	677	1148	0.0
ENST00000370096.9	4076	0	1829	2247	0.0
ENST00000360840.9	1140	0	900	240	0.0
ENST00000681046.1	2279	0	850	1429	0.0
ENST00000371824.7	3632	0	808	2824	0.0
ENST00000455785.7	1216	0	267	949	0.0
ENST00000292357.8	3747	0	1941	1806	0.0
ENST00000336119.8	3725	0	2670	1055	0.0
ENST00000295050.12	2978	0	1225	1753	0.0
ENST00000271324.6	1113	0	140	973	0.0
ENST00000629482.3	1850	0	109	1741	0.0
ENST00000359523.7	4684	0	474	4210	0.0
ENST00000539719.6	2746	0	837	1909	0.0
ENST00000294428.8	3833	0	1433	2400	0.0
ENST00000677711.2	893	0	242	651	0.0
ENST00000334634.9	2688	0	1776	912	0.0
ENST00000421241.7	1402	0	86	1316	0.0
ENST00000366542.6	6079	0	3655	2424	0.0
ENST00000306052.12	6773	0	1951	4822	0.0
ENST00000408911.8	4852	0	1027	3825	0.0
ENST00000368467.4	757	0	273	484	0.0
ENST00000260526.11	7825	0	2588	5237	0.0
ENST00000313835.14	1438	0	457	981	0.0
ENST00000236051.3	911	0	313	598	0.0
ENST00000354567.7	2604	0	912	1692	0.0
ENST00000372517.8	2984	0	1075	1909	0.0
ENST00000636805.2	5117	0	4328	789	0.0
ENST00000321358.12	2602	0	557	2045	0.0
ENST00000371839.6	2334	0	829	1505	0.0
ENST00000370763.6	2756	0	867	1889	0.0
ENST00000366541.8	1699	0	1208	491	0.0
ENST00000357172.9	1762	0	823	939	0.0
ENST00000673477.1	3314	0	1049	2265	0.0
ENST00000235345.6	5620	0	268	5352	0.0
ENST00000368176.8	2596	0	755	1841	0.0
ENST00000683729.1	1909	0	1709	200	0.0
ENST00000357640.9	2658	0	703	1955	0.0
ENST00000366488.5	3549	0	191	3358	0.0
ENST00000369645.6	2351	0	1923	428	0.0
ENST00000336715.11	4354	0	3339	1015	0.0
ENST00000368914.8	2946	0	1823	1123	0.0
ENST00000295598.10	2543	0	1948	595	0.0
ENST00000326735.13	2577	0	872	1705	0.0
ENST00000262348.9	2128	0	939	1189	0.0
ENST00000272203.8	6285	0	2056	4229	0.0
ENST00000368309.4	3043	0	1232	1811	0.0
ENST00000375799.8	3154	0	1883	1271	0.0
ENST00000359650.10	1688	0	689	999	0.0
ENST00000366669.9	2050	0	1226	824	0.0
ENST00000372003.6	1178	0	315	863	0.0
ENST00000342203.8	5066	0	1187	3879	0.0
ENST00000374399.9	4784	0	458	4326	0.0
ENST00000369748.9	896	0	703	193	0.0
ENST00000368003.6	594	0	74	520	0.0
ENST00000456914.7	947	0	797	150	0.0
ENST00000710952.2	1139	0	839	300	0.0
ENST00000367098.6	990	0	214	776	0.0
ENST00000372430.9	829	0	365	464	0.0
ENST00000367925.6	3020	0	1015	2005	0.0
ENST00000370574.4	5713	0	796	4917	0.0
ENST00000374695.8	9592	0	7956	1636	0.0
ENST00000304979.8	307	0	0	307	0.0
ENST00000367615.9	1478	0	665	813	0.0
ENST00000287713.7	4906	0	185	4721	0.0
ENST00000295542.6	1464	0	1299	165	0.0
ENST00000682167.1	3052	0	2631	421	0.0
ENST00000323848.14	2905	0	427	2478	0.0
ENST00000361735.4	2976	0	1708	1268	0.0
ENST00000368376.8	1244	0	885	359	0.0
ENST00000367975.7	1018	0	331	687	0.0
ENST00000368010.4	402	0	203	199	0.0
ENST00000370454.9	7023	0	2318	4705	0.0
ENST00000366578.6	3843	0	1418	2425	0.0
ENST00000583931.6	3064	0	437	2627	0.0
ENST00000367755.9	1618	0	1183	435	0.0
ENST00000617596.5	1678	0	1109	569	0.0
ENST00000409190.8	3258	0	1238	2020	0.0
ENST00000368888.9	3046	0	228	2818	0.0
ENST00000350030.8	2491	0	1429	1062	0.0
ENST00000370114.8	2580	0	819	1761	0.0
ENST00000366788.8	7601	0	284	7317	0.0
ENST00000256637.8	6010	0	1488	4522	0.0
ENST00000361247.9	3104	0	1755	1349	0.0
ENST00000326665.10	6473	0	3872	2601	0.0
ENST00000361965.9	1302	0	849	453	0.0
ENST00000368093.4	943	0	677	266	0.0
ENST00000375486.9	3577	0	1052	2525	0.0
ENST00000194214.10	396	0	126	270	0.0
ENST00000369718.4	549	0	93	456	0.0
ENST00000641023.2	1278	0	991	287	0.0
ENST00000368485.8	5276	0	817	4459	0.0
ENST00000367553.6	1933	0	236	1697	0.0
ENST00000337132.10	1626	0	403	1223	0.0
ENST00000358823.7	7184	0	3406	3778	0.0
ENST00000343090.11	4533	0	2415	2118	0.0
ENST00000358184.7	1773	0	774	999	0.0
ENST00000256785.5	2324	0	1211	1113	0.0
ENST00000373921.8	2419	0	1586	833	0.0
ENST00000254101.4	4958	0	382	4576	0.0
ENST00000367265.9	7969	0	3277	4692	0.0
ENST00000236342.12	2847	0	596	2251	0.0
ENST00000235332.6	1051	0	642	409	0.0
ENST00000354700.10	2658	0	1155	1503	0.0
ENST00000325945.4	1080	0	938	142	0.0
ENST00000366649.7	1087	0	439	648	0.0
ENST00000370685.7	3991	0	613	3378	0.0
ENST00000272133.4	2246	0	159	2087	0.0
ENST00000369516.7	2824	0	103	2721	0.0
ENST00000368873.6	3089	0	1944	1145	0.0
ENST00000264183.9	4846	0	2553	2293	0.0
ENST00000375136.8	1828	0	418	1410	0.0
ENST00000366913.8	1754	0	629	1125	0.0
ENST00000378756.8	1697	0	976	721	0.0
ENST00000375341.8	2406	0	806	1600	0.0
ENST00000419916.8	2404	0	427	1977	0.0
ENST00000378536.5	5740	0	1844	3896	0.0
ENST00000367261.8	2723	0	1213	1510	0.0
ENST00000263733.5	5599	0	838	4761	0.0
ENST00000367064.9	2128	0	674	1454	0.0
ENST00000373658.8	4118	0	3108	1010	0.0
ENST00000234590.10	1193	0	668	525	0.0
ENST00000281834.4	3345	0	416	2929	0.0
ENST00000444387.7	3408	0	735	2673	0.0
ENST00000264202.8	1234	0	299	935	0.0
ENST00000378567.8	1503	0	677	826	0.0
ENST00000367727.9	645	0	97	548	0.0
ENST00000393203.3	5873	0	2199	3674	0.0
ENST00000370558.8	5930	0	549	5381	0.0
ENST00000271002.15	526	0	135	391	0.0
ENST00000370192.8	3296	0	1761	1535	0.0
ENST00000368407.8	1307	0	311	996	0.0
ENST00000324862.7	1630	0	1203	427	0.0
ENST00000375153.8	1783	0	427	1356	0.0
ENST00000373024.8	3293	0	1447	1846	0.0
ENST00000367466.4	2008	0	1344	664	0.0
ENST00000349618.8	1334	0	1284	50	0.0
ENST00000373824.9	1041	0	269	772	0.0
ENST00000368336.10	1419	0	448	971	0.0
ENST00000447388.8	1465	0	541	924	0.0
ENST00000370944.9	5031	0	911	4120	0.0
ENST00000374280.4	3481	0	1368	2113	0.0
ENST00000235150.5	2236	0	1755	481	0.0
ENST00000677389.1	1539	0	1229	310	0.0
ENST00000368300.9	2590	0	1429	1161	0.0
ENST00000371429.4	3670	0	1023	2647	0.0
ENST00000329291.6	2570	0	1713	857	0.0
ENST00000303721.12	1089	0	750	339	0.0
ENST00000271588.9	13125	0	11394	1731	0.0
ENST00000411948.7	2099	0	153	1946	0.0
ENST00000369784.9	3226	0	2814	412	0.0
ENST00000377298.9	3848	0	1984	1864	0.0
ENST00000367983.9	930	0	655	275	0.0
ENST00000359600.6	5182	0	2839	2343	0.0
ENST00000367876.9	5457	0	1634	3823	0.0
ENST00000378546.9	531	0	310	221	0.0
ENST00000433179.4	3344	0	2226	1118	0.0
ENST00000302946.13	1709	0	1028	681	0.0
ENST00000375499.8	623	0	362	261	0.0
ENST00000306121.8	1295	0	848	447	0.0
ENST00000358024.8	3723	0	1885	1838	0.0
ENST00000379236.4	732	0	473	259	0.0
ENST00000362061.4	3872	0	3082	790	0.0
ENST00000294664.11	1873	0	1392	481	0.0
ENST00000367387.6	7620	0	949	6671	0.0
ENST00000361157.11	567	0	101	466	0.0
ENST00000271064.12	1625	0	855	770	0.0
ENST00000040877.2	3736	0	3235	501	0.0
ENST00000361219.11	6289	0	741	5548	0.0
ENST00000409110.6	880	0	378	502	0.0
ENST00000688554.1	770	0	487	283	0.0
ENST00000639673.3	1333	0	1030	303	0.0
ENST00000252505.4	853	0	556	297	0.0
ENST00000399143.9	1571	0	537	1034	0.0
ENST00000376865.1	74	0	0	74	0.0
ENST00000580972.2	81	0	0	81	0.0
ENST00000392296.9	2258	0	363	1895	0.0
ENST00000410792.2	141	0	0	141	0.0
ENST00000627532.3	8775	0	3157	5618	0.0
ENST00000306406.5	1589	0	503	1086	0.0
ENST00000391971.7	2637	0	505	2132	0.0
ENST00000410066.7	2905	0	1069	1836	0.0
ENST00000341068.8	5422	0	2911	2511	0.0
ENST00000258104.8	4325	0	3235	1090	0.0
ENST00000410020.8	4092	0	3235	857	0.0
ENST00000281405.9	5575	0	2078	3497	0.0
ENST00000345530.8	5575	0	2078	3497	0.0
ENST00000409304.6	1785	0	762	1023	0.0
ENST00000259053.6	3660	0	409	3251	0.0
ENST00000355346.9	3810	0	189	3621	0.0
ENST00000238789.10	6740	0	2902	3838	0.0
ENST00000273064.11	3428	0	490	2938	0.0
ENST00000409883.7	4823	0	561	4262	0.0
ENST00000428443.8	9789	0	1170	8619	0.0
ENST00000319460.2	407	0	136	271	0.0
ENST00000409816.8	4566	0	3944	622	0.0
ENST00000335681.10	2991	0	1317	1674	0.0
ENST00000233668.10	1673	0	1145	528	0.0
ENST00000289228.7	1673	0	556	1117	0.0
ENST00000233893.10	361	0	116	245	0.0
ENST00000375255.8	5167	0	687	4480	0.0
ENST00000316386.11	2385	0	345	2040	0.0
ENST00000450993.7	2308	0	1581	727	0.0
ENST00000243346.10	837	0	549	288	0.0
ENST00000243344.8	3994	0	2417	1577	0.0
ENST00000234038.11	1451	0	528	923	0.0
ENST00000674334.2	1641	0	1063	578	0.0
ENST00000329516.8	6178	0	3889	2289	0.0
ENST00000360534.8	2304	0	767	1537	0.0
ENST00000264257.7	1977	0	1153	824	0.0
ENST00000402219.8	7783	0	2808	4975	0.0
ENST00000401408.6	4693	0	1186	3507	0.0
ENST00000687160.1	1812	0	1272	540	0.0
ENST00000379509.8	4585	0	890	3695	0.0
ENST00000361078.7	5280	0	2168	3112	0.0
ENST00000424728.6	19774	0	19495	279	0.0
ENST00000407315.6	1782	0	1412	370	0.0
ENST00000284719.8	3712	0	621	3091	0.0
ENST00000379416.4	3951	0	1834	2117	0.0
ENST00000264157.10	6482	0	1674	4808	0.0
ENST00000281513.10	4748	0	4327	421	0.0
ENST00000349077.9	1082	0	450	632	0.0
ENST00000434632.6	1665	0	1246	419	0.0
ENST00000561882.2	828	0	723	105	0.0
ENST00000272602.7	3155	0	1737	1418	0.0
ENST00000258428.8	3604	0	2673	931	0.0
ENST00000272424.11	424	0	294	130	0.0
ENST00000233202.11	2873	0	853	2020	0.0
ENST00000449105.8	3507	0	866	2641	0.0
ENST00000272286.4	6543	0	1308	5235	0.0
ENST00000272321.12	4034	0	1425	2609	0.0
ENST00000379852.8	1302	0	622	680	0.0
ENST00000333129.4	9390	0	2206	7184	0.0
ENST00000376300.7	5680	0	423	5257	0.0
ENST00000334462.10	1162	0	401	761	0.0
ENST00000315212.4	4897	0	389	4508	0.0
ENST00000244217.6	677	0	393	284	0.0
ENST00000264963.9	2006	0	621	1385	0.0
ENST00000263707.6	8552	0	534	8018	0.0
ENST00000272227.8	1642	0	625	1017	0.0
ENST00000409474.8	1440	0	718	722	0.0
ENST00000273077.9	2497	0	558	1939	0.0
ENST00000374700.7	3213	0	1940	1273	0.0
ENST00000311832.6	548	0	426	122	0.0
ENST00000357799.9	4040	0	3375	665	0.0
ENST00000272348.7	424	0	76	348	0.0
ENST00000313117.11	1977	0	322	1655	0.0
ENST00000324106.9	4525	0	464	4061	0.0
ENST00000260570.8	3052	0	2305	747	0.0
