transcript_id	n_positions	n_unique_back	n_multi_back	n_unmapped	uniqueness_factor
ENST00000360273.7	8890	0	3710	5180	0.0
ENST00000263519.5	6700	0	3641	3059	0.0
ENST00000356708.12	1027	0	875	152	0.0
ENST00000253413.10	1259	0	659	600	0.0
ENST00000472174.7	913	0	596	317	0.0
ENST00000343619.9	4032	0	2502	1530	0.0
ENST00000242839.10	6524	0	4376	2148	0.0
ENST00000350721.9	8084	0	7913	171	0.0
ENST00000373344.11	11091	0	7457	3634	0.0
ENST00000498729.9	9057	0	5354	3703	0.0
ENST00000375731.9	1500	0	998	502	0.0
ENST00000517894.6	5946	0	4733	1213	0.0
ENST00000373658.8	5634	0	4736	898	0.0
ENST00000374467.4	2096	0	614	1482	0.0
ENST00000260947.9	5404	0	2312	3092	0.0
ENST00000345358.12	721	0	595	126	0.0
ENST00000268057.9	2393	0	1533	860	0.0
ENST00000359273.8	1353	0	1238	115	0.0
ENST00000356660.9	3911	0	745	3166	0.0
ENST00000377873.8	2143	0	1976	167	0.0
ENST00000161559.11	3417	0	1559	1858	0.0
ENST00000369096.9	5074	0	2456	2618	0.0
ENST00000259089.9	2141	0	1496	645	0.0
ENST00000348343.11	2469	0	2006	463	0.0
ENST00000351486.10	1094	0	654	440	0.0
ENST00000318407.5	2552	0	617	1935	0.0
ENST00000680361.1	24635	0	23435	1200	0.0
ENST00000642449.2	1767	0	1442	325	0.0
ENST00000644969.2	9733	0	2529	7204	0.0
ENST00000399546.7	3236	0	2822	414	0.0
ENST00000380591.8	1202	0	599	603	0.0
ENST00000302759.11	3688	0	3236	452	0.0
ENST00000299367.10	2536	0	2237	299	0.0
ENST00000428956.7	5353	0	5213	140	0.0
ENST00000435363.7	5353	0	5213	140	0.0
ENST00000648180.1	4293	0	1937	2356	0.0
ENST00000223642.3	5390	0	5009	381	0.0
ENST00000337836.10	3617	0	2803	814	0.0
ENST00000371237.9	1966	0	1754	212	0.0
ENST00000358117.10	2488	0	863	1625	0.0
ENST00000278836.10	5866	0	3434	2432	0.0
ENST00000257215.10	5725	0	3107	2618	0.0
ENST00000359446.11	8636	0	899	7737	0.0
ENST00000339818.9	2147	0	749	1398	0.0
ENST00000377443.7	1260	0	898	362	0.0
ENST00000317995.5	5661	0	851	4810	0.0
ENST00000399603.6	13670	0	609	13061	0.0
ENST00000399655.6	13670	0	609	13061	0.0
ENST00000288139.11	9355	0	6524	2831	0.0
ENST00000350061.11	9295	0	6464	2831	0.0
ENST00000367573.7	16346	0	6921	9425	0.0
ENST00000376568.8	3762	0	2889	873	0.0
ENST00000356860.8	7468	0	3254	4214	0.0
ENST00000394303.8	3637	0	1775	1862	0.0
ENST00000301050.7	2857	0	1433	1424	0.0
ENST00000539935.7	7870	0	1541	6329	0.0
ENST00000264705.9	7212	0	6656	556	0.0
ENST00000361675.7	4937	0	2360	2577	0.0
ENST00000395749.7	4471	0	1979	2492	0.0
ENST00000511664.6	5711	0	431	5280	0.0
ENST00000247461.9	4841	0	1766	3075	0.0
ENST00000263867.9	1176	0	1025	151	0.0
ENST00000295006.6	3292	0	2081	1211	0.0
ENST00000397163.8	3241	0	2444	797	0.0
ENST00000246533.8	1354	0	785	569	0.0
ENST00000675179.1	4416	0	2354	2062	0.0
ENST00000264202.8	1601	0	797	804	0.0
ENST00000380525.9	2663	0	2474	189	0.0
ENST00000533400.6	1922	0	1193	729	0.0
ENST00000647337.2	5466	0	1544	3922	0.0
ENST00000675419.1	5897	0	1421	4476	0.0
ENST00000268679.9	4406	0	1940	2466	0.0
ENST00000394030.8	6675	0	2946	3729	0.0
ENST00000398165.8	2421	0	1634	787	0.0
ENST00000302586.8	1897	0	1254	643	0.0
ENST00000334619.7	1945	0	1322	623	0.0
ENST00000256442.10	1955	0	1280	675	0.0
ENST00000520429.6	2079	0	830	1249	0.0
ENST00000372991.9	1952	0	946	1006	0.0
ENST00000262643.8	1880	0	1211	669	0.0
ENST00000256897.9	1206	0	950	256	0.0
ENST00000261900.8	6714	0	2159	4555	0.0
ENST00000264157.10	6846	0	2171	4675	0.0
ENST00000674085.2	3418	0	986	2432	0.0
ENST00000368167.8	1845	0	1145	700	0.0
ENST00000362089.10	1526	0	473	1053	0.0
ENST00000313421.11	3178	0	1985	1193	0.0
ENST00000009180.10	1151	0	665	486	0.0
ENST00000538922.8	1844	0	1649	195	0.0
ENST00000278865.8	1544	0	623	921	0.0
ENST00000085219.10	3200	0	2522	678	0.0
ENST00000266557.4	1171	0	943	228	0.0
ENST00000263932.7	3686	0	1766	1920	0.0
ENST00000262262.5	1388	0	1086	302	0.0
ENST00000261693.11	3331	0	1606	1725	0.0
ENST00000323906.9	1185	0	824	361	0.0
ENST00000355097.7	2028	0	1466	562	0.0
ENST00000376652.9	4030	0	1433	2597	0.0
ENST00000372285.8	1608	0	915	693	0.0
ENST00000428726.8	5357	0	1587	3770	0.0
ENST00000368046.8	1023	0	710	313	0.0
ENST00000257857.9	949	0	695	254	0.0
ENST00000259633.9	1457	0	1188	269	0.0
ENST00000263645.10	1408	0	689	719	0.0
ENST00000341832.11	2918	0	2327	591	0.0
ENST00000651943.2	10074	0	8537	1537	0.0
ENST00000302506.8	3770	0	1553	2217	0.0
ENST00000245960.10	3045	0	1721	1324	0.0
ENST00000066544.8	5756	0	2453	3303	0.0
ENST00000269141.8	3942	0	2699	1243	0.0
ENST00000264463.8	3364	0	2345	1019	0.0
ENST00000268603.9	6648	0	2369	4279	0.0
ENST00000299752.9	2781	0	2468	313	0.0
ENST00000382275.6	4719	0	2351	2368	0.0
ENST00000381527.8	2991	0	1373	1618	0.0
ENST00000244741.10	2043	0	480	1563	0.0
ENST00000304494.10	904	0	449	455	0.0
ENST00000335183.11	767	0	617	150	0.0
ENST00000250535.5	1491	0	581	910	0.0
ENST00000295887.6	4235	0	1364	2871	0.0
ENST00000381020.8	3374	0	920	2454	0.0
ENST00000265148.9	8467	0	8082	385	0.0
ENST00000360526.8	1872	0	1685	187	0.0
ENST00000221954.7	1087	0	816	271	0.0
ENST00000344532.8	3001	0	1669	1332	0.0
ENST00000614616.5	8071	0	5111	2960	0.0
ENST00000330494.12	7311	0	3665	3646	0.0
ENST00000544040.7	6417	0	5717	700	0.0
ENST00000255409.8	1673	0	1130	543	0.0
ENST00000367229.6	2174	0	1379	795	0.0
ENST00000265689.9	2640	0	1352	1288	0.0
ENST00000409900.9	3082	0	1358	1724	0.0
ENST00000389793.7	13392	0	11384	2008	0.0
ENST00000348749.9	1910	0	1352	558	0.0
ENST00000326828.6	2941	0	1496	1445	0.0
ENST00000441322.6	1505	0	1232	273	0.0
ENST00000292807.9	1857	0	1286	571	0.0
ENST00000263270.11	715	0	407	308	0.0
ENST00000316788.12	1202	0	560	642	0.0
ENST00000265593.9	3170	0	2675	495	0.0
ENST00000331433.5	2417	0	2042	375	0.0
ENST00000321356.9	1773	0	1433	340	0.0
ENST00000368361.9	2080	0	1478	602	0.0
ENST00000345519.10	1004	0	635	369	0.0
ENST00000310418.9	1065	0	668	397	0.0
ENST00000647814.1	5732	0	4616	1116	0.0
ENST00000272602.7	3473	0	2063	1410	0.0
ENST00000379936.3	1842	0	1706	136	0.0
ENST00000370206.9	1917	0	968	949	0.0
ENST00000378980.8	1964	0	1099	865	0.0
ENST00000551295.7	5593	0	3035	2558	0.0
ENST00000225964.10	5840	0	4373	1467	0.0
ENST00000396578.8	7964	0	4991	2973	0.0
ENST00000396625.5	9910	0	5051	4859	0.0
ENST00000328300.11	6457	0	5054	1403	0.0
ENST00000334504.12	6611	0	5051	1560	0.0
ENST00000681320.1	9157	0	8813	344	0.0
ENST00000357250.11	3623	0	2744	879	0.0
ENST00000372748.8	2778	0	2048	730	0.0
ENST00000649368.1	2423	0	2022	401	0.0
ENST00000341947.7	6348	0	1370	4978	0.0
ENST00000322507.13	11651	0	9327	2324	0.0
ENST00000645393.2	3074	0	892	2182	0.0
ENST00000373672.8	5344	0	4793	551	0.0
ENST00000620364.5	8666	0	3440	5226	0.0
ENST00000181383.10	1650	0	1248	402	0.0
ENST00000318080.7	2694	0	1859	835	0.0
ENST00000264110.7	4090	0	1496	2594	0.0
ENST00000262367.10	10716	0	7307	3409	0.0
ENST00000375203.8	2552	0	2090	462	0.0
ENST00000685392.1	2783	0	913	1870	0.0
ENST00000471646.6	2856	0	1214	1642	0.0
ENST00000008527.10	2913	0	1803	1110	0.0
ENST00000340866.10	1834	0	968	866	0.0
ENST00000229794.9	4148	0	1061	3087	0.0
ENST00000262982.3	3476	0	2894	582	0.0
ENST00000329608.11	3920	0	1643	2277	0.0
ENST00000403662.8	4779	0	2672	2107	0.0
ENST00000220003.14	2669	0	1331	1338	0.0
ENST00000255641.13	2821	0	1226	1595	0.0
ENST00000696905.1	4591	0	1349	3242	0.0
ENST00000311083.10	834	0	560	274	0.0
ENST00000372972.7	2496	0	1712	784	0.0
ENST00000382952.8	2414	0	1268	1146	0.0
ENST00000302763.12	3680	0	2699	981	0.0
ENST00000399050.10	6596	0	2885	3711	0.0
ENST00000304623.13	5814	0	3656	2158	0.0
ENST00000650070.2	2766	0	1767	999	0.0
ENST00000361017.9	796	0	796	0	0.0
ENST00000358184.7	2140	0	1212	928	0.0
ENST00000343150.10	1580	0	980	600	0.0
ENST00000292535.12	13649	0	4484	9165	0.0
ENST00000622516.6	2855	0	2013	842	0.0
ENST00000301146.9	1686	0	1458	228	0.0
ENST00000222982.8	1646	0	1487	159	0.0
ENST00000310638.9	2456	0	1538	918	0.0
ENST00000371923.9	2100	0	1517	583	0.0
ENST00000331886.10	2653	0	2267	386	0.0
ENST00000265022.8	5728	0	2354	3374	0.0
ENST00000273814.8	4575	0	2807	1768	0.0
ENST00000228476.8	1620	0	1022	598	0.0
ENST00000408954.8	5838	0	4271	1567	0.0
ENST00000374542.10	2484	0	2234	250	0.0
ENST00000405239.6	4261	0	2247	2014	0.0
ENST00000393565.6	2950	0	2066	884	0.0
ENST00000442544.7	10107	0	4322	5785	0.0
ENST00000438320.7	1854	0	523	1331	0.0
ENST00000377028.10	5000	0	1538	3462	0.0
ENST00000628224.3	4381	0	3815	566	0.0
ENST00000256996.9	1741	0	1262	479	0.0
ENST00000444124.7	1938	0	1421	517	0.0
ENST00000644876.2	4561	0	1967	2594	0.0
ENST00000225792.10	3610	0	1823	1787	0.0
ENST00000534980.7	6054	0	1430	4624	0.0
ENST00000539542.6	11464	0	9125	2339	0.0
ENST00000542838.6	3846	0	1956	1890	0.0
ENST00000382692.3	424	0	275	149	0.0
ENST00000327857.7	420	0	275	145	0.0
ENST00000373960.4	2169	0	1391	778	0.0
ENST00000396618.9	2462	0	1631	831	0.0
ENST00000264093.9	1001	0	812	189	0.0
ENST00000389054.8	5661	0	3797	1864	0.0
ENST00000361921.8	1787	0	726	1061	0.0
ENST00000205402.10	3463	0	1508	1955	0.0
ENST00000667157.1	4779	0	2660	2119	0.0
ENST00000376104.7	7885	0	1033	6852	0.0
ENST00000374360.8	5968	0	2432	3536	0.0
ENST00000334220.9	2739	0	1340	1399	0.0
ENST00000338354.10	7910	0	7598	312	0.0
ENST00000357033.9	13918	0	11116	2802	0.0
ENST00000439388.6	3141	0	2735	406	0.0
ENST00000339673.11	2631	0	1546	1085	0.0
ENST00000372923.8	3143	0	2573	570	0.0
ENST00000486160.4	3143	0	2573	570	0.0
ENST00000382276.8	2141	0	1100	1041	0.0
ENST00000389394.8	12678	0	12455	223	0.0
ENST00000327475.11	14589	0	14102	487	0.0
ENST00000262442.9	13637	0	13439	198	0.0
ENST00000447467.6	2873	0	1865	1008	0.0
ENST00000258198.7	4252	0	1449	2803	0.0
ENST00000389253.9	3559	0	2591	968	0.0
ENST00000359526.9	5200	0	4877	323	0.0
ENST00000321117.10	9347	0	2717	6630	0.0
ENST00000328111.6	4262	0	2547	1715	0.0
ENST00000623213.2	6766	0	5639	1127	0.0
ENST00000266037.10	8995	0	6071	2924	0.0
ENST00000233668.10	1844	0	1424	420	0.0
ENST00000337523.10	1395	0	1263	132	0.0
ENST00000354202.9	1839	0	1205	634	0.0
ENST00000690203.1	1557	0	1214	343	0.0
ENST00000255108.8	2392	0	1448	944	0.0
ENST00000360534.8	3499	0	2279	1220	0.0
ENST00000377770.8	4752	0	2576	2176	0.0
ENST00000370192.8	4349	0	3056	1293	0.0
ENST00000351513.7	2048	0	1538	510	0.0
ENST00000362072.8	2734	0	1310	1424	0.0
ENST00000225729.8	1826	0	1073	753	0.0
ENST00000395209.8	7208	0	2852	4356	0.0
ENST00000400454.6	8497	0	6017	2480	0.0
ENST00000444659.6	6498	0	2412	4086	0.0
ENST00000305784.7	977	0	617	360	0.0
ENST00000344604.10	3111	0	2078	1033	0.0
ENST00000342782.4	2360	0	1170	1190	0.0
ENST00000378888.10	3231	0	2066	1165	0.0
ENST00000005340.10	2915	0	2189	726	0.0
ENST00000416274.7	1890	0	1019	871	0.0
ENST00000381525.8	3156	0	824	2332	0.0
ENST00000301727.9	2474	0	2330	144	0.0
ENST00000313708.11	5331	0	1754	3577	0.0
ENST00000369047.9	1972	0	1601	371	0.0
ENST00000392692.8	4062	0	2723	1339	0.0
ENST00000374552.9	5161	0	1154	4007	0.0
ENST00000683809.1	3744	0	1073	2671	0.0
ENST00000544916.6	5316	0	2993	2323	0.0
ENST00000683057.1	3919	0	2558	1361	0.0
ENST00000618139.4	2016	0	1922	94	0.0
ENST00000271764.7	1937	0	1733	204	0.0
ENST00000333274.11	5298	0	665	4633	0.0
ENST00000646441.1	4921	0	980	3941	0.0
ENST00000356575.9	7369	0	4604	2765	0.0
ENST00000275493.7	9831	0	3611	6220	0.0
ENST00000358432.8	3872	0	2909	963	0.0
ENST00000262056.14	3782	0	1814	1968	0.0
ENST00000450253.7	2353	0	627	1726	0.0
ENST00000346169.7	5331	0	4778	553	0.0
ENST00000397312.7	3909	0	1075	2834	0.0
ENST00000407627.7	5980	0	978	5002	0.0
ENST00000359227.8	4668	0	1082	3586	0.0
ENST00000371824.7	3891	0	1079	2812	0.0
ENST00000239882.7	3604	0	1838	1766	0.0
ENST00000686138.1	3929	0	1760	2169	0.0
ENST00000228741.8	4127	0	1202	2925	0.0
ENST00000252034.12	3323	0	427	2896	0.0
ENST00000262233.11	4386	0	2426	1960	0.0
ENST00000312053.9	3038	0	2639	399	0.0
ENST00000373203.9	2872	0	1955	917	0.0
ENST00000265162.10	6787	0	2852	3935	0.0
ENST00000369014.10	1153	0	344	809	0.0
ENST00000338074.7	6202	0	1196	5006	0.0
ENST00000441366.7	2270	0	2054	216	0.0
ENST00000358242.6	2700	0	1196	1504	0.0
ENST00000336596.7	5638	0	2930	2708	0.0
ENST00000281821.7	6288	0	2939	3349	0.0
ENST00000613740.5	8271	0	3029	5242	0.0
ENST00000369303.9	6547	0	2975	3572	0.0
ENST00000166244.8	4945	0	2996	1949	0.0
ENST00000652003.1	3925	0	3047	878	0.0
ENST00000272167.10	1561	0	1346	215	0.0
ENST00000521400.6	2702	0	1646	1056	0.0
ENST00000281172.10	3827	0	2469	1358	0.0
ENST00000371733.8	5089	0	2669	2420	0.0
ENST00000269571.10	4483	0	3746	737	0.0
ENST00000342788.9	12023	0	3905	8118	0.0
ENST00000285398.7	2644	0	2327	317	0.0
ENST00000288319.12	4830	0	1418	3412	0.0
ENST00000206249.8	6253	0	1766	4487	0.0
ENST00000000442.11	2200	0	1265	935	0.0
ENST00000408911.8	5121	0	1355	3766	0.0
ENST00000360541.10	3608	0	1292	2316	0.0
ENST00000392668.8	5065	0	1451	3614	0.0
ENST00000430479.6	6385	0	1412	4973	0.0
ENST00000402764.6	1413	0	1000	413	0.0
ENST00000319349.10	2261	0	1433	828	0.0
ENST00000396373.9	6070	0	1337	4733	0.0
ENST00000651503.2	5388	0	3698	1690	0.0
ENST00000397938.7	2326	0	784	1542	0.0
ENST00000374280.4	3946	0	2009	1937	0.0
ENST00000370114.8	2751	0	971	1780	0.0
ENST00000340726.8	4089	0	1813	2276	0.0
ENST00000327619.10	2409	0	1595	814	0.0
ENST00000428826.7	4559	0	2234	2325	0.0
ENST00000320356.7	2580	0	2243	337	0.0
ENST00000346342.8	2989	0	1338	1651	0.0
ENST00000375559.8	1462	0	1431	31	0.0
ENST00000403665.7	2979	0	1856	1123	0.0
ENST00000367412.2	2586	0	1964	622	0.0
ENST00000373713.7	1023	0	380	643	0.0
ENST00000368444.8	711	0	377	334	0.0
ENST00000229769.3	2502	0	1589	913	0.0
ENST00000281455.7	3638	0	2075	1563	0.0
ENST00000346049.10	4000	0	3008	992	0.0
ENST00000306378.11	11001	0	911	10090	0.0
ENST00000188790.9	2622	0	2261	361	0.0
ENST00000369168.5	1259	0	1103	156	0.0
ENST00000358671.10	2059	0	911	1148	0.0
ENST00000443193.6	2026	0	799	1227	0.0
ENST00000221466.10	1437	0	1076	361	0.0
ENST00000220584.9	1961	0	1232	729	0.0
ENST00000293195.10	1772	0	1454	318	0.0
ENST00000328850.8	2663	0	2447	216	0.0
ENST00000376131.9	13082	0	904	12178	0.0
ENST00000370683.6	2212	0	869	1343	0.0
ENST00000394155.8	2494	0	1049	1445	0.0
ENST00000380986.9	851	0	305	546	0.0
ENST00000359843.8	3478	0	2270	1208	0.0
ENST00000527786.7	3751	0	1337	2414	0.0
ENST00000327031.9	4107	0	3788	319	0.0
ENST00000241453.12	3752	0	2960	792	0.0
ENST00000261937.11	5759	0	4070	1689	0.0
ENST00000367749.4	2229	0	1655	574	0.0
ENST00000254090.9	2257	0	1580	677	0.0
ENST00000370460.7	13674	0	3930	9744	0.0
ENST00000354785.11	8316	0	7412	904	0.0
ENST00000256999.7	4036	0	2231	1805	0.0
ENST00000353609.8	3701	0	995	2706	0.0
ENST00000373247.7	2210	0	1742	468	0.0
ENST00000361445.9	8647	0	7628	1019	0.0
ENST00000406846.7	2688	0	2066	622	0.0
ENST00000265708.9	2536	0	2186	350	0.0
ENST00000254108.12	1750	0	1559	191	0.0
ENST00000512982.4	4755	0	2496	2259	0.0
ENST00000354650.7	3554	0	1592	1962	0.0
ENST00000642844.3	2742	0	1268	1474	0.0
ENST00000262994.9	7700	0	2063	5637	0.0
ENST00000377034.9	4451	0	2866	1585	0.0
ENST00000380877.8	4535	0	1133	3402	0.0
ENST00000381620.9	8446	0	1334	7112	0.0
ENST00000295454.8	1865	0	1403	462	0.0
ENST00000639213.2	3739	0	1406	2333	0.0
ENST00000265294.9	3230	0	1301	1929	0.0
ENST00000314167.9	4387	0	1298	3089	0.0
ENST00000341156.9	5294	0	1583	3711	0.0
ENST00000560031.6	5102	0	1493	3609	0.0
ENST00000268695.10	2270	0	1547	723	0.0
ENST00000379328.9	3009	0	1313	1696	0.0
ENST00000368373.8	2217	0	1589	628	0.0
ENST00000370481.9	2963	0	1766	1197	0.0
ENST00000403799.8	2671	0	1376	1295	0.0
ENST00000264717.7	2115	0	1856	259	0.0
ENST00000315467.9	1486	0	500	986	0.0
ENST00000379731.5	4102	0	1175	2927	0.0
ENST00000336431.10	2564	0	1967	597	0.0
ENST00000327365.10	2354	0	1739	615	0.0
ENST00000218516.4	1244	0	1244	0	0.0
ENST00000370818.8	2193	0	1721	472	0.0
ENST00000307363.10	2449	0	2012	437	0.0
ENST00000309971.9	3228	0	2075	1153	0.0
ENST00000228682.7	3898	0	3299	599	0.0
ENST00000361492.9	7062	0	4688	2374	0.0
ENST00000274576.9	1738	0	1328	410	0.0
ENST00000264428.9	2959	0	1472	1487	0.0
ENST00000380815.5	1591	0	1097	494	0.0
ENST00000275364.8	4295	0	1124	3171	0.0
ENST00000262493.12	3108	0	1043	2065	0.0
ENST00000371085.8	1780	0	1163	617	0.0
ENST00000371100.9	3953	0	3092	861	0.0
ENST00000361924.7	7732	0	6671	1061	0.0
ENST00000614479.5	11112	0	9773	1339	0.0
ENST00000316715.9	3044	0	965	2079	0.0
ENST00000373693.4	1541	0	1122	419	0.0
ENST00000398052.9	2298	0	1715	583	0.0
ENST00000355472.10	2928	0	1746	1182	0.0
ENST00000578552.6	1767	0	569	1198	0.0
ENST00000401949.6	5394	0	2010	3384	0.0
ENST00000263915.8	2341	0	1601	740	0.0
ENST00000683357.1	6686	0	3770	2916	0.0
ENST00000285900.10	5510	0	2699	2811	0.0
ENST00000264426.14	5537	0	2630	2907	0.0
ENST00000282499.10	5432	0	2687	2745	0.0
ENST00000282020.9	5709	0	3002	2707	0.0
ENST00000327783.9	3569	0	2828	741	0.0
ENST00000369134.9	4648	0	2705	1943	0.0
ENST00000527524.8	5741	0	2849	2892	0.0
ENST00000593562.6	4432	0	2921	1511	0.0
ENST00000371561.8	4305	0	2847	1458	0.0
ENST00000330684.4	14632	0	4394	10238	0.0
ENST00000293190.10	4197	0	3680	517	0.0
ENST00000394464.7	6704	0	2312	4392	0.0
ENST00000282753.6	6772	0	3563	3209	0.0
ENST00000395052.8	3282	0	2597	685	0.0
ENST00000538487.7	7294	0	2717	4577	0.0
ENST00000357716.9	4075	0	2726	1349	0.0
ENST00000256857.7	784	0	425	359	0.0
ENST00000264235.13	7669	0	1241	6428	0.0
ENST00000432226.7	2521	0	2185	336	0.0
ENST00000334575.6	1144	0	647	497	0.0
ENST00000309851.10	1090	0	635	455	0.0
ENST00000612885.4	973	0	701	272	0.0
ENST00000618279.3	1034	0	713	321	0.0
ENST00000216465.10	1112	0	629	483	0.0
ENST00000234420.11	4191	0	4061	130	0.0
ENST00000274400.10	1660	0	1179	481	0.0
ENST00000547530.7	3597	0	2012	1585	0.0
ENST00000356183.9	7016	0	6305	711	0.0
ENST00000264424.13	3308	0	1838	1470	0.0
ENST00000453943.6	861	0	788	73	0.0
ENST00000304895.9	2125	0	1934	191	0.0
ENST00000641688.3	2553	0	492	2061	0.0
ENST00000502664.6	490	0	254	236	0.0
ENST00000261195.3	3140	0	2090	1050	0.0
ENST00000317799.10	1923	0	1403	520	0.0
ENST00000309522.8	1729	0	923	806	0.0
ENST00000261208.8	3818	0	1952	1866	0.0
ENST00000504156.7	1874	0	1508	366	0.0
ENST00000540069.7	2033	0	1712	321	0.0
ENST00000310441.12	8802	0	6086	2716	0.0
ENST00000375852.5	2027	0	1559	468	0.0
ENST00000267845.8	2331	0	1967	364	0.0
ENST00000348459.10	3054	0	2495	559	0.0
ENST00000320493.10	1223	0	971	252	0.0
ENST00000367415.8	1424	0	791	633	0.0
ENST00000283871.10	1600	0	1316	284	0.0
ENST00000222390.11	5760	0	2165	3595	0.0
ENST00000382774.8	1995	0	1946	49	0.0
ENST00000337138.9	3872	0	2459	1413	0.0
ENST00000261427.10	5079	0	581	4498	0.0
ENST00000379388.7	8979	0	8135	844	0.0
ENST00000359426.7	3528	0	2732	796	0.0
ENST00000290573.7	5552	0	2732	2820	0.0
ENST00000377674.9	2273	0	2045	228	0.0
ENST00000438763.7	1252	0	800	452	0.0
ENST00000374940.4	1384	0	746	638	0.0
ENST00000437316.7	1138	0	783	355	0.0
ENST00000457451.7	1102	0	779	323	0.0
ENST00000226067.10	5647	0	866	4781	0.0
ENST00000259951.12	1406	0	1307	99	0.0
ENST00000360323.11	1245	0	1009	236	0.0
ENST00000674895.3	8199	0	2600	5599	0.0
ENST00000652429.1	1431	0	1064	367	0.0
ENST00000287936.9	4456	0	2672	1784	0.0
