transcript_id	n_positions	n_unique_back	n_multi_back	n_unmapped	uniqueness_factor
ENST00000358273.9	13881	13	9019	4849	0.000937
ENST00000375735.7	15997	15	8562	7420	0.000938
ENST00000356175.8	13792	13	9019	4760	0.000943
ENST00000538039.6	10379	12	9016	1351	0.001156
ENST00000553257.6	5099	6	3369	1724	0.001177
ENST00000549701.6	5034	6	3369	1659	0.001192
ENST00000357162.7	15623	20	10404	5199	0.00128
ENST00000519520.7	2881	4	2605	272	0.001388
ENST00000453960.7	10421	16	10134	271	0.001535
ENST00000397345.8	30923	53	15313	15557	0.001714
ENST00000427177.6	4045	7	3022	1016	0.001731
ENST00000691607.2	3455	6	2669	780	0.001737
ENST00000607355.3	560	1	457	102	0.001786
ENST00000369159.3	559	1	457	101	0.001789
ENST00000427231.7	30923	56	15313	15554	0.001811
ENST00000311936.8	5436	10	4984	442	0.00184
ENST00000379104.7	4943	11	3657	1275	0.002225
ENST00000373299.5	4248	11	2618	1619	0.002589
ENST00000596480.6	1489	4	804	681	0.002686
ENST00000337502.6	1489	4	804	681	0.002686
ENST00000354534.11	12261	43	9919	2299	0.003507
ENST00000627620.5	12261	44	9919	2298	0.003589
ENST00000382440.6	4793	18	2509	2266	0.003755
ENST00000356346.7	15515	59	12751	2705	0.003803
ENST00000294053.9	10495	41	9016	1438	0.003907
ENST00000438525.3	503	2	316	185	0.003976
ENST00000458472.2	501	2	316	183	0.003992
ENST00000396594.8	5532	23	4497	1012	0.004158
ENST00000471932.6	2875	12	1759	1104	0.004174
ENST00000335504.10	2851	12	1759	1080	0.004209
ENST00000344626.10	6487	28	3522	2937	0.004316
ENST00000622339.5	2071	9	1134	928	0.004346
ENST00000330330.10	2071	9	1134	928	0.004346
ENST00000370083.9	2071	9	1133	929	0.004346
ENST00000623491.2	1521	7	1327	187	0.004602
ENST00000623042.2	1519	7	1332	180	0.004608
ENST00000341305.7	1519	7	1332	180	0.004608
ENST00000398682.5	1517	7	1332	178	0.004614
ENST00000561509.3	1514	7	1327	180	0.004624
ENST00000233596.8	1490	7	1037	446	0.004698
ENST00000330852.10	1872	9	1257	606	0.004808
ENST00000375437.7	9478	46	7125	2307	0.004853
ENST00000346342.8	3271	16	2612	643	0.004891
ENST00000497775.2	1445	8	1251	186	0.005536
ENST00000631182.3	9478	53	7122	2303	0.005592
ENST00000715854.1	10673	60	8524	2089	0.005622
ENST00000399603.6	14966	85	11003	3878	0.00568
ENST00000399655.6	14966	87	11003	3876	0.005813
ENST00000480744.3	2354	14	1498	842	0.005947
ENST00000632897.2	2351	14	1498	839	0.005955
ENST00000450852.8	3887	24	3310	553	0.006174
ENST00000358544.7	15698	97	10404	5197	0.006179
ENST00000338971.10	1563	10	858	695	0.006398
ENST00000375581.4	3363	22	2612	729	0.006542
ENST00000423572.7	9244	65	6804	2375	0.007032
ENST00000360423.12	1564	11	858	695	0.007033
ENST00000638009.2	9867	71	5849	3947	0.007196
ENST00000329516.8	7903	57	5936	1910	0.007212
ENST00000016946.8	7866	57	5936	1873	0.007246
ENST00000369158.2	548	4	442	102	0.007299
ENST00000403683.2	544	4	442	98	0.007353
ENST00000360228.11	9869	74	5849	3946	0.007498
ENST00000413689.6	9247	71	6804	2372	0.007678
ENST00000303391.11	10571	83	10134	354	0.007852
ENST00000318024.9	2778	24	1015	1739	0.008639
ENST00000622447.5	3869	34	3569	266	0.008788
ENST00000416841.8	3835	34	3569	232	0.008866
ENST00000426950.6	1335	12	808	515	0.008989
ENST00000521776.2	5581	51	5394	136	0.009138
ENST00000487179.2	2641	25	2514	102	0.009466
ENST00000428956.7	6493	62	2972	3459	0.009549
ENST00000646693.2	6606	66	3522	3018	0.009991
ENST00000552981.6	6192	67	5439	686	0.01082
ENST00000442250.6	6479	72	4209	2198	0.011113
ENST00000642385.2	5575	62	4497	1016	0.011121
ENST00000357559.9	8785	98	7317	1370	0.011155
ENST00000228318.8	6195	70	5439	686	0.011299
ENST00000303766.12	2174	25	1181	968	0.0115
ENST00000435363.7	6493	75	2961	3457	0.011551
ENST00000345136.8	15636	182	12751	2703	0.01164
ENST00000288139.11	10703	126	6561	4016	0.011772
ENST00000350061.11	10617	127	6561	3929	0.011962
ENST00000618455.5	3965	48	3197	720	0.012106
ENST00000409851.8	10746	133	8524	2089	0.012377
ENST00000620443.2	5564	69	4146	1349	0.012401
ENST00000622768.5	5564	69	4146	1349	0.012401
ENST00000684293.1	6492	82	4209	2201	0.012631
ENST00000595689.3	1417	19	768	630	0.013409
ENST00000383020.7	2233	31	1210	992	0.013883
ENST00000256078.10	5586	79	4984	523	0.014142
ENST00000382659.7	2194	33	1198	963	0.015041
ENST00000370683.6	2442	38	1885	519	0.015561
ENST00000684311.1	2016	34	1588	394	0.016865
ENST00000682532.1	2016	34	1588	394	0.016865
ENST00000331666.11	3456	60	1611	1785	0.017361
ENST00000395479.10	1597	28	1037	532	0.017533
ENST00000373302.8	4400	79	2618	1703	0.017955
ENST00000625106.4	2934	53	1025	1856	0.018064
ENST00000380876.5	3459	63	1610	1786	0.018213
ENST00000620804.2	5754	107	5596	51	0.018596
ENST00000367210.3	6385	119	4814	1452	0.018637
ENST00000620654.2	1196	23	782	391	0.019231
ENST00000457416.7	5095	98	3454	1543	0.019235
ENST00000358487.10	5092	98	3454	1540	0.019246
ENST00000382680.5	2233	43	1198	992	0.019257
ENST00000624207.2	2013	39	1685	289	0.019374
ENST00000550665.6	3813	75	2317	1421	0.01967
ENST00000269217.11	6606	130	3251	3225	0.019679
ENST00000610598.5	1156	23	780	353	0.019896
ENST00000503143.3	3161	63	3047	51	0.01993
ENST00000482125.2	8953	180	7317	1456	0.020105
ENST00000611660.5	1140	23	763	354	0.020175
ENST00000507450.6	3448	72	2600	776	0.020882
ENST00000461393.7	3257	69	2748	440	0.021185
ENST00000394351.9	4709	102	3833	774	0.021661
ENST00000448552.7	3025	67	2605	353	0.022149
ENST00000599837.3	847	19	558	270	0.022432
ENST00000328435.3	837	19	558	260	0.0227
ENST00000602195.6	2999	69	1024	1906	0.023008
ENST00000372923.8	3789	88	1930	1771	0.023225
ENST00000486160.4	3789	88	1930	1771	0.023225
ENST00000619661.3	2023	47	1685	291	0.023233
ENST00000288723.9	1993	47	1257	689	0.023583
ENST00000634648.1	1646	39	1544	63	0.023694
ENST00000602548.2	1646	39	1544	63	0.023694
ENST00000359426.7	4070	98	2429	1543	0.024079
ENST00000359741.10	4897	118	3997	782	0.024096
ENST00000509311.7	5683	139	4024	1520	0.024459
ENST00000568624.2	4538	112	3705	721	0.02468
ENST00000381237.6	4897	121	3997	779	0.024709
ENST00000454856.4	1973	49	1091	833	0.024835
ENST00000354600.10	4989	124	3812	1053	0.024855
ENST00000382707.6	2233	56	1185	992	0.025078
ENST00000524958.6	750	19	375	356	0.025333
ENST00000652175.2	2960	75	2281	604	0.025338
ENST00000437823.5	4330	111	3895	324	0.025635
ENST00000331733.5	1984	51	1933	0	0.025706
ENST00000433039.2	5822	150	5621	51	0.025764
ENST00000309366.9	730	19	263	448	0.026027
ENST00000542739.3	1951	51	1455	445	0.02614
ENST00000486333.2	2641	70	2469	102	0.026505
ENST00000645271.2	1894	51	1792	51	0.026927
ENST00000310981.6	3772	102	3670	0	0.027041
ENST00000381698.5	690	19	251	420	0.027536
ENST00000595235.6	1486	41	768	677	0.027591
ENST00000623787.3	1833	51	1259	523	0.027823
ENST00000614055.2	4056	113	3190	753	0.02786
ENST00000360171.11	2075	59	898	1118	0.028434
ENST00000405679.4	691	20	251	420	0.028944
ENST00000445148.2	691	20	251	420	0.028944
ENST00000420398.3	691	20	251	420	0.028944
ENST00000440137.2	691	20	251	420	0.028944
ENST00000410020.8	8231	241	3326	4664	0.02928
ENST00000535490.3	2010	59	1455	496	0.029353
ENST00000620691.5	4520	136	3664	720	0.030088
ENST00000456914.7	2124	64	788	1272	0.030132
ENST00000375602.2	586	18	209	359	0.030717
ENST00000264485.11	8392	261	5976	2155	0.031101
ENST00000375616.6	568	18	209	341	0.03169
ENST00000376143.5	13201	428	12337	436	0.032422
ENST00000304790.3	1496	49	1259	188	0.032754
ENST00000378149.9	1618	53	839	726	0.032756
ENST00000452625.7	8058	264	4444	3350	0.032762
ENST00000615063.2	1545	51	942	552	0.03301
ENST00000300036.6	7946	264	4444	3238	0.033224
ENST00000515574.1	1619	54	1542	23	0.033354
ENST00000504543.1	1619	54	1542	23	0.033354
ENST00000511681.1	1619	54	1542	23	0.033354
ENST00000504104.1	1619	54	1542	23	0.033354
ENST00000504481.1	1619	54	1542	23	0.033354
ENST00000509271.1	1619	54	1542	23	0.033354
ENST00000509660.1	1619	54	1542	23	0.033354
ENST00000539706.6	10880	367	8157	2356	0.033732
ENST00000307393.3	1447	49	1259	139	0.033863
ENST00000290765.9	1238	42	764	432	0.033926
ENST00000437951.6	8529	290	6198	2041	0.034002
ENST00000377329.10	6210	214	4887	1109	0.034461
ENST00000419194.3	1376	49	1061	266	0.03561
ENST00000528368.3	1431	51	1156	224	0.035639
ENST00000641458.2	7417	278	5272	1867	0.037481
ENST00000376865.1	745	28	0	717	0.037584
ENST00000327271.11	5666	215	3922	1529	0.037946
ENST00000376131.9	13286	512	12337	437	0.038537
ENST00000598963.3	2018	78	1754	186	0.038652
ENST00000370416.4	2015	78	1754	183	0.03871
ENST00000620215.3	2441	95	1295	1051	0.038918
ENST00000569055.2	2429	95	1289	1045	0.039111
ENST00000354674.5	4253	170	2558	1525	0.039972
ENST00000420911.2	2613	106	2443	64	0.040566
ENST00000398146.5	7368	307	5245	1816	0.041667
ENST00000415041.1	1619	68	1542	9	0.042001
ENST00000506414.1	1619	68	1542	9	0.042001
ENST00000515566.1	1619	68	1542	9	0.042001
ENST00000340595.4	8267	349	5976	1942	0.042216
ENST00000567119.1	1400	60	1298	42	0.042857
ENST00000434883.3	1372	59	1050	263	0.043003
ENST00000339876.11	11116	482	8157	2477	0.043361
ENST00000619167.2	4327	191	3815	321	0.044141
ENST00000399336.9	5126	227	2277	2622	0.044284
ENST00000621093.5	599	27	231	341	0.045075
ENST00000569052.2	5669	257	3888	1524	0.045334
ENST00000380707.9	1716	78	864	774	0.045455
ENST00000380743.9	1716	78	864	774	0.045455
ENST00000381394.9	826	38	642	146	0.046005
ENST00000512626.3	5668	262	3882	1524	0.046224
ENST00000323319.7	2203	102	2101	0	0.0463
ENST00000295959.10	3422	159	2748	515	0.046464
ENST00000355637.9	4426	206	3057	1163	0.046543
ENST00000534703.1	1499	70	1168	261	0.046698
ENST00000528738.1	1499	70	1168	261	0.046698
ENST00000514465.1	1499	70	1168	261	0.046698
ENST00000382692.3	576	27	298	251	0.046875
ENST00000382689.8	572	27	298	247	0.047203
ENST00000439682.2	2429	115	1429	885	0.047345
ENST00000457736.1	1619	77	1542	0	0.04756
ENST00000511568.1	1619	77	1542	0	0.04756
ENST00000506151.1	1619	77	1542	0	0.04756
ENST00000250831.6	2258	109	1131	1018	0.048273
ENST00000343986.9	514	25	0	489	0.048638
ENST00000290438.3	3644	181	2063	1400	0.049671
ENST00000511280.1	1619	81	1538	0	0.050031
ENST00000339598.8	5592	280	2931	2381	0.050072
ENST00000583866.9	15370	771	2986	11613	0.050163
ENST00000250823.5	592	30	415	147	0.050676
ENST00000650426.1	1499	76	1169	254	0.0507
ENST00000647769.1	1499	76	1169	254	0.0507
ENST00000648174.1	1499	76	1169	254	0.0507
ENST00000647903.1	1499	76	1169	254	0.0507
ENST00000264731.8	5308	271	3812	1225	0.051055
ENST00000369929.8	1417	73	906	438	0.051517
ENST00000335186.3	388	20	182	186	0.051546
ENST00000599405.4	1395	73	906	416	0.05233
ENST00000677389.1	2289	121	1310	858	0.052862
ENST00000404406.6	3668	194	1728	1746	0.05289
ENST00000250825.5	562	30	385	147	0.053381
ENST00000323819.8	1480	80	957	443	0.054054
ENST00000404077.6	3658	198	1714	1746	0.054128
ENST00000562783.2	5604	304	3824	1476	0.054247
ENST00000335479.2	368	20	182	166	0.054348
ENST00000610350.4	2441	133	1258	1050	0.054486
ENST00000456475.1	1021	56	863	102	0.054848
ENST00000619423.4	12625	697	2946	8982	0.055208
ENST00000440215.5	1335	74	746	515	0.055431
ENST00000620247.2	2486	138	1253	1095	0.055511
ENST00000588136.7	4912	273	3044	1595	0.055578
ENST00000315939.11	11524	647	8500	2377	0.056144
ENST00000698833.1	23296	1325	2015	19956	0.056877
ENST00000381497.7	1830	106	1007	717	0.057923
ENST00000426406.4	965	56	863	46	0.058031
ENST00000332831.5	965	56	863	46	0.058031
ENST00000427999.7	1812	106	1007	699	0.058499
ENST00000323770.8	1744	103	1567	74	0.05906
ENST00000334036.10	1642	97	941	604	0.059074
ENST00000258104.8	8382	499	3326	4557	0.059532
ENST00000457222.6	1317	79	723	515	0.059985
ENST00000302558.8	7897	480	5513	1904	0.060783
ENST00000642911.3	2018	125	1061	832	0.061943
ENST00000622971.4	2018	125	1061	832	0.061943
ENST00000355057.3	415	26	287	102	0.062651
ENST00000330978.4	477	30	179	268	0.062893
ENST00000611927.2	413	26	287	100	0.062954
ENST00000621587.2	2446	154	1237	1055	0.06296
ENST00000324631.13	6493	411	4887	1195	0.063299
ENST00000285805.3	1480	95	942	443	0.064189
ENST00000250838.6	1986	128	1810	48	0.064451
ENST00000622306.5	5041	326	2147	2568	0.06467
ENST00000683297.1	1745	113	1095	537	0.064756
ENST00000382867.4	1987	129	1810	48	0.064922
ENST00000408930.7	1454	96	1352	6	0.066025
ENST00000302824.7	5043	333	4277	433	0.066032
ENST00000428845.6	1317	87	715	515	0.066059
ENST00000651894.2	453	30	179	244	0.066225
ENST00000399506.9	6696	446	4621	1629	0.066607
ENST00000423027.8	6357	426	4904	1027	0.067013
ENST00000621034.2	2486	168	1222	1096	0.067578
ENST00000622206.2	2469	167	1223	1079	0.067639
ENST00000529166.6	1769	120	977	672	0.067835
ENST00000607829.6	747	51	394	302	0.068273
ENST00000616101.5	2486	171	1219	1096	0.068785
ENST00000341105.7	3539	245	2777	517	0.069229
ENST00000584486.6	2499	176	2000	323	0.070428
ENST00000518377.3	579	41	477	61	0.070812
ENST00000357796.8	2276	163	1545	568	0.071617
ENST00000643399.2	4544	326	2429	1789	0.071743
ENST00000318157.3	389	28	180	181	0.071979
ENST00000302247.3	389	28	180	181	0.071979
ENST00000640846.1	623	45	521	57	0.072231
ENST00000352241.9	5059	366	3833	860	0.072346
ENST00000394155.8	2776	201	1885	690	0.072406
ENST00000304270.6	737	54	373	310	0.07327
ENST00000345034.2	2347	172	2124	51	0.073285
ENST00000530217.3	1472	108	786	578	0.07337
ENST00000525590.3	5465	401	3510	1554	0.073376
ENST00000487848.6	3652	272	2777	603	0.07448
ENST00000620704.5	1498	112	1032	354	0.074766
ENST00000243314.5	1918	144	1420	354	0.075078
ENST00000595065.6	1918	144	1420	354	0.075078
ENST00000442437.3	691	52	219	420	0.075253
ENST00000648435.1	1499	113	1131	255	0.075384
ENST00000594565.6	953	72	538	343	0.075551
ENST00000451548.6	1317	100	702	515	0.07593
ENST00000428649.5	4327	329	3677	321	0.076034
ENST00000399635.4	1341	102	1239	0	0.076063
ENST00000526619.7	5461	416	3495	1550	0.076177
ENST00000619989.1	862	66	524	272	0.076566
ENST00000612958.2	691	53	218	420	0.0767
ENST00000649912.2	648	51	381	216	0.078704
ENST00000713549.1	648	51	381	216	0.078704
ENST00000596535.3	543	43	230	270	0.07919
ENST00000507227.1	1619	129	1467	23	0.079679
ENST00000626021.3	4777	394	4194	189	0.082479
ENST00000617807.3	1949	162	1612	175	0.08312
ENST00000697092.1	6500	558	3985	1957	0.085846
ENST00000359481.9	3120	268	2597	255	0.085897
ENST00000611003.2	500	43	230	227	0.086
ENST00000610495.2	1733	150	1481	102	0.086555
ENST00000381722.2	691	61	210	420	0.088278
ENST00000526929.1	1619	143	1450	26	0.088326
ENST00000651566.2	16385	1448	2594	12343	0.088374
ENST00000311189.8	1226	110	681	435	0.089723
ENST00000612907.2	1451	132	965	354	0.090972
ENST00000598716.3	1098	101	669	328	0.091985
ENST00000413453.7	1813	167	874	772	0.092113
ENST00000441322.6	1813	167	875	771	0.092113
ENST00000691996.1	3304	306	2218	780	0.092615
ENST00000334049.11	6539	607	4904	1028	0.092828
ENST00000504209.1	1619	152	1467	0	0.093885
ENST00000638741.2	907	86	636	185	0.094818
ENST00000314265.3	368	35	150	183	0.095109
ENST00000333432.9	599	57	201	341	0.095159
ENST00000585245.3	786	75	609	102	0.09542
ENST00000544708.3	786	75	609	102	0.09542
ENST00000599845.3	896	86	636	174	0.095982
ENST00000648315.1	1499	145	1093	261	0.096731
ENST00000429828.7	3475	345	2579	551	0.099281
ENST00000638483.1	623	62	521	40	0.099518
ENST00000638842.1	623	62	521	40	0.099518
ENST00000367128.8	2468	247	1920	301	0.100081
ENST00000470691.2	2634	265	2284	85	0.100607
ENST00000648344.1	1499	151	1094	254	0.100734
ENST00000287721.13	1317	133	669	515	0.100987
ENST00000314980.5	603	61	221	321	0.101161
ENST00000434739.4	3646	369	1877	1400	0.101207
ENST00000284154.10	2118	215	1555	348	0.101511
ENST00000396954.8	4348	443	3310	595	0.101886
ENST00000378626.5	598	61	221	316	0.102007
ENST00000409602.2	3760	387	2207	1166	0.102926
ENST00000306349.13	2922	302	1265	1355	0.103354
ENST00000710952.2	2316	240	804	1272	0.103627
ENST00000316731.13	2204	230	781	1193	0.104356
ENST00000671986.3	3108	326	2083	699	0.104891
ENST00000316169.2	333	35	150	148	0.105105
ENST00000642816.3	1900	200	850	850	0.105263
ENST00000619162.5	2220	235	1000	985	0.105856
ENST00000620576.5	725	77	444	204	0.106207
ENST00000377050.5	946	101	761	84	0.106765
ENST00000639969.1	623	67	505	51	0.107544
ENST00000400889.3	2527	272	1903	352	0.107638
ENST00000304494.10	1056	114	671	271	0.107955
ENST00000638166.2	1128	122	955	51	0.108156
ENST00000259216.6	1828	198	1109	521	0.108315
ENST00000641069.1	2689	292	2229	168	0.108591
ENST00000382405.8	2052	223	710	1119	0.108674
ENST00000281882.8	1799	198	1109	492	0.110061
ENST00000374321.9	5932	658	4687	587	0.110924
ENST00000315453.4	1784	199	1546	39	0.111547
ENST00000377391.8	2062	231	712	1119	0.112027
ENST00000262965.12	5229	586	3044	1599	0.112067
ENST00000641363.1	2551	286	2229	36	0.112113
ENST00000331920.11	9286	1045	6198	2043	0.112535
ENST00000340908.9	12280	1394	8500	2386	0.113518
ENST00000259392.8	1827	210	1438	179	0.114943
ENST00000355557.7	2479	285	1850	344	0.114966
ENST00000302270.1	956	111	743	102	0.116109
ENST00000622895.2	4635	543	3343	749	0.117152
ENST00000682606.1	4228	498	1543	2187	0.117786
ENST00000320254.5	5541	659	4067	815	0.118932
ENST00000450673.4	5344	637	4352	355	0.119199
ENST00000973241.1	7827	933	3328	3566	0.119203
ENST00000382407.1	2253	269	1882	102	0.119396
ENST00000336125.6	5346	639	4352	355	0.119529
ENST00000624419.3	2219	267	1599	353	0.120324
ENST00000562076.2	305	37	0	268	0.121311
ENST00000318109.12	3275	399	2526	350	0.121832
ENST00000362097.2	688	84	184	420	0.122093
ENST00000706918.1	835	102	655	78	0.122156
ENST00000620016.2	613	75	440	98	0.122349
ENST00000518322.6	4432	550	3252	630	0.124097
ENST00000585281.6	2332	290	1000	1042	0.124357
ENST00000359901.9	5597	704	1671	3222	0.125782
ENST00000647775.1	1499	189	1056	254	0.126084
ENST00000371402.5	1361	172	900	289	0.126378
ENST00000335510.7	399	51	146	202	0.12782
ENST00000362074.8	8486	1085	6980	421	0.127858
ENST00000370519.4	470	61	271	138	0.129787
ENST00000625293.3	1148	149	948	51	0.129791
ENST00000333843.9	865	113	567	185	0.130636
ENST00000521508.2	6614	868	5394	352	0.131237
ENST00000506444.1	1499	197	1041	261	0.131421
ENST00000381707.6	3472	458	2465	549	0.131912
ENST00000262940.12	6150	814	3603	1733	0.132358
ENST00000370518.4	460	61	271	128	0.132609
ENST00000648172.9	7384	982	4621	1781	0.13299
ENST00000567927.2	5682	760	3400	1522	0.133756
ENST00000547848.5	2490	335	1319	836	0.134538
ENST00000274400.10	2150	291	625	1234	0.135349
ENST00000374312.5	2111	286	1555	270	0.135481
ENST00000576178.7	2111	286	1555	270	0.135481
ENST00000355602.3	376	51	194	131	0.135638
ENST00000355705.4	3353	456	2597	300	0.135998
ENST00000328085.10	1292	176	554	562	0.136223
ENST00000288040.11	2061	281	800	980	0.136342
ENST00000327857.7	572	78	247	247	0.136364
ENST00000314357.4	381	52	199	130	0.136483
ENST00000687189.2	946	130	0	816	0.137421
ENST00000619918.1	6131	848	5181	102	0.138313
ENST00000520792.6	1499	208	1030	261	0.138759
ENST00000593495.4	7960	1109	6474	377	0.139322
ENST00000467889.3	3987	556	3067	364	0.139453
ENST00000397763.6	3884	544	1153	2187	0.140062
ENST00000381393.3	845	120	543	182	0.142012
ENST00000287667.12	5118	727	1768	2623	0.142048
ENST00000620225.5	2920	415	1629	876	0.142123
ENST00000304312.5	407	58	0	349	0.142506
ENST00000221859.9	599	86	0	513	0.143573
ENST00000456464.2	1688	244	1383	61	0.14455
ENST00000251595.11	654	95	285	274	0.14526
ENST00000320701.9	1322	193	609	520	0.145991
ENST00000320868.9	655	96	285	274	0.146565
ENST00000326294.4	959	141	767	51	0.147028
ENST00000335021.2	441	65	194	182	0.147392
ENST00000622588.2	2273	336	1937	0	0.147822
ENST00000361017.9	1052	156	288	608	0.148289
ENST00000303037.13	1052	156	287	609	0.148289
ENST00000342833.4	2244	333	1860	51	0.148396
ENST00000329753.5	830	125	555	150	0.150602
ENST00000479665.6	4611	696	3363	552	0.150943
ENST00000417302.7	1416	215	681	520	0.151836
ENST00000376189.5	1824	277	1303	244	0.151864
ENST00000325974.9	2769	423	1121	1225	0.152763
ENST00000395693.8	1036	160	784	92	0.15444
ENST00000430154.7	2000	310	586	1104	0.155
ENST00000261303.13	4676	732	3370	574	0.156544
ENST00000643195.1	974	153	752	69	0.157084
ENST00000263997.11	4321	679	3299	343	0.15714
ENST00000618416.5	3109	489	1921	699	0.157285
ENST00000420699.9	8510	1345	1616	5549	0.158049
ENST00000531598.7	2007	318	977	712	0.158445
ENST00000225728.8	1733	275	1155	303	0.158684
ENST00000533716.2	1499	239	1006	254	0.15944
ENST00000381697.7	3396	543	2304	549	0.159894
ENST00000381089.7	1073	172	628	273	0.160298
ENST00000695563.1	2100	337	1214	549	0.160476
ENST00000619213.1	4247	689	2805	753	0.162232
ENST00000329047.13	4737	770	3022	945	0.16255
ENST00000448387.7	5750	937	3294	1519	0.162957
ENST00000306609.5	2418	395	1882	141	0.163358
ENST00000525596.6	1848	302	834	712	0.16342
ENST00000711617.1	91	15	0	76	0.164835
ENST00000536718.3	1356	224	393	739	0.165192
ENST00000448984.1	2371	392	1321	658	0.165331
ENST00000329758.5	2371	392	1321	658	0.165331
ENST00000398344.9	643	107	357	179	0.166407
ENST00000682849.1	999	167	440	392	0.167167
ENST00000579755.2	1130	189	671	270	0.167257
ENST00000272395.3	1881	316	998	567	0.167996
ENST00000342878.3	513	87	157	269	0.169591
ENST00000595228.4	513	87	157	269	0.169591
ENST00000644544.2	1506	257	724	525	0.170651
ENST00000566740.2	5682	974	3180	1528	0.171419
ENST00000199320.9	3143	539	1761	843	0.171492
ENST00000642566.2	629	108	251	270	0.171701
ENST00000398462.7	629	108	251	270	0.171701
ENST00000530484.1	1619	278	1341	0	0.171711
ENST00000642841.1	157	27	0	130	0.171975
ENST00000216802.10	1079	186	0	893	0.172382
ENST00000340457.8	1498	259	724	515	0.172897
ENST00000639673.3	1832	318	995	519	0.173581
ENST00000424340.7	6645	1155	3819	1671	0.173815
ENST00000622421.3	1959	341	1327	291	0.174068
ENST00000533122.4	1835	321	947	567	0.174932
ENST00000329862.7	1835	321	947	567	0.174932
ENST00000550418.6	5300	929	3057	1314	0.175283
ENST00000267205.7	2565	451	1938	176	0.175828
ENST00000595290.6	2154	379	1264	511	0.175952
ENST00000313835.14	2488	440	905	1143	0.176849
ENST00000641268.1	3009	534	2359	116	0.177468
ENST00000325558.11	1847	329	745	773	0.178127
ENST00000005226.12	3943	705	1015	2223	0.178798
ENST00000371085.8	2192	392	708	1092	0.178832
ENST00000314163.12	2524	454	905	1165	0.179873
ENST00000576629.6	5779	1040	3924	815	0.179962
ENST00000431067.4	915	165	228	522	0.180328
ENST00000641841.1	2114	383	1546	185	0.181173
ENST00000518378.2	1499	272	966	261	0.181454
