target_id	length	eff_length	est_counts	tpm
ENST00000290378.6	1382	1183	2229	45.1879
ENST00000573283.7	1919	1720	929	12.9534
ENST00000345517.8	1501	1302	1735	31.9585
ENST00000252699.7	4990	4791	17609	88.1466
ENST00000429709.7	1854	1655	2056	29.7936
ENST00000394419.9	3722	3523	55065	374.852
ENST00000366578.6	4872	4673	4972	25.5172
ENST00000513398.2	2882	2683	5036	45.0155
ENST00000434821.7	3332	3133	1331	10.1886
ENST00000257963.9	4531	4332	14435	79.9145
ENST00000241416.12	5214	5015	2362	11.2955
ENST00000352511.5	11782	11583	6820	14.1208
ENST00000388922.9	4177	3978	7268	43.8175
ENST00000636358.2	1422	1223	4672	91.6165
ENST00000238618.8	580	381	292	18.3804
ENST00000394666.9	882	683	579	20.3308
ENST00000372874.9	1496	1297	2202	40.7169
ENST00000445355.8	3259	3060	15222	119.302
ENST00000260408.8	11158	10959	4003	8.76016
ENST00000368474.9	6610	6411	35341	132.206
ENST00000348831.9	6902	6703	21572	77.1824
ENST00000381312.6	8475	8276	2021	5.85657
ENST00000297323.12	12657	12458	8213	15.8107
ENST00000338316.9	6645	6446	12966	48.2406
ENST00000679454.1	4950	4751	88992	449.224
ENST00000462833.6	6643	6444	39912	148.541
ENST00000357869.8	6092	5893	9462	38.5074
ENST00000673801.1	6271	6072	16784	66.292
ENST00000286355.10	4421	4222	15394	87.4441
ENST00000294016.8	7980	7781	10590	32.6406
ENST00000450565.8	3259	3060	1212	9.49901
ENST00000304166.9	6639	6440	12071	44.9526
ENST00000683351.1	4140	3941	15592	94.8839
ENST00000264436.9	9290	9091	6725	17.741
ENST00000356080.9	4413	4214	6632	37.7439
ENST00000276914.7	1897	1698	2254	31.8356
ENST00000209668.3	1454	1255	929	17.7529
ENST00000305046.13	4067	3868	1738	10.7761
ENST00000515683.6	1454	1255	929	17.7529
ENST00000265512.12	2002	1803	1945	25.8715
ENST00000296412.14	2652	2453	926	9.05338
ENST00000394899.6	2802	2603	1837	16.9251
ENST00000437033.7	2119	1920	1912	23.8827
ENST00000539909.6	1992	1793	10186	136.245
ENST00000278175.10	1492	1293	359	6.65876
ENST00000337894.9	2901	2702	2675	23.743
ENST00000337539.12	2529	2330	1040	10.7047
ENST00000304222.3	1522	1323	2246	40.7143
ENST00000241356.5	1757	1558	1093.47	16.8321
ENST00000357003.8	3623	3424	1429	10.0091
ENST00000366794.10	3978	3779	2846	18.0616
ENST00000381989.4	5437	5238	4976	22.7831
ENST00000379453.6	2942	2743	1520	13.2897
ENST00000306675.5	2507	2308	7161	74.4107
ENST00000380573.4	3770	3571	8648	58.0795
ENST00000280155.4	3879	3680	1199	7.81391
ENST00000620793.2	3696	3497	1154	7.91421
ENST00000330055.7	2142	1943	1190	14.6883
ENST00000369295.4	3039	2840	1235	10.4291
ENST00000305988.6	2013	1814	1043	13.7894
ENST00000345060.5	2585	2386	1028	10.3328
ENST00000308595.10	3403	3204	3652	27.336
ENST00000324198.11	9277	9078	7498	19.8085
ENST00000623063.3	4359	4160	10695	61.6573
ENST00000366535.4	2555	2356	3959	40.3002
ENST00000354293.10	3357	3158	10910	82.8533
ENST00000448903.7	4587	4388	22050	120.514
ENST00000357586.7	4165	3966	20470	123.783
ENST00000610402.5	5700	5501	15278	66.6073
ENST00000299980.9	6602	6403	4549	17.0384
ENST00000223357.8	4097	3898	6478	39.8562
ENST00000327141.9	1798	1599	1860	27.8973
ENST00000335847.9	1918	1719	1134	15.821
ENST00000226355.5	1997	1798	5039	67.2128
ENST00000395792.7	2426	2227	2788	30.0241
ENST00000264595.7	2037	1838	2139	27.9102
ENST00000560601.4	8960	8761	58948	161.366
ENST00000375076.9	1420	1221	28533	560.44
ENST00000361915.8	7091	6892	32269	112.289
ENST00000290953.3	498	299	200	16.0419
ENST00000254958.10	5940	5741	3458	14.4456
ENST00000366667.6	2116	1917	1232	15.413
ENST00000349243.8	2324	2125	881	9.94293
ENST00000371906.5	2862	2663	893	8.04225
ENST00000606794.2	3660	3461	944	6.54135
ENST00000307503.4	2900	2701	980	8.70159
ENST00000378970.5	1813	1614	1214	18.039
ENST00000217426.7	2150	1951	3222	39.6064
ENST00000242057.9	6243	6044	2348	9.31689
ENST00000411641.7	1574	1375	3536	61.6747
ENST00000376059.8	655	456	632	33.2391
ENST00000633556.3	10039	9840	17445	42.518
ENST00000644144.2	2192	1993	820	9.86743
ENST00000672715.1	5970	5771	3307	13.743
ENST00000327299.8	6845	6646	790	2.85078
ENST00000649815.2	2957	2758	1244	10.8174
ENST00000392038.7	5250	5051	3426	16.267
ENST00000409155.8	3129	2930	4765	39.0025
ENST00000484952.6	2375	2176	8305	91.5331
ENST00000650242.1	1940	1741	4545	62.6084
ENST00000295897.9	2285	2086	1631	18.7515
ENST00000306107.9	4701	4502	4739	25.2452
ENST00000218104.6	3669	3470	5749	39.7338
ENST00000297785.8	2096	1897	1307	16.5236
ENST00000261733.7	9561	9362	2569	6.58101
ENST00000225740.11	1639	1440	3166	52.7285
ENST00000377698.4	3028	2829	2779	23.5588
ENST00000329841.10	3469	3270	2359	17.3012
ENST00000342456.11	2811	2612	3782	34.7253
ENST00000673966.2	2650	2451	1732	16.9474
ENST00000354775.5	2395	2196	2434	26.5819
ENST00000176643.11	3703	3504	5092	34.8515
ENST00000308666.4	6290	6091	14950	58.864
ENST00000642816.3	1640	1441	1479.5	24.6234
ENST00000647789.2	2420	2221	896	9.67513
ENST00000226253.9	1608	1409	896	15.2509
ENST00000285930.9	1361	1162	1072	22.1251
ENST00000389048.8	6240	6041	6124	24.3122
ENST00000251535.11	2392	2193	3379	36.9528
ENST00000374391.7	2519	2320	11468	118.549
ENST00000380490.5	869	670	912	32.645
ENST00000647874.1	2515	2316	1907	19.7474
ENST00000293761.8	2697	2498	1790	17.1853
ENST00000380183.9	2697	2498	5187	49.7991
ENST00000295463.4	3241	3042	1388	10.9428
ENST00000374840.8	2536	2337	4952	50.8182
ENST00000392027.3	2754	2555	1401.1	13.1515
ENST00000295453.8	2492	2293	1407.9	14.7254
ENST00000647563.2	1955	1756	833	11.3767
ENST00000322937.10	2005	1806	1145	15.205
ENST00000265132.8	1262	1063	860	19.4027
ENST00000368885.8	3423	3224	3025	22.5023
ENST00000380714.7	793	594	1650	66.6185
ENST00000651267.2	926	727	802	26.4568
ENST00000290649.10	3607	3408	5010	35.2562
ENST00000221496.5	1809	1610	1484	22.1058
ENST00000257863.9	2001	1802	20779	276.546
ENST00000520113.7	2335	2136	4078	45.7871
ENST00000528667.7	4081	3882	8780	54.2421
ENST00000396553.7	4189	3990	7991	48.0314
ENST00000356264.7	3224	3025	14289	113.285
ENST00000316724.10	2487	2288	20393	213.758
ENST00000273588.9	1997	1798	3701	49.3659
ENST00000370083.9	1785	1586	443.672	6.70897
ENST00000330330.10	1785	1586	443.672	6.70897
ENST00000622339.5	1785	1586	443.672	6.70897
ENST00000414303.7	1584	1385	1337	23.1515
ENST00000684275.1	1584	1385	1342.99	23.2551
ENST00000397990.5	748	549	245	10.7026
ENST00000517746.6	4230	4031	4196	24.9643
ENST00000629816.3	5268	5069	6873	32.5178
ENST00000289734.13	8292	8093	27247	80.7433
ENST00000357077.9	14215	14016	387234	662.593
ENST00000280772.7	17019	16820	31274	44.5918
ENST00000300060.7	3662	3463	2705	18.7332
ENST00000281456.11	4415	4216	698	3.97056
ENST00000317881.9	1307	1108	698	15.1082
ENST00000381401.11	1451	1252	698	13.3705
ENST00000257497.11	1401	1202	1717	34.2581
ENST00000451270.7	1554	1355	2166	38.3369
ENST00000264908.11	1432	1233	1369	26.6279
ENST00000394295.6	2651	2452	1983	19.3954
ENST00000296511.10	1638	1439	1012	16.8662
ENST00000354546.10	2889	2690	5355	47.7424
ENST00000372921.10	2443	2244	4700	50.2311
ENST00000422982.8	6734	6535	5404	19.832
ENST00000419625.6	1456	1257	1627	31.042
ENST00000617537.5	2385	2186	23381	256.513
ENST00000253799.8	2677	2478	4063	39.3227
ENST00000374700.7	4928	4729	15212	77.1462
ENST00000551964.6	7201	7002	20838	71.3726
ENST00000379158.7	998	799	245	7.35388
ENST00000398189.4	1750	1551	782	12.0918
ENST00000265381.7	6597	6398	5712	21.4112
ENST00000683413.1	3941	3742	13147	84.2598
ENST00000609360.6	2666	2467	8790	85.451
ENST00000508593.6	8899	8700	20890	57.5859
ENST00000257430.9	10704	10505	153860	351.259
ENST00000255040.3	925	726	473	15.6251
ENST00000291582.6	2690	2491	1439	13.8543
ENST00000296456.10	2879	2680	11019	98.6063
ENST00000216714.8	1453	1254	758	14.4967
ENST00000227758.7	3764	3565	3169	21.3187
ENST00000263464.9	6877	6678	1616	5.80353
ENST00000371199.8	8558	8359	1295.64	3.7173
ENST00000350051.8	2574	2375	674	6.80603
ENST00000221891.9	2370	2171	6704	74.0579
ENST00000338167.10	3697	3498	55128	377.963
ENST00000236850.5	899	700	1443	49.4385
ENST00000367990.7	474	275	104	9.0698
ENST00000357780.5	1471	1272	992	18.7035
ENST00000233242.5	14121	13922	26986	46.4873
ENST00000229304.5	894	695	889	30.6771
ENST00000592535.6	514	315	240	18.2725
ENST00000219660.6	1325	1126	1425	30.3511
ENST00000252490.7	660	461	107	5.56647
ENST00000227667.8	535	336	101	7.20907
ENST00000592954.2	616	417	185	10.6398
ENST00000343267.8	862	663	371	13.4202
ENST00000252486.9	1166	967	1588	39.3841
ENST00000205948.11	1174	975	839	20.6374
ENST00000346798.8	3583	3384	21397	151.642
ENST00000378364.8	931	732	550	18.0198
ENST00000326003.7	1464	1265	1563	29.6323
ENST00000652046.1	3696	3497	7519	51.5658
ENST00000367721.3	1805	1606	832	12.4244
ENST00000380913.8	7474	7275	11612	38.2799
ENST00000311813.11	2754	2555	1384	12.991
ENST00000199280.4	4180	3981	617	3.71698
ENST00000297991.6	1825	1626	1485	21.903
ENST00000383168.9	5158	4959	4578	22.1401
ENST00000293599.7	1449	1250	1069	20.51
ENST00000315520.10	2544	2345	650	6.64764
ENST00000297988.6	3064	2865	3052	25.548
ENST00000219919.9	2849	2650	1566	14.1724
ENST00000374690.9	10667	10468	8536	19.5564
ENST00000205557.12	5140	4941	33519	162.695
ENST00000377045.9	2378	2179	3615	39.7877
ENST00000264028.5	3994	3795	12659.8	80.0044
ENST00000231524.14	3863	3664	5477	35.8496
ENST00000395748.8	1234	1035	560	12.9761
ENST00000272102.10	1840	1641	347	5.07129
ENST00000256682.9	4041	3842	583	3.63922
ENST00000303436.11	1596	1397	344	5.90554
ENST00000320033.5	1578	1379	407	7.07827
ENST00000000233.10	1032	833	344	9.904
ENST00000298316.7	3875	3676	329	2.14643
ENST00000368087.8	1447	1248	2079	39.9519
ENST00000261783.4	1911	1712	864.326	12.108
ENST00000418115.6	1805	1606	1405	20.9811
ENST00000272233.6	2367	2168	392	4.33635
ENST00000339083.12	1117	918	383	10.0058
ENST00000263895.9	2684	2485	536	5.17292
ENST00000351018.5	1295	1096	377	8.24951
ENST00000311956.9	3395	3196	2110	15.8334
ENST00000350060.10	3254	3055	5404	42.423
ENST00000345122.8	9589	9390	8617	22.0084
ENST00000337414.9	5336	5137	9128	42.6151
ENST00000269321.12	1837	1638	2575	37.7017
ENST00000228945.9	1174	975	407	10.0112
ENST00000219409.8	964	765	479	15.0166
ENST00000381799.10	4181	3982	377	2.27058
ENST00000261636.13	3197	2998	556	4.44775
ENST00000298231.5	1699	1500	2426	38.7879
ENST00000246747.9	932	733	631	20.6454
ENST00000260746.6	3834	3635	350	2.3092
ENST00000358595.10	4710	4511	73213	389.236
ENST00000403290.6	2787	2588	29681	275.05
ENST00000307959.9	1310	1111	1960	42.3096
ENST00000420843.7	7352	7153	10143	34.0076
ENST00000269260.7	1778	1579	8333	126.566
ENST00000216124.10	4294	4095	3369	19.7308
ENST00000264914.10	4852	4653	7502	38.6671
ENST00000674429.1	6622	6423	3112	11.6198
ENST00000381154.6	5145	4946	6655	32.2694
ENST00000381134.9	2219	2020	9356	111.08
ENST00000381127.6	2165	1966	6622	80.7798
ENST00000250693.2	1315	1116	785	16.8695
ENST00000355810.9	1557	1358	20247	357.568
ENST00000228936.6	5160	4961	1420	6.86462
ENST00000263207.8	4056	3857	36977	229.921
ENST00000637790.2	2779	2580	3791	35.2396
ENST00000266744.4	2481	2282	512	5.38086
ENST00000331289.5	1485	1286	383	7.14258
ENST00000269299.8	1310	1111	1237	26.7026
ENST00000691900.1	1448	1249	7784	149.464
ENST00000374954.4	653	454	200	10.565
ENST00000304874.14	2140	1941	3450	42.6276
ENST00000381241.9	1330	1131	2460	52.1639
ENST00000357332.8	1275	1076	848	18.9008
ENST00000394308.8	2385	2186	4149	45.5188
ENST00000263080.3	5422	5223	743	3.41166
ENST00000379454.9	5301	5102	152278	715.804
ENST00000352480.10	1532	1333	1040	18.7111
ENST00000361833.7	7138	6939	17848	61.6865
ENST00000367698.4	1552	1353	8138	144.25
ENST00000268489.10	15817	15618	54780	84.119
ENST00000262053.8	2412	2213	4438	48.0954
ENST00000341491.9	1940	1741	1022	14.0783
ENST00000674920.3	1419	1220	857	16.8468
ENST00000236959.14	1972	1773	7657	103.573
ENST00000675843.1	12915	12716	43921	82.836
ENST00000400908.7	8009	7810	7342	22.5455
ENST00000306011.6	2212	2013	866	10.3174
ENST00000313115.11	471	272	8	0.705372
ENST00000295598.10	3670	3471	8526	58.9099
ENST00000361216.8	5435	5236	4837	22.1551
ENST00000648268.1	3551	3352	11354	81.2348
ENST00000381946.5	4406	4207	5860	33.4058
ENST00000368081.9	3809	3610	5904	39.2226
ENST00000367815.9	2216	2017	713	8.47776
ENST00000250111.9	3341	3142	1102	8.41149
ENST00000286371.8	1847	1648	641	9.32821
ENST00000292079.7	589	390	9	0.553446
ENST00000395503.9	3493	3294	8004	58.2748
ENST00000539276.7	8295	8096	13906	41.1935
ENST00000397041.8	4695	4496	42134	224.752
ENST00000428670.8	7062	6863	60251	210.546
ENST00000360273.7	8964	8765	23576	64.5083
ENST00000263519.5	6774	6575	33527	122.291
ENST00000357681.10	8697	8498	9983	28.1736
ENST00000262623.4	3721	3522	2909	19.8085
ENST00000335288.5	1500	1301	677	12.4798
ENST00000398752.11	5761	5562	4173	17.9935
ENST00000409134.8	4765	4566	3987	20.9415
ENST00000262030.8	1759	1560	1391	21.3845
ENST00000356708.12	1101	902	2504	66.5771
ENST00000215375.7	995	796	308	9.27972
ENST00000243997.8	3610	3411	0	0
ENST00000369722.8	2628	2429	572	5.64762
ENST00000393366.7	646	447	212	11.3743
ENST00000394349.9	632	433	978	54.1687
ENST00000284727.9	2587	2388	349	3.505
ENST00000304312.5	303	104	11	2.53663
ENST00000284971.8	526	327	280	20.5356
ENST00000273398.8	4575	4376	1655	9.07022
ENST00000234396.10	1907	1708	2682	37.6589
ENST00000276390.7	2856	2657	1337	12.0681
ENST00000330398.9	1093	894	269	7.21626
ENST00000518738.2	5635	5436	950	4.19123
ENST00000253413.10	1333	1134	1290	27.2819
ENST00000472174.7	987	788	1258	38.287
ENST00000303892.10	1370	1171	231	4.73099
ENST00000343619.9	4106	3907	72570	445.462
ENST00000369762.7	2054	1855	1214	15.6954
ENST00000341514.11	8492	8293	8374	24.2169
ENST00000290299.7	756	557	443	19.0742
ENST00000242839.10	6598	6399	115500	432.88
ENST00000350721.9	8158	7959	63381	190.984
ENST00000373344.11	11165	10966	75874	165.937
ENST00000498729.9	9131	8932	110699	297.229
ENST00000375731.9	1574	1375	10606	184.989
ENST00000377526.4	1458	1259	1034	19.6966
ENST00000380293.3	619	420	296	16.9021
ENST00000299178.4	6222	6023	1058	4.21279
ENST00000367126.5	5026	4827	1076	5.34604
ENST00000646375.2	1825	1626	1648	24.3071
ENST00000301178.9	4717	4518	6627	35.1777
ENST00000292401.9	1181	982	698	17.0467
ENST00000233997.4	907	708	557	18.8677
ENST00000648006.3	943	744	331	10.6697
ENST00000259407.7	3479	3280	1058	7.73587
ENST00000286800.8	5618	5419	2012	8.90443
ENST00000309032.8	929	730	308	10.1187
ENST00000634734.3	3820	3621	2384	15.7897
ENST00000517894.6	6020	5821	81329	335.077
ENST00000373658.8	5708	5509	115785	504.054
ENST00000370598.6	6090	5891	4370	17.7906
ENST00000374467.4	2170	1971	1017	12.3746
ENST00000382438.6	2259	2060	803	9.34858
ENST00000260947.9	5478	5279	12109	55.0116
ENST00000345358.12	795	596	2967	119.39
ENST00000318312.12	3368	3169	1583	11.98
ENST00000245157.11	2704	2505	2854	27.324
ENST00000268057.9	2467	2268	6768	71.5673
ENST00000261192.12	9314	9115	22211	58.4398
ENST00000316273.11	1563	1364	2544	44.7301
ENST00000264381.8	2405	2206	1610	17.5032
ENST00000269980.7	1742	1543	2275	35.36
ENST00000320393.9	3668	3469	11754	81.2603
ENST00000227507.3	4238	4039	689	4.09112
ENST00000333681.5	6881	6682	1814	6.51071
ENST00000267953.4	780	581	622	25.6751
ENST00000307677.5	2574	2375	817	8.25003
ENST00000250405.10	3526	3327	2173	15.6641
ENST00000164227.10	1877	1678	3264	46.6504
ENST00000406870.7	3306	3107	3676	28.3747
ENST00000261822.5	3722	3523	931	6.33774
ENST00000234739.8	6189	5990	4088.46	16.3693
ENST00000053243.6	891	692	356	12.3379
ENST00000251287.3	3420	3221	2471	18.3984
ENST00000249389.3	1106	907	839	22.1846
ENST00000305877.13	6783	6584	7404	26.9696
ENST00000359273.8	1427	1228	2906	56.7537
ENST00000392379.6	3527	3328	3448	24.8474
ENST00000216629.11	1301	1102	863	18.7813
ENST00000554311.2	3996	3797	977	6.17094
ENST00000356660.9	3985	3786	3073	19.4661
ENST00000425368.7	2476	2277	7857	82.7544
ENST00000377873.8	2217	2018	7762	92.2465
ENST00000368272.5	506	307	104	8.12442
ENST00000331595.9	2353	2154	908	10.1097
ENST00000161559.11	3491	3292	7769	56.5982
ENST00000274353.10	2470	2271	1022	10.7927
ENST00000652176.1	9419	9220	63072	164.06
ENST00000622694.5	2177	1978	1017	12.3308
ENST00000216115.3	951	752	284	9.05728
ENST00000369096.9	5148	4949	16543	80.1667
ENST00000259089.9	2215	2016	12980	154.412
ENST00000355112.8	5240	5041	18006	85.6639
ENST00000261714.11	2307	2108	1169	13.2997
ENST00000292174.5	4293	4094	1705	9.98789
ENST00000265523.9	1074	875	692	18.9669
ENST00000263368.9	799	600	422	16.8678
ENST00000345382.7	4579	4380	10694	58.5549
ENST00000376663.8	3540	3341	1611	11.5642
ENST00000306349.13	2506	2307	2287.33	23.7782
ENST00000306385.10	3593	3394	2468.67	17.4441
ENST00000378827.5	3545	3346	992	7.11022
ENST00000282701.4	6087	5888	2341	9.53522
ENST00000245451.9	1931	1732	3036	42.0389
ENST00000370830.4	3970	3771	4435	28.2055
ENST00000283147.7	3784	3585	1343	8.9843
ENST00000395863.8	4021	3822	1097	6.88356
ENST00000372827.8	4826	4627	6150.12	31.8773
ENST00000372037.8	6417	6218	8091.04	31.2069
ENST00000515059.6	5580	5381	2710	12.0782
ENST00000374580.10	12068	11869	5833	11.7862
ENST00000348343.11	2543	2344	4890	50.0321
ENST00000306433.9	5336	5137	998	4.65927
ENST00000351486.10	1168	969	3814	94.3961
ENST00000607373.6	6111	5912	4562	18.5062
ENST00000368636.9	1542	1343	386	6.893
ENST00000380629.7	3452	3253	802	5.91272
ENST00000318407.5	2626	2427	801	7.91517
ENST00000370765.11	8971	8772	8672.65	23.711
ENST00000680361.1	24709	24510	187984	183.94
ENST00000648323.1	2914	2715	932	8.23272
ENST00000344924.8	1711	1512	581	9.21556
ENST00000380379.10	1909	1710	2669	37.4326
ENST00000642449.2	1841	1642	4705	68.7201
ENST00000357654.9	7088	6889	552583	1923.71
ENST00000644969.2	9807	9608	6917.27	17.2663
ENST00000646891.2	6459	6260	30524.7	116.943
ENST00000380152.8	11954	11755	38794	79.1479
ENST00000399546.7	3310	3111	10235	78.9015
ENST00000439696.3	3017	2818	1843	15.6849
ENST00000282388.4	3693	3494	1286	8.82705
ENST00000370648.4	2773	2574	1001	9.32659
ENST00000333511.9	1946	1747	1902	26.1105
ENST00000265016.9	1979	1780	5494	74.0229
ENST00000252593.7	1001	802	344	10.2868
ENST00000395743.8	2653	2454	662	6.46965
ENST00000643237.3	9964	9765	4127	10.1358
ENST00000377126.4	5201	5002	536	2.56991
ENST00000377687.6	3349	3150	3030	23.069
ENST00000380591.8	1276	1077	1310	29.1711
ENST00000256015.5	4629	4430	317	1.71614
ENST00000308731.8	2575	2376	4917	49.6308
ENST00000684113.1	2945	2746	1382	12.0699
ENST00000302759.11	3762	3563	11300	76.0606
ENST00000287598.11	3669	3470	2954	20.4164
ENST00000230340.9	1718	1519	1984	31.3243
ENST00000337554.8	836	637	311	11.709
ENST00000225698.8	1169	970	650	16.0709
ENST00000278407.9	1830	1631	1304	19.1744
ENST00000374642.8	1091	892	539	14.4918
ENST00000509305.6	1098	899	1120	29.8783
ENST00000374640.9	1158	959	811	20.2815
ENST00000647956.2	2488	2289	3880	40.6521
ENST00000360817.10	2682	2483	3235	31.246
ENST00000299367.10	2610	2411	18899	187.992
ENST00000245907.11	5231	5032	4793	22.8436
ENST00000307637.5	3434	3235	1250	9.26687
ENST00000428956.7	5427	5228	17691.6	81.1573
ENST00000435363.7	5427	5228	16674.8	76.4929
ENST00000367070.8	2272	2073	1595	18.4526
ENST00000367078.8	960	761	1441	45.4126
ENST00000648180.1	4367	4168	8836	50.8423
ENST00000223642.3	5464	5265	12143	55.3127
ENST00000355085.4	2324	2125	1810	20.4276
ENST00000337836.10	3691	3492	15636	107.386
ENST00000313164.10	5716	5517	2333	10.1417
ENST00000361249.4	2367	2168	3432	37.9652
ENST00000371237.9	2040	1841	5150	67.0889
ENST00000371634.7	881	682	736	25.8816
ENST00000451899.7	4230	4031	3690	21.9539
ENST00000263408.5	2770	2571	1481	13.815
ENST00000279281.8	2661	2462	2150	20.9434
ENST00000279242.7	2026	1827	302	3.96429
ENST00000310597.6	1299	1100	1013	22.0858
ENST00000358117.10	2562	2363	2330	23.6477
ENST00000278836.10	5940	5741	73032	305.086
ENST00000537328.6	578	379	41	2.59443
ENST00000257215.10	5799	5600	7242	31.0147
ENST00000331495.8	4003	3804	6220	39.2145
ENST00000359446.11	8710	8511	5259	14.819
ENST00000330938.8	2600	2401	574	5.73346
ENST00000339818.9	2221	2022	6447	76.467
ENST00000542230.7	2332	2133	717	8.06168
ENST00000443721.2	3436	3237	782	5.79377
ENST00000523022.6	1830	1631	1224	17.998
ENST00000285379.10	1562	1363	865	15.2201
ENST00000285381.3	1721	1522	584	9.20228
ENST00000300900.9	1123	924	2094	54.3503
ENST00000649794.3	1113	914	2314	60.7176
ENST00000377443.7	1334	1135	3825	80.8226
ENST00000338437.7	1518	1319	1024	18.6188
ENST00000317995.5	5735	5536	1845	7.99277
ENST00000378357.9	1546	1347	2565	45.6685
ENST00000084798.9	1715	1516	788	12.4659
ENST00000178638.8	6098	5899	2352	9.56216
ENST00000360228.11	8647	8448	21156.6	60.0605
ENST00000638009.2	8645	8446	13287.4	37.73
ENST00000371372.6	9792	9593	13336	33.3402
ENST00000399603.6	13744	13545	121689	215.461
ENST00000399655.6	13744	13545	232832	412.251
ENST00000288139.11	9429	9230	96456.1	250.625
ENST00000350061.11	9369	9170	40156.9	105.024
ENST00000367573.7	16420	16221	86830	128.378
ENST00000323022.10	6006	5807	25381	104.822
ENST00000362061.4	6028	5829	10789	44.3899
ENST00000376568.8	3836	3637	81236	535.676
ENST00000356860.8	7542	7343	45398	148.272
ENST00000394303.8	3711	3512	12435	84.9158
ENST00000324631.13	6129	5930	18551.4	75.0274
ENST00000377329.10	5872	5673	4146.58	17.5297
ENST00000301050.7	2931	2732	6204	54.4613
ENST00000539935.7	7944	7745	17620	54.5609
ENST00000226021.5	1302	1103	470	10.2193
ENST00000319017.5	1778	1579	707	10.7383
ENST00000264705.9	7286	7087	25640	86.7667
ENST00000265431.7	2533	2334	1099	11.2926
ENST00000302628.9	1454	1255	997	19.0524
ENST00000380200.3	455	256	41	3.84097
ENST00000331587.9	840	641	360	13.4692
ENST00000324229.11	1044	845	185	5.25064
ENST00000426151.7	3572	3373	2500	17.7755
ENST00000361675.7	5011	4812	43209	215.351
ENST00000356978.9	4203	4004	648	3.88131
ENST00000272298.12	1210	1011	789	18.7164
ENST00000291295.14	2184	1985	394	4.76029
ENST00000315238.3	1811	1612	251	3.73427
ENST00000316448.10	1901	1702	1055	14.8659
ENST00000249364.9	5266	5067	3416	16.1683
ENST00000282356.9	11942	11743	1855	3.78846
ENST00000671881.1	4837	4638	3747	19.3754
ENST00000395749.7	4545	4346	53716	296.423
ENST00000511664.6	5785	5586	63800	273.916
ENST00000423381.6	3878	3679	73384	478.375
ENST00000297156.4	2171	1972	1318	16.029
ENST00000652295.2	591	392	314	19.2106
ENST00000247461.9	4915	4716	12838	65.2861
ENST00000263867.9	1250	1051	3269	74.595
ENST00000279247.11	2952	2753	1946	16.9525
ENST00000295006.6	3366	3167	4719	35.7354
ENST00000397163.8	3315	3116	7510	57.8016
ENST00000246533.8	1428	1229	2034	39.6914
ENST00000324068.2	3532	3333	1727	12.4267
ENST00000588776.8	1537	1338	661	11.8479
ENST00000263168.4	2358	2159	1836	20.3947
ENST00000361183.8	5068	4869	662	3.26073
ENST00000675179.1	4490	4291	42494	237.502
ENST00000264202.8	1675	1476	5872	95.4107
ENST00000380525.9	2737	2538	41985	396.734
ENST00000533400.6	1996	1797	7458	99.534
ENST00000310447.10	4089	3890	2028	12.503
ENST00000308394.9	2645	2446	2646	25.9436
