target_id	length	eff_length	est_counts	tpm
ENST00000272065.10	1474	1375.02	1375	51.4806
ENST00000672073.1	2111	2012.02	2012	51.4808
ENST00000648477.1	1381	1282.02	1282	51.4806
ENST00000336375.10	3174	3075.02	3075	51.481
ENST00000533904.6	1936	1837.02	1837	51.4808
ENST00000366684.7	1491	1392.02	1392	51.4806
ENST00000224784.10	1349	1250.02	1250	51.4806
ENST00000646664.1	1812	1713.02	1713	51.4807
ENST00000290378.6	1382	1283.02	1283	51.4806
ENST00000573283.7	1919	1820.02	1820	51.4808
ENST00000345517.8	1501	1402.02	1402	51.4806
ENST00000252699.7	4990	4891.02	4891	51.4811
ENST00000429709.7	1854	1755.02	1755	51.4808
ENST00000394419.9	3722	3623.02	3623	51.481
ENST00000366578.6	4872	4773.02	4773	51.4811
ENST00000513398.2	2882	2783.02	2783	51.4809
ENST00000434821.7	3332	3233.02	3233	51.481
ENST00000257963.9	4531	4432.02	4432	51.4811
ENST00000241416.12	5214	5115.02	5115	51.4811
ENST00000352511.5	11782	11683	11683	51.4812
ENST00000388922.9	4177	4078.02	4078	51.481
ENST00000636358.2	1422	1323.02	1323	51.4806
ENST00000238618.8	580	481.017	481	51.4794
ENST00000394666.9	882	783.017	783	51.4801
ENST00000372874.9	1496	1397.02	1397	51.4806
ENST00000445355.8	3259	3160.02	3160	51.481
ENST00000260408.8	11158	11059	11059	51.4812
ENST00000368474.9	6610	6511.02	6511	51.4811
ENST00000348831.9	6902	6803.02	6803	51.4811
ENST00000381312.6	8475	8376.02	8376	51.4811
ENST00000297323.12	12657	12558	12558	51.4812
ENST00000338316.9	6645	6546.02	6546	51.4811
ENST00000679454.1	4950	4851.02	4851	51.4811
ENST00000462833.6	6643	6544.02	6544	51.4811
ENST00000357869.8	6092	5993.02	5993	51.4811
ENST00000673801.1	6271	6172.02	6172	51.4811
ENST00000286355.10	4421	4322.02	4322	51.4811
ENST00000294016.8	7980	7881.02	7881	51.4811
ENST00000450565.8	3259	3160.02	3160	51.481
ENST00000304166.9	6639	6540.02	6540.04	51.4814
ENST00000683351.1	4140	4041.02	4041	51.481
ENST00000264436.9	9290	9191.02	9191	51.4812
ENST00000356080.9	4413	4314.02	4314	51.4811
ENST00000276914.7	1897	1798.02	1798	51.4808
ENST00000209668.3	1454	1355.02	1355	51.4806
ENST00000305046.13	4067	3968.02	3968	51.481
ENST00000515683.6	1454	1355.02	1355	51.4806
ENST00000265512.12	2002	1903.02	1903	51.4808
ENST00000296412.14	2652	2553.02	2553	51.4809
ENST00000394899.6	2802	2703.02	2703	51.4809
ENST00000437033.7	2119	2020.02	2020	51.4808
ENST00000539909.6	1992	1893.02	1893	51.4808
ENST00000278175.10	1492	1393.02	1393	51.4806
ENST00000337894.9	2901	2802.02	2802	51.4809
ENST00000337539.12	2529	2430.02	2430	51.4809
ENST00000304222.3	1522	1423.02	1423	51.4806
ENST00000241356.5	1757	1658.02	1658	51.4807
ENST00000357003.8	3623	3524.02	3524	51.481
ENST00000366794.10	3978	3879.02	3879	51.481
ENST00000381989.4	5437	5338.02	5338	51.4811
ENST00000379453.6	2942	2843.02	2843	51.4809
ENST00000306675.5	2507	2408.02	2408	51.4809
ENST00000380573.4	3770	3671.02	3671	51.481
ENST00000280155.4	3879	3780.02	3780	51.481
ENST00000620793.2	3696	3597.02	3597	51.481
ENST00000330055.7	2142	2043.02	2043	51.4808
ENST00000369295.4	3039	2940.02	2940	51.481
ENST00000305988.6	2013	1914.02	1914	51.4808
ENST00000345060.5	2585	2486.02	2486	51.4809
ENST00000308595.10	3403	3304.02	3304	51.481
ENST00000324198.11	9277	9178.02	9178	51.4812
ENST00000623063.3	4359	4260.02	4260	51.481
ENST00000366535.4	2555	2456.02	2456	51.4809
ENST00000354293.10	3357	3258.02	3258	51.481
ENST00000448903.7	4587	4488.02	4488	51.4811
ENST00000357586.7	4165	4066.02	4066	51.481
ENST00000610402.5	5700	5601.02	5601	51.4811
ENST00000299980.9	6602	6503.02	6503	51.4811
ENST00000223357.8	4097	3998.02	3998	51.481
ENST00000327141.9	1798	1699.02	1699	51.4807
ENST00000335847.9	1918	1819.02	1819	51.4808
ENST00000226355.5	1997	1898.02	1898	51.4808
ENST00000395792.7	2426	2327.02	2327	51.4809
ENST00000264595.7	2037	1938.02	1938	51.4808
ENST00000560601.4	8960	8861.02	8861	51.4812
ENST00000375076.9	1420	1321.02	1321	51.4806
ENST00000361915.8	7091	6992.02	6992	51.4811
ENST00000290953.3	498	399.017	399	51.4791
ENST00000254958.10	5940	5841.02	5841	51.4811
ENST00000366667.6	2116	2017.02	2017	51.4808
ENST00000349243.8	2324	2225.02	2225	51.4809
ENST00000371906.5	2862	2763.02	2763	51.4809
ENST00000606794.2	3660	3561.02	3561	51.481
ENST00000307503.4	2900	2801.02	2801	51.4809
ENST00000378970.5	1813	1714.02	1714	51.4807
ENST00000217426.7	2150	2051.02	2051	51.4808
ENST00000242057.9	6243	6144.02	6144	51.4811
ENST00000411641.7	1574	1475.02	1475	51.4807
ENST00000376059.8	655	556.017	556	51.4797
ENST00000633556.3	10039	9940.02	9940	51.4812
ENST00000644144.2	2192	2093.02	2093	51.4808
ENST00000672715.1	5970	5871.02	5871	51.4811
ENST00000327299.8	6845	6746.02	6746	51.4811
ENST00000649815.2	2957	2858.02	2858	51.4809
ENST00000392038.7	5250	5151.02	5151	51.4811
ENST00000409155.8	3129	3030.02	3030	51.481
ENST00000484952.6	2375	2276.02	2276	51.4809
ENST00000650242.1	1940	1841.02	1841	51.4808
ENST00000295897.9	2285	2186.02	2186	51.4809
ENST00000306107.9	4701	4602.02	4602	51.4811
ENST00000218104.6	3669	3570.02	3570	51.481
ENST00000297785.8	2096	1997.02	1997	51.4808
ENST00000261733.7	9561	9462.02	9462	51.4812
ENST00000225740.11	1639	1540.02	1540	51.4807
ENST00000377698.4	3028	2929.02	2929	51.481
ENST00000329841.10	3469	3370.02	3370	51.481
ENST00000342456.11	2811	2712.02	2712	51.4809
ENST00000673966.2	2650	2551.02	2551	51.4809
ENST00000354775.5	2395	2296.02	2296	51.4809
ENST00000176643.11	3703	3604.02	3604	51.481
ENST00000308666.4	6290	6191.02	6191	51.4811
ENST00000642816.3	1640	1541.02	1540.99	51.4805
ENST00000647789.2	2420	2321.02	2321	51.4809
ENST00000226253.9	1608	1509.02	1509	51.4807
ENST00000285930.9	1361	1262.02	1262	51.4806
ENST00000389048.8	6240	6141.02	6141	51.4811
ENST00000251535.11	2392	2293.02	2293	51.4809
ENST00000374391.7	2519	2420.02	2420	51.4809
ENST00000380490.5	869	770.017	770	51.4801
ENST00000647874.1	2515	2416.02	2416	51.4809
ENST00000293761.8	2697	2598.02	2598	51.4809
ENST00000380183.9	2697	2598.02	2598	51.4809
ENST00000295463.4	3241	3142.02	3142	51.481
ENST00000374840.8	2536	2437.02	2437	51.4809
ENST00000392027.3	2754	2655.02	2655	51.4809
ENST00000295453.8	2492	2393.02	2393	51.4809
ENST00000647563.2	1955	1856.02	1856	51.4808
ENST00000322937.10	2005	1906.02	1906	51.4808
ENST00000265132.8	1262	1163.02	1163	51.4805
ENST00000368885.8	3423	3324.02	3324	51.481
ENST00000380714.7	793	694.017	694	51.48
ENST00000651267.2	926	827.017	827	51.4802
ENST00000290649.10	3607	3508.02	3508	51.481
ENST00000221496.5	1809	1710.02	1710	51.4807
ENST00000257863.9	2001	1902.02	1902	51.4808
ENST00000520113.7	2335	2236.02	2236	51.4809
ENST00000528667.7	4081	3982.02	3982	51.481
ENST00000396553.7	4189	4090.02	4090	51.481
ENST00000356264.7	3224	3125.02	3125	51.481
ENST00000316724.10	2487	2388.02	2388	51.4809
ENST00000273588.9	1997	1898.02	1898	51.4808
ENST00000370083.9	1785	1686.02	1686	51.4807
ENST00000330330.10	1785	1686.02	1686	51.4807
ENST00000622339.5	1785	1686.02	1686	51.4807
ENST00000414303.7	1584	1485.02	1485	51.4807
ENST00000684275.1	1584	1485.02	1485	51.4807
ENST00000397990.5	748	649.017	649	51.4799
ENST00000517746.6	4230	4131.02	4131	51.481
ENST00000629816.3	5268	5169.02	5169	51.4811
ENST00000289734.13	8292	8193.02	8193	51.4811
ENST00000357077.9	14215	14116	14116	51.4812
ENST00000280772.7	17019	16920	16920	51.4812
ENST00000300060.7	3662	3563.02	3563	51.481
ENST00000281456.11	4415	4316.02	4316	51.4811
ENST00000317881.9	1307	1208.02	1208	51.4805
ENST00000381401.11	1451	1352.02	1352	51.4806
ENST00000257497.11	1401	1302.02	1302	51.4806
ENST00000451270.7	1554	1455.02	1455	51.4807
ENST00000264908.11	1432	1333.02	1333	51.4806
ENST00000394295.6	2651	2552.02	2552	51.4809
ENST00000296511.10	1638	1539.02	1539	51.4807
ENST00000354546.10	2889	2790.02	2790	51.4809
ENST00000372921.10	2443	2344.02	2344	51.4809
ENST00000422982.8	6734	6635.02	6635	51.4811
ENST00000419625.6	1456	1357.02	1357	51.4806
ENST00000617537.5	2385	2286.02	2286	51.4809
ENST00000253799.8	2677	2578.02	2578	51.4809
ENST00000374700.7	4928	4829.02	4829	51.4811
ENST00000551964.6	7201	7102.02	7102	51.4811
ENST00000379158.7	998	899.017	899	51.4803
ENST00000398189.4	1750	1651.02	1651	51.4807
ENST00000265381.7	6597	6498.02	6498	51.4811
ENST00000683413.1	3941	3842.02	3842	51.481
ENST00000609360.6	2666	2567.02	2567	51.4809
ENST00000508593.6	8899	8800.02	8800	51.4812
ENST00000257430.9	10704	10605	10605	51.4812
ENST00000255040.3	925	826.017	826	51.4802
ENST00000291582.6	2690	2591.02	2591	51.4809
ENST00000296456.10	2879	2780.02	2780	51.4809
ENST00000216714.8	1453	1354.02	1354	51.4806
ENST00000227758.7	3764	3665.02	3665	51.481
ENST00000263464.9	6877	6778.02	6778	51.4811
ENST00000371199.8	8558	8459.02	8459	51.4812
ENST00000350051.8	2574	2475.02	2475	51.4809
ENST00000221891.9	2370	2271.02	2271	51.4809
ENST00000338167.10	3697	3598.02	3598	51.481
ENST00000236850.5	899	800.017	800	51.4802
ENST00000367990.7	474	375.017	375	51.4789
ENST00000357780.5	1471	1372.02	1372	51.4806
ENST00000233242.5	14121	14022	14022	51.4812
ENST00000229304.5	894	795.017	795	51.4802
ENST00000592535.6	514	415.017	415	51.4791
ENST00000219660.6	1325	1226.02	1226	51.4805
ENST00000252490.7	660	561.017	561	51.4797
ENST00000227667.8	535	436.017	436	51.4792
ENST00000592954.2	616	517.017	517	51.4796
ENST00000343267.8	862	763.017	763	51.4801
ENST00000252486.9	1166	1067.02	1067	51.4804
ENST00000205948.11	1174	1075.02	1075	51.4804
ENST00000346798.8	3583	3484.02	3484	51.481
ENST00000378364.8	931	832.017	832	51.4802
ENST00000326003.7	1464	1365.02	1365	51.4806
ENST00000652046.1	3696	3597.02	3597	51.481
ENST00000367721.3	1805	1706.02	1706.39	51.4926
ENST00000380913.8	7474	7375.02	7375	51.4811
ENST00000311813.11	2754	2655.02	2655	51.4809
ENST00000199280.4	4180	4081.02	4081	51.481
ENST00000297991.6	1825	1726.02	1726	51.4807
ENST00000383168.9	5158	5059.02	5059	51.4811
ENST00000293599.7	1449	1350.02	1350	51.4806
ENST00000315520.10	2544	2445.02	2445	51.4809
ENST00000297988.6	3064	2965.02	2965	51.481
ENST00000219919.9	2849	2750.02	2750	51.4809
ENST00000374690.9	10667	10568	10568	51.4812
ENST00000205557.12	5140	5041.02	5041	51.4811
ENST00000377045.9	2378	2279.02	2279	51.4809
ENST00000264028.5	3994	3895.02	3895	51.481
ENST00000231524.14	3863	3764.02	3764	51.481
ENST00000395748.8	1234	1135.02	1135	51.4805
ENST00000272102.10	1840	1741.02	1741	51.4808
ENST00000256682.9	4041	3942.02	3942	51.481
ENST00000303436.11	1596	1497.02	1497	51.4807
ENST00000320033.5	1578	1479.02	1479	51.4807
ENST00000000233.10	1032	933.017	933	51.4803
ENST00000298316.7	3875	3776.02	3776	51.481
ENST00000368087.8	1447	1348.02	1348	51.4806
ENST00000261783.4	1911	1812.02	1812	51.4807
ENST00000418115.6	1805	1706.02	1706	51.4807
ENST00000272233.6	2367	2268.02	2268	51.4809
ENST00000339083.12	1117	1018.02	1018	51.4804
ENST00000263895.9	2684	2585.02	2585	51.4809
ENST00000351018.5	1295	1196.02	1196	51.4805
ENST00000311956.9	3395	3296.02	3296	51.481
ENST00000350060.10	3254	3155.02	3155	51.481
ENST00000345122.8	9589	9490.02	9490	51.4812
ENST00000337414.9	5336	5237.02	5237	51.4811
ENST00000269321.12	1837	1738.02	1738	51.4808
ENST00000228945.9	1174	1075.02	1075	51.4804
ENST00000219409.8	964	865.017	865	51.4802
ENST00000381799.10	4181	4082.02	4082	51.481
ENST00000261636.13	3197	3098.02	3098	51.481
ENST00000298231.5	1699	1600.02	1600	51.4807
ENST00000246747.9	932	833.017	833	51.4802
ENST00000260746.6	3834	3735.02	3735	51.481
ENST00000358595.10	4710	4611.02	4611	51.4811
ENST00000403290.6	2787	2688.02	2688	51.4809
ENST00000307959.9	1310	1211.02	1211	51.4805
ENST00000420843.7	7352	7253.02	7253	51.4811
ENST00000269260.7	1778	1679.02	1679	51.4807
ENST00000216124.10	4294	4195.02	4195	51.481
ENST00000264914.10	4852	4753.02	4753	51.4811
ENST00000674429.1	6622	6523.02	6523	51.4811
ENST00000381154.6	5145	5046.02	5046	51.4811
ENST00000381134.9	2219	2120.02	2120	51.4808
ENST00000381127.6	2165	2066.02	2066	51.4808
ENST00000250693.2	1315	1216.02	1216	51.4805
ENST00000355810.9	1557	1458.02	1458	51.4807
ENST00000228936.6	5160	5061.02	5061	51.4811
ENST00000263207.8	4056	3957.02	3957	51.481
ENST00000637790.2	2779	2680.02	2680	51.4809
ENST00000266744.4	2481	2382.02	2382	51.4809
ENST00000331289.5	1485	1386.02	1386	51.4806
ENST00000269299.8	1310	1211.02	1211	51.4805
ENST00000691900.1	1448	1349.02	1349	51.4806
ENST00000374954.4	653	554.017	554	51.4797
ENST00000304874.14	2140	2041.02	2041	51.4808
ENST00000381241.9	1330	1231.02	1231	51.4805
ENST00000357332.8	1275	1176.02	1176	51.4805
ENST00000394308.8	2385	2286.02	2286	51.4809
ENST00000263080.3	5422	5323.02	5323	51.4811
ENST00000379454.9	5301	5202.02	5202	51.4811
ENST00000352480.10	1532	1433.02	1433	51.4806
ENST00000361833.7	7138	7039.02	7039	51.4811
ENST00000367698.4	1552	1453.02	1453	51.4807
ENST00000268489.10	15817	15718	15718	51.4812
ENST00000262053.8	2412	2313.02	2313	51.4809
ENST00000341491.9	1940	1841.02	1841	51.4808
ENST00000674920.3	1419	1320.02	1320	51.4806
ENST00000236959.14	1972	1873.02	1873	51.4808
ENST00000675843.1	12915	12816	12816	51.4812
ENST00000400908.7	8009	7910.02	7910	51.4811
ENST00000306011.6	2212	2113.02	2113	51.4808
ENST00000313115.11	471	372.017	372	51.4789
ENST00000295598.10	3670	3571.02	3571	51.481
ENST00000361216.8	5435	5336.02	5336	51.4811
ENST00000648268.1	3551	3452.02	3452	51.481
ENST00000381946.5	4406	4307.02	4307	51.4811
ENST00000368081.9	3809	3710.02	3710	51.481
ENST00000367815.9	2216	2117.02	2117	51.4808
ENST00000250111.9	3341	3242.02	3242	51.481
ENST00000286371.8	1847	1748.02	1748	51.4808
ENST00000292079.7	589	490.017	490	51.4795
ENST00000395503.9	3493	3394.02	3394	51.481
ENST00000539276.7	8295	8196.02	8196	51.4811
ENST00000397041.8	4695	4596.02	4596	51.4811
ENST00000428670.8	7062	6963.02	6963	51.4811
ENST00000360273.7	8964	8865.02	8865	51.4812
ENST00000263519.5	6774	6675.02	6675	51.4811
ENST00000357681.10	8697	8598.02	8598	51.4812
ENST00000262623.4	3721	3622.02	3622	51.481
ENST00000335288.5	1500	1401.02	1401	51.4806
ENST00000398752.11	5761	5662.02	5662	51.4811
ENST00000409134.8	4765	4666.02	4666	51.4811
ENST00000262030.8	1759	1660.02	1660	51.4807
ENST00000356708.12	1101	1002.02	1002	51.4804
ENST00000215375.7	995	896.017	896	51.4803
ENST00000243997.8	3610	3511.02	3511	51.481
ENST00000369722.8	2628	2529.02	2529	51.4809
ENST00000393366.7	646	547.017	547	51.4797
ENST00000394349.9	632	533.017	533	51.4796
ENST00000284727.9	2587	2488.02	2488	51.4809
ENST00000304312.5	303	204.017	204	51.477
ENST00000284971.8	526	427.017	427	51.4792
ENST00000273398.8	4575	4476.02	4476	51.4811
ENST00000234396.10	1907	1808.02	1808	51.4808
ENST00000276390.7	2856	2757.02	2757	51.4809
ENST00000330398.9	1093	994.017	994	51.4804
ENST00000518738.2	5635	5536.02	5536	51.4811
ENST00000253413.10	1333	1234.02	1234	51.4805
ENST00000472174.7	987	888.017	888	51.4803
ENST00000303892.10	1370	1271.02	1271	51.4806
ENST00000343619.9	4106	4007.02	4007	51.481
ENST00000369762.7	2054	1955.02	1955	51.4808
ENST00000341514.11	8492	8393.02	8393	51.4811
ENST00000290299.7	756	657.017	657	51.4799
ENST00000242839.10	6598	6499.02	6499	51.4811
ENST00000350721.9	8158	8059.02	8059	51.4811
ENST00000373344.11	11165	11066	11066	51.4812
ENST00000498729.9	9131	9032.02	9032	51.4812
ENST00000375731.9	1574	1475.02	1475	51.4807
ENST00000377526.4	1458	1359.02	1359	51.4806
ENST00000380293.3	619	520.017	520	51.4796
ENST00000299178.4	6222	6123.02	6123	51.4811
ENST00000367126.5	5026	4927.02	4927	51.4811
ENST00000646375.2	1825	1726.02	1726	51.4807
ENST00000301178.9	4717	4618.02	4618	51.4811
ENST00000292401.9	1181	1082.02	1082	51.4804
ENST00000233997.4	907	808.017	808	51.4802
ENST00000648006.3	943	844.017	844	51.4802
ENST00000259407.7	3479	3380.02	3380	51.481
ENST00000286800.8	5618	5519.02	5519	51.4811
ENST00000309032.8	929	830.017	830	51.4802
ENST00000634734.3	3820	3721.02	3721	51.481
ENST00000517894.6	6020	5921.02	5921	51.4811
ENST00000373658.8	5708	5609.02	5609	51.4811
ENST00000370598.6	6090	5991.02	5991	51.4811
ENST00000374467.4	2170	2071.02	2071	51.4808
ENST00000382438.6	2259	2160.02	2160	51.4808
ENST00000260947.9	5478	5379.02	5379	51.4811
ENST00000345358.12	795	696.017	696	51.48
ENST00000318312.12	3368	3269.02	3269	51.481
ENST00000245157.11	2704	2605.02	2605	51.4809
ENST00000268057.9	2467	2368.02	2368	51.4809
ENST00000261192.12	9314	9215.02	9215	51.4812
ENST00000316273.11	1563	1464.02	1464	51.4807
ENST00000264381.8	2405	2306.02	2306	51.4809
ENST00000269980.7	1742	1643.02	1643	51.4807
ENST00000320393.9	3668	3569.02	3569	51.481
ENST00000227507.3	4238	4139.02	4139	51.481
ENST00000333681.5	6881	6782.02	6782	51.4811
ENST00000267953.4	780	681.017	681	51.48
ENST00000307677.5	2574	2475.02	2475	51.4809
ENST00000250405.10	3526	3427.02	3427	51.481
ENST00000164227.10	1877	1778.02	1778	51.4808
ENST00000406870.7	3306	3207.02	3207	51.481
ENST00000261822.5	3722	3623.02	3623	51.481
ENST00000234739.8	6189	6090.02	6090.02	51.4813
ENST00000053243.6	891	792.017	792	51.4801
ENST00000251287.3	3420	3321.02	3321	51.481
ENST00000249389.3	1106	1007.02	1007	51.4804
ENST00000305877.13	6783	6684.02	6684	51.4811
ENST00000359273.8	1427	1328.02	1328	51.4806
ENST00000392379.6	3527	3428.02	3428.19	51.4839
ENST00000216629.11	1301	1202.02	1202	51.4805
ENST00000554311.2	3996	3897.02	3897	51.481
ENST00000356660.9	3985	3886.02	3886	51.481
ENST00000425368.7	2476	2377.02	2377	51.4809
ENST00000377873.8	2217	2118.02	2118	51.4808
ENST00000368272.5	506	407.017	407	51.4791
ENST00000331595.9	2353	2254.02	2254	51.4809
ENST00000161559.11	3491	3392.02	3392	51.481
ENST00000274353.10	2470	2371.02	2371	51.4809
ENST00000652176.1	9419	9320.02	9320	51.4812
ENST00000622694.5	2177	2078.02	2078	51.4808
ENST00000216115.3	951	852.017	852	51.4802
ENST00000369096.9	5148	5049.02	5049	51.4811
ENST00000259089.9	2215	2116.02	2116	51.4808
ENST00000355112.8	5240	5141.02	5141	51.4811
ENST00000261714.11	2307	2208.02	2208	51.4809
ENST00000292174.5	4293	4194.02	4194	51.481
ENST00000265523.9	1074	975.017	975	51.4804
ENST00000263368.9	799	700.017	700	51.48
ENST00000345382.7	4579	4480.02	4480	51.4811
ENST00000376663.8	3540	3441.02	3441	51.481
ENST00000306349.13	2506	2407.02	2406.99	51.4807
ENST00000306385.10	3593	3494.02	3494.01	51.4811
ENST00000378827.5	3545	3446.02	3446	51.481
ENST00000282701.4	6087	5988.02	5988	51.4811
ENST00000245451.9	1931	1832.02	1832	51.4808
ENST00000370830.4	3970	3871.02	3871	51.481
ENST00000283147.7	3784	3685.02	3685	51.481
ENST00000395863.8	4021	3922.02	3922	51.481
ENST00000372827.8	4826	4727.02	4727	51.4811
ENST00000372037.8	6417	6318.02	6318.03	51.4814
ENST00000515059.6	5580	5481.02	5481	51.4811
ENST00000374580.10	12068	11969	11969	51.4812
ENST00000348343.11	2543	2444.02	2444	51.4809
ENST00000306433.9	5336	5237.02	5237	51.4811
ENST00000351486.10	1168	1069.02	1069	51.4804
ENST00000607373.6	6111	6012.02	6012	51.4811
ENST00000368636.9	1542	1443.02	1443	51.4806
ENST00000380629.7	3452	3353.02	3353	51.481
ENST00000318407.5	2626	2527.02	2527	51.4809
ENST00000370765.11	8971	8872.02	8872	51.4811
ENST00000680361.1	24709	24610	24610	51.4812
ENST00000648323.1	2914	2815.02	2815	51.4809
ENST00000344924.8	1711	1612.02	1612	51.4807
ENST00000380379.10	1909	1810.02	1810	51.4808
ENST00000642449.2	1841	1742.02	1742	51.4808
ENST00000357654.9	7088	6989.02	6989	51.4811
ENST00000644969.2	9807	9708.02	9708.02	51.4813
ENST00000646891.2	6459	6360.02	6359.92	51.4805
ENST00000380152.8	11954	11855	11855	51.4812
ENST00000399546.7	3310	3211.02	3211	51.481
ENST00000439696.3	3017	2918.02	2918	51.481
ENST00000282388.4	3693	3594.02	3594	51.481
ENST00000370648.4	2773	2674.02	2674	51.4809
ENST00000333511.9	1946	1847.02	1847	51.4808
ENST00000265016.9	1979	1880.02	1880	51.4808
ENST00000252593.7	1001	902.017	902	51.4803
ENST00000395743.8	2653	2554.02	2554	51.4809
ENST00000643237.3	9964	9865.02	9865	51.4812
ENST00000377126.4	5201	5102.02	5102	51.4811
ENST00000377687.6	3349	3250.02	3250	51.481
ENST00000380591.8	1276	1177.02	1177	51.4805
ENST00000256015.5	4629	4530.02	4530	51.4811
ENST00000308731.8	2575	2476.02	2476	51.4809
ENST00000684113.1	2945	2846.02	2846	51.4809
ENST00000302759.11	3762	3663.02	3663	51.481
ENST00000287598.11	3669	3570.02	3570	51.481
ENST00000230340.9	1718	1619.02	1619	51.4807
ENST00000337554.8	836	737.017	737	51.4801
ENST00000225698.8	1169	1070.02	1070	51.4804
ENST00000278407.9	1830	1731.02	1731	51.4807
ENST00000374642.8	1091	992.017	992	51.4804
ENST00000509305.6	1098	999.017	999	51.4804
ENST00000374640.9	1158	1059.02	1059	51.4804
ENST00000647956.2	2488	2389.02	2389	51.4809
ENST00000360817.10	2682	2583.02	2583	51.4809
ENST00000299367.10	2610	2511.02	2511	51.4809
ENST00000245907.11	5231	5132.02	5132	51.4811
ENST00000307637.5	3434	3335.02	3335	51.481
ENST00000428956.7	5427	5328.02	5328	51.4811
ENST00000435363.7	5427	5328.02	5328	51.4811
ENST00000367070.8	2272	2173.02	2173	51.4809
ENST00000367078.8	960	861.017	861	51.4802
ENST00000648180.1	4367	4268.02	4268	51.481
ENST00000223642.3	5464	5365.02	5365	51.4811
ENST00000355085.4	2324	2225.02	2225	51.4809
ENST00000337836.10	3691	3592.02	3592	51.481
ENST00000313164.10	5716	5617.02	5617	51.4811
ENST00000361249.4	2367	2268.02	2268	51.4809
ENST00000371237.9	2040	1941.02	1941	51.4808
ENST00000371634.7	881	782.017	782	51.4801
ENST00000451899.7	4230	4131.02	4131	51.481
ENST00000263408.5	2770	2671.02	2671	51.4809
ENST00000279281.8	2661	2562.02	2562	51.4809
ENST00000279242.7	2026	1927.02	1927	51.4808
ENST00000310597.6	1299	1200.02	1200	51.4805
ENST00000358117.10	2562	2463.02	2463	51.4809
ENST00000278836.10	5940	5841.02	5841	51.4811
ENST00000537328.6	578	479.017	479	51.4794
ENST00000257215.10	5799	5700.02	5700	51.4811
ENST00000331495.8	4003	3904.02	3904	51.481
ENST00000359446.11	8710	8611.02	8611	51.4812
ENST00000330938.8	2600	2501.02	2501	51.4809
ENST00000339818.9	2221	2122.02	2122	51.4808
ENST00000542230.7	2332	2233.02	2233	51.4809
ENST00000443721.2	3436	3337.02	3337	51.481
ENST00000523022.6	1830	1731.02	1731	51.4807
ENST00000285379.10	1562	1463.02	1463	51.4807
ENST00000285381.3	1721	1622.02	1622	51.4807
ENST00000300900.9	1123	1024.02	1024	51.4804
ENST00000649794.3	1113	1014.02	1014	51.4804
ENST00000377443.7	1334	1235.02	1235	51.4805
ENST00000338437.7	1518	1419.02	1419	51.4806
ENST00000317995.5	5735	5636.02	5636	51.4811
ENST00000378357.9	1546	1447.02	1447	51.4806
ENST00000084798.9	1715	1616.02	1616	51.4807
ENST00000178638.8	6098	5999.02	5999	51.4811
ENST00000360228.11	8647	8548.02	8548	51.4811
ENST00000638009.2	8645	8546.02	8546	51.4812
ENST00000371372.6	9792	9693.02	9693	51.4812
ENST00000399603.6	13744	13645	13645	51.4812
ENST00000399655.6	13744	13645	13645	51.4812
ENST00000288139.11	9429	9330.02	9329.91	51.4807
ENST00000350061.11	9369	9270.02	9270.09	51.4816
ENST00000367573.7	16420	16321	16321	51.4812
