target_id	length	eff_length	est_counts	tpm
ENST00000250111.9	3341	3192	2947	53.9141
ENST00000286371.8	1847	1698	1453	49.9704
ENST00000292079.7	589	440	293	38.8866
ENST00000395503.9	3493	3344	2353	41.0904
ENST00000539276.7	8295	8146	7295	52.2957
ENST00000397041.8	4695	4546	3645	46.8223
ENST00000428670.8	7062	6913	5993	50.6247
ENST00000360273.7	8964	8815	7810	51.7385
ENST00000263519.5	6774	6625	5652	49.8197
ENST00000357681.10	8697	8548	7630	52.1248
ENST00000262623.4	3721	3572	2642	43.1923
ENST00000335288.5	1500	1351	1107	47.8495
ENST00000398752.11	5761	5612	5123	53.3079
ENST00000409134.8	4765	4616	3839	48.5665
ENST00000262030.8	1759	1610	1219	44.2143
ENST00000356708.12	1101	952	586	35.9456
ENST00000215375.7	995	846	748	51.6317
ENST00000243997.8	3610	3461	3415.19	57.6232
ENST00000369722.8	2628	2479	2199	51.8004
ENST00000393366.7	646	497	351	41.2416
ENST00000394349.9	632	483	386	46.6686
ENST00000284727.9	2587	2438	2336	55.9531
ENST00000304312.5	303	154	91	34.5069
ENST00000284971.8	526	377	327	50.6514
ENST00000273398.8	4575	4426	3789	49.9917
ENST00000234396.10	1907	1758	1170	38.8644
ENST00000276390.7	2856	2707	2119	45.7117
ENST00000330398.9	1093	944	895	55.3651
ENST00000518738.2	5635	5486	4947	52.6588
ENST00000253413.10	1333	1184	842	41.5284
ENST00000472174.7	987	838	544	37.9088
ENST00000303892.10	1370	1221	1173	56.1006
ENST00000343619.9	4106	3957	3008	44.3912
ENST00000369762.7	2054	1905	1522	46.6557
ENST00000341514.11	8492	8343	7314	51.1938
ENST00000290299.7	756	607	385	37.0388
ENST00000242839.10	6598	6449	5519	49.975
ENST00000350721.9	8158	8009	5815	42.3991
ENST00000373344.11	11165	11016	9400	49.8297
ENST00000498729.9	9131	8982	6734	43.7809
ENST00000375731.9	1574	1425	1035	42.4141
ENST00000377526.4	1458	1309	820	36.5813
ENST00000380293.3	619	470	422	52.4324
ENST00000299178.4	6222	6073	6074	58.4058
ENST00000367126.5	5026	4877	4878	58.4082
ENST00000646375.2	1825	1676	1578	54.9816
ENST00000301178.9	4717	4568	3708	47.4022
ENST00000292401.9	1181	1032	947	53.5865
ENST00000233997.4	907	758	611	47.0714
ENST00000648006.3	943	794	717	52.7331
ENST00000259407.7	3479	3330	3189	55.9236
ENST00000286800.8	5618	5469	5339	57.0081
ENST00000309032.8	929	780	732	54.8026
ENST00000634734.3	3820	3671	3427	54.5148
ENST00000517894.6	6020	5871	4477	44.5307
ENST00000373658.8	5708	5559	4068	42.7336
ENST00000370598.6	6090	5941	4527	44.4975
ENST00000374467.4	2170	2021	1826	52.7618
ENST00000382438.6	2259	2110	2111	58.4239
ENST00000260947.9	5478	5329	4889	53.5746
ENST00000345358.12	795	646	450	40.6785
ENST00000318312.12	3368	3219	2510	45.5342
ENST00000245157.11	2704	2555	1821	41.6202
ENST00000268057.9	2467	2318	1636	41.2149
ENST00000261192.12	9314	9165	8725	55.5927
ENST00000316273.11	1563	1414	1023	42.2485
ENST00000264381.8	2405	2256	2159	55.8854
ENST00000269980.7	1742	1593	1250	45.8225
ENST00000320393.9	3668	3519	3127	51.8912
ENST00000227507.3	4238	4089	3942	56.2969
ENST00000333681.5	6881	6732	6684	57.9799
ENST00000267953.4	780	631	632	58.4888
ENST00000307677.5	2574	2425	2377	57.2403
ENST00000250405.10	3526	3377	3279	56.7016
ENST00000164227.10	1877	1728	1385	46.8048
ENST00000406870.7	3306	3157	2816	52.0886
ENST00000261822.5	3722	3573	3377	55.1929
ENST00000234739.8	6189	6040	5747.19	55.5652
ENST00000053243.6	891	742	693	54.5399
ENST00000251287.3	3420	3271	2977	53.1475
ENST00000249389.3	1106	957	710.111	43.3311
ENST00000305877.13	6783	6634	5605	49.3384
ENST00000359273.8	1427	1278	984	44.9624
ENST00000392379.6	3527	3378	3085	53.3311
ENST00000216629.11	1301	1152	1089	55.2027
ENST00000554311.2	3996	3847	3798	57.6524
ENST00000356660.9	3985	3836	3837	58.4114
ENST00000425368.7	2476	2327	1543	38.7217
ENST00000377873.8	2217	2068	1775	50.1225
ENST00000368272.5	506	357	269	44.0016
ENST00000331595.9	2353	2204	1910	50.6065
ENST00000161559.11	3491	3342	2967	51.8437
ENST00000274353.10	2470	2321	2026.93	50.9975
ENST00000652176.1	9419	9270	8878	55.9268
ENST00000622694.5	2177	2028	1843	53.0692
ENST00000216115.3	951	802	655	47.6927
ENST00000369096.9	5148	4999	4754	55.5342
ENST00000259089.9	2215	2066	1527	43.1612
ENST00000355112.8	5240	5091	4111	47.1552
ENST00000261714.11	2307	2158	1669	45.1637
ENST00000292174.5	4293	4144	4262.97	60.0727
ENST00000265523.9	1074	925	647	40.8458
ENST00000263368.9	799	650	504	45.2795
ENST00000345382.7	4579	4430	4284	56.4717
ENST00000376663.8	3540	3391	3002	51.6973
ENST00000306349.13	2506	2357	1557.48	38.5877
ENST00000306385.10	3593	3444	2675.52	45.3659
ENST00000378827.5	3545	3396	3347	57.5536
ENST00000282701.4	6087	5938	5889	57.9143
ENST00000245451.9	1931	1782	1685	55.2175
ENST00000370830.4	3970	3821	3577	54.6672
ENST00000283147.7	3784	3635	3443.14	55.314
ENST00000395863.8	4021	3872	3628	54.7163
ENST00000372827.8	4826	4677	4431.81	55.3348
ENST00000372037.8	6417	6268	5727.56	53.3612
ENST00000515059.6	5580	5431	4892	52.6007
ENST00000374580.10	12068	11919	11380	55.7554
ENST00000348343.11	2543	2394	1561	38.0771
ENST00000306433.9	5336	5187	4849	54.591
ENST00000351486.10	1168	1019	823	47.164
ENST00000607373.6	6111	5962	5571	54.5665
ENST00000368636.9	1542	1393	1198	50.2216
ENST00000380629.7	3452	3303	3107	54.931
ENST00000318407.5	2626	2477	2330	54.9306
ENST00000370765.11	8971	8822	7869.27	52.0897
ENST00000680361.1	24709	24560	19483.7	46.3264
ENST00000648323.1	2914	2765	2815	59.4522
ENST00000344924.8	1711	1562	1513	56.5643
ENST00000380379.10	1909	1760	1515	50.2672
ENST00000642449.2	1841	1692	1061	36.6184
ENST00000357654.9	7088	6939	5927	49.8796
ENST00000644969.2	9807	9658	8765.69	53.0009
ENST00000646891.2	6459	6310	5553.5	51.3951
ENST00000380152.8	11954	11805	10588	52.376
ENST00000399546.7	3310	3161	2328	43.0074
ENST00000439696.3	3017	2868	2869	58.4166
ENST00000282388.4	3693	3544	3545	58.4127
ENST00000370648.4	2773	2624	2574	57.2835
ENST00000333511.9	1946	1797	1478	48.0298
ENST00000265016.9	1979	1830	1487	47.4509
ENST00000252593.7	1001	852	706	48.3894
ENST00000395743.8	2653	2504	2309	53.8486
ENST00000643237.3	9964	9815	9717	57.8132
ENST00000377126.4	5201	5052	5053	58.4078
ENST00000377687.6	3349	3200	3102	56.6078
ENST00000380591.8	1276	1127	931	48.2404
ENST00000256015.5	4629	4480	4481	58.4093
ENST00000308731.8	2575	2426	1594	38.3692
ENST00000684113.1	2945	2796	2552	53.3001
ENST00000302759.11	3762	3613	2497	40.3585
ENST00000287598.11	3669	3520	2491	41.3253
ENST00000230340.9	1718	1569	1324	49.2776
ENST00000337554.8	836	687	592	50.3211
ENST00000225698.8	1169	1020	777	44.4842
ENST00000278407.9	1830	1681	1398	48.5651
ENST00000374642.8	1091	942	893	55.3586
ENST00000509305.6	1098	949	900	55.381
ENST00000374640.9	1158	1009	960	55.5603
ENST00000647956.2	2488	2339	1939	48.4097
ENST00000360817.10	2682	2533	2043	47.0997
ENST00000299367.10	2610	2461	1677	39.793
ENST00000245907.11	5231	5082	3172	36.4488
ENST00000307637.5	3434	3285	3303	58.7162
ENST00000428956.7	5427	5278	3367	37.2528
ENST00000435363.7	5427	5278	3367	37.2528
ENST00000367070.8	2272	2123	1633	44.9181
ENST00000367078.8	960	811	566	40.7549
ENST00000648180.1	4367	4218	3679	50.934
ENST00000223642.3	5464	5315	3391	37.2571
ENST00000355085.4	2324	2175	2186	58.6916
ENST00000337836.10	3691	3542	2759	45.4871
ENST00000313164.10	5716	5567	4783	50.1723
ENST00000361249.4	2367	2218	1777	46.7854
ENST00000371237.9	2040	1891	1402	43.2954
ENST00000371634.7	881	732	497	39.6488
ENST00000451899.7	4230	4081	3885	55.5916
ENST00000263408.5	2770	2621	2181	48.593
ENST00000279281.8	2661	2512	2120	49.2834
ENST00000279242.7	2026	1877	1779	55.3473
ENST00000310597.6	1299	1150	1200	60.9352
ENST00000358117.10	2562	2413	2169	52.4913
ENST00000278836.10	5940	5791	4566	46.0434
ENST00000537328.6	578	429	381	51.8624
ENST00000257215.10	5799	5650	4768	49.2802
ENST00000331495.8	4003	3854	2629	39.8349
ENST00000359446.11	8710	8561	8316	56.725
ENST00000330938.8	2600	2451	2258	53.7979
ENST00000339818.9	2221	2072	1860	52.4213
ENST00000542230.7	2332	2183	1939	51.8691
ENST00000443721.2	3436	3287	3042	54.0436
ENST00000523022.6	1830	1681	1419	49.2946
ENST00000285379.10	1562	1413	1168	48.2709
ENST00000285381.3	1721	1572	1327	49.295
ENST00000300900.9	1123	974	680	40.7694
ENST00000649794.3	1113	964	720	43.6154
ENST00000377443.7	1334	1185	891	43.908
ENST00000338437.7	1518	1369	1124	47.9455
ENST00000317995.5	5735	5586	5244	54.8209
ENST00000378357.9	1546	1397	997	41.6758
ENST00000084798.9	1715	1566	1224	45.643
ENST00000178638.8	6098	5949	5553	54.509
ENST00000360228.11	8647	8498	8759.96	60.1963
ENST00000638009.2	8645	8496	3850.04	26.4628
ENST00000371372.6	9792	9643	7481	45.3036
ENST00000399603.6	13744	13595	11378	48.8733
ENST00000399655.6	13744	13595	11378	48.8733
ENST00000288139.11	9429	9280	10557.6	66.4358
ENST00000350061.11	9369	9220	3282.77	20.7919
ENST00000367573.7	16420	16271	14035	50.3713
ENST00000323022.10	6006	5857	3700	36.8902
ENST00000362061.4	6028	5879	3822	37.964
ENST00000376568.8	3836	3687	2903	45.9789
ENST00000356860.8	7542	7393	5626	44.439
ENST00000394303.8	3711	3562	3004	49.2482
ENST00000324631.13	6129	5980	5814.71	56.7821
ENST00000377329.10	5872	5723	4743.29	48.3995
ENST00000301050.7	2931	2782	2272	47.691
ENST00000539935.7	7944	7795	7240	54.2384
ENST00000226021.5	1302	1153	1055	53.4328
ENST00000319017.5	1778	1629	1287	46.1362
ENST00000264705.9	7286	7137	5083	41.59
ENST00000265431.7	2533	2384	1953	47.8389
ENST00000302628.9	1454	1305	873	39.0651
ENST00000380200.3	455	306	260	49.6177
ENST00000331587.9	840	691	594	50.1988
ENST00000324229.11	1044	895	748	48.8049
ENST00000426151.7	3572	3423	2892	49.3374
ENST00000361675.7	5011	4862	4230	50.8054
ENST00000356978.9	4203	4054	3876	55.8322
ENST00000272298.12	1210	1061	912	50.1954
ENST00000291295.14	2184	2035	1857	53.2883
ENST00000315238.3	1811	1662	1711	60.1179
ENST00000316448.10	1901	1752	1409	46.9636
ENST00000249364.9	5266	5117	4972.89	56.7516
ENST00000282356.9	11942	11793	11352	56.2125
ENST00000671881.1	4837	4688	3886	48.4061
ENST00000395749.7	4545	4396	3340	44.3684
ENST00000511664.6	5785	5636	4730	49.0089
ENST00000423381.6	3878	3729	2732	42.7832
ENST00000297156.4	2171	2022	1924	55.5659
ENST00000652295.2	591	442	344	45.4486
ENST00000247461.9	4915	4766	4129	50.5913
ENST00000263867.9	1250	1101	772	40.9463
ENST00000279247.11	2952	2803	1869	38.9378
ENST00000295006.6	3366	3217	2335	42.3858
ENST00000397163.8	3315	3166	2168	39.9883
ENST00000246533.8	1428	1279	853	38.946
ENST00000324068.2	3532	3383	2845	49.1094
ENST00000588776.8	1537	1388	1241	52.2116
ENST00000263168.4	2358	2209	1817	48.0335
ENST00000361183.8	5068	4919	4527	53.7426
