target_id	length	eff_length	est_counts	tpm
ENST00000252699.7	4990	4916	4915.52	51.4845
ENST00000429709.7	1854	1780	1780	51.4894
ENST00000394419.9	3722	3648	3647	51.4753
ENST00000366578.6	4872	4798	4797	51.4787
ENST00000513398.2	2882	2808	2807	51.4711
ENST00000434821.7	3332	3258	3257	51.4736
ENST00000257963.9	4531	4457	4456	51.4779
ENST00000241416.12	5214	5140	5140	51.4894
ENST00000352511.5	11782	11708	11699.6	51.4525
ENST00000388922.9	4177	4103	4102	51.4769
ENST00000636358.2	1422	1348	1347	51.4512
ENST00000238618.8	580	506	505	51.3877
ENST00000394666.9	882	808	807	51.4257
ENST00000372874.9	1496	1422	1421	51.4532
ENST00000445355.8	3259	3185	3184	51.4733
ENST00000260408.8	11158	11084	11083	51.4848
ENST00000368474.9	6610	6536	6535	51.4816
ENST00000348831.9	6902	6828	6827	51.4819
ENST00000381312.6	8475	8401	8400	51.4833
ENST00000297323.12	12657	12583	12582	51.4854
ENST00000338316.9	6645	6571	6570	51.4816
ENST00000679454.1	4950	4876	4875.02	51.4791
ENST00000462833.6	6643	6569	6568	51.4816
ENST00000357869.8	6092	6018	6017	51.4809
ENST00000673801.1	6271	6197	6197	51.4894
ENST00000286355.10	4421	4347	4346	51.4776
ENST00000294016.8	7980	7906	7905	51.4829
ENST00000450565.8	3259	3185	3184.11	51.4751
ENST00000304166.9	6639	6565	6564.2	51.4832
ENST00000683351.1	4140	4066	4065	51.4768
ENST00000264436.9	9290	9216	9214.66	51.482
ENST00000356080.9	4413	4339	4338	51.4776
ENST00000276914.7	1897	1823	1822	51.4612
ENST00000209668.3	1454	1380	1378.99	51.4517
ENST00000305046.13	4067	3993	3992.04	51.4771
ENST00000515683.6	1454	1380	1378.97	51.4511
ENST00000265512.12	2002	1928	1927	51.4627
ENST00000296412.14	2652	2578	2577	51.4695
ENST00000394899.6	2802	2728	2727	51.4706
ENST00000437033.7	2119	2045	2044	51.4643
ENST00000539909.6	1992	1918	1917	51.4626
ENST00000278175.10	1492	1418	1417	51.4531
ENST00000337894.9	2901	2827	2826	51.4712
ENST00000337539.12	2529	2455	2454	51.4685
ENST00000304222.3	1522	1448	1447	51.4539
ENST00000241356.5	1757	1683	1682.02	51.4593
ENST00000357003.8	3623	3549	3548	51.4749
ENST00000366794.10	3978	3904	3903	51.4763
ENST00000381989.4	5437	5363	5362	51.4798
ENST00000379453.6	2942	2868	2867	51.4715
ENST00000306675.5	2507	2433	2432	51.4683
ENST00000380573.4	3770	3696	3695	51.4755
ENST00000280155.4	3879	3805	3804	51.4759
ENST00000620793.2	3696	3622	3621	51.4752
ENST00000330055.7	2142	2068	2067	51.4645
ENST00000369295.4	3039	2965	2964	51.4721
ENST00000305988.6	2013	1939	1938	51.4629
ENST00000345060.5	2585	2511	2510	51.4689
ENST00000308595.10	3403	3329	3328	51.474
ENST00000324198.11	9277	9203	9202.07	51.4843
ENST00000623063.3	4359	4285	4284	51.4774
ENST00000366535.4	2555	2481	2480	51.4687
ENST00000354293.10	3357	3283	3283	51.4894
ENST00000448903.7	4587	4513	4512	51.478
ENST00000357586.7	4165	4091	4090	51.4769
ENST00000610402.5	5700	5626	5625	51.4803
ENST00000299980.9	6602	6528	6527	51.4816
ENST00000223357.8	4097	4023	4022	51.4766
ENST00000327141.9	1798	1724	1723	51.4596
ENST00000335847.9	1918	1844	1843	51.4615
ENST00000226355.5	1997	1923	1922	51.4627
ENST00000395792.7	2426	2352	2351	51.4676
ENST00000264595.7	2037	1963	1962	51.4632
ENST00000560601.4	8960	8886	8885	51.4837
ENST00000375076.9	1420	1346	1345	51.4512
ENST00000361915.8	7091	7017	7016	51.4821
ENST00000290953.3	498	424	423	51.368
ENST00000254958.10	5940	5866	5865	51.4807
ENST00000366667.6	2116	2042	2041	51.4642
ENST00000349243.8	2324	2250	2249	51.4666
ENST00000371906.5	2862	2788	2787	51.471
ENST00000606794.2	3660	3586	3585	51.4751
ENST00000307503.4	2900	2826	2825	51.4712
ENST00000378970.5	1813	1739	1738	51.4598
ENST00000217426.7	2150	2076	2075	51.4646
ENST00000242057.9	6243	6169	6168	51.4811
ENST00000411641.7	1574	1500	1499	51.4551
ENST00000376059.8	655	581	580	51.4008
ENST00000633556.3	10039	9965	9965	51.4894
ENST00000644144.2	2192	2118	2117	51.4651
ENST00000672715.1	5970	5896	5895	51.4807
ENST00000327299.8	6845	6771	6770	51.4818
ENST00000649815.2	2957	2883	2882	51.4716
ENST00000392038.7	5250	5176	5175	51.4795
ENST00000409155.8	3129	3055	3054	51.4726
ENST00000484952.6	2375	2301	2300	51.4671
ENST00000650242.1	1940	1866	1865	51.4619
ENST00000295897.9	2285	2211	2210	51.4662
ENST00000306107.9	4701	4627	4626	51.4783
ENST00000218104.6	3669	3595	3594	51.4751
ENST00000297785.8	2096	2022	2021	51.464
ENST00000261733.7	9561	9487	9481.15	51.4577
ENST00000225740.11	1639	1565	1564	51.4565
ENST00000377698.4	3028	2954	2953	51.472
ENST00000329841.10	3469	3395	3394	51.4743
ENST00000342456.11	2811	2737	2736	51.4706
ENST00000673966.2	2650	2576	2575	51.4695
ENST00000354775.5	2395	2321	2320	51.4673
ENST00000176643.11	3703	3629	3628	51.4753
ENST00000308666.4	6290	6216	6215	51.4812
ENST00000642816.3	1640	1566	1564.63	51.4444
ENST00000647789.2	2420	2346	2345	51.4675
ENST00000226253.9	1608	1534	1533	51.4559
ENST00000285930.9	1361	1287	1286	51.4494
ENST00000389048.8	6240	6166	6165	51.4811
ENST00000251535.11	2392	2318	2317	51.4672
ENST00000374391.7	2519	2445	2444	51.4684
ENST00000380490.5	869	795	794	51.4247
ENST00000647874.1	2515	2441	2440	51.4684
ENST00000293761.8	2697	2623	2622	51.4698
ENST00000380183.9	2697	2623	2622	51.4698
ENST00000295463.4	3241	3167	3166	51.4732
ENST00000374840.8	2536	2462	2461	51.4685
ENST00000392027.3	2754	2680	2679.01	51.4705
ENST00000295453.8	2492	2418	2416.99	51.4679
ENST00000647563.2	1955	1881	1880	51.4621
ENST00000322937.10	2005	1931	1930	51.4628
ENST00000265132.8	1262	1188	1187	51.4461
ENST00000368885.8	3423	3349	3348	51.4741
ENST00000380714.7	793	719	718	51.4178
ENST00000651267.2	926	852	851	51.429
ENST00000290649.10	3607	3533	3532	51.4749
ENST00000221496.5	1809	1735	1734	51.4598
ENST00000257863.9	2001	1927	1926	51.4627
ENST00000520113.7	2335	2261	2260	51.4667
ENST00000528667.7	4081	4007	4006	51.4766
ENST00000396553.7	4189	4115	4114	51.4769
ENST00000356264.7	3224	3150	3149	51.4731
ENST00000316724.10	2487	2413	2412	51.4681
ENST00000273588.9	1997	1923	1922	51.4626
ENST00000370083.9	1785	1711	1710.01	51.4598
ENST00000330330.10	1785	1711	1710.01	51.4598
ENST00000622339.5	1785	1711	1710.01	51.4598
ENST00000414303.7	1584	1510	1508.99	51.455
ENST00000684275.1	1584	1510	1508.97	51.4543
ENST00000397990.5	748	674	673	51.4131
ENST00000517746.6	4230	4156	4155	51.4771
ENST00000629816.3	5268	5194	5193	51.4795
ENST00000289734.13	8292	8218	8217	51.4832
ENST00000357077.9	14215	14141	14140	51.4858
ENST00000280772.7	17019	16945	16944	51.4864
ENST00000300060.7	3662	3588	3587	51.4751
ENST00000281456.11	4415	4341	4340	51.4776
ENST00000317881.9	1307	1233	1232	51.4477
ENST00000381401.11	1451	1377	1376	51.4521
ENST00000257497.11	1401	1327	1326	51.4506
ENST00000451270.7	1554	1480	1479	51.4547
ENST00000264908.11	1432	1358	1357	51.4515
ENST00000394295.6	2651	2577	2576	51.4695
ENST00000296511.10	1638	1564	1563	51.4565
ENST00000354546.10	2889	2815	2814	51.4712
ENST00000372921.10	2443	2369	2368	51.4677
ENST00000422982.8	6734	6660	6659	51.4817
ENST00000419625.6	1456	1382	1381	51.4522
ENST00000617537.5	2385	2311	2310	51.4672
ENST00000253799.8	2677	2603	2602	51.4697
ENST00000374700.7	4928	4854	4853	51.4788
ENST00000551964.6	7201	7127	7126	51.4822
ENST00000379158.7	998	924	923	51.4337
ENST00000398189.4	1750	1676	1675	51.4587
ENST00000265381.7	6597	6523	6522	51.4816
ENST00000683413.1	3941	3867	3866	51.4761
ENST00000609360.6	2666	2592	2591	51.4696
ENST00000508593.6	8899	8825	8825	51.4894
ENST00000257430.9	10704	10630	10629	51.4846
ENST00000255040.3	925	851	850	51.4289
ENST00000291582.6	2690	2616	2615	51.4698
ENST00000296456.10	2879	2805	2804	51.4711
ENST00000216714.8	1453	1379	1379	51.4894
ENST00000227758.7	3764	3690	3689	51.4755
ENST00000263464.9	6877	6803	6802	51.4819
ENST00000371199.8	8558	8484	8485	51.4955
ENST00000350051.8	2574	2500	2499	51.4689
ENST00000221891.9	2370	2296	2295	51.467
ENST00000338167.10	3697	3623	3622	51.4752
ENST00000236850.5	899	825	824	51.427
ENST00000367990.7	474	400	399	51.3607
ENST00000357780.5	1471	1397	1396	51.4526
ENST00000233242.5	14121	14047	14046	51.4858
ENST00000229304.5	894	820	819	51.4267
ENST00000592535.6	514	440	439	51.3724
ENST00000219660.6	1325	1251	1250	51.4483
ENST00000252490.7	660	586	585	51.4016
ENST00000227667.8	535	461	460	51.3778
ENST00000592954.2	616	542	541	51.3944
ENST00000343267.8	862	788	787	51.4241
ENST00000252486.9	1166	1092	1091	51.4423
ENST00000205948.11	1174	1100	1099	51.4426
ENST00000346798.8	3583	3509	3508	51.4748
ENST00000378364.8	931	857	856	51.4294
ENST00000326003.7	1464	1390	1389	51.4524
ENST00000652046.1	3696	3622	3621	51.4752
ENST00000367721.3	1805	1731	1730.63	51.4786
ENST00000380913.8	7474	7400	7399	51.4825
ENST00000311813.11	2754	2680	2679	51.4702
ENST00000199280.4	4180	4106	4105	51.4769
ENST00000297991.6	1825	1751	1750	51.46
ENST00000383168.9	5158	5084	5083	51.4793
ENST00000293599.7	1449	1375	1374	51.452
ENST00000315520.10	2544	2470	2469	51.4686
ENST00000297988.6	3064	2990	2989	51.4722
ENST00000219919.9	2849	2775	2774	51.4709
ENST00000374690.9	10667	10593	10592	51.4846
ENST00000205557.12	5140	5066	5065	51.4793
ENST00000377045.9	2378	2304	2303	51.4671
ENST00000264028.5	3994	3920	3919	51.4763
ENST00000231524.14	3863	3789	3788	51.4759
ENST00000395748.8	1234	1160	1159	51.4451
ENST00000272102.10	1840	1766	1765	51.4603
ENST00000256682.9	4041	3967	3966	51.4765
ENST00000303436.11	1596	1522	1521	51.4556
ENST00000320033.5	1578	1504	1503	51.4552
ENST00000000233.10	1032	958	957	51.4357
ENST00000298316.7	3875	3801	3800	51.4759
ENST00000368087.8	1447	1373	1372	51.4519
ENST00000261783.4	1911	1837	1835.82	51.4563
ENST00000418115.6	1805	1731	1730	51.4597
ENST00000272233.6	2367	2293	2292	51.467
ENST00000339083.12	1117	1043	1042	51.4401
ENST00000263895.9	2684	2610	2609	51.4697
ENST00000351018.5	1295	1221	1220	51.4473
ENST00000311956.9	3395	3321	3320	51.474
ENST00000350060.10	3254	3180	3179	51.4733
ENST00000345122.8	9589	9515	9514	51.484
ENST00000337414.9	5336	5262	5261	51.4797
ENST00000269321.12	1837	1763	1762	51.4602
ENST00000228945.9	1174	1100	1099	51.4426
ENST00000219409.8	964	890	889	51.4316
ENST00000381799.10	4181	4107	4106	51.4769
ENST00000261636.13	3197	3123	3122	51.473
ENST00000298231.5	1699	1625	1624	51.4578
ENST00000246747.9	932	858	857	51.4294
ENST00000260746.6	3834	3760	3759	51.4758
ENST00000358595.10	4710	4636	4635	51.4783
ENST00000403290.6	2787	2713	2712	51.4705
ENST00000307959.9	1310	1236	1235	51.4478
ENST00000420843.7	7352	7278	7277.08	51.4829
ENST00000269260.7	1778	1704	1703	51.4592
ENST00000216124.10	4294	4220	4219	51.4772
ENST00000264914.10	4852	4778	4777	51.4787
ENST00000674429.1	6622	6548	6547	51.4816
ENST00000381154.6	5145	5071	5070	51.4793
ENST00000381134.9	2219	2145	2144	51.4654
ENST00000381127.6	2165	2091	2090	51.4648
ENST00000250693.2	1315	1241	1240	51.448
ENST00000355810.9	1557	1483	1482	51.4547
ENST00000228936.6	5160	5086	5085	51.4793
ENST00000263207.8	4056	3982	3982	51.4894
ENST00000637790.2	2779	2705	2704	51.4704
ENST00000266744.4	2481	2407	2406	51.4681
ENST00000331289.5	1485	1411	1410	51.453
ENST00000269299.8	1310	1236	1235	51.4478
ENST00000691900.1	1448	1374	1373	51.452
ENST00000374954.4	653	579	578	51.4005
ENST00000304874.14	2140	2066	2065	51.4645
ENST00000381241.9	1330	1256	1255	51.4485
ENST00000357332.8	1275	1201	1200	51.4466
ENST00000394308.8	2385	2311	2310	51.4672
ENST00000263080.3	5422	5348	5347	51.4798
ENST00000379454.9	5301	5227	5227	51.4894
ENST00000352480.10	1532	1458	1457	51.4541
ENST00000361833.7	7138	7064	7063	51.4822
ENST00000367698.4	1552	1478	1477	51.4546
ENST00000268489.10	15817	15743	15742	51.4862
ENST00000262053.8	2412	2338	2337	51.4674
ENST00000341491.9	1940	1866	1865	51.4619
ENST00000674920.3	1419	1345	1344	51.4512
ENST00000236959.14	1972	1898	1897	51.4623
ENST00000675843.1	12915	12841	12840	51.4854
ENST00000400908.7	8009	7935	7934	51.483
ENST00000306011.6	2212	2138	2137	51.4654
ENST00000313115.11	471	397	396	51.3597
ENST00000295598.10	3670	3596	3595	51.4751
ENST00000361216.8	5435	5361	5360	51.4799
ENST00000648268.1	3551	3477	3476	51.4746
ENST00000381946.5	4406	4332	4331	51.4776
ENST00000368081.9	3809	3735	3734	51.4756
ENST00000367815.9	2216	2142	2142	51.4894
ENST00000250111.9	3341	3267	3266	51.4737
ENST00000286371.8	1847	1773	1772	51.4604
ENST00000292079.7	589	515	514	51.3895
ENST00000395503.9	3493	3419	3418	51.4744
ENST00000539276.7	8295	8221	8220	51.4832
ENST00000397041.8	4695	4621	4620	51.4783
ENST00000428670.8	7062	6988	6987	51.4821
ENST00000360273.7	8964	8890	8889	51.4837
ENST00000263519.5	6774	6700	6699	51.4818
ENST00000357681.10	8697	8623	8622	51.4835
ENST00000262623.4	3721	3647	3646	51.4753
ENST00000335288.5	1500	1426	1425	51.4533
ENST00000398752.11	5761	5687	5686	51.4804
ENST00000409134.8	4765	4691	4690	51.4785
ENST00000262030.8	1759	1685	1684	51.4589
ENST00000356708.12	1101	1027	1026	51.4393
ENST00000215375.7	995	921	920	51.4335
ENST00000243997.8	3610	3536	3536	51.4894
ENST00000369722.8	2628	2554	2553	51.4693
ENST00000393366.7	646	572	571	51.3994
ENST00000394349.9	632	558	557	51.3972
ENST00000284727.9	2587	2513	2512	51.469
ENST00000304312.5	303	229	228	51.2646
ENST00000284971.8	526	452	451	51.3755
ENST00000273398.8	4575	4501	4500	51.478
ENST00000234396.10	1907	1833	1832	51.4614
ENST00000276390.7	2856	2782	2781	51.4709
ENST00000330398.9	1093	1019	1018	51.4389
ENST00000518738.2	5635	5561	5560	51.4802
ENST00000253413.10	1333	1259	1258	51.4485
ENST00000472174.7	987	913	912	51.4331
ENST00000303892.10	1370	1296	1295	51.4497
ENST00000343619.9	4106	4032	4031	51.4767
ENST00000369762.7	2054	1980	1979	51.4634
ENST00000341514.11	8492	8418	8417	51.4833
ENST00000290299.7	756	682	681	51.4139
ENST00000242839.10	6598	6524	6523	51.4816
ENST00000350721.9	8158	8084	8083	51.4831
ENST00000373344.11	11165	11091	11090	51.4848
ENST00000498729.9	9131	9057	9056	51.4838
ENST00000375731.9	1574	1500	1499	51.4551
ENST00000377526.4	1458	1384	1383	51.4522
ENST00000380293.3	619	545	544.002	51.3952
ENST00000299178.4	6222	6148	6147	51.4811
ENST00000367126.5	5026	4952	4951	51.479
ENST00000646375.2	1825	1751	1750	51.46
ENST00000301178.9	4717	4643	4642	51.4784
ENST00000292401.9	1181	1107	1106	51.4429
ENST00000233997.4	907	833	832	51.4276
ENST00000648006.3	943	869	868	51.4302
ENST00000259407.7	3479	3405	3404	51.4743
ENST00000286800.8	5618	5544	5543.08	51.4809
ENST00000309032.8	929	855	854	51.4292
ENST00000634734.3	3820	3746	3745	51.4757
ENST00000517894.6	6020	5946	5945	51.4808
ENST00000373658.8	5708	5634	5633	51.4803
ENST00000370598.6	6090	6016	6017	51.498
ENST00000374467.4	2170	2096	2095	51.4649
ENST00000382438.6	2259	2185	2184	51.4659
ENST00000260947.9	5478	5404	5403	51.4799
ENST00000345358.12	795	721	720	51.418
ENST00000318312.12	3368	3294	3293	51.4738
ENST00000245157.11	2704	2630	2629	51.4699
ENST00000268057.9	2467	2393	2392	51.4679
ENST00000261192.12	9314	9240	9239	51.4839
ENST00000316273.11	1563	1489	1488	51.4549
ENST00000264381.8	2405	2331	2330	51.4674
ENST00000269980.7	1742	1668	1667	51.4586
ENST00000320393.9	3668	3594	3593	51.4751
ENST00000227507.3	4238	4164	4163	51.4771
ENST00000333681.5	6881	6807	6806	51.4819
ENST00000267953.4	780	706	705	51.4165
ENST00000307677.5	2574	2500	2499	51.4689
ENST00000250405.10	3526	3452	3451	51.4745
ENST00000164227.10	1877	1803	1802	51.4609
ENST00000406870.7	3306	3232	3231	51.4735
ENST00000261822.5	3722	3648	3647	51.4753
ENST00000234739.8	6189	6115	6116.02	51.4981
ENST00000053243.6	891	817	816	51.4264
ENST00000251287.3	3420	3346	3345	51.4741
ENST00000249389.3	1106	1032	1031.48	51.4634
ENST00000305877.13	6783	6709	6708	51.4818
ENST00000359273.8	1427	1353	1352	51.4514
ENST00000392379.6	3527	3453	3445.43	51.3766
ENST00000216629.11	1301	1227	1226	51.4475
ENST00000554311.2	3996	3922	3921	51.4763
ENST00000356660.9	3985	3911	3910	51.4763
ENST00000425368.7	2476	2402	2401	51.468
ENST00000377873.8	2217	2143	2142	51.4654
ENST00000368272.5	506	432	431	51.3703
ENST00000331595.9	2353	2279	2278.07	51.4684
ENST00000161559.11	3491	3417	3416	51.4744
ENST00000274353.10	2470	2396	2395	51.4679
ENST00000652176.1	9419	9345	9344	51.4839
ENST00000622694.5	2177	2103	2102	51.465
ENST00000216115.3	951	877	876	51.4307
ENST00000369096.9	5148	5074	5073	51.4793
ENST00000259089.9	2215	2141	2140	51.4654
ENST00000355112.8	5240	5166	5165	51.4795
ENST00000261714.11	2307	2233	2232	51.4664
ENST00000292174.5	4293	4219	4219	51.4894
ENST00000265523.9	1074	1000	999	51.438
ENST00000263368.9	799	725	724	51.4184
ENST00000345382.7	4579	4505	4504	51.478
ENST00000376663.8	3540	3466	3465	51.4746
ENST00000306349.13	2506	2432	2430.53	51.4584
ENST00000306385.10	3593	3519	3518.47	51.4817
ENST00000378827.5	3545	3471	3470	51.4746
ENST00000282701.4	6087	6013	6012	51.4809
ENST00000245451.9	1931	1857	1856	51.4617
ENST00000370830.4	3970	3896	3895	51.4762
ENST00000283147.7	3784	3710	3710	51.4894
ENST00000395863.8	4021	3947	3946	51.4764
ENST00000372827.8	4826	4752	4750.99	51.4785
ENST00000372037.8	6417	6343	6342.02	51.4815
ENST00000515059.6	5580	5506	5505	51.4801
ENST00000374580.10	12068	11994	11993	51.4852
ENST00000348343.11	2543	2469	2468	51.4686
ENST00000306433.9	5336	5262	5261	51.4797
ENST00000351486.10	1168	1094	1093	51.4424
ENST00000607373.6	6111	6037	6036	51.4809
ENST00000368636.9	1542	1468	1467	51.4544
ENST00000380629.7	3452	3378	3377	51.4742
ENST00000318407.5	2626	2552	2551	51.4693
ENST00000370765.11	8971	8897	8895.86	51.4828
ENST00000680361.1	24709	24635	24634.1	51.4877
ENST00000648323.1	2914	2840	2839	51.4713
ENST00000344924.8	1711	1637	1636	51.458
ENST00000380379.10	1909	1835	1834	51.4614
ENST00000642449.2	1841	1767	1766	51.4603
ENST00000357654.9	7088	7014	7013	51.4821
ENST00000644969.2	9807	9733	9732.58	51.4872
ENST00000646891.2	6459	6385	6381.58	51.4619
ENST00000380152.8	11954	11880	11879	51.4851
ENST00000399546.7	3310	3236	3235	51.4735
ENST00000439696.3	3017	2943	2942	51.472
ENST00000282388.4	3693	3619	3618	51.4752
ENST00000370648.4	2773	2699	2698	51.4704
ENST00000333511.9	1946	1872	1871	51.4619
ENST00000265016.9	1979	1905	1904	51.4624
ENST00000252593.7	1001	927	926	51.4339
ENST00000395743.8	2653	2579	2578	51.4695
ENST00000643237.3	9964	9890	9889	51.4842
ENST00000377126.4	5201	5127	5126	51.4794
ENST00000377687.6	3349	3275	3274	51.4737
ENST00000380591.8	1276	1202	1201	51.4466
ENST00000256015.5	4629	4555	4554	51.4781
ENST00000308731.8	2575	2501	2500	51.4689
ENST00000684113.1	2945	2871	2870	51.4715
ENST00000302759.11	3762	3688	3687.07	51.4765
ENST00000287598.11	3669	3595	3594	51.4751
ENST00000230340.9	1718	1644	1643	51.4581
ENST00000337554.8	836	762	761	51.4219
ENST00000225698.8	1169	1095	1095	51.4894
ENST00000278407.9	1830	1756	1755	51.4601
ENST00000374642.8	1091	1017	1016	51.4388
ENST00000509305.6	1098	1024	1023	51.4392
ENST00000374640.9	1158	1084	1083	51.4419
ENST00000647956.2	2488	2414	2413	51.4681
ENST00000360817.10	2682	2608	2607	51.4697
ENST00000299367.10	2610	2536	2535	51.4691
ENST00000245907.11	5231	5157	5156	51.4795
ENST00000307637.5	3434	3360	3359	51.4741
ENST00000428956.7	5427	5353	5352	51.4798
ENST00000435363.7	5427	5353	5352	51.4798
ENST00000367070.8	2272	2198	2197	51.466
ENST00000367078.8	960	886	885	51.4313
ENST00000648180.1	4367	4293	4292	51.4775
ENST00000223642.3	5464	5390	5389	51.4799
ENST00000355085.4	2324	2250	2249	51.4666
ENST00000337836.10	3691	3617	3616	51.4752
ENST00000313164.10	5716	5642	5641	51.4803
ENST00000361249.4	2367	2293	2292	51.467
ENST00000371237.9	2040	1966	1965	51.4633
ENST00000371634.7	881	807	806	51.4256
ENST00000451899.7	4230	4156	4155	51.4771
ENST00000263408.5	2770	2696	2695	51.4703
ENST00000279281.8	2661	2587	2586	51.4695
ENST00000279242.7	2026	1952	1952	51.4894
ENST00000310597.6	1299	1225	1224	51.4474
ENST00000358117.10	2562	2488	2487	51.4688
ENST00000278836.10	5940	5866	5865	51.4807
ENST00000537328.6	578	504	503	51.3873
ENST00000257215.10	5799	5725	5724	51.4805
ENST00000331495.8	4003	3929	3928	51.4763
ENST00000359446.11	8710	8636	8635	51.4835
ENST00000330938.8	2600	2526	2525	51.4691
ENST00000339818.9	2221	2147	2146	51.4655
ENST00000542230.7	2332	2258	2257	51.4666
ENST00000443721.2	3436	3362	3361	51.4741
ENST00000523022.6	1830	1756	1755	51.4601
ENST00000285379.10	1562	1488	1487	51.4548
ENST00000285381.3	1721	1647	1646	51.4582
ENST00000300900.9	1123	1049	1048	51.4404
ENST00000649794.3	1113	1039	1038	51.4399
ENST00000377443.7	1334	1260	1259	51.4486
ENST00000338437.7	1518	1444	1443	51.4538
ENST00000317995.5	5735	5661	5660	51.4804
ENST00000378357.9	1546	1472	1471	51.4545
ENST00000084798.9	1715	1641	1640	51.4581
ENST00000178638.8	6098	6024	6023	51.4809
ENST00000360228.11	8647	8573	8572	51.4835
ENST00000638009.2	8645	8571	8570	51.4834
ENST00000371372.6	9792	9718	9717	51.4841
ENST00000399603.6	13744	13670	13669	51.4857
ENST00000399655.6	13744	13670	13669	51.4857
ENST00000288139.11	9429	9355	9354.4	51.4862
ENST00000350061.11	9369	9295	9294.4	51.4861
ENST00000367573.7	16420	16346	16345	51.4863
ENST00000323022.10	6006	5932	5931	51.4808
ENST00000362061.4	6028	5954	5953	51.4808
ENST00000376568.8	3836	3762	3761	51.4758
ENST00000356860.8	7542	7468	7467	51.4826
ENST00000394303.8	3711	3637	3636	51.4753
ENST00000324631.13	6129	6055	6054.3	51.4835
ENST00000377329.10	5872	5798	5796.7	51.4779
ENST00000301050.7	2931	2857	2856	51.4714
ENST00000539935.7	7944	7870	7869	51.4829
ENST00000226021.5	1302	1228	1227	51.4475
ENST00000319017.5	1778	1704	1703	51.4592
ENST00000264705.9	7286	7212	7211	51.4823
ENST00000265431.7	2533	2459	2458	51.4685
ENST00000302628.9	1454	1380	1379	51.4521
ENST00000380200.3	455	381	380	51.3543
ENST00000331587.9	840	766	765	51.4222
ENST00000324229.11	1044	970	969	51.4364
ENST00000426151.7	3572	3498	3497	51.4747
ENST00000361675.7	5011	4937	4936	51.479
ENST00000356978.9	4203	4129	4128	51.477
ENST00000272298.12	1210	1136	1135	51.4441
ENST00000291295.14	2184	2110	2109	51.465
ENST00000315238.3	1811	1737	1736	51.4598
ENST00000316448.10	1901	1827	1826	51.4613
ENST00000249364.9	5266	5192	5191.52	51.4847
ENST00000282356.9	11942	11868	11867.1	51.4854
ENST00000671881.1	4837	4763	4762	51.4786
ENST00000395749.7	4545	4471	4470	51.4779
ENST00000511664.6	5785	5711	5710	51.4804
ENST00000423381.6	3878	3804	3803	51.4759
ENST00000297156.4	2171	2097	2096	51.4649
ENST00000652295.2	591	517	516	51.3899
ENST00000247461.9	4915	4841	4840	51.4788
ENST00000263867.9	1250	1176	1175	51.4457
ENST00000279247.11	2952	2878	2877	51.4716
ENST00000295006.6	3366	3292	3291	51.4738
ENST00000397163.8	3315	3241	3240	51.4736
ENST00000246533.8	1428	1354	1353	51.4514
