target_id	length	eff_length	est_counts	tpm
ENST00000372874.9	1496	1345.9	2352	41.1276
ENST00000445355.8	3259	3108.9	15472	117.124
ENST00000260408.8	11158	11007.9	4103.08	8.77229
ENST00000368474.9	6610	6459.9	35891	130.758
ENST00000348831.9	6902	6751.9	21583	75.2304
ENST00000381312.6	8475	8324.9	2071	5.85475
ENST00000297323.12	12657	12506.9	8413	15.831
ENST00000338316.9	6645	6494.9	13166	47.7077
ENST00000679454.1	4950	4799.9	90422.5	443.355
ENST00000462833.6	6643	6492.9	40632	147.278
ENST00000357869.8	6092	5941.9	9612	38.0711
ENST00000673801.1	6271	6120.9	17134	65.8796
ENST00000286355.10	4421	4270.9	15644	86.2057
ENST00000294016.8	7980	7829.9	10740	32.2816
ENST00000450565.8	3259	3108.9	1312	9.93196
ENST00000304166.9	6639	6488.9	12571	45.5939
ENST00000683351.1	4140	3989.9	15992	94.3297
ENST00000264436.9	9290	9139.9	6925	17.8314
ENST00000356080.9	4413	4262.9	6832	37.7182
ENST00000276914.7	1897	1746.9	2340	31.5251
ENST00000209668.3	1454	1303.9	979	17.6704
ENST00000305046.13	4067	3916.9	1819.81	10.9343
ENST00000515683.6	1454	1303.9	997.191	17.9988
ENST00000265512.12	2002	1851.9	2045	25.9887
ENST00000296412.14	2652	2501.9	976	9.18095
ENST00000394899.6	2802	2651.9	1937	17.1902
ENST00000437033.7	2119	1968.9	2012	24.0499
ENST00000539909.6	1992	1841.9	10712	136.871
ENST00000278175.10	1492	1341.9	409	7.17318
ENST00000337894.9	2901	2750.9	2858	24.4509
ENST00000337539.12	2529	2378.9	1090	10.7835
ENST00000304222.3	1522	1371.9	2446	41.9607
ENST00000241356.5	1757	1606.9	1194.24	17.4909
ENST00000357003.8	3623	3472.9	1529	10.3615
ENST00000366794.10	3978	3827.9	2896	17.8052
ENST00000381989.4	5437	5286.9	5026	22.3732
ENST00000379453.6	2942	2791.9	1570	13.2345
ENST00000306675.5	2507	2356.9	7360	73.4928
ENST00000380573.4	3770	3619.9	8815	57.3104
ENST00000280155.4	3879	3728.9	1249	7.88296
ENST00000620793.2	3696	3545.9	1204	7.99112
ENST00000330055.7	2142	1991.9	1240	14.6508
ENST00000369295.4	3039	2888.9	1285	10.4684
ENST00000305988.6	2013	1862.9	1093	13.8083
ENST00000345060.5	2585	2434.9	1078	10.4195
ENST00000308595.10	3403	3252.9	3752	27.1456
ENST00000324198.11	9277	9126.9	7748	19.979
ENST00000623063.3	4359	4208.9	11145	62.3188
ENST00000366535.4	2555	2404.9	4159	40.7005
ENST00000354293.10	3357	3206.9	11110	81.5336
ENST00000448903.7	4587	4436.9	22500	119.347
ENST00000357586.7	4165	4014.9	20870	122.336
ENST00000610402.5	5700	5549.9	15519	65.8091
ENST00000299980.9	6602	6451.9	4649	16.9582
ENST00000223357.8	4097	3946.9	6578	39.2234
ENST00000327141.9	1798	1647.9	1960	27.992
ENST00000335847.9	1918	1767.9	1284	17.0929
ENST00000226355.5	1997	1846.9	5239	66.7595
ENST00000395792.7	2426	2275.9	2888	29.8643
ENST00000264595.7	2037	1886.9	2289	28.5499
ENST00000560601.4	8960	8809.9	59267	158.325
ENST00000375076.9	1420	1269.9	30069	557.26
ENST00000361915.8	7091	6940.9	32669	110.771
ENST00000290953.3	498	348.775	250	16.8695
ENST00000254958.10	5940	5789.9	3508	14.2592
ENST00000366667.6	2116	1965.9	1282	15.3474
ENST00000349243.8	2324	2173.9	931	10.079
ENST00000371906.5	2862	2711.9	943	8.18363
ENST00000606794.2	3660	3509.9	994	6.66499
ENST00000307503.4	2900	2749.9	1030	8.81512
ENST00000378970.5	1813	1662.9	1264	17.8891
ENST00000217426.7	2150	1999.9	3372	39.6814
ENST00000242057.9	6243	6092.9	2398	9.2626
ENST00000411641.7	1574	1423.9	3736	61.7498
ENST00000376059.8	655	505.548	732	34.0766
ENST00000633556.3	10039	9888.9	17595	41.8744
ENST00000644144.2	2192	2041.9	920	10.6038
ENST00000672715.1	5970	5819.9	3707	14.9904
ENST00000327299.8	6845	6694.9	890	3.12862
ENST00000649815.2	2957	2806.9	1294	10.8496
ENST00000392038.7	5250	5099.9	3576	16.5023
ENST00000409155.8	3129	2978.9	5015	39.6208
ENST00000484952.6	2375	2224.9	8555	90.4935
ENST00000650242.1	1940	1789.9	4695	61.7327
ENST00000295897.9	2285	2134.9	1681	18.531
ENST00000306107.9	4701	4550.9	4939	25.5417
ENST00000218104.6	3669	3518.9	5849	39.1185
ENST00000297785.8	2096	1945.9	1357	16.4122
ENST00000261733.7	9561	9410.9	2669	6.67459
ENST00000225740.11	1639	1488.9	3266	51.6249
ENST00000377698.4	3028	2877.9	2879	23.5437
ENST00000329841.10	3469	3318.9	2459	17.437
ENST00000342456.11	2811	2660.9	3982	35.2193
ENST00000673966.2	2650	2499.9	1832	17.2469
ENST00000354775.5	2395	2244.9	2534	26.5655
ENST00000176643.11	3703	3552.9	5342	35.3858
ENST00000308666.4	6290	6139.9	15350	58.8376
ENST00000642816.3	1640	1489.9	1411.08	22.2897
ENST00000647789.2	2420	2269.9	946	9.80827
ENST00000226253.9	1608	1457.9	946	15.2712
ENST00000285930.9	1361	1210.9	1172	22.7786
ENST00000389048.8	6240	6089.9	6224	24.0529
ENST00000251535.11	2392	2241.9	3479	36.5213
ENST00000374391.7	2519	2368.9	11818	117.41
ENST00000380490.5	869	718.896	1062	34.7669
ENST00000647874.1	2515	2364.9	1957	19.4754
ENST00000293761.8	2697	2546.9	1840	17.0025
ENST00000380183.9	2697	2546.9	5337	49.3166
ENST00000295463.4	3241	3090.9	1438	10.9492
ENST00000374840.8	2536	2385.9	5152	50.8196
ENST00000392027.3	2754	2603.9	1447.5	13.0829
ENST00000295453.8	2492	2341.9	1461.5	14.6871
ENST00000647563.2	1955	1804.9	883	11.5137
ENST00000322937.10	2005	1854.9	1195	15.162
ENST00000265132.8	1262	1111.9	910	19.2612
ENST00000368885.8	3423	3272.9	3275	23.5498
ENST00000380714.7	793	642.896	1815	66.442
ENST00000651267.2	926	775.896	902	27.3596
ENST00000290649.10	3607	3456.9	5154	35.0885
ENST00000221496.5	1809	1658.9	1534	21.7627
ENST00000257863.9	2001	1850.9	21629	275.018
ENST00000520113.7	2335	2184.9	4178	45.0034
ENST00000528667.7	4081	3930.9	8980	53.7641
ENST00000396553.7	4189	4038.9	8191	47.7289
ENST00000356264.7	3224	3073.9	14439	110.549
ENST00000316724.10	2487	2336.9	21193	213.432
ENST00000273588.9	1997	1846.9	3901	49.7097
ENST00000370083.9	1785	1634.9	458.276	6.59696
ENST00000330330.10	1785	1634.9	458.276	6.59696
ENST00000622339.5	1785	1634.9	458.276	6.59696
ENST00000414303.7	1584	1433.9	1389.17	22.8005
ENST00000684275.1	1584	1433.9	1397.01	22.9292
ENST00000397990.5	748	597.896	295	11.6119
ENST00000517746.6	4230	4079.9	4396	25.3581
ENST00000629816.3	5268	5117.9	7196.74	33.0942
ENST00000289734.13	8292	8141.9	27490	79.4614
ENST00000357077.9	14215	14064.9	389639	651.978
ENST00000280772.7	17019	16868.9	31324	43.7017
ENST00000300060.7	3662	3511.9	2755	18.4624
ENST00000281456.11	4415	4264.9	748	4.12763
ENST00000317881.9	1307	1156.9	748	15.2165
ENST00000381401.11	1451	1300.9	915	16.5533
ENST00000257497.11	1401	1250.9	1817	34.1854
ENST00000451270.7	1554	1403.9	2316	38.8249
ENST00000264908.11	1432	1281.9	1469	26.9697
ENST00000394295.6	2651	2500.9	2133	20.0725
ENST00000296511.10	1638	1487.9	1112	17.5889
ENST00000354546.10	2889	2738.9	5505	47.303
ENST00000372921.10	2443	2292.9	4900	50.2943
ENST00000422982.8	6734	6583.9	5504	19.6745
ENST00000419625.6	1456	1305.9	1709	30.7993
ENST00000617537.5	2385	2234.9	23968	252.396
ENST00000253799.8	2677	2526.9	4163	38.7727
ENST00000374700.7	4928	4777.9	15412	75.9153
ENST00000551964.6	7201	7050.9	21286	71.0488
ENST00000379158.7	998	847.896	295	8.18816
ENST00000398189.4	1750	1599.9	832	12.2388
ENST00000265381.7	6597	6446.9	5862	21.3994
ENST00000683413.1	3941	3790.9	13547	84.1024
ENST00000609360.6	2666	2515.9	9090	85.0312
ENST00000508593.6	8899	8748.9	21440	57.6738
ENST00000257430.9	10704	10553.9	154634	344.826
ENST00000255040.3	925	774.896	523	15.8842
ENST00000291582.6	2690	2539.9	1489	13.797
ENST00000296456.10	2879	2728.9	11169	96.324
ENST00000216714.8	1453	1302.9	808	14.5952
ENST00000227758.7	3764	3613.9	3269	21.2886
ENST00000263464.9	6877	6726.9	1666	5.82864
ENST00000371199.8	8558	8407.9	1345.64	3.76659
ENST00000350051.8	2574	2423.9	771	7.48596
ENST00000221891.9	2370	2219.9	6904	73.194
ENST00000338167.10	3697	3546.9	56613	375.643
ENST00000236850.5	899	748.896	1593	50.0612
ENST00000367990.7	474	324.775	154	11.1595
ENST00000357780.5	1471	1320.9	1042	18.5655
ENST00000233242.5	14121	13970.9	27086	45.6276
ENST00000229304.5	894	743.896	989	31.289
ENST00000592535.6	514	364.775	290	18.7103
ENST00000219660.6	1325	1174.9	1575	31.5492
ENST00000252490.7	660	510.548	157	7.2372
ENST00000227667.8	535	385.775	151	9.21192
ENST00000592954.2	616	466.548	235	11.8544
ENST00000343267.8	862	711.896	421	13.9179
ENST00000252486.9	1166	1015.9	1688	39.1048
ENST00000205948.11	1174	1023.9	889	20.434
ENST00000346798.8	3583	3432.9	21947	150.46
ENST00000378364.8	931	780.896	650	19.5897
ENST00000326003.7	1464	1313.9	1713	30.6834
ENST00000652046.1	3696	3545.9	7869	52.2277
ENST00000367721.3	1805	1654.9	932	13.2542
ENST00000380913.8	7474	7323.9	11812	37.9567
ENST00000311813.11	2754	2603.9	1484	13.4127
ENST00000199280.4	4180	4029.9	667	3.89529
ENST00000297991.6	1825	1674.9	1635	22.974
ENST00000383168.9	5158	5007.9	4878	22.9242
ENST00000293599.7	1449	1298.9	1169	21.181
ENST00000315520.10	2544	2393.9	700	6.88177
ENST00000297988.6	3064	2913.9	3302	26.6692
ENST00000219919.9	2849	2698.9	1716	14.9637
ENST00000374690.9	10667	10516.9	8786	19.6612
ENST00000205557.12	5140	4989.9	33969	160.213
ENST00000377045.9	2378	2227.9	3765	39.772
ENST00000264028.5	3994	3843.9	13209.8	80.8785
ENST00000231524.14	3863	3712.9	5677	35.9843
ENST00000395748.8	1234	1083.9	610	13.2449
ENST00000272102.10	1840	1689.9	397	5.52889
ENST00000256682.9	4041	3890.9	683	4.13122
ENST00000303436.11	1596	1445.9	394	6.41308
ENST00000320033.5	1578	1427.9	457	7.53229
ENST00000000233.10	1032	881.896	394	10.5144
ENST00000298316.7	3875	3724.9	379	2.3946
ENST00000368087.8	1447	1296.9	2229	40.4494
ENST00000261783.4	1911	1760.9	905.24	12.0987
ENST00000418115.6	1805	1654.9	1665	23.6783
ENST00000272233.6	2367	2216.9	442	4.69228
ENST00000339083.12	1117	966.896	433	10.5394
ENST00000263895.9	2684	2533.9	586	5.44272
ENST00000351018.5	1295	1144.9	427	8.77746
ENST00000311956.9	3395	3244.9	2210	16.0287
ENST00000350060.10	3254	3103.9	5476	41.5206
ENST00000345122.8	9589	9438.9	8717	21.7347
ENST00000337414.9	5336	5185.9	9325	42.3187
ENST00000269321.12	1837	1686.9	2781	38.7989
ENST00000228945.9	1174	1023.9	457	10.5043
ENST00000219409.8	964	813.896	529	15.2966
ENST00000381799.10	4181	4030.9	427	2.49306
ENST00000261636.13	3197	3046.9	656	5.06703
ENST00000298231.5	1699	1548.9	2601	39.5208
ENST00000246747.9	932	781.896	731	22.0027
ENST00000260746.6	3834	3683.9	400	2.55541
ENST00000358595.10	4710	4559.9	74963	386.9
ENST00000403290.6	2787	2636.9	30605	273.153
ENST00000307959.9	1310	1159.9	2060	41.798
ENST00000420843.7	7352	7201.9	10593	34.6162
ENST00000269260.7	1778	1627.9	8833	127.699
ENST00000216124.10	4294	4143.9	3519	19.9856
ENST00000264914.10	4852	4701.9	7829	39.1869
ENST00000674429.1	6622	6471.9	3212	11.6802
ENST00000381154.6	5145	4994.9	6875	32.3932
ENST00000381134.9	2219	2068.9	9706	110.41
ENST00000381127.6	2165	2014.9	6872	80.2671
ENST00000250693.2	1315	1164.9	835	16.8697
ENST00000355810.9	1557	1406.9	21297	356.257
ENST00000228936.6	5160	5009.9	1520	7.14039
ENST00000263207.8	4056	3905.9	37477	225.814
ENST00000637790.2	2779	2628.9	3977	35.6032
ENST00000266744.4	2481	2330.9	562	5.67441
ENST00000331289.5	1485	1334.9	433	7.63392
ENST00000269299.8	1310	1159.9	1337	27.1281
ENST00000691900.1	1448	1297.9	8284	150.213
ENST00000374954.4	653	503.548	250	11.6844
ENST00000304874.14	2140	1989.9	3600	42.5774
ENST00000381241.9	1330	1179.9	2610	52.06
ENST00000357332.8	1275	1124.9	898	18.7876
ENST00000394308.8	2385	2234.9	4299	45.2707
ENST00000263080.3	5422	5271.9	793	3.54008
ENST00000379454.9	5301	5150.9	156728	716.096
ENST00000352480.10	1532	1381.9	1090	18.5634
ENST00000361833.7	7138	6987.9	18098	60.9525
ENST00000367698.4	1552	1401.9	8457	141.974
ENST00000268489.10	15817	15666.9	55080	82.7405
ENST00000262053.8	2412	2261.9	4838	50.3385
ENST00000341491.9	1940	1789.9	1222	16.0676
ENST00000674920.3	1419	1268.9	907	16.8224
ENST00000236959.14	1972	1821.9	7865	101.597
ENST00000675843.1	12915	12764.9	44271	81.6224
ENST00000400908.7	8009	7858.9	7442	22.2862
ENST00000306011.6	2212	2061.9	916	10.4553
ENST00000313115.11	471	321.775	58	4.24212
ENST00000295598.10	3670	3519.9	8676	58.0092
ENST00000361216.8	5435	5284.9	4930	21.9542
ENST00000648268.1	3551	3400.9	11554	79.9551
ENST00000381946.5	4406	4255.9	5960	32.9581
ENST00000368081.9	3809	3658.9	6054	38.9403
ENST00000367815.9	2216	2065.9	763	8.69207
ENST00000250111.9	3341	3190.9	1202	8.86542
ENST00000286371.8	1847	1696.9	691	9.58363
ENST00000292079.7	589	439.548	155	8.29914
ENST00000395503.9	3493	3342.9	8154	57.4057
ENST00000539276.7	8295	8144.9	14156	40.9037
ENST00000397041.8	4695	4544.9	42648	220.842
ENST00000428670.8	7062	6911.9	60919	207.426
ENST00000360273.7	8964	8813.9	23726	63.3525
ENST00000263519.5	6774	6623.9	33689	119.697
ENST00000357681.10	8697	8546.9	10033	27.6267
ENST00000262623.4	3721	3570.9	2959	19.5018
ENST00000335288.5	1500	1349.9	727	12.6748
ENST00000398752.11	5761	5610.9	4323.04	18.1328
ENST00000409134.8	4765	4614.9	4137	21.0975
ENST00000262030.8	1759	1608.9	1441	21.0787
ENST00000356708.12	1101	950.896	2704	66.9238
ENST00000215375.7	995	844.896	358	9.97211
ENST00000243997.8	3610	3459.9	7	0.0476148
ENST00000369722.8	2628	2477.9	622	5.90765
ENST00000393366.7	646	496.548	262	12.4179
ENST00000394349.9	632	482.548	1150	56.0874
ENST00000284727.9	2587	2436.9	449	4.33627
ENST00000304312.5	303	153.775	61	9.33578
ENST00000284971.8	526	376.775	380	23.7361
ENST00000273398.8	4575	4424.9	1705	9.06836
ENST00000234396.10	1907	1756.9	2732	36.5967
ENST00000276390.7	2856	2705.9	1387	12.0635
ENST00000330398.9	1093	942.896	319	7.96222
ENST00000518738.2	5635	5484.9	1000	4.29081
ENST00000253413.10	1333	1182.9	1440	28.6499
ENST00000472174.7	987	836.896	1358	38.1887
ENST00000303892.10	1370	1219.9	381	7.35037
ENST00000343619.9	4106	3955.9	73986	440.161
ENST00000369762.7	2054	1903.9	1264	15.6247
ENST00000341514.11	8492	8341.9	8474	23.9073
ENST00000290299.7	756	605.896	493	19.1494
ENST00000242839.10	6598	6447.9	117000	427.046
ENST00000350721.9	8158	8007.9	63828	187.586
ENST00000373344.11	11165	11014.9	76424	163.289
ENST00000498729.9	9131	8980.9	111777	292.915
ENST00000375731.9	1574	1423.9	11456	189.349
ENST00000377526.4	1458	1307.9	1084	19.5058
ENST00000380293.3	619	469.548	346	17.3422
ENST00000299178.4	6222	6071.9	1108	4.2946
ENST00000367126.5	5026	4875.9	1126	5.4349
ENST00000646375.2	1825	1674.9	1748	24.5618
ENST00000301178.9	4717	4566.9	6777	34.924
ENST00000292401.9	1181	1030.9	748	17.0763
ENST00000233997.4	907	756.896	607	18.8738
ENST00000648006.3	943	792.896	431	12.7929
ENST00000259407.7	3479	3328.9	1108	7.83334
ENST00000286800.8	5618	5467.9	2062	8.87515
ENST00000309032.8	929	778.896	358	10.8171
ENST00000634734.3	3820	3669.9	2584	16.5709
ENST00000517894.6	6020	5869.9	81854	328.184
ENST00000373658.8	5708	5557.9	117135	496.002
ENST00000370598.6	6090	5939.9	4420	17.5126
ENST00000374467.4	2170	2019.9	1117	13.0146
ENST00000382438.6	2259	2108.9	853	9.51921
ENST00000260947.9	5478	5327.9	12491	55.1758
ENST00000345358.12	795	644.896	3267	119.225
ENST00000318312.12	3368	3217.9	1633	11.9432
ENST00000245157.11	2704	2553.9	2954	27.2217
ENST00000268057.9	2467	2316.9	7068	71.7955
ENST00000261192.12	9314	9163.9	23461	60.2523
ENST00000316273.11	1563	1412.9	2694	44.874
ENST00000264381.8	2405	2254.9	1660	17.3256
ENST00000269980.7	1742	1591.9	2375	35.112
ENST00000320393.9	3668	3517.9	12329	82.4807
ENST00000227507.3	4238	4087.9	739	4.25453
ENST00000333681.5	6881	6730.9	2014	7.04197
ENST00000267953.4	780	629.896	722	26.9759
ENST00000307677.5	2574	2423.9	917	8.90354
ENST00000250405.10	3526	3375.9	2290	15.9644
ENST00000164227.10	1877	1726.9	3386	46.1454
ENST00000406870.7	3306	3155.9	3776	28.159
ENST00000261822.5	3722	3571.9	1031	6.79309
ENST00000234739.8	6189	6038.9	4172.28	16.2601
ENST00000053243.6	891	740.896	406	12.8966
ENST00000251287.3	3420	3269.9	2521	18.1445
ENST00000249389.3	1106	955.896	889	21.8876
ENST00000305877.13	6783	6632.9	7454	26.448
ENST00000359273.8	1427	1276.9	3106	57.247
ENST00000392379.6	3527	3376.9	3698	25.7725
ENST00000216629.11	1301	1150.9	913	18.6699
ENST00000554311.2	3996	3845.9	1027	6.28464
ENST00000356660.9	3985	3834.9	3273	20.0863
ENST00000425368.7	2476	2325.9	8057	81.5249
ENST00000377873.8	2217	2066.9	8012	91.2283
ENST00000368272.5	506	356.775	234	15.4358
ENST00000331595.9	2353	2202.9	958	10.2348
ENST00000161559.11	3491	3340.9	8058	56.7638
ENST00000274353.10	2470	2319.9	1075.51	10.9107
ENST00000652176.1	9419	9268.9	64708	164.3
ENST00000622694.5	2177	2026.9	1167	13.5502
ENST00000216115.3	951	800.896	334	9.81471
ENST00000369096.9	5148	4997.9	16943	79.783
ENST00000259089.9	2215	2064.9	13380	152.498
ENST00000355112.8	5240	5089.9	18256	84.412
ENST00000261714.11	2307	2156.9	1219	13.3009
ENST00000292174.5	4293	4142.9	1805	10.2537
ENST00000265523.9	1074	923.896	742	18.9011
ENST00000263368.9	799	648.896	472	17.1188
ENST00000345382.7	4579	4428.9	10894	57.8894
ENST00000376663.8	3540	3389.9	1711	11.8788
ENST00000306349.13	2506	2355.9	2350.61	23.4819
ENST00000306385.10	3593	3442.9	2505.39	17.1261
ENST00000378827.5	3545	3394.9	1042	7.22351
ENST00000282701.4	6087	5936.9	2441	9.67644
ENST00000245451.9	1931	1780.9	3186	42.1031
ENST00000370830.4	3970	3819.9	4685	28.8646
ENST00000283147.7	3784	3633.9	1393	9.02165
ENST00000395863.8	4021	3870.9	1147	6.97363
ENST00000372827.8	4826	4675.9	6518.31	32.8078
ENST00000372037.8	6417	6266.9	8391.04	31.5116
ENST00000515059.6	5580	5429.9	2810	12.1793
ENST00000374580.10	12068	11917.9	5933	11.7161
ENST00000348343.11	2543	2392.9	5040	49.5694
ENST00000306433.9	5336	5185.9	1048	4.75603
ENST00000351486.10	1168	1017.9	4054	93.7319
ENST00000607373.6	6111	5960.9	4912	19.3934
ENST00000368636.9	1542	1391.9	436	7.37203
ENST00000380629.7	3452	3301.9	902	6.4291
ENST00000318407.5	2626	2475.9	951	9.03973
ENST00000370765.11	8971	8820.9	8741.38	23.3225
ENST00000680361.1	24709	24558.9	188466	180.605
ENST00000648323.1	2914	2763.9	982	8.36175
ENST00000344924.8	1711	1560.9	631	9.51399
ENST00000380379.10	1909	1758.9	2825	37.7995
ENST00000642449.2	1841	1690.9	4955	68.9658
ENST00000357654.9	7088	6937.9	559273	1897.16
ENST00000644969.2	9807	9656.9	6403.66	15.6062
ENST00000646891.2	6459	6308.9	31988.3	119.329
ENST00000380152.8	11954	11803.9	39044	77.846
ENST00000399546.7	3310	3159.9	10435	77.7189
ENST00000439696.3	3017	2866.9	1943	15.9503
ENST00000282388.4	3693	3542.9	1336	8.87473
ENST00000370648.4	2773	2622.9	1051	9.43037
ENST00000333511.9	1946	1795.9	2052	26.8908
ENST00000265016.9	1979	1828.9	5894	75.8452
ENST00000252593.7	1001	850.896	394	10.8975
ENST00000395743.8	2653	2502.9	762	7.16505
ENST00000643237.3	9964	9813.9	4519	10.837
ENST00000377126.4	5201	5050.9	586	2.73046
ENST00000377687.6	3349	3198.9	3180	23.3956
ENST00000380591.8	1276	1125.9	1510	31.5635
ENST00000256015.5	4629	4478.9	367	1.92842
ENST00000308731.8	2575	2424.9	5067	49.1773
ENST00000684113.1	2945	2794.9	1432	12.0583
ENST00000302759.11	3762	3611.9	11500	74.9324
ENST00000287598.11	3669	3518.9	3004	20.091
ENST00000230340.9	1718	1567.9	2084	31.2815
ENST00000337554.8	836	685.896	361	12.3867
ENST00000225698.8	1169	1018.9	700	16.1687
ENST00000278407.9	1830	1679.9	1354	18.969
ENST00000374642.8	1091	940.896	589	14.7326
ENST00000509305.6	1098	947.896	1220	30.2905
ENST00000374640.9	1158	1007.9	911	21.2721
ENST00000647956.2	2488	2337.9	3980	40.065
ENST00000360817.10	2682	2531.9	3335	30.9997
ENST00000299367.10	2610	2459.9	19480	186.371
ENST00000245907.11	5231	5080.9	4843	22.4327
ENST00000307637.5	3434	3283.9	1300	9.31668
ENST00000428956.7	5427	5276.9	18382.7	81.9856
ENST00000435363.7	5427	5276.9	17100.9	76.269
ENST00000367070.8	2272	2121.9	1645	18.2452
ENST00000367078.8	960	809.896	1570	45.6223
ENST00000648180.1	4367	4216.9	9056	50.5418
ENST00000223642.3	5464	5313.9	12227	54.152
ENST00000355085.4	2324	2173.9	1910	20.6777
ENST00000337836.10	3691	3540.9	15936	105.919
ENST00000313164.10	5716	5565.9	2383	10.0762
ENST00000361249.4	2367	2216.9	3582	38.0266
ENST00000371237.9	2040	1889.9	5350	66.6228
ENST00000371634.7	881	730.896	836	26.9189
ENST00000451899.7	4230	4079.9	3840	22.1508
ENST00000263408.5	2770	2619.9	1531	13.753
ENST00000279281.8	2661	2510.9	2200	20.6206
ENST00000279242.7	2026	1875.9	352	4.41612
ENST00000310597.6	1299	1148.9	1063	21.7751
ENST00000358117.10	2562	2411.9	2530	24.687
ENST00000278836.10	5940	5789.9	74232	301.736
ENST00000537328.6	578	428.548	91	4.99746
ENST00000257215.10	5799	5648.9	7359	30.6593
ENST00000331495.8	4003	3852.9	6320	38.6044
ENST00000359446.11	8710	8559.9	5695	15.6579
ENST00000330938.8	2600	2449.9	674	6.4747
ENST00000339818.9	2221	2070.9	6497	73.8349
ENST00000542230.7	2332	2181.9	867	9.35174
ENST00000443721.2	3436	3285.9	832	5.95905
ENST00000523022.6	1830	1679.9	1374	19.2491
ENST00000285379.10	1562	1411.9	965	16.0854
ENST00000285381.3	1721	1570.9	634	9.49837
ENST00000300900.9	1123	972.896	2244	54.283
ENST00000649794.3	1113	962.896	2504	61.2015
ENST00000377443.7	1334	1183.9	4125	82.0007
ENST00000338437.7	1518	1367.9	1124	19.3384
ENST00000317995.5	5735	5584.9	1995	8.40688
ENST00000378357.9	1546	1395.9	2715	45.7745
ENST00000084798.9	1715	1564.9	838	12.6028
ENST00000178638.8	6098	5947.9	2502	9.89991
ENST00000360228.11	8647	8496.9	21593.2	59.8088
ENST00000638009.2	8645	8494.9	13100.8	36.2949
ENST00000371372.6	9792	9641.9	13436	32.7955
ENST00000399603.6	13744	13593.9	123491	213.796
ENST00000399655.6	13744	13593.9	232397	402.34
ENST00000288139.11	9429	9278.9	97458	247.189
ENST00000350061.11	9369	9218.9	39505	100.851
ENST00000367573.7	16420	16269.9	86962	125.792
